"date","California/Alameda","California/Alpine","California/Amador","California/Butte","California/Calaveras","California/Colusa","California/Contra Costa","California/Del Norte","California/El Dorado","California/Fresno","California/Glenn","California/Humboldt","California/Imperial","California/Inyo","California/Kern","California/Kings","California/Lake","California/Lassen","California/Los Angeles","California/Madera","California/Marin","California/Mariposa","California/Mendocino","California/Merced","California/Modoc","California/Mono","California/Monterey","California/Napa","California/Nevada","California/Orange","California/Placer","California/Plumas","California/Riverside","California/Sacramento","California/San Benito","California/San Bernardino","California/San Diego","California/San Francisco","California/San Joaquin","California/San Luis Obispo","California/San Mateo","California/Santa Barbara","California/Santa Clara","California/Santa Cruz","California/Shasta","California/Sierra","California/Siskiyou","California/Solano","California/Sonoma","California/Stanislaus","California/Sutter","California/Tehama","California/Trinity","California/Tulare","California/Tuolumne","California/Unassigned","California/Ventura","California/Yolo","California/Yuba"
"2020-06-04","   .42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .55 %","   .00 %","   .00 %","  1.13 %","   .00 %","  6.67 %","  2.17 %","   .00 %","  3.54 %"," 15.67 %","   .00 %","   .00 %","  1.60 %"," 10.00 %","  4.10 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","   .00 %","  1.34 %","   .71 %","   .00 %","   .49 %","  1.03 %","   .96 %","  1.16 %","   .00 %","   .00 %","  3.33 %","   .42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.40 %","   .00 %","   .00 %","   .00 %","  1.86 %","   .00 %","   .00 %","  1.19 %","   .00 %","   .00 %"
"2020-06-05","  1.03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .55 %","   .00 %","   .00 %","  2.75 %","   .00 %","  6.67 %","  4.17 %","   .00 %","  3.54 %","  9.00 %","   .00 %","   .00 %","  1.70 %"," 10.00 %","  4.10 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  3.45 %","   .00 %","   .00 %","  1.92 %","  1.06 %","   .00 %","  1.25 %","  1.38 %","   .48 %","  1.16 %","   .00 %","   .95 %","  3.33 %","   .42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.36 %","   .00 %","   .00 %","   .00 %","  1.86 %","   .00 %","   .00 %","  1.19 %","   .00 %","   .00 %"
"2020-06-06","  1.03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .01 %","   .00 %","   .00 %","  4.25 %","   .00 %","  6.67 %","  2.69 %","   .00 %","  3.54 %","  4.00 %","   .00 %","   .00 %","  1.92 %"," 10.00 %","  4.10 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  3.68 %","   .00 %","   .00 %","  1.42 %","   .34 %","   .00 %","  1.90 %","  1.94 %","   .00 %","  1.72 %","   .00 %","   .95 %","  4.76 %","   .42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .91 %","   .00 %","  1.36 %","   .00 %","   .00 %","   .00 %","   .67 %","   .00 %","   .00 %","   .59 %","   .00 %","   .00 %"
"2020-06-07","   .82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.07 %","   .00 %","   .00 %","  3.68 %","   .00 %","  6.67 %","  2.69 %","   .00 %","  3.01 %","  4.00 %","   .00 %","   .00 %","  1.56 %","   .00 %","  2.67 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  3.39 %","   .00 %","   .00 %","   .76 %","   .34 %","   .00 %","  1.51 %","  1.94 %","   .00 %","  1.13 %","   .00 %","   .95 %","  4.76 %","   .14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .91 %","   .00 %","  2.65 %","   .00 %","   .00 %","   .00 %","   .67 %","   .00 %","   .00 %","   .59 %","   .00 %","   .00 %"
"2020-06-08","   .82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.04 %","   .00 %","   .00 %","  3.12 %","   .00 %","   .00 %","  5.72 %","   .00 %","  3.39 %","   .00 %","   .00 %","   .00 %","  1.31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.32 %","   .00 %","   .00 %","   .81 %","  1.02 %","   .00 %","  1.41 %","  1.42 %","   .00 %","  1.13 %","   .00 %","   .95 %","  1.43 %","   .14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .91 %","   .00 %","  1.96 %","   .00 %","   .00 %","   .00 %","   .88 %","   .00 %","   .00 %","   .59 %","   .00 %","   .00 %"
"2020-06-09","  1.02 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.54 %","   .00 %","   .00 %","  4.52 %","   .00 %","   .00 %","  5.03 %","   .00 %","   .89 %","   .00 %","   .00 %","   .00 %","  1.37 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.00 %","   .00 %","   .00 %","  2.34 %","   .00 %","   .00 %","  1.14 %","  1.02 %","   .00 %","  1.41 %","   .91 %","   .47 %","  1.64 %","   .00 %","  2.09 %","  1.43 %","   .28 %","   .00 %","   .00 %","   .00 %","   .00 %","   .91 %","   .00 %","  1.96 %","   .00 %","   .00 %","   .00 %","   .43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-10","   .79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.54 %","   .00 %","   .00 %","  4.20 %","   .00 %","   .00 %","  4.61 %","   .00 %","  2.59 %","   .00 %","   .00 %","   .00 %","  1.51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.00 %","   .00 %","   .00 %","  2.65 %","   .00 %","   .00 %","   .95 %","  1.01 %","   .00 %","   .73 %","  1.16 %","   .47 %","  2.15 %","   .00 %","  1.14 %","  2.76 %","   .28 %","   .00 %","   .00 %","   .00 %","   .00 %","   .91 %","   .00 %","  1.29 %","   .00 %","   .00 %","   .00 %","   .86 %","   .00 %","   .00 %","  1.71 %","   .00 %","   .00 %"
"2020-06-11","  1.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.00 %","   .00 %","   .00 %","  3.52 %","   .00 %","   .00 %","  5.58 %","   .00 %","  2.59 %","   .00 %","   .00 %","   .00 %","  1.44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.00 %","   .00 %","   .00 %","  2.83 %","   .00 %","   .00 %","  1.21 %","  1.33 %","   .00 %","   .27 %","   .80 %","   .47 %","  2.59 %","   .00 %","  1.14 %","  1.33 %","   .55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.29 %","   .00 %","   .00 %","   .00 %","  1.28 %","   .00 %","   .00 %","  1.71 %","   .00 %","   .00 %"
"2020-06-12","  1.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.48 %","   .00 %","   .00 %","  3.52 %","   .00 %","   .00 %","  5.58 %","   .00 %","  3.38 %","   .00 %","   .00 %","   .00 %","  1.39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.00 %","   .00 %","   .00 %","  3.51 %","   .00 %","   .00 %","  1.53 %","  1.33 %","   .00 %","   .44 %","   .80 %","   .47 %","  2.59 %","   .00 %","  2.43 %","  1.33 %","   .82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.28 %","   .00 %","   .00 %","  2.77 %","   .00 %","   .00 %"
"2020-06-13","  1.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.97 %","   .00 %","   .00 %","  3.91 %","   .00 %","   .00 %","  2.55 %","   .00 %","  2.49 %","   .00 %","   .00 %","   .00 %","  1.73 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.00 %","   .00 %","   .00 %","  4.17 %","   .00 %","   .00 %","  1.48 %","   .65 %","   .00 %","   .44 %","  1.52 %","   .47 %","  2.59 %","   .00 %","  2.43 %","  3.83 %","   .68 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .61 %","   .00 %","   .00 %","   .00 %","   .84 %","   .00 %","   .00 %","  2.77 %"," 13.33 %","   .00 %"
"2020-06-14","  1.90 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .47 %","   .00 %","   .00 %","  2.51 %","   .00 %","   .00 %","  2.55 %","   .00 %","  2.49 %","   .00 %","   .00 %","   .00 %","  1.42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.82 %","   .00 %","   .00 %","  3.64 %","   .00 %","   .00 %","   .97 %","   .65 %","   .00 %","   .44 %","  1.52 %","   .45 %","  1.51 %","   .00 %","  1.29 %","  3.83 %","   .68 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .61 %","   .00 %","   .00 %","   .00 %","   .84 %","   .00 %","   .00 %","  2.77 %"," 13.33 %","   .00 %"
"2020-06-15","  1.31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .47 %","   .00 %","   .00 %","  2.36 %","   .00 %","   .00 %","  2.84 %","   .00 %","   .78 %","   .00 %","   .00 %","   .00 %","  1.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.82 %","   .00 %","   .00 %","  2.23 %","   .00 %","   .00 %","   .64 %","   .32 %","   .00 %","   .27 %","   .97 %","   .90 %","  1.00 %","   .00 %","  1.29 %","  2.50 %","   .68 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.19 %"," 10.00 %","   .00 %","   .00 %","   .42 %","   .00 %","   .00 %","  1.55 %","  5.33 %","   .00 %"
"2020-06-16","   .55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.27 %","   .00 %","   .00 %","  2.27 %","   .00 %","   .00 %","  3.99 %","   .00 %","  1.16 %","  6.67 %","   .00 %","   .00 %","   .99 %","  6.67 %","  1.18 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.82 %","   .00 %","   .00 %","  2.91 %","   .00 %","   .00 %","   .94 %","   .00 %","   .00 %","   .09 %","   .96 %","   .90 %","  2.38 %","   .00 %","  1.29 %","  6.94 %","   .40 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.19 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.55 %","  5.33 %","   .00 %"
"2020-06-17","  1.26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.68 %","   .00 %","   .00 %","  2.27 %","   .00 %","   .00 %","  4.76 %","   .00 %","  1.49 %","  9.17 %","   .00 %","   .00 %","  1.09 %","  6.67 %","  1.18 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.82 %","  6.67 %","   .00 %","  2.98 %","   .00 %","   .00 %","   .83 %","  1.27 %","   .00 %","   .00 %","   .96 %","  1.33 %","  1.96 %","   .00 %","   .00 %","  6.94 %","   .13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.19 %"," 10.00 %","   .00 %","   .00 %","  1.63 %","   .00 %","   .00 %","   .50 %","  5.33 %","   .00 %"
"2020-06-18","  1.44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.68 %","   .00 %","   .00 %","  3.64 %","   .00 %","   .00 %","  6.98 %","   .00 %","  1.84 %"," 11.39 %","   .00 %","   .00 %","   .90 %","  6.67 %","  1.18 %","   .00 %","   .00 %","  2.86 %","","   .00 %","  1.82 %","  6.67 %","   .00 %","  2.89 %","   .00 %","   .00 %","  1.28 %","  1.27 %","   .00 %","   .09 %","   .75 %","  1.33 %","  2.39 %","   .00 %","   .00 %","  4.44 %","   .27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .59 %"," 10.00 %","   .00 %","   .00 %","  1.82 %","   .00 %","   .00 %","   .50 %"," -8.00 %","   .00 %"
"2020-06-19","  1.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.04 %","   .00 %","   .00 %","  4.93 %","   .00 %","   .00 %","  8.31 %","   .00 %","  1.84 %"," 15.39 %","   .00 %","   .00 %","  1.06 %","  6.67 %","  1.18 %","   .00 %","   .00 %","  2.86 %","","   .00 %","   .00 %","  6.67 %","   .00 %","  3.08 %","   .00 %","   .00 %","  1.38 %","  1.27 %","   .00 %","   .09 %","   .81 %","   .88 %","  2.82 %","   .00 %","   .81 %","  4.44 %","   .13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .59 %"," 10.00 %","   .00 %","   .00 %","  2.57 %","   .00 %","   .00 %","   .99 %"," -8.00 %","   .00 %"
"2020-06-20","  1.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.04 %","   .00 %","   .00 %","  3.77 %","   .00 %","   .00 %","  6.45 %","   .00 %","  2.53 %"," 15.39 %","   .00 %","   .00 %","  1.24 %","  6.67 %","  1.18 %","   .00 %","   .00 %","  2.86 %","","   .00 %","   .00 %","  6.67 %","   .00 %","  3.86 %","   .00 %","   .00 %","  1.32 %","  1.27 %","   .00 %","   .44 %","  1.10 %","   .43 %","  2.82 %","   .00 %","   .81 %","  4.44 %","   .13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.57 %","   .00 %","   .00 %","   .49 %","   .00 %","   .00 %"
"2020-06-21","  1.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.91 %","   .00 %","   .00 %","  3.04 %","   .00 %","   .00 %","  4.32 %","   .00 %","  2.15 %"," 13.72 %","   .00 %","   .00 %","  1.07 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.36 %","","   .00 %","   .00 %","  6.67 %","   .00 %","  2.92 %","   .00 %","   .00 %","   .75 %","  1.27 %","   .00 %","   .44 %","   .92 %","   .43 %","   .43 %","   .00 %","   .81 %","   .00 %","   .13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.57 %","   .00 %","   .00 %","   .49 %","   .00 %","   .00 %"
"2020-06-22","   .68 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.51 %","   .00 %","   .00 %","  3.35 %","   .00 %","   .00 %","  3.56 %","   .00 %","  1.04 %"," 15.22 %","   .00 %","   .00 %","   .95 %","  5.00 %","   .00 %","   .00 %","   .00 %","  5.36 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.06 %","   .00 %","   .00 %","  1.23 %","  -.30 %","   .00 %","   .43 %","   .92 %","   .43 %","   .86 %","   .00 %","   .81 %","  4.55 %","   .40 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  1.14 %","  6.67 %","   .00 %","   .00 %","  1.30 %","   .00 %","   .00 %","   .96 %","   .00 %","   .00 %"
"2020-06-23","   .68 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.51 %","   .00 %","   .00 %","  2.49 %","   .00 %","   .00 %","  2.58 %","   .00 %","   .69 %"," 13.00 %","   .00 %","   .00 %","   .93 %","  5.00 %","   .00 %","   .00 %","   .00 %","  2.50 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.79 %","  2.22 %","   .00 %","  1.11 %","  -.30 %","   .00 %","   .35 %","   .60 %","   .43 %","   .43 %","   .00 %","  1.00 %","  4.55 %","   .26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  1.14 %","  1.67 %","   .00 %","   .00 %","  1.64 %","   .00 %","   .00 %","   .96 %","   .00 %","   .00 %"
"2020-06-24","   .50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.76 %","   .00 %","   .00 %","  1.48 %","   .00 %","   .00 %","  1.84 %","   .00 %","  1.69 %"," 11.22 %","   .00 %","   .00 %","   .91 %","  5.00 %","   .00 %","   .00 %","   .00 %","  4.72 %","","   .00 %","   .00 %","   .00 %","   .00 %","  3.13 %","  2.22 %","   .00 %","  1.06 %","  -.30 %","   .00 %","  1.29 %","   .89 %","   .43 %","   .42 %","   .00 %","   .19 %","  4.55 %","   .26 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  1.68 %","  1.67 %","   .00 %","   .00 %","  1.24 %","   .00 %","   .00 %","   .48 %","   .00 %","   .00 %"
"2020-06-25","  1.48 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  5.25 %","   .00 %","   .00 %","  1.48 %","   .00 %","   .00 %","  2.70 %","   .00 %","  1.32 %"," 12.22 %","   .00 %","   .00 %","   .85 %","  5.00 %","   .00 %","   .00 %","   .00 %","  6.72 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.82 %","  2.22 %","   .00 %","  1.20 %","  -.30 %","   .00 %","  1.27 %","   .82 %","   .43 %","   .42 %","   .00 %","   .19 %","  5.29 %","   .39 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  1.68 %","  1.67 %","   .00 %","   .00 %","  1.41 %","   .00 %","   .00 %","   .94 %","   .00 %","   .00 %"
"2020-06-26","  1.80 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  3.38 %","   .00 %","   .00 %","  1.77 %","   .00 %","   .00 %","  2.70 %","   .00 %","  1.63 %","  7.22 %","   .00 %","   .00 %","   .93 %","  5.00 %","   .00 %","   .00 %","   .00 %","  4.22 %","","   .00 %","   .00 %","   .00 %","   .00 %","  3.78 %","  4.22 %","   .00 %","  1.34 %","  -.30 %","   .00 %","  1.27 %","  1.16 %","   .43 %","  1.64 %","   .00 %","   .58 %","  5.29 %","   .39 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  1.68 %","  1.67 %","   .00 %","   .00 %","  1.91 %","   .00 %","   .00 %","   .94 %","   .00 %","   .00 %"
"2020-06-27","  1.63 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  3.38 %","   .00 %","   .00 %","  1.46 %","   .00 %","   .00 %","  4.89 %","   .00 %","  1.63 %","  4.17 %","   .00 %","   .00 %","   .93 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.22 %","","   .00 %","   .00 %","   .00 %","   .00 %","  3.78 %","  4.22 %","   .00 %","   .65 %","   .00 %","   .00 %","  1.19 %","  1.27 %","   .42 %","  1.64 %","   .00 %","   .58 %","   .74 %","   .13 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.12 %"," -5.00 %","   .00 %","   .00 %","  1.55 %","   .00 %","   .00 %","   .47 %","   .00 %","   .00 %"
"2020-06-28","  1.92 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  3.66 %","   .00 %","   .00 %","   .57 %","   .00 %","   .00 %","  3.64 %","   .00 %","  2.25 %","  4.17 %","   .00 %","   .00 %","   .83 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.22 %","","   .00 %","  1.67 %","   .00 %","   .00 %","  3.67 %","  2.00 %","   .00 %","   .32 %","   .00 %","   .00 %","  1.27 %","  1.15 %","   .82 %","  1.64 %","   .00 %","   .38 %","   .74 %","   .13 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.12 %","   .00 %","   .00 %","   .00 %","  1.02 %","   .00 %","   .00 %","   .47 %","   .00 %","   .00 %"
"2020-06-29","  1.76 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  2.58 %","   .00 %","   .00 %","   .28 %","   .00 %","   .00 %","  3.05 %","   .00 %","  1.54 %","  7.41 %","   .00 %","   .00 %","   .76 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","","   .00 %","  3.21 %","   .00 %","   .00 %","  2.01 %","  2.00 %","   .00 %","   .37 %","   .61 %","   .00 %","   .33 %","   .80 %","   .82 %","  1.22 %","   .00 %","   .38 %","  1.46 %","   .26 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .87 %","   .00 %","  2.07 %","   .00 %","   .00 %","   .00 %","  1.00 %","   .00 %","   .00 %","   .92 %","   .00 %","   .00 %"
"2020-06-30","  1.07 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.09 %","   .00 %","   .00 %","   .28 %","   .00 %","   .00 %","  5.15 %","   .00 %","  1.81 %","  7.12 %","   .00 %","   .00 %","   .75 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  4.63 %","   .00 %","   .00 %","  2.15 %","  2.00 %","   .00 %","  1.00 %","   .61 %","   .00 %","   .40 %","   .73 %","   .82 %","  1.22 %","   .00 %","   .76 %","   .71 %","   .13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .87 %","  8.00 %","  2.07 %","   .00 %","   .00 %","   .00 %","  1.15 %","   .00 %","   .00 %","   .45 %","   .00 %","   .00 %"
"2020-07-01","   .91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.08 %","   .00 %","   .00 %","   .83 %","   .00 %","   .00 %","  6.01 %","   .00 %","  3.22 %"," 10.57 %","   .00 %","   .00 %","   .82 %","   .00 %","  1.11 %","   .00 %","   .00 %","   .00 %","","   .00 %","  4.63 %","   .00 %","   .00 %","  1.33 %","   .00 %","   .00 %","  1.13 %","   .61 %","   .00 %","   .80 %","   .66 %","   .82 %","   .77 %"," 20.00 %","   .38 %","   .71 %","   .39 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.70 %","  8.00 %","  3.02 %","   .00 %","   .00 %","   .00 %","   .97 %","   .00 %","   .00 %","   .90 %","   .00 %","   .00 %"
"2020-07-02","  1.20 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  1.34 %","   .00 %","   .00 %","  1.37 %","   .00 %","   .00 %","  4.44 %","   .00 %","  3.48 %","  8.44 %","   .00 %","   .00 %","  1.03 %","   .00 %","  1.11 %","   .00 %","   .00 %","   .00 %","","   .00 %","  4.63 %","   .00 %","   .00 %","  1.85 %","   .00 %","   .00 %","  1.21 %","   .90 %","   .00 %","  1.34 %","   .93 %","   .41 %","  1.14 %"," 20.00 %","   .38 %","   .71 %","   .51 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.70 %"," 13.71 %","  1.44 %","   .00 %","   .00 %","   .00 %","  1.75 %","   .00 %","   .00 %","  1.33 %","   .00 %","   .00 %"
"2020-07-03","  1.03 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  1.32 %","   .00 %","   .00 %","  1.37 %","   .00 %","   .00 %","  5.44 %","   .00 %","  3.64 %","  8.44 %","   .00 %","   .00 %","   .90 %","   .00 %","  1.11 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.97 %","   .00 %","   .00 %","  2.01 %","   .00 %","   .00 %","  1.82 %","   .90 %","   .00 %","  1.56 %","  1.40 %","   .00 %","  1.14 %"," 20.00 %","   .38 %","   .71 %","   .64 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.70 %"," 15.94 %","  1.44 %","   .00 %","   .00 %","   .00 %","  2.20 %","   .00 %","   .00 %","  1.33 %","   .00 %","   .00 %"
"2020-07-04","  1.03 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  1.29 %","   .00 %","   .00 %","  1.37 %","   .00 %","   .00 %","  7.16 %","   .00 %","  3.59 %","  2.99 %","   .00 %","   .00 %","   .75 %","   .00 %","  3.22 %","   .00 %","   .00 %","   .00 %","","   .00 %","  1.43 %","   .00 %","   .00 %","  1.93 %","   .00 %","   .00 %","  1.72 %","   .29 %","   .00 %","  1.56 %","  1.40 %","   .00 %","  1.14 %"," 20.00 %","   .38 %","   .00 %","   .51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .83 %"," 17.94 %","   .95 %","   .00 %","   .00 %","   .00 %","  1.87 %","   .00 %","   .00 %","   .88 %","   .83 %","   .00 %"
"2020-07-05","   .73 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  1.29 %","   .00 %","   .00 %","  1.37 %","   .00 %","   .00 %","  4.19 %","   .00 %","  3.25 %","  2.27 %","   .00 %","   .00 %","   .68 %","   .00 %","  3.22 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.49 %","   .00 %","   .00 %","   .95 %","   .29 %","   .00 %","  1.24 %","  1.18 %","   .00 %","  1.14 %"," 20.00 %","   .00 %","   .00 %","   .63 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .83 %","  9.94 %","  1.41 %","   .00 %","   .00 %","   .00 %","  1.55 %","   .00 %","   .00 %","   .88 %","  1.63 %","   .00 %"
"2020-07-06","   .58 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  2.01 %","   .00 %","   .00 %","   .53 %","   .00 %","   .00 %","  3.86 %","   .00 %","  1.54 %","  -.55 %","   .00 %","   .00 %","   .75 %","   .00 %","  2.11 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.19 %","   .00 %","   .00 %","   .98 %","   .29 %","   .00 %","   .84 %","   .91 %","   .00 %","   .37 %","   .00 %","   .00 %","   .00 %","   .75 %","   .00 %","  1.00 %","   .00 %","   .00 %","   .00 %","  9.94 %","   .45 %","   .00 %","   .00 %","   .00 %","  1.23 %","   .00 %","   .00 %","  1.71 %","  1.63 %"," 20.00 %"
"2020-07-07","   .29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.99 %","   .00 %","   .00 %","  1.04 %","   .00 %","   .00 %","  3.92 %","   .00 %","  1.76 %","  3.05 %","   .00 %","   .00 %","   .71 %","  8.00 %","  6.87 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.67 %","   .00 %","   .00 %","   .83 %","   .00 %","   .00 %","  1.72 %","  2.03 %","   .00 %","   .52 %","  1.15 %","   .00 %","  1.09 %","   .00 %","   .56 %","   .69 %","   .75 %","   .00 %","  6.00 %","   .00 %","   .00 %","  1.60 %","  6.04 %","   .45 %","   .00 %","   .00 %","   .00 %","   .89 %","   .00 %","   .00 %","  1.28 %","  1.63 %"," 20.00 %"
"2020-07-08","   .29 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","  1.73 %","-20.00 %","   .00 %","  1.78 %","   .00 %","   .00 %","  3.59 %","   .00 %","  1.70 %","  3.59 %","   .00 %","   .00 %","  1.06 %"," 10.86 %","  6.87 %","   .00 %","   .00 %","   .00 %","","   .00 %","  2.67 %","   .00 %","   .00 %","   .88 %","   .00 %","   .00 %","  1.47 %","  2.56 %","   .00 %","  1.77 %","   .97 %","   .00 %","  2.13 %"," 10.00 %","   .56 %","   .69 %","   .62 %","   .00 %","  6.00 %","   .00 %","   .00 %","  1.60 %","  7.15 %","  2.68 %","  6.67 %","   .00 %","   .00 %","  1.74 %","   .00 %","   .00 %","  1.28 %","  3.17 %"," 30.00 %"
"2020-07-09","   .85 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","  1.69 %","-20.00 %","   .00 %","  2.49 %","   .00 %","   .00 %","  2.19 %","   .00 %","  1.91 %","  4.12 %","   .00 %","   .00 %","  1.31 %"," 10.86 %","  7.84 %","   .00 %","   .00 %","  1.82 %","","   .00 %","  2.67 %","   .00 %","   .00 %","  2.09 %","   .00 %","   .00 %","  2.17 %","  2.56 %","   .00 %","  2.52 %","  1.41 %","   .00 %","  4.09 %"," 16.67 %","   .56 %","   .02 %","   .74 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  1.60 %","  5.15 %","  2.68 %","  6.67 %","   .00 %","   .00 %","  1.74 %","   .00 %","   .00 %","  2.48 %","  2.34 %"," 30.00 %"
