"date","Madhya Pradesh/Agar Malwa","Madhya Pradesh/Alirajpur","Madhya Pradesh/Anuppur","Madhya Pradesh/Ashoknagar","Madhya Pradesh/Balaghat","Madhya Pradesh/Barwani","Madhya Pradesh/Betul","Madhya Pradesh/Bhind","Madhya Pradesh/Bhopal","Madhya Pradesh/Burhanpur","Madhya Pradesh/Chhatarpur","Madhya Pradesh/Chhindwara","Madhya Pradesh/Damoh","Madhya Pradesh/Datia","Madhya Pradesh/Dewas","Madhya Pradesh/Dhar","Madhya Pradesh/Dindori","Madhya Pradesh/Guna","Madhya Pradesh/Gwalior","Madhya Pradesh/Harda","Madhya Pradesh/Hoshangabad","Madhya Pradesh/Indore","Madhya Pradesh/Jabalpur","Madhya Pradesh/Jhabua","Madhya Pradesh/Katni","Madhya Pradesh/Khandwa","Madhya Pradesh/Khargone","Madhya Pradesh/Mandi","Madhya Pradesh/Mandla","Madhya Pradesh/Mandsaur","Madhya Pradesh/Morena","Madhya Pradesh/Narsinghpur","Madhya Pradesh/Neemuch","Madhya Pradesh/Niwari","Madhya Pradesh/Other Region","Madhya Pradesh/Panna","Madhya Pradesh/Raisen","Madhya Pradesh/Rajgarh","Madhya Pradesh/Ratlam","Madhya Pradesh/Rewa","Madhya Pradesh/Sagar","Madhya Pradesh/Satna","Madhya Pradesh/Sehore","Madhya Pradesh/Seoni","Madhya Pradesh/Shahdol","Madhya Pradesh/Shajapur","Madhya Pradesh/Sheopur","Madhya Pradesh/Shivpuri","Madhya Pradesh/Sidhi","Madhya Pradesh/Singrauli","Madhya Pradesh/Tikamgarh","Madhya Pradesh/Ujjain","Madhya Pradesh/Umaria","Madhya Pradesh/Vidisha","Madhya Pradesh/bhind","Madhya Pradesh/bhopal","Madhya Pradesh/dewas","Madhya Pradesh/dhar","Madhya Pradesh/khargone","Madhya Pradesh/sheopur","Madhya Pradesh/ujjain","Madhya Pradesh/vidisha"
"2021-05-08","2663","3199","7045","3062","7271","7475","10636","2532","96824","2293","6582","5997","6080","5836","6185","10312","3549","4342","45549","4203","8732","114520","41469","6918","8065","3667","11596","","4417","6775","7100","9358","6720","3069","","5886","7330","6978","12933","12600","12682","9750","8073","5709","8160","5329","3134","9683","6801","7077","6111","14709","4867","9928","","","","","","","",""
"2021-05-09","2723","3237","7193","3082","7376","7573","10794","2567","98380","2321","6669","6035","6195","5980","6270","10482","3635","4387","46410","4297","8906","116199","42415","6991","8162","3689","11747","","4473","6908","7203","9517","6812","3156","","6013","7481","7138","13331","12897","12824","9958","8290","5754","8291","5398","3190","9927","7189","7158","6172","14995","4953","10089","","","","","","","",""
"2021-05-10","2767","3264","7341","3099","7467","7647","10941","2595","99878","2350","6753","6071","6202","6080","6353","10637","3696","4428","47105","4373","9079","117826","42955","7045","8274","3707","11904","","4533","7034","7308","9710","6876","3203","","6125","7631","7258","13691","13160","12979","10154","8470","5843","8398","5454","3261","10180","7385","7313","6240","15276","5015","10213","","","","","","","",""
"2021-05-11","2796","3279","7508","3117","7569","7704","11085","2632","101290","2377","6834","6109","6445","6164","6433","10779","3793","4486","47898","4432","9211","119477","43497","7085","8379","3722","12014","","4589","7147","7385","9897","6946","3245","","6220","7770","7352","14041","13411","13174","10312","8594","5884","8640","5510","3324","10390","7573","7423","6279","15551","5213","10316","","","","","","","",""
"2021-05-12","2819","3290","7654","3142","7675","7755","11226","2663","102594","2403","6911","6145","6515","6273","6508","10920","3883","4522","48390","4479","9318","121074","44163","7157","8448","3737","12128","","4640","7268","7442","10051","7037","3294","","6313","7899","7442","14376","13660","13367","10454","8715","5950","8811","5573","3383","10669","7756","7548","6315","15824","5285","10407","","","","","","","",""
"2021-05-13","2866","3298","7765","3174","7822","7780","11364","2679","103790","2417","6976","6181","6645","6357","6581","11046","3919","4544","48938","4550","9405","122651","44633","7177","8544","3753","12239","","4711","7399","7496","10199","7089","3330","","6405","8016","7538","14681","13892","13619","10583","8804","6021","8942","5630","3432","10894","7888","7668","6394","16100","5360","10505","","","","","","","",""
"2021-05-14","2915","3306","7904","3210","7905","7802","11500","2707","105033","2429","7015","6218","6778","6415","6667","11158","3990","4567","49435","4590","9490","124210","45198","7196","8614","3769","12347","","4761","7497","7542","10321","7173","3360","","6496","8114","7618","14979","14118","13839","10710","8910","6086","9059","5697","3476","11001","8035","7778","6411","16370","5456","10602","","","","","","","",""
"2021-05-15","2958","3315","8046","3235","7973","7825","11629","2727","106274","2432","7059","6253","6935","6463","6750","11263","4056","4598","49811","4644","9572","125758","45499","7205","8697","3781","12452","","4820","7621","7590","10459","7210","3388","","6585","8211","7697","15249","14343","14064","10822","8992","6152","9161","5737","3519","11142","8160","7900","6439","16639","5537","10701","","","","","","","",""
"2021-05-16","2992","3321","8173","3254","8063","7854","11737","2755","107256","2440","7096","6287","7053","6502","6811","11359","4133","4622","50198","4672","9669","127245","45951","7220","8771","3793","12554","","4872","7706","7626","10615","7273","3413","","6661","8310","7753","15493","14532","14284","10928","9080","6191","9257","5796","3553","11261","8258","8025","6481","16889","5618","10798","","","","","","","",""
"2021-05-17","3010","3327","8272","3271","8134","7872","11836","2767","107913","2450","7128","6320","7157","6523","6899","11450","4197","4645","50399","4688","9764","128552","46372","7233","8841","3805","12648","","4899","7786","7668","10728","7339","3426","","6730","8397","7811","15683","14702","14479","11019","9186","6243","9340","5835","3584","11375","8347","8094","6539","17121","5693","10878","","","","","","","",""
