"date","Indiana/Adams","Indiana/Allen","Indiana/Bartholomew","Indiana/Benton","Indiana/Blackford","Indiana/Boone","Indiana/Brown","Indiana/Carroll","Indiana/Cass","Indiana/Clark","Indiana/Clay","Indiana/Clinton","Indiana/Crawford","Indiana/Daviess","Indiana/DeKalb","Indiana/Dearborn","Indiana/Decatur","Indiana/Delaware","Indiana/Dubois","Indiana/Elkhart","Indiana/Fayette","Indiana/Floyd","Indiana/Fountain","Indiana/Franklin","Indiana/Fulton","Indiana/Gibson","Indiana/Grant","Indiana/Greene","Indiana/Hamilton","Indiana/Hancock","Indiana/Harrison","Indiana/Hendricks","Indiana/Henry","Indiana/Howard","Indiana/Huntington","Indiana/Jackson","Indiana/Jasper","Indiana/Jay","Indiana/Jefferson","Indiana/Jennings","Indiana/Johnson","Indiana/Knox","Indiana/Kosciusko","Indiana/LaGrange","Indiana/LaPorte","Indiana/Lake","Indiana/Lawrence","Indiana/Madison","Indiana/Marion","Indiana/Marshall","Indiana/Martin","Indiana/Miami","Indiana/Monroe","Indiana/Montgomery","Indiana/Morgan","Indiana/Newton","Indiana/Noble","Indiana/Ohio","Indiana/Orange","Indiana/Owen","Indiana/Parke","Indiana/Perry","Indiana/Pike","Indiana/Porter","Indiana/Posey","Indiana/Pulaski","Indiana/Putnam","Indiana/Randolph","Indiana/Ripley","Indiana/Rush","Indiana/Scott","Indiana/Shelby","Indiana/Spencer","Indiana/St. Joseph","Indiana/Starke","Indiana/Steuben","Indiana/Sullivan","Indiana/Switzerland","Indiana/Tippecanoe","Indiana/Tipton","Indiana/Unassigned","Indiana/Union","Indiana/Vanderburgh","Indiana/Vermillion","Indiana/Vigo","Indiana/Wabash","Indiana/Warren","Indiana/Warrick","Indiana/Washington","Indiana/Wayne","Indiana/Wells","Indiana/White","Indiana/Whitley"
"2020-07-28","2","41","10","0","3","8","2","0","9","26","5","0","0","8","7","17","7","12","12","21","0","26","2","2","3","4","10","3","35","-1","11","6","2","7","0","6","1","0","2","1","19","6","2","4","12","60","3","7","136","6","1","5","17","2","6","1","3","1","-2","0","0","1","2","24","2","0","4","4","2","2","5","2","1","24","0","3","0","0","17","5","0","0","42","0","12","2","0","8","3","4","0","2","1"
"2020-07-29","0","25","5","0","0","6","0","1","4","17","1","2","0","9","2","2","5","6","11","24","2","9","1","6","3","3","3","4","28","8","3","7","2","5","0","2","0","1","0","1","12","5","1","3","-2","30","7","11","142","2","2","-3","16","3","3","2","3","3","2","0","2","1","2","19","3","0","0","2","0","1","5","5","4","39","1","0","0","0","23","2","0","0","29","2","7","0","0","7","5","7","0","3","2"
"2020-07-30","0","39","13","0","0","11","1","2","8","27","3","4","0","3","2","18","14","18","6","44","5","18","2","6","5","4","13","2","50","4","2","10","6","14","3","5","5","1","0","7","14","2","19","4","17","57","4","4","174","2","0","6","16","2","6","0","5","2","0","2","4","5","2","19","3","1","1","2","3","1","3","1","1","74","2","2","3","1","12","1","0","4","50","2","13","1","0","12","3","11","3","2","1"
"2020-07-31","1","29","8","3","0","4","1","3","0","29","2","9","0","11","3","6","2","17","18","54","6","22","1","4","4","1","5","2","44","6","1","28","2","9","0","4","3","3","0","3","16","5","8","1","13","57","6","23","162","10","0","3","9","8","2","0","4","1","0","1","1","0","5","9","2","1","4","1","3","-1","7","1","0","48","2","2","0","1","22","6","0","0","42","4","18","3","0","13","5","12","4","7","2"
"2020-08-01","5","48","4","1","0","13","1","11","3","39","0","8","1","5","2","9","4","14","11","45","1","7","1","6","5","2","3","2","36","11","13","20","2","12","-1","4","2","1","3","2","15","1","18","3","18","59","8","21","146","7","0","9","13","2","2","1","7","2","3","5","1","0","4","14","-1","0","0","1","1","0","1","8","0","56","5","2","5","3","32","6","0","0","58","4","30","4","0","17","3","9","5","3","1"
"2020-08-02","2","54","11","0","2","6","1","3","7","13","3","3","1","3","7","5","3","5","8","16","4","19","1","8","5","2","0","3","43","8","7","11","3","6","0","4","4","1","1","-1","17","3","2","3","11","43","1","9","132","3","0","2","10","2","6","0","11","5","2","0","-1","1","4","30","3","0","4","0","2","0","3","1","3","43","3","4","1","0","9","4","0","4","21","4","14","3","0","14","8","2","2","1","4"
"2020-08-03","0","24","5","0","0","3","0","3","1","6","0","5","0","3","1","4","1","5","2","15","1","10","0","19","2","2","0","1","24","7","5","8","0","6","0","1","5","0","0","3","4","2","3","0","9","64","2","5","153","0","0","0","2","5","7","1","2","1","1","0","0","1","1","21","1","1","1","1","0","0","3","2","1","40","1","1","1","0","9","1","0","0","26","0","6","3","0","14","1","2","3","2","0"
"2020-08-04","1","27","5","0","2","9","0","3","3","28","4","3","2","3","-1","8","4","16","17","33","7","24","1","5","1","2","11","1","30","5","6","24","3","14","1","2","2","-1","3","3","15","3","3","4","5","38","3","15","166","2","0","1","9","-1","12","1","0","0","0","4","3","0","1","14","2","-1","11","4","2","1","2","11","-2","49","-1","1","2","0","15","10","0","1","37","4","35","0","0","12","1","17","0","0","0"
"2020-08-05","2","33","1","0","1","5","0","4","6","17","1","28","0","2","1","4","4","11","12","50","1","11","0","2","3","2","4","0","29","6","4","22","1","5","0","2","6","1","1","1","7","6","2","3","7","83","1","10","123","8","0","1","4","1","3","3","1","5","0","0","1","0","3","4","1","4","1","2","4","0","0","8","4","21","6","2","5","0","5","9","0","0","37","5","19","0","0","12","0","3","10","2","1"
"2020-08-06","5","30","5","0","3","4","1","5","6","22","2","16","0","8","1","2","2","15","3","33","14","11","0","3","9","4","9","1","38","4","5","18","4","26","2","6","3","2","0","1","20","2","3","5","19","121","5","23","170","6","0","4","9","3","11","0","7","1","2","1","1","7","2","25","4","0","43","5","0","-9","5","5","3","77","4","1","8","1","23","3","0","2","42","1","15","0","1","13","4","9","10","2","-2"
"2020-08-07","6","64","12","0","3","9","2","20","8","30","5","5","0","4","3","14","8","21","18","47","6","20","4","4","2","6","1","5","58","3","12","19","4","17","0","10","8","2","2","5","25","7","13","2","14","104","-1","20","181","13","1","3","14","2","8","1","14","5","0","1","1","2","0","28","2","1","9","1","3","3","6","7","12","72","2","2","12","1","31","4","0","2","46","2","43","2","2","17","10","8","8","3","3"
"2020-08-08","1","46","14","1","1","10","0","8","12","24","7","21","0","1","4","3","3","13","11","41","3","12","5","3","3","7","5","0","55","6","6","38","3","12","1","13","7","5","5","4","22","2","7","1","11","49","6","28","198","3","0","2","24","4","8","3","4","1","3","3","0","3","1","28","3","3","0","3","2","2","3","4","0","50","1","1","10","1","12","4","0","2","34","-1","33","2","0","9","8","14","0","7","1"
"2020-08-09","5","67","13","0","1","6","0","6","9","31","5","4","1","9","2","12","2","16","9","42","3","7","1","1","4","4","0","4","40","13","11","16","7","6","0","1","9","0","3","1","16","3","5","2","17","74","4","36","159","10","2","5","10","2","9","0","15","2","2","3","0","2","0","22","1","4","2","4","9","4","2","7","5","77","1","3","13","6","22","1","0","2","41","3","32","4","0","2","1","9","6","8","1"
"2020-08-10","1","35","8","1","1","5","1","2","1","11","3","6","0","0","3","0","1","8","4","40","1","12","0","1","1","3","2","1","40","10","3","14","2","15","2","2","2","1","2","1","10","5","10","0","10","62","4","8","103","6","0","0","3","0","7","0","6","0","2","1","1","0","3","22","6","0","2","1","0","0","0","5","0","46","0","1","8","0","10","5","0","0","34","3","17","1","1","5","2","0","3","3","2"
"2020-08-11","7","65","16","2","0","4","0","3","6","43","0","4","0","4","3","4","3","7","8","43","4","18","0","3","3","3","1","3","26","13","7","26","21","8","0","8","10","0","2","1","22","2","6","4","10","56","2","19","125","3","3","3","7","5","10","2","4","0","1","8","-1","1","3","17","2","-2","22","1","5","5","4","7","1","32","0","2","4","1","17","0","0","0","25","3","31","0","1","2","0","8","3","4","1"
"2020-08-12","8","38","4","0","1","10","1","4","4","20","7","6","0","2","0","4","1","15","5","29","1","13","2","1","1","2","2","0","58","5","4","16","12","7","3","1","2","0","-1","1","5","3","4","3","4","54","5","24","106","1","2","0","1","1","-4","1","2","0","4","6","4","0","3","7","1","1","9","3","0","4","1","3","2","32","2","2","3","0","7","6","0","0","31","1","15","1","0","0","2","3","4","1","1"
"2020-08-13","3","63","23","-1","0","7","0","3","3","26","10","6","3","5","4","6","5","8","5","37","10","15","0","2","1","10","1","2","54","6","3","29","42","18","3","9","2","2","6","4","6","4","0","3","22","98","1","18","110","7","0","2","10","3","3","0","18","0","1","5","4","1","4","29","1","2","7","5","7","2","5","4","0","71","1","2","11","3","18","5","0","0","29","2","38","8","1","12","4","14","0","3","4"
"2020-08-14","4","58","23","1","0","12","1","10","4","19","9","6","2","12","2","6","6","9","11","59","4","24","0","2","1","3","1","3","92","8","10","6","7","10","0","1","7","3","3","1","19","3","6","2","10","112","1","14","133","4","3","0","7","4","9","0","9","-2","9","3","-1","1","1","24","3","0","3","2","1","9","3","1","1","85","0","0","11","3","30","1","0","1","40","1","27","1","0","12","5","8","2","4","2"
"2020-08-15","8","64","21","4","0","10","2","12","5","33","13","12","2","13","6","5","5","19","12","51","6","16","0","2","2","0","5","4","70","9","7","18","35","17","1","14","4","2","5","2","14","13","3","1","12","80","3","17","102","2","1","5","10","1","4","1","7","1","2","1","2","2","6","23","2","1","9","0","2","1","6","7","0","42","3","5","10","0","23","5","0","0","27","2","33","2","0","10","6","14","0","3","2"
"2020-08-16","3","52","22","1","1","8","1","2","3","25","6","0","0","5","2","2","0","6","2","18","5","13","0","0","1","1","2","3","41","8","9","19","2","14","5","7","1","1","4","0","12","0","1","1","21","63","2","21","101","1","0","2","8","1","2","0","13","4","0","1","1","1","0","12","2","2","1","1","2","2","2","2","1","36","1","0","7","0","21","2","0","5","32","1","28","1","2","8","0","6","1","7","3"
"2020-08-17","4","37","14","0","0","6","0","3","-1","11","6","4","0","6","2","1","1","4","4","33","3","12","0","0","2","2","4","7","25","1","8","3","0","3","1","4","1","2","0","2","3","12","4","1","10","76","4","6","66","6","2","0","2","1","5","0","4","0","3","0","3","2","0","19","2","-1","2","3","1","2","1","0","0","40","1","3","13","1","15","2","0","0","19","3","20","1","0","3","3","5","2","3","3"
"2020-08-18","2","36","12","3","0","8","1","3","-2","37","12","1","0","12","2","3","0","7","11","37","12","18","0","0","4","5","1","2","62","3","6","20","11","6","0","0","4","2","3","1","14","9","2","1","1","85","2","18","163","0","-1","2","4","0","8","1","4","0","2","2","1","1","3","12","1","1","21","1","1","0","1","5","0","54","-2","1","10","1","11","2","0","0","22","-1","23","1","1","5","0","1","0","1","1"
"2020-08-19","1","20","5","0","0","3","1","1","1","3","0","1","0","14","4","2","1","12","9","19","6","5","1","1","0","6","0","16","34","6","5","7","1","2","0","1","0","0","2","0","10","6","2","0","5","42","2","13","75","7","1","1","1","2","1","0","0","0","1","1","1","0","1","6","1","1","11","0","0","11","2","2","1","33","0","2","1","1","6","0","0","1","18","1","17","1","1","6","1","2","0","0","1"
"2020-08-20","6","51","9","0","1","6","0","5","9","36","1","5","2","14","7","3","1","6","5","29","11","12","4","2","2","8","9","11","43","6","4","26","7","8","3","9","7","4","2","2","13","39","9","0","26","57","1","9","124","6","5","2","13","4","6","0","4","0","2","5","5","1","0","18","0","2","11","1","2","4","1","7","1","70","1","3","18","0","14","1","0","0","12","1","29","4","2","9","4","11","2","1","5"
"2020-08-21","4","41","19","3","1","14","1","3","6","38","5","10","2","20","3","4","4","16","11","27","6","23","-1","1","2","8","7","15","35","3","13","31","2","10","5","3","3","2","1","4","15","8","2","2","25","83","4","14","132","21","1","3","11","3","2","3","4","3","4","5","3","0","2","23","5","1","10","0","0","3","2","7","1","64","0","1","19","0","19","1","0","4","38","2","42","1","2","17","3","6","2","7","5"
"2020-08-22","4","64","16","1","1","5","0","1","4","17","4","6","-1","18","5","4","2","13","5","49","7","7","1","3","3","6","11","4","56","10","7","22","6","6","4","5","9","1","1","0","10","8","1","1","21","85","4","14","139","3","4","2","12","5","6","0","9","-1","3","3","1","-2","1","24","1","0","1","1","2","2","2","1","4","73","1","8","11","1","31","1","0","0","27","4","43","3","1","13","9","8","2","7","3"
"2020-08-23","1","26","5","0","0","3","0","3","2","15","8","2","0","1","2","1","2","6","5","26","12","12","0","1","1","3","7","5","24","2","11","28","3","8","3","3","3","0","0","0","7","6","0","3","9","70","4","9","85","2","5","4","13","2","6","2","4","0","4","1","0","0","0","13","1","0","0","2","3","1","1","1","0","51","0","1","5","0","9","1","0","2","14","3","20","0","0","1","5","9","1","1","0"
"2020-08-24","3","98","23","0","0","6","1","3","2","34","2","18","0","8","9","3","5","31","3","44","5","18","1","0","4","3","22","9","106","27","2","19","21","4","2","19","3","3","5","10","25","7","84","0","17","107","33","18","169","5","4","6","94","2","12","5","7","0","5","0","0","1","0","17","3","1","4","7","0","1","4","2","2","311","3","5","1","0","22","0","0","3","30","3","12","1","0","15","6","18","5","0","7"
