"date","Arkansas/Arkansas","Arkansas/Ashley","Arkansas/Baxter","Arkansas/Benton","Arkansas/Boone","Arkansas/Bradley","Arkansas/Calhoun","Arkansas/Carroll","Arkansas/Chicot","Arkansas/Clark","Arkansas/Clay","Arkansas/Cleburne","Arkansas/Cleveland","Arkansas/Columbia","Arkansas/Conway","Arkansas/Craighead","Arkansas/Crawford","Arkansas/Crittenden","Arkansas/Cross","Arkansas/Dallas","Arkansas/Desha","Arkansas/Drew","Arkansas/Faulkner","Arkansas/Franklin","Arkansas/Fulton","Arkansas/Garland","Arkansas/Grant","Arkansas/Greene","Arkansas/Hempstead","Arkansas/Hot Spring","Arkansas/Howard","Arkansas/Independence","Arkansas/Izard","Arkansas/Jackson","Arkansas/Jefferson","Arkansas/Johnson","Arkansas/Lafayette","Arkansas/Lawrence","Arkansas/Lee","Arkansas/Lincoln","Arkansas/Little River","Arkansas/Logan","Arkansas/Lonoke","Arkansas/Madison","Arkansas/Marion","Arkansas/Miller","Arkansas/Mississippi","Arkansas/Monroe","Arkansas/Montgomery","Arkansas/Nevada","Arkansas/Newton","Arkansas/Ouachita","Arkansas/Perry","Arkansas/Phillips","Arkansas/Pike","Arkansas/Poinsett","Arkansas/Polk","Arkansas/Pope","Arkansas/Prairie","Arkansas/Pulaski","Arkansas/Randolph","Arkansas/Saline","Arkansas/Scott","Arkansas/Searcy","Arkansas/Sebastian","Arkansas/Sevier","Arkansas/Sharp","Arkansas/St. Francis","Arkansas/Stone","Arkansas/Unassigned","Arkansas/Union","Arkansas/Van Buren","Arkansas/Washington","Arkansas/White","Arkansas/Woodruff","Arkansas/Yell"
"2020-06-03","   .00 %","   .00 %","   .00 %","  3.55 %"," 16.67 %","  4.55 %","","   .00 %","   .00 %","  5.13 %","   .00 %","  2.70 %","   .00 %","   .00 %","   .00 %","  3.21 %","  9.68 %","  4.56 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.91 %","   .00 %","   .00 %","  1.47 %","   .00 %","  1.54 %"," -4.76 %","  3.12 %","  4.00 %"," -2.94 %","   .00 %","   .00 %","   .57 %"," -2.04 %","   .00 %","   .00 %","  4.35 %","   .10 %"," 12.50 %"," 25.00 %","  1.85 %","  3.45 %","   .00 %","  4.26 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.70 %","  7.69 %","  3.01 %","   .00 %","  3.51 %","   .00 %","  4.31 %","   .00 %","   .00 %"," 12.77 %","  9.69 %","  2.17 %","   .73 %","   .00 %"," 22.66 %","  2.31 %","   .00 %","  5.16 %","  4.35 %","   .00 %","  2.23 %"
"2020-06-04","   .00 %"," 30.00 %","   .00 %"," 14.86 %","   .00 %","   .00 %","","  3.45 %","   .00 %"," -2.44 %","   .00 %","   .00 %","   .00 %","  4.55 %","  7.14 %","  3.50 %","  2.94 %","  3.15 %","  7.14 %","   .00 %","   .00 %","   .00 %","  1.89 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  3.03 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .75 %"," 12.50 %","   .00 %","  2.35 %"," 12.50 %","   .10 %"," 11.11 %"," 10.00 %","  1.82 %"," 13.33 %","   .00 %","  2.04 %","  1.28 %","   .00 %","   .00 %"," 28.57 %","   .00 %"," 10.00 %","   .00 %","  4.17 %","   .00 %","  5.26 %","   .00 %","  4.09 %","   .00 %","  3.59 %","   .00 %","  -.83 %","   .00 %","   .00 %"," 16.98 %","  4.95 %","   .00 %","   .58 %"," 11.11 %"," -6.83 %","  1.13 %","   .00 %"," 18.25 %","   .00 %","   .00 %","  4.92 %"
"2020-06-05","   .00 %"," 11.54 %","   .00 %","  2.74 %","   .00 %"," 13.04 %",""," 10.00 %"," 18.75 %","   .00 %","   .00 %"," -2.63 %","   .00 %","   .00 %","   .00 %","  4.89 %","   .00 %","  2.35 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","  1.52 %","  9.52 %","   .00 %","  3.85 %","   .00 %","   .00 %","   .00 %","  1.68 %","  1.85 %","   .00 %","   .00 %"," 11.11 %","   .00 %"," 40.00 %","  9.09 %","  1.79 %"," 26.47 %","   .00 %","  4.00 %","   .00 %","-16.67 %","   .00 %"," 11.11 %","   .00 %","  9.09 %","   .00 %","   .00 %"," 20.00 %","  2.50 %","  3.57 %","  3.37 %","   .00 %","  2.50 %","   .00 %","  2.50 %","   .00 %","   .00 %"," 11.29 %","  1.35 %","  2.13 %","   .43 %","   .00 %","  5.17 %","  3.35 %","   .00 %","  6.87 %","   .00 %","   .00 %","  5.21 %"
"2020-06-06","   .00 %","   .00 %","  8.33 %","  6.90 %","   .00 %","  7.69 %","","  6.06 %"," 10.53 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.53 %"," 11.43 %","  3.67 %","   .00 %","   .00 %","  5.26 %","   .00 %","  1.85 %","   .00 %","   .00 %","  1.45 %","   .00 %","   .00 %"," 17.39 %","   .00 %","  3.70 %","   .00 %","   .00 %"," 20.00 %","   .37 %","  3.64 %","   .00 %","  2.30 %","  6.67 %","   .00 %"," 21.43 %","   .00 %","   .00 %"," 16.28 %","   .00 %","  1.92 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","  7.14 %","  4.00 %","   .00 %","  2.44 %"," 13.79 %","  7.07 %"," 33.33 %","  2.44 %","   .00 %","  5.69 %","   .00 %","   .00 %"," 17.39 %","  8.31 %","   .00 %","  7.20 %","   .00 %","  8.20 %","  1.62 %","   .00 %"," 10.80 %","  2.08 %","   .00 %","  9.90 %"
"2020-06-07","   .00 %"," 10.34 %","   .00 %","  8.27 %","   .00 %","  7.14 %","","  8.57 %","  9.52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .67 %","  5.13 %","  2.43 %","  1.67 %","   .00 %","   .00 %","   .00 %","  2.73 %","   .00 %","   .00 %","   .00 %","  5.56 %","   .00 %","  7.41 %","   .00 %"," 10.71 %","   .00 %","   .00 %","   .00 %","   .18 %"," 15.79 %"," 11.11 %","   .00 %"," 12.50 %","   .00 %"," 47.06 %","   .00 %","  3.51 %","  8.00 %","   .00 %","  1.89 %","  1.27 %","   .00 %","   .00 %"," 12.00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","  4.76 %"," 24.24 %","  3.55 %"," 25.00 %","  1.10 %","   .00 %","  3.85 %","   .00 %","   .00 %","  4.94 %","  3.99 %","   .00 %","  1.21 %","   .00 %","   .00 %","   .00 %","  3.45 %"," 11.28 %","   .00 %","   .00 %","  5.86 %"
"2020-06-08","   .00 %","   .00 %","   .00 %","  5.75 %","   .00 %","  6.67 %","","   .00 %"," 13.04 %","  2.50 %","   .00 %","  1.35 %","   .00 %","  8.70 %","   .00 %","   .99 %","  2.44 %","   .43 %","  3.28 %","   .00 %","   .00 %","   .00 %","  3.54 %","   .00 %"," 14.29 %","  1.43 %","   .00 %","   .00 %","  3.45 %","   .00 %","  6.45 %","  9.09 %","   .00 %"," 16.67 %","  1.09 %","   .00 %","   .00 %","   .00 %"," 36.11 %","   .00 %","  4.00 %","  8.33 %","  1.69 %","   .00 %","   .00 %","  9.26 %","  3.75 %","   .00 %","   .00 %","  5.36 %","   .00 %","   .00 %","   .00 %","  3.85 %","   .00 %","   .00 %","  9.76 %","  4.41 %","   .00 %","  1.36 %","   .00 %","  8.89 %"," ##.## %","   .00 %"," 12.94 %","  4.72 %","   .00 %","   .27 %"," 10.00 %"," 13.64 %","   .00 %","   .00 %","  7.97 %","  2.04 %","   .00 %","  2.13 %"
"2020-06-09","   .00 %","  6.25 %","   .00 %","  7.81 %","   .00 %","   .00 %","","  5.26 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","  4.00 %","  6.67 %","  4.26 %","  2.38 %","  1.72 %","  3.17 %","   .00 %","   .00 %","   .00 %","  1.71 %","   .00 %","-12.50 %","  5.63 %"," 15.79 %","   .00 %"," 10.00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .90 %","  4.55 %","   .00 %","   .00 %"," 97.96 %","   .00 %","  7.69 %","  7.69 %","  5.00 %","  5.56 %","   .00 %","   .00 %","  2.41 %","   .00 %"," 50.00 %"," 15.25 %","   .00 %"," -7.14 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","  2.35 %","   .00 %","  1.16 %","   .00 %","  2.04 %","   .00 %","   .00 %","  2.08 %","  3.10 %","  2.08 %","   .79 %","   .00 %"," -2.00 %","  1.06 %","   .00 %","  8.02 %","   .00 %","   .00 %","  3.33 %"
"2020-06-10","   .00 %","   .00 %","  7.69 %","  4.31 %","   .00 %","  6.25 %","","  5.00 %"," 15.38 %","   .00 %"," 14.29 %"," -1.33 %","   .00 %","   .00 %","   .00 %","  4.09 %","   .00 %","  3.38 %","  3.08 %","   .00 %","   .00 %","  9.52 %","  4.20 %","   .00 %"," 14.29 %","  2.00 %","   .00 %","   .00 %","  3.03 %","   .00 %"," -2.78 %","   .00 %","   .00 %"," ##.## %","  2.50 %","  2.90 %","   .00 %","   .00 %"," 23.71 %","   .00 %"," 10.71 %","   .00 %","  1.59 %","  1.75 %","   .00 %","  1.69 %","  1.18 %","   .00 %","   .00 %","  2.94 %","   .00 %"," -7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.44 %","  1.83 %","   .00 %","  5.04 %","  3.85 %","  6.00 %","   .00 %","   .00 %","  4.08 %","  4.37 %","  2.04 %","   .39 %","   .00 %"," -5.44 %","   .00 %","   .00 %","  4.22 %","  4.00 %","   .00 %","  1.21 %"
"2020-06-11","   .00 %","  2.94 %","   .00 %","  7.21 %","   .00 %","   .00 %",""," 33.33 %","  6.67 %","  4.88 %"," 12.50 %","   .00 %","   .00 %","  3.85 %","   .00 %","  1.81 %","  9.30 %","  2.25 %","  7.46 %","   .00 %","   .00 %","  8.70 %","  9.68 %"," 20.00 %","   .00 %","   .65 %","   .00 %","  1.49 %"," -2.94 %","  8.82 %","  8.57 %","  2.78 %","   .00 %","   .00 %","   .87 %","  5.63 %","   .00 %","   .00 %","   .00 %","   .10 %","  6.45 %","  7.14 %","  4.69 %"," 15.52 %","   .00 %","  6.67 %","   .00 %","   .00 %","-33.33 %","  1.43 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","  4.55 %","  2.13 %","  4.50 %","   .00 %","  3.11 %","  3.70 %","  2.52 %","   .00 %","   .00 %","  6.86 %","  1.31 %","   .00 %","   .52 %","   .00 %","  8.63 %","  2.11 %","   .00 %"," 12.47 %","  5.77 %","   .00 %","  3.98 %"
"2020-06-12","   .00 %","  8.57 %","   .00 %","  7.14 %"," 28.57 %","   .00 %",""," 17.86 %"," 25.00 %","  4.65 %","   .00 %","   .00 %","   .00 %","   .00 %"," 18.75 %","  2.67 %","  8.51 %","  1.60 %","  2.78 %","   .00 %","   .00 %","   .00 %","  4.41 %","   .00 %"," 12.50 %","   .00 %","  4.55 %","  1.47 %","   .00 %","   .00 %","   .00 %","  5.41 %","   .00 %","  7.14 %","  8.13 %","  4.00 %","   .00 %","  1.12 %"," ##.## %","   .00 %","   .00 %"," 13.33 %","  2.99 %"," 47.76 %","   .00 %","  3.12 %","  3.49 %","   .00 %","   .00 %","  2.82 %","   .00 %","  8.33 %","   .00 %","  3.23 %","   .00 %","  8.70 %","   .00 %","   .86 %"," 20.00 %","  1.31 %","   .00 %","  1.84 %","   .00 %","   .00 %"," 22.02 %","  1.55 %","  2.00 %","  -.13 %","   .00 %","  -.66 %","  2.58 %","   .00 %"," 15.55 %"," -1.82 %","   .00 %","  5.36 %"
"2020-06-13","   .00 %","  5.26 %","   .00 %","  4.29 %","   .00 %","   .00 %","","  6.06 %","  7.50 %","   .00 %"," ##.## %","  1.35 %","   .00 %","   .00 %","   .00 %","  1.73 %","   .00 %","  1.77 %","  1.35 %","   .00 %","   .00 %","   .00 %","  3.52 %","   .00 %","   .00 %","  4.55 %","  4.35 %","  2.90 %","  3.03 %","  2.70 %","   .00 %","   .00 %"," 11.76 %","  6.67 %","   .48 %","  7.69 %"," 10.00 %","   .00 %"," 51.74 %","   .10 %","  3.03 %","  5.88 %","  1.45 %","  8.08 %","   .00 %","  4.55 %","  2.25 %"," 40.00 %","   .00 %","  1.37 %","   .00 %","   .00 %","  6.67 %"," 12.50 %"," 16.67 %","   .00 %","  6.25 %","  4.70 %"," 16.67 %","  2.01 %","   .00 %","   .60 %","   .00 %","   .00 %","  8.27 %","  8.91 %"," -1.96 %","   .52 %","   .00 %","  7.00 %","  1.51 %","   .00 %","  6.54 %","  3.70 %"," ##.## %","  5.09 %"
"2020-06-14"," 14.29 %","  2.50 %","   .00 %","  3.23 %","   .00 %","   .00 %",""," 14.29 %"," 13.95 %","   .00 %"," 11.11 %","   .00 %","  5.26 %","  3.70 %"," 10.53 %","  1.70 %","  9.80 %","   .97 %","  1.33 %","   .00 %"," 10.00 %","  4.00 %","  4.76 %","   .00 %","   .00 %","   .62 %","   .00 %","  1.41 %","  5.88 %"," 10.53 %","   .00 %","  7.69 %","  5.26 %"," -6.25 %","   .32 %","  4.76 %","   .00 %","  1.11 %"," 13.31 %","   .81 %","   .00 %","  5.56 %","  1.43 %","  3.74 %","   .00 %","   .00 %","  4.40 %","   .00 %","   .00 %","  8.11 %","   .00 %","  7.69 %","   .00 %","  8.33 %","   .00 %","   .00 %","  3.92 %","  4.49 %","   .00 %","  1.82 %","   .00 %","  4.19 %"," 50.00 %","   .00 %","  2.78 %","  4.21 %","   .00 %","   .52 %","   .00 %","  5.92 %","   .50 %","   .00 %","  5.50 %","  3.57 %"," 33.33 %","  4.84 %"
"2020-06-15","   .00 %","  9.76 %","   .00 %","  5.26 %"," 11.11 %","  2.94 %",""," 10.00 %"," 10.20 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","  1.40 %","  8.93 %","  2.87 %","  3.95 %","   .00 %","   .00 %","   .00 %"," 11.69 %","   .00 %","   .00 %","  1.85 %","   .00 %","  1.39 %","  8.33 %","   .00 %","  7.89 %","   .00 %","   .00 %","  6.67 %","   .48 %","  4.55 %","   .00 %","   .00 %","  -.37 %","   .00 %","   .00 %","  5.26 %","  2.82 %","  7.21 %","   .00 %","  2.90 %","  1.05 %","   .00 %","   .00 %","  3.75 %","   .00 %","  7.14 %","   .00 %"," 25.64 %","   .00 %","  2.00 %","  5.66 %","  9.77 %","   .00 %","  1.01 %","   .00 %","  4.02 %"," 66.67 %","   .00 %"," 11.49 %","  4.26 %","   .00 %","   .39 %","   .00 %","  1.18 %","  2.46 %","   .00 %","  6.71 %","  1.72 %"," 25.00 %","  1.65 %"
"2020-06-16","   .00 %","  4.44 %","   .00 %","  2.30 %","   .00 %","   .00 %","","  4.55 %","  7.41 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  3.57 %","   .00 %","   .55 %","  6.56 %","  1.49 %","   .00 %"," 33.33 %","  4.55 %","   .00 %","  4.65 %"," 50.00 %","   .00 %","   .00 %","   .00 %","  1.37 %","  2.56 %","  2.38 %","  2.44 %","  2.38 %","   .00 %","   .00 %","   .00 %","  1.09 %","   .00 %","   .00 %","   .37 %","   .00 %","   .00 %","   .00 %","  2.74 %","  2.52 %","   .00 %","  2.82 %","  2.08 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  6.12 %","   .00 %","   .00 %","  3.57 %","  1.42 %"," 28.57 %","  3.15 %","  3.57 %","  1.66 %","   .00 %","   .00 %","  2.42 %","  2.80 %","   .00 %","   .13 %","   .00 %"," 15.12 %","   .48 %","   .00 %","  2.70 %","  3.39 %","   .00 %","   .32 %"
"2020-06-17"," 75.00 %","  2.13 %","   .00 %","  6.47 %","   .00 %","   .00 %","","  3.26 %","  6.90 %","  4.17 %","  4.55 %","   .00 %","   .00 %"," -3.45 %","   .00 %","  1.10 %","  6.15 %","  1.65 %","   .00 %","   .00 %","  8.70 %","  3.85 %","  8.33 %","   .00 %","   .00 %","  1.82 %","   .00 %","  2.70 %","   .00 %","  2.33 %","  7.14 %","   .00 %","   .00 %"," 25.00 %","   .16 %","  6.45 %","  9.09 %","  1.10 %","  4.40 %","   .00 %","   .00 %","   .00 %","  4.00 %","  4.92 %","   .00 %","  5.48 %","  4.08 %","   .00 %","   .00 %","  3.61 %","   .00 %","  6.25 %","   .00 %","  1.92 %","   .00 %","  1.96 %","  3.45 %","  2.11 %"," 33.33 %","  1.64 %","   .00 %","  2.72 %","   .00 %","   .00 %"," 10.65 %","  4.18 %","   .00 %","   .00 %","   .00 %"," -1.26 %","  1.91 %","   .00 %","  5.21 %","  6.56 %","   .00 %","  4.85 %"
"2020-06-18"," 14.29 %","  6.25 %","   .00 %","  2.79 %","   .00 %","   .00 %","","  5.26 %","  6.45 %","   .00 %","  4.35 %","  1.33 %","   .00 %","  3.57 %","  4.17 %","   .81 %","  8.70 %","  1.44 %","  2.53 %","   .00 %","   .00 %","  7.41 %","  5.13 %","   .00 %","   .00 %","  1.19 %","   .00 %","  2.63 %","  2.50 %","  4.55 %","  4.44 %","   .00 %","   .00 %","   .00 %","   .47 %","  8.08 %","   .00 %","   .00 %","   .35 %","   .00 %","   .00 %","  5.00 %","  2.56 %","   .00 %","   .00 %","   .00 %","  2.94 %","   .00 %","   .00 %","  1.16 %","   .00 %","   .00 %","  6.25 %"," 20.75 %","   .00 %","   .00 %","   .00 %","  3.44 %","   .00 %","  2.12 %","   .00 %","   .53 %"," 20.00 %","   .00 %","  3.21 %","  1.61 %","   .00 %","   .26 %","   .00 %"," 11.25 %","  2.35 %","   .00 %","  2.93 %","  6.15 %","   .00 %","  4.94 %"
"2020-06-19"," 12.50 %","   .00 %","   .00 %"," 11.10 %","   .00 %","   .00 %","","  2.00 %","  1.52 %","   .00 %"," 29.17 %","   .00 %"," 10.00 %","  6.90 %","  4.00 %","  3.49 %"," 10.67 %","  1.96 %","  1.23 %","   .00 %","  4.00 %"," 10.34 %"," 10.73 %"," 11.11 %","   .00 %","  1.18 %","   .00 %"," 11.54 %","  4.88 %","   .00 %"," 14.89 %","  2.33 %","   .00 %","   .00 %","   .47 %"," 13.08 %","  8.33 %","  1.09 %","  -.18 %","  2.81 %","  2.94 %","   .00 %","  5.00 %","  7.03 %","   .00 %","  1.30 %","  1.90 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 41.18 %"," 17.19 %","   .00 %","   .00 %","  3.33 %","  1.00 %","   .00 %","  3.66 %","  6.90 %","  2.63 %"," 16.67 %","   .00 %"," 13.47 %","  8.70 %","   .00 %","   .26 %","   .00 %"," 22.53 %","   .92 %","   .00 %","  3.78 %","  1.45 %"," 20.00 %","  6.18 %"
"2020-06-20","  5.56 %","  1.96 %","   .00 %","  3.42 %"," 10.00 %","  5.71 %",""," 23.53 %","  4.48 %","   .00 %","  6.45 %","  1.32 %","   .00 %","  3.23 %"," 11.54 %","   .78 %","  9.64 %","   .70 %","   .00 %"," 50.00 %","  7.69 %","  6.25 %","  8.37 %","   .00 %","   .00 %","  2.91 %","  4.17 %","  2.30 %","  2.33 %"," 15.22 %"," 14.81 %","   .00 %","   .00 %","  5.00 %","   .62 %"," 11.57 %","   .00 %","   .00 %","   .35 %","  1.27 %","   .00 %"," 14.29 %","  2.38 %","  3.65 %","   .00 %"," 11.54 %","  2.80 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.17 %","  5.33 %","   .00 %","  1.92 %","  1.61 %","  5.92 %","   .00 %","  3.74 %","  9.68 %","  2.56 %"," 14.29 %","   .00 %","  3.20 %","  2.36 %","   .00 %","  1.02 %","   .00 %","  5.07 %","  1.36 %","   .00 %","  4.46 %","  4.29 %","-16.67 %"," 11.63 %"
"2020-06-21","   .00 %","  1.92 %","   .00 %","  5.20 %","   .00 %","  2.70 %","","  2.38 %"," 15.71 %","  2.00 %"," 21.21 %","   .00 %"," 13.64 %"," 18.75 %"," 17.24 %","  2.06 %","  6.59 %","  1.91 %","   .00 %","   .00 %","  3.57 %","  8.82 %","  9.35 %"," 20.00 %","   .00 %","   .00 %","  4.00 %","  4.49 %","   .00 %","   .00 %","  9.68 %","  4.55 %","   .00 %","   .00 %","   .93 %","  8.15 %","   .00 %","   .00 %","   .35 %","   .00 %","   .00 %"," 16.67 %","  2.33 %","  2.82 %","   .00 %","  4.60 %","  3.64 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","-20.00 %","   .00 %","   .00 %","   .00 %","  1.59 %","  1.24 %","  8.33 %","  1.00 %","   .00 %","  4.50 %","   .00 %","   .00 %","  7.96 %","  4.44 %","   .00 %","   .00 %","   .00 %","  1.96 %","   .45 %","   .00 %","  3.58 %","   .00 %"," 20.00 %","  3.23 %"
"2020-06-22","   .00 %","  5.66 %","  7.14 %","  4.19 %"," 18.18 %","   .00 %","","  5.43 %","  8.64 %","  3.92 %"," 15.00 %","   .00 %","   .00 %"," 13.16 %","   .00 %","  1.26 %","  1.03 %","  2.04 %","   .00 %","   .00 %","   .00 %","  5.41 %","  7.81 %","  8.33 %"," 11.11 %","  1.69 %","  3.85 %","  1.08 %","  2.27 %"," ##.## %","   .00 %","   .00 %","   .00 %"," 14.29 %","  1.08 %","  8.22 %","   .00 %","  1.08 %","   .35 %","   .00 %","   .00 %"," 14.29 %","  1.14 %","  5.48 %","   .00 %","  1.10 %","   .88 %","   .00 %","   .00 %","  8.05 %","   .00 %","   .00 %","  5.00 %"," 10.13 %","   .00 %","   .00 %","  4.69 %","  2.15 %"," 23.08 %","  1.12 %"," 14.71 %","   .48 %","   .00 %","   .00 %","  2.46 %","   .68 %","  2.00 %","   .13 %"," 18.18 %","  2.28 %","  1.34 %","   .00 %","  5.28 %","  4.11 %","   .00 %","  4.57 %"
"2020-06-23"," 10.53 %","  1.79 %","   .00 %","  1.96 %","  7.69 %","   .00 %","","   .00 %","  5.68 %","   .00 %","  4.35 %","   .00 %","   .00 %","  2.33 %","  5.88 %","   .75 %","  7.14 %","   .67 %","  1.22 %","   .00 %","   .00 %","   .00 %","  5.17 %","   .00 %","   .00 %","  1.67 %","  3.70 %","  3.19 %","  2.22 %"," 63.77 %","  2.94 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.06 %","   .00 %","  2.13 %","  7.81 %","   .00 %","  2.86 %","  6.25 %","  2.25 %","  5.19 %","   .00 %","  2.17 %","  5.22 %"," 14.29 %","   .00 %","  1.06 %","   .00 %","   .00 %","   .00 %","  3.45 %","   .00 %","   .00 %","   .00 %","  4.80 %","   .00 %","  1.63 %","   .00 %","   .48 %","   .00 %","   .00 %","  3.20 %","  2.36 %","   .00 %","   .13 %","   .00 %"," 16.95 %","  2.20 %","   .00 %","  5.89 %","   .00 %","   .00 %","  2.99 %"
"2020-06-24","  4.76 %","  1.75 %","   .00 %","  3.20 %"," 14.29 %","   .00 %","","  3.68 %","  3.23 %","  1.89 %","  2.08 %","  1.30 %","   .00 %"," 63.64 %","  8.33 %","  2.72 %","  6.67 %","  2.81 %","   .00 %","   .00 %"," 27.59 %","  5.13 %"," 11.15 %","   .00 %","   .00 %","  4.37 %","   .00 %","  2.06 %","   .00 %"," 75.22 %","   .00 %","  4.35 %","   .00 %","  4.17 %","   .61 %","   .00 %","  7.69 %","  2.08 %","   .00 %","   .00 %","  2.78 %","  5.88 %","  5.49 %","   .62 %","   .00 %","  3.19 %","  5.79 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %","  4.76 %","  1.11 %","   .00 %","   .00 %","  2.99 %","  4.01 %"," 12.50 %","  3.28 %","   .00 %","  2.84 %","   .00 %","   .00 %"," 15.50 %","  1.32 %","  1.96 %","   .25 %","   .00 %","  7.03 %","   .00 %","   .00 %","  3.25 %","  5.26 %","   .00 %","  6.03 %"
"2020-06-25","  9.09 %","  1.72 %","  6.67 %","  3.01 %"," 18.75 %","  2.63 %","","  5.67 %"," 12.50 %"," -1.85 %","   .00 %","  1.28 %","   .00 %","   .00 %","   .00 %","  1.69 %","  8.04 %","  6.28 %","  1.20 %","   .00 %","  8.11 %","  7.32 %","  3.24 %"," 15.38 %","-10.00 %","  7.33 %","  7.14 %","  3.03 %","   .00 %","   .00 %","  4.29 %","  2.08 %","   .00 %","  4.00 %","   .30 %","  5.42 %","   .00 %","   .00 %","   .81 %","   .00 %","   .00 %","   .00 %"," 28.12 %","  3.07 %"," 50.00 %","  1.03 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %","  4.55 %"," 14.29 %"," 14.29 %","  3.77 %","   .00 %","  1.93 %","  5.56 %","  2.99 %","  2.56 %","  3.69 %","   .00 %","   .00 %","  8.72 %","   .49 %","  1.92 %","   .75 %","   .00 %"," 27.91 %","  2.16 %","   .00 %","  4.08 %"," -1.25 %","   .00 %","   .84 %"
"2020-06-26","   .00 %"," 15.25 %"," 12.50 %","  8.49 %"," 15.79 %","  2.56 %","","  6.04 %","  8.33 %","   .00 %","  6.12 %","  3.80 %","   .00 %","  1.39 %","  7.69 %","  1.90 %","  8.26 %","  4.09 %","   .00 %","   .00 %","   .00 %"," 11.36 %","  9.14 %","  6.67 %"," 11.11 %","  2.44 %"," 10.00 %","  4.90 %","  2.17 %","  4.80 %","  2.74 %","   .00 %","   .00 %","   .00 %","  1.96 %","  7.43 %","  7.14 %","  1.02 %","   .00 %","   .00 %","  2.70 %"," 22.22 %"," -3.25 %","  3.57 %"," 33.33 %","  3.06 %","  6.25 %"," 25.00 %","   .00 %","  6.32 %"," 25.00 %","  5.56 %"," 13.04 %","  4.81 %","   .00 %","  1.82 %","  1.45 %","  5.95 %","   .00 %","  5.14 %"," 10.00 %","  3.56 %"," 12.50 %","   .00 %"," 10.19 %","  5.02 %","   .00 %","   .37 %","   .00 %","-25.24 %","  2.53 %"," 10.00 %","  9.03 %","  1.27 %","   .00 %","  6.68 %"
"2020-06-27","  8.33 %","   .00 %","   .00 %","  4.85 %","   .00 %","  5.00 %","","  1.90 %","  2.56 %","  3.77 %","   .00 %","  1.22 %","   .00 %","  1.37 %","  4.76 %","  1.40 %","  3.05 %","  1.31 %","  1.19 %"," 16.67 %","  5.00 %","  8.16 %","  7.07 %","   .00 %"," 20.00 %","  1.90 %","  3.03 %","  4.67 %","   .00 %","  1.20 %","  1.33 %","  4.08 %","   .00 %","   .00 %","   .59 %"," 10.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","  6.72 %","   .57 %","   .00 %","  5.94 %","  9.56 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.85 %"," 16.51 %","   .00 %","   .00 %","   .00 %","  2.55 %","  5.26 %","  4.02 %","  4.55 %","  5.58 %"," 11.11 %","   .00 %","  5.88 %","   .62 %","   .00 %","   .62 %","   .00 %","  4.86 %","   .82 %","  3.03 %","  3.12 %","  2.50 %","   .00 %","  4.50 %"
