"date","Tennessee/Anderson","Tennessee/Bedford","Tennessee/Benton","Tennessee/Bledsoe","Tennessee/Blount","Tennessee/Bradley","Tennessee/Campbell","Tennessee/Cannon","Tennessee/Carroll","Tennessee/Carter","Tennessee/Cheatham","Tennessee/Chester","Tennessee/Claiborne","Tennessee/Clay","Tennessee/Cocke","Tennessee/Coffee","Tennessee/Crockett","Tennessee/Cumberland","Tennessee/Davidson","Tennessee/DeKalb","Tennessee/Decatur","Tennessee/Dickson","Tennessee/Dyer","Tennessee/Fayette","Tennessee/Fentress","Tennessee/Franklin","Tennessee/Gibson","Tennessee/Giles","Tennessee/Grainger","Tennessee/Greene","Tennessee/Grundy","Tennessee/Hamblen","Tennessee/Hamilton","Tennessee/Hancock","Tennessee/Hardeman","Tennessee/Hardin","Tennessee/Hawkins","Tennessee/Haywood","Tennessee/Henderson","Tennessee/Henry","Tennessee/Hickman","Tennessee/Houston","Tennessee/Humphreys","Tennessee/Jackson","Tennessee/Jefferson","Tennessee/Johnson","Tennessee/Knox","Tennessee/Lake","Tennessee/Lauderdale","Tennessee/Lawrence","Tennessee/Lewis","Tennessee/Lincoln","Tennessee/Loudon","Tennessee/Macon","Tennessee/Madison","Tennessee/Marion","Tennessee/Marshall","Tennessee/Maury","Tennessee/McMinn","Tennessee/McNairy","Tennessee/Meigs","Tennessee/Monroe","Tennessee/Montgomery","Tennessee/Moore","Tennessee/Morgan","Tennessee/Obion","Tennessee/Out of TN","Tennessee/Out-of-state","Tennessee/Overton","Tennessee/Perry","Tennessee/Pickett","Tennessee/Polk","Tennessee/Putnam","Tennessee/Rhea","Tennessee/Roane","Tennessee/Robertson","Tennessee/Rutherford","Tennessee/Scott","Tennessee/Sequatchie","Tennessee/Sevier","Tennessee/Shelby","Tennessee/Smith","Tennessee/Stewart","Tennessee/Sullivan","Tennessee/Sumner","Tennessee/Tipton","Tennessee/Trousdale","Tennessee/Unassigned","Tennessee/Unicoi","Tennessee/Union","Tennessee/Unknown","Tennessee/Van Buren","Tennessee/Warren","Tennessee/Washington","Tennessee/Wayne","Tennessee/Weakley","Tennessee/White","Tennessee/Williamson","Tennessee/Wilson"
"2020-07-19","12","6","2","3","9","28","4","1","4","17","6","5","3","0","8","8","5","1","333","0","4","6","7","11","0","12","10","20","2","13","1","5","89","3","17","0","8","2","8","2","3","0","2","0","5","1","126","1","3","8","0","6","4","2","7","5","6","23","9","7","4","6","24","0","1","4","109","","1","0","0","3","8","13","4","25","106","1","2","10","244","2","7","15","32","6","0","81","0","5","","0","0","51","4","2","0","68","48"
"2020-07-20","11","9","2","-1","20","34","4","1","3","26","7","5","5","1","7","15","7","2","179","7","2","14","8","8","1","6","6","10","1","14","-1","12","108","2","9","9","6","11","14","1","1","1","0","0","3","0","91","2","7","6","4","5","10","2","14","6","5","36","8","2","2","3","16","4","1","7","100","","0","0","0","3","2","7","3","13","115","1","-2","25","234","5","3","40","47","11","0","81","3","4","","0","7","40","3","0","1","45","27"
"2020-07-21","27","7","2","2","54","32","2","1","5","15","4","5","6","1","14","15","8","18","322","35","10","8","10","22","4","2","15","6","18","15","1","78","83","7","21","28","8","11","31","6","7","1","0","15","20","0","126","0","13","19","2","5","29","26","22","2","7","24","11","16","7","28","23","0","3","16","-5","","7","3","3","5","53","8","22","17","98","2","3","44","202","40","0","17","66","26","4","44","1","6","","1","26","20","7","8","8","37","36"
"2020-07-22","8","1","1","0","71","13","4","6","5","5","7","1","3","4","7","1","2","3","150","4","6","4","0","0","1","2","3","10","0","-1","1","5","99","2","2","7","2","3","5","6","4","0","1","3","5","0","39","0","1","3","1","4","6","7","8","1","0","23","2","0","1","0","26","2","1","0","89","","2","1","0","4","8","0","9","24","112","1","4","18","62","2","1","13","99","5","1","1326","5","3","","0","0","12","2","0","6","49","24"
"2020-07-23","39","15","4","3","46","46","9","9","17","25","15","6","8","2","13","12","15","11","261","8","10","19","17","15","2","3","16","11","5","6","3","50","81","4","35","22","7","18","41","13","7","3","0","1","28","2","125","1","19","8","5","13","41","11","32","8","5","46","9","17","1","12","66","1","4","39","77","","2","3","3","6","38","1","33","13","188","0","1","95","312","7","2","32","51","37","8","14","2","2","","4","14","21","10","14","7","69","58"
"2020-07-24","15","12","1","0","19","29","7","0","2","16","15","1","8","0","7","1","8","0","224","3","3","26","16","2","0","9","14","8","1","5","1","34","116","9","24","10","13","5","21","3","3","2","4","2","13","3","141","1","15","10","-2","5","9","6","15","5","10","34","9","11","0","14","37","0","0","11","78","","0","1","0","4","23","8","7","28","111","4","2","33","415","6","4","37","69","22","4","-7","7","12","","1","5","54","5","5","5","71","31"
"2020-07-25","7","18","6","1","28","31","10","1","12","8","6","3","9","0","7","27","3","3","313","3","1","24","8","7","1","8","19","14","0","13","0","25","180","4","9","12","12","7","13","4","3","3","4","0","14","2","115","2","11","11","4","11","10","8","8","5","5","29","11","10","4","13","25","0","1","4","-58","","4","1","1","4","13","16","12","11","75","3","1","28","251","4","0","13","43","13","-1","-10","8","3","","1","15","49","4","5","2","24","13"
"2020-07-26","34","22","3","1","28","59","12","2","7","27","28","10","5","0","24","30","9","10","343","6","5","20","12","6","1","15","30","12","3","23","7","31","155","8","23","17","24","24","27","11","6","2","2","4","19","4","141","4","14","22","4","5","12","1","26","19","16","60","10","19","10","5","89","1","4","31","260","","1","2","1","12","12","10","22","42","187","4","7","27","387","7","4","46","56","19","0","143","6","1","","1","11","68","5","16","5","84","50"
"2020-07-27","39","17","3","1","66","43","4","8","11","17","7","9","6","5","13","18","12","25","300","51","11","8","10","16","6","10","29","5","14","11","2","125","103","4","34","37","13","34","7","9","8","1","4","0","29","7","140","6","18","13","1","11","29","8","25","3","9","23","7","12","5","14","16","1","4","18","6","","4","0","1","5","66","6","19","18","125","7","4","44","323","9","1","13","36","35","2","60","10","7","","4","24","56","3","16","11","47","36"
"2020-07-28","31","5","3","4","65","33","4","4","12","4","6","10","6","2","23","9","10","12","241","10","12","11","11","26","5","5","27","26","16","5","2","53","95","1","22","8","18","25","29","6","4","0","6","2","28","2","97","5","19","16","3","11","16","19","41","9","3","29","8","12","2","18","27","-1","3","22","110","","5","1","3","6","31","2","24","19","65","10","3","96","591","16","1","32","37","34","4","18","2","9","","2","15","36","0","12","4","43","26"
"2020-07-29","36","21","2","1","42","30","8","3","3","11","7","4","9","4","17","15","7","9","168","4","3","24","2","7","2","14","9","5","9","16","0","40","91","1","6","6","12","0","24","30","13","6","4","4","21","9","107","1","7","4","2","10","15","5","23","-1","13","20","4","9","1","8","42","1","2","14","-53","","2","3","0","7","7","2","21","29","103","1","2","44","277","12","3","20","52","26","0","6","10","9","","1","7","54","5","5","3","35","39"
"2020-07-30","14","2","15","2","15","38","5","2","27","21","28","2","17","1","6","20","20","10","131","20","13","16","28","10","3","10","26","4","7","8","5","24","51","-1","15","13","13","23","19","9","5","2","5","0","10","11","131","4","18","13","2","8","15","9","39","7","8","18","10","15","3","8","44","4","1","22","17","","5","4","-3","11","37","12","8","30","71","12","1","31","560","10","0","34","30","14","2","-78","2","3","","-1","10","30","6","14","6","35","32"
"2020-07-31","21","15","10","3","71","58","25","3","10","36","22","10","11","5","21","17","17","9","302","6","17","25","28","12","5","16","37","13","15","20","3","58","88","2","13","23","24","21","28","17","5","4","7","2","23","24","130","10","22","23","6","8","16","17","30","5","16","39","10","17","5","28","78","1","5","25","110","","2","1","2","6","16","15","28","35","146","11","4","72","504","8","2","45","62","25","3","34","7","5","","2","26","73","9","33","5","76","28"
"2020-08-01","12","28","11","2","46","30","13","5","25","17","17","9","4","3","16","25","4","9","198","8","9","5","19","20","2","13","13","13","2","18","1","25","66","1","27","8","13","3","3","28","10","0","1","0","6","25","143","4","9","14","4","16","37","14","94","4","3","40","10","9","4","19","31","1","6","42","-86","","9","4","1","17","25","10","17","8","100","7","1","35","435","20","2","29","30","29","2","1","7","4","","2","18","50","6","22","2","61","40"
"2020-08-02","16","11","1","7","9","24","4","2","10","17","11","2","2","1","6","16","3","1","144","1","0","7","8","1","1","14","8","10","4","7","3","9","72","2","7","4","20","3","3","6","8","1","1","2","9","19","78","4","1","16","5","1","6","0","26","7","2","16","7","1","0","4","34","-1","3","8","94","","0","1","0","9","4","6","9","15","43","3","0","23","275","1","3","22","24","10","0","36","0","4","","0","7","45","2","9","3","37","23"
"2020-08-03","8","9","5","4","22","8","6","1","2","3","4","1","9","-1","9","6","3","4","80","1","2","8","13","3","0","1","9","7","1","2","0","12","40","2","7","3","38","5","5","5","5","0","4","-1","7","12","106","5","2","4","0","3","4","-2","23","-1","2","15","10","6","2","10","23","3","3","8","-40","","0","0","0","-1","-3","5","8","18","30","3","0","11","196","2","0","26","18","2","0","30","2","2","","1","3","28","2","16","3","39","8"
"2020-08-04","23","6","11","2","61","26","8","8","16","6","0","3","14","3","12","4","10","6","163","17","8","14","13","22","2","0","23","3","10","5","1","68","59","0","29","8","7","28","38","9","2","-1","4","2","12","5","76","7","15","13","2","1","29","9","17","4","1","8","4","8","1","11","18","-1","9","18","6","","5","0","3","14","57","9","28","9","83","1","2","43","236","21","0","27","41","17","4","3","1","9","","0","26","23","3","34","11","39","30"
"2020-08-05","7","13","3","0","5","32","3","5","7","19","6","5","0","2","9","27","10","12","249","4","5","21","11","4","0","10","25","6","2","22","2","14","83","0","13","17","22","12","14","6","7","0","4","1","5","37","78","2","7","6","4","4","4","6","28","1","5","18","5","11","0","3","29","9","3","11","4","","2","3","2","2","45","3","6","16","99","0","0","7","196","9","2","26","45","14","0","-29","2","4","","0","25","25","3","19","27","55","50"
"2020-08-06","14","11","15","12","36","46","5","5","21","21","15","5","7","5","18","34","7","1","189","5","14","22","14","6","3","6","29","9","8","20","4","35","81","1","15","18","25","21","34","17","8","2","5","3","12","11","112","7","10","30","5","9","19","8","27","3","4","52","11","16","0","17","34","2","4","26","38","","14","0","3","4","31","3","25","31","44","5","4","28","288","36","2","36","52","18","2","108","7","8","","2","25","17","2","34","14","42","38"
"2020-08-07","17","7","13","4","21","57","10","6","18","24","4","5","13","3","11","25","7","14","184","8","10","14","26","18","9","11","26","0","5","29","3","26","86","1","17","9","19","22","30","18","5","1","2","6","27","33","109","17","32","7","4","8","13","1","40","3","8","19","15","15","2","10","68","5","5","29","11","","20","0","1","10","40","5","10","15","106","8","2","39","423","17","-1","38","49","28","4","44","8","9","","0","19","69","1","34","27","43","39"
"2020-08-08","8","10","9","5","34","29","8","1","6","15","5","6","11","1","7","15","6","38","198","10","0","13","9","16","4","12","23","9","2","20","2","11","92","0","23","9","16","6","16","10","6","0","0","6","7","7","106","0","2","16","2","4","7","2","40","6","7","47","7","5","3","11","19","1","15","27","18","","5","2","0","9","23","6","28","14","59","0","3","20","281","-1","1","29","39","12","0","48","5","4","","1","9","25","0","24","8","30","33"
"2020-08-09","8","10","7","10","26","40","1","4","18","10","17","4","6","1","18","23","3","7","237","11","15","12","22","12","1","5","24","3","1","25","1","13","70","2","19","9","21","37","30","12","9","2","4","3","9","15","87","5","19","12","2","22","17","2","38","2","11","32","16","7","2","26","37","2","4","19","64","","15","2","4","2","27","8","14","23","90","1","0","36","322","7","0","32","29","13","1","33","5","6","","0","23","27","1","30","12","73","28"
"2020-08-10","9","0","4","3","11","13","6","4","11","2","4","2","4","2","3","3","0","1","102","5","3","7","13","4","3","2","9","4","3","12","0","9","88","1","13","11","11","10","11","2","5","0","4","2","16","5","85","5","6","13","-1","7","7","0","58","3","3","15","6","3","0","8","13","-2","4","14","23","","3","0","2","1","18","2","10","9","36","3","1","8","247","3","4","43","16","3","0","-19","3","2","","0","3","25","2","12","1","26","31"
"2020-08-11","5","2","-1","8","10","35","0","3","5","8","2","2","1","1","4","10","5","5","143","1","-1","7","5","2","0","6","9","2","4","0","4","15","95","0","12","-3","2","0","9","9","-1","2","1","1","3","3","65","2","8","9","0","6","5","7","29","1","1","12","6","7","2","-1","34","-1","1","9","5","","11","0","2","6","15","6","3","11","40","2","7","8","140","3","1","11","24","6","0","-25","-1","0","","0","7","14","1","19","0","30","18"
"2020-08-12","13","10","3","1","9","22","3","3","11","32","6","5","4","4","3","15","3","20","179","3","3","13","11","14","2","5","14","4","2","20","4","5","93","1","26","7","15","12","13","4","4","1","2","1","9","19","102","2","1","9","2","5","20","3","33","2","5","15","8","9","1","7","29","4","3","10","-48","","12","2","1","0","40","3","8","9","90","0","0","14","160","3","0","27","28","0","0","7","7","3","","1","5","61","1","21","16","49","35"
"2020-08-13","11","15","12","10","40","53","4","2","11","29","15","10","15","1","29","11","8","19","236","10","8","25","17","7","6","16","16","11","6","28","2","31","139","1","7","7","20","25","10","4","14","1","0","6","20","11","94","2","12","20","4","5","5","3","22","9","15","30","16","3","4","11","26","4","3","21","120","","14","1","0","11","38","19","14","9","115","6","2","31","158","6","0","31","37","16","0","27","5","1","","2","22","30","1","26","5","46","37"
"2020-08-14","21","7","6","7","41","36","3","1","27","9","2","11","5","2","11","10","9","28","248","5","8","14","19","19","2","4","22","0","5","9","2","20","58","1","52","6","14","34","25","9","2","0","4","8","23","1","105","2","17","6","1","10","9","1","38","1","11","38","8","10","2","10","44","6","2","20","-31","","15","2","0","13","54","8","6","20","104","4","2","42","308","9","2","30","43","14","0","-29","0","4","","4","20","9","1","28","12","39","23"
"2020-08-15","11","2","1","12","51","24","3","3","5","6","7","17","4","1","10","1","3","31","149","5","5","9","13","5","13","3","19","5","1","2","2","11","39","0","6","6","6","13","17","8","5","2","4","-1","8","2","72","-1","12","4","3","3","11","-8","20","3","4","15","5","5","0","18","33","-2","5","14","-5","","20","1","0","7","4","2","8","14","61","3","1","32","189","4","1","35","41","6","1","-56","-1","7","","1","3","14","1","28","8","71","23"
"2020-08-16","5","20","3","3","12","40","4","0","10","26","6","6","1","2","12","13","6","6","216","-2","0","11","9","6","3","14","13","8","1","42","2","7","157","0","23","5","32","14","6","4","8","1","1","5","3","28","108","2","1","16","4","6","10","-2","28","13","29","51","13","4","6","14","32","3","1","12","100","","2","3","-2","24","-5","5","9","8","81","5","4","17","252","-1","0","26","14","3","1","116","5","0","","1","2","50","3","18","1","49","27"
"2020-08-17","13","3","4","2","30","9","4","3","7","9","11","4","7","2","10","9","5","25","112","3","5","7","10","4","2","3","13","1","4","4","0","13","61","0","26","7","7","11","11","8","0","1","0","4","1","0","66","3","4","7","1","5","6","7","43","2","3","12","8","11","0","13","19","2","4","16","-72","","8","1","0","2","28","2","9","9","57","2","2","17","106","4","2","5","13","12","2","-10","0","2","","0","34","11","3","22","9","32","17"
"2020-08-18","6","2","3","1","35","17","4","-1","10","5","8","12","2","1","3","13","5","6","185","4","3","10","4","7","3","1","14","0","5","18","3","5","133","0","9","8","6","6","21","0","4","0","5","3","1","4","52","1","3","9","3","2","4","-2","41","4","1","4","10","7","0","2","13","0","3","6","-34","","8","1","1","11","0","6","3","3","42","-1","4","5","107","-3","1","10","16","6","0","-15","0","5","","1","3","10","-1","12","4","39","25"
"2020-08-19","21","17","7","6","42","40","5","7","15","31","14","5","8","2","18","20","7","29","136","4","3","13","21","21","8","7","31","4","6","26","3","18","150","0","17","24","21","23","16","21","10","1","1","14","15","9","117","2","6","16","1","11","4","7","44","14","27","21","24","8","3","21","30","3","14","13","8","","19","1","2","7","49","7","14","28","44","2","4","36","191","9","4","9","65","21","-1","25","7","1","","0","12","37","6","21","15","47","37"
"2020-08-20","9","10","8","1","64","15","4","3","23","9","2","11","5","1","5","10","20","31","135","7","2","6","22","10","2","9","35","4","8","16","3","9","78","3","25","14","7","7","18","11","4","2","1","4","4","4","54","2","20","7","5","7","5","-1","29","2","5","22","10","9","6","15","28","1","5","16","-75","","9","0","0","6","54","6","8","16","77","6","0","12","114","3","0","7","51","0","3","5","4","11","","3","28","11","2","13","20","35","18"
"2020-08-21","8","7","7","1","29","29","4","3","14","6","6","13","6","1","5","10","5","11","156","4","8","19","15","6","3","12","47","3","2","16","0","20","89","1","22","16","9","8","17","5","4","2","3","13","11","6","87","3","9","12","9","4","6","1","26","7","11","27","23","19","1","18","37","2","3","14","-3","","15","2","2","2","25","4","6","14","63","0","4","18","217","2","0","45","27","6","2","63","6","3","","0","27","17","6","15","16","41","23"
"2020-08-22","12","14","2","3","38","30","3","2","19","17","10","6","4","3","3","5","4","19","39","3","7","0","20","3","2","5","10","0","0","27","0","5","61","0","12","13","7","23","11","18","1","-1","0","1","6","12","75","3","14","4","10","6","28","3","20","4","27","21","11","9","3","11","17","-1","6","5","-82","","16","1","2","2","34","6","8","24","41","2","-1","14","100","4","0","164","38","8","1","-25","6","2","","2","8","14","1","17","13","41","23"
"2020-08-23","8","14","9","5","17","30","4","5","26","16","2","8","6","3","9","16","6","18","110","4","3","12","23","8","5","5","12","1","2","9","3","12","90","0","7","23","5","13","10","17","2","1","1","1","15","3","116","0","11","5","0","6","12","1","22","8","24","41","19","5","0","10","19","2","6","19","107","","10","1","1","4","24","1","5","16","57","0","3","12","331","5","0","34","25","14","0","69","5","4","","2","31","37","6","32","17","44","32"
"2020-08-24","3","6","0","0","12","23","3","1","8","9","4","3","1","1","6","4","4","3","50","1","2","7","10","6","2","4","14","0","3","9","0","4","33","0","5","5","3","3","5","2","1","1","4","0","18","0","57","5","5","4","0","1","5","2","16","3","5","12","3","3","0","7","17","0","2","3","-8","","3","1","0","3","4","3","1","3","25","0","0","2","118","-6","0","3","18","14","0","-1","0","3","","1","6","5","2","7","5","17","5"
