"date","Montana/Beaverhead","Montana/Big Horn","Montana/Blaine","Montana/Broadwater","Montana/Carbon","Montana/Carter","Montana/Cascade","Montana/Chouteau","Montana/Custer","Montana/Daniels","Montana/Dawson","Montana/Deer Lodge","Montana/Fallon","Montana/Fergus","Montana/Flathead","Montana/Gallatin","Montana/Garfield","Montana/Glacier","Montana/Golden Valley","Montana/Granite","Montana/Hill","Montana/Jefferson","Montana/Judith Basin","Montana/Lake","Montana/Lewis and Clark","Montana/Liberty","Montana/Lincoln","Montana/Madison","Montana/McCone","Montana/Meagher","Montana/Mineral","Montana/Missoula","Montana/Musselshell","Montana/Park","Montana/Petroleum","Montana/Phillips","Montana/Pondera","Montana/Powder River","Montana/Powell","Montana/Prairie","Montana/Ravalli","Montana/Richland","Montana/Roosevelt","Montana/Rosebud","Montana/Sanders","Montana/Sheridan","Montana/Silver Bow","Montana/Stillwater","Montana/Sweet Grass","Montana/Teton","Montana/Toole","Montana/Treasure","Montana/Unassigned","Montana/Valley","Montana/Wheatland","Montana/Wibaux","Montana/Yellowstone"
"2020-08-13","  4.62 %","  2.80 %","   .00 %","   .00 %","  1.35 %","","  1.80 %","   .00 %","   .00 %","   .00 %"," 35.00 %","   .00 %","   .00 %"," 28.57 %","  1.96 %","  1.15 %","   .00 %","  6.49 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.07 %","   .00 %","  1.30 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.98 %","   .00 %","  5.26 %",""," 14.71 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.20 %","  2.13 %","  4.17 %","  9.43 %"," 10.00 %","   .00 %","   .98 %","  3.57 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 30.43 %","   .00 %","   .00 %","  2.67 %"
"2020-08-14","   .00 %","  3.14 %","  7.69 %","   .00 %","   .00 %","","  5.29 %","   .00 %","   .00 %","   .00 %","  7.41 %","  7.69 %","   .00 %","  5.56 %","  3.30 %","   .72 %","   .00 %","  6.10 %","   .00 %","   .00 %","  4.35 %","  3.45 %","   .00 %","   .00 %","  1.79 %","   .00 %","   .00 %","  1.20 %","   .00 %","   .00 %","   .00 %","  3.18 %"," 33.33 %","  3.33 %","","  8.97 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.19 %","   .00 %"," 16.00 %"," 12.07 %","   .00 %","   .00 %","   .97 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.74 %"
"2020-08-15","   .00 %","  3.66 %","  7.14 %","   .00 %","   .00 %","","  1.12 %","   .00 %","   .00 %","   .00 %","  3.45 %","  7.14 %","   .00 %"," 21.05 %","  2.39 %","  1.13 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","  1.63 %","  2.92 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %","   .00 %","  1.61 %","","  7.06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.45 %","  9.23 %","   .00 %","   .00 %","  -.96 %","  6.90 %","   .00 %","   .00 %","  2.27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.64 %"
"2020-08-16","   .00 %","  1.76 %","   .00 %","   .00 %","   .00 %","","   .55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .30 %","   .00 %","  1.15 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.14 %","   .00 %","   .00 %","  1.19 %","   .00 %","   .00 %","   .00 %","  1.59 %","   .00 %","   .00 %","","  1.10 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.17 %"," 16.67 %","  9.86 %"," 63.64 %","   .00 %","  1.94 %","   .00 %"," 20.00 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.35 %"
"2020-08-17","   .00 %","  1.93 %"," -6.67 %","   .00 %","  2.67 %","","   .55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.83 %","   .10 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.18 %","   .00 %","   .00 %","   .00 %","   .26 %","   .00 %","   .00 %","","  1.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .72 %"
"2020-08-18","   .00 %","  2.65 %","   .00 %","   .00 %","   .00 %","","   .55 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","  1.23 %","   .10 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .00 %","  3.23 %","   .00 %","  1.07 %","  1.12 %","   .00 %","  1.28 %","  1.16 %","   .00 %","   .00 %","   .00 %","   .78 %","   .00 %","   .00 %","","   .00 %"," 18.18 %","   .00 %","   .00 %","   .00 %","  3.53 %","   .00 %","-14.29 %","  1.28 %","   .00 %","   .00 %","   .95 %","  3.23 %"," 16.67 %","  6.67 %","  2.17 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .39 %"
"2020-08-19","   .00 %","  1.66 %","   .00 %","   .00 %","  3.90 %","   .00 %","   .54 %","   .00 %","  1.64 %","   .00 %"," -3.23 %","   .00 %","   .00 %","  4.35 %","   .49 %","   .30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.12 %","   .00 %","  1.06 %","  1.67 %","   .00 %","   .00 %","  2.30 %","   .00 %","   .00 %","   .00 %","   .52 %","   .00 %","  1.59 %","   .00 %","  3.23 %"," -7.69 %","   .00 %","   .00 %","   .00 %","  1.14 %","   .00 %","   .00 %"," 22.78 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","  3.64 %"
"2020-08-20","   .00 %","  1.09 %","  7.14 %","   .00 %","  1.25 %","   .00 %","  2.70 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","  4.35 %","   .70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.09 %","   .00 %","   .00 %"," -1.12 %","   .00 %","   .00 %","   .00 %","   .51 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.12 %","   .00 %","  3.33 %"," 12.37 %"," 30.00 %","   .00 %","   .94 %","  3.12 %"," 14.29 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.63 %"
"2020-08-21","  1.47 %","  2.69 %","   .00 %","   .00 %","  1.23 %","   .00 %","  1.58 %","   .00 %","  1.61 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.17 %","  3.94 %","   .10 %","   .00 %","  7.61 %","   .00 %","   .00 %","  8.33 %","  3.03 %","   .00 %","  1.05 %","  1.62 %","   .00 %","  1.27 %","  2.27 %","   .00 %","   .00 %","   .00 %","  2.04 %"," 50.00 %","  1.56 %","   .00 %","   .96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %"," 13.76 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","  3.18 %"
"2020-08-22","  1.45 %","  2.09 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.55 %","   .00 %","   .00 %","   .00 %","  3.33 %","  3.23 %","   .00 %"," -4.00 %","  4.45 %","   .70 %","   .00 %","  6.06 %","   .00 %","   .00 %","  1.92 %","   .00 %","   .00 %","  -.52 %","  1.60 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.54 %","   .00 %","  1.90 %"," 16.67 %","   .00 %","   .00 %","   .00 %","  2.22 %","  3.85 %","  9.68 %","  8.06 %","   .00 %","   .00 %","  2.80 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.97 %"
"2020-08-23","   .00 %","   .34 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.02 %","   .00 %","  1.59 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.13 %","   .10 %","   .00 %","  5.71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.25 %","  1.11 %","   .00 %","   .00 %","   .00 %","  1.00 %","   .00 %","   .00 %","   .00 %","   .93 %","  7.14 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","  6.25 %","   .00 %","   .00 %","   .00 %","  2.78 %","   .00 %","   .00 %","  1.07 %"
"2020-08-24"," -1.43 %","   .68 %","   .00 %","  7.14 %","  1.22 %","   .00 %","  9.60 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.30 %","   .49 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.89 %","   .00 %","   .00 %","   .52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .74 %"," 16.67 %"," -1.56 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","  2.17 %","   .00 %","   .00 %","   .00 %"," 10.71 %","   .00 %","   .91 %","   .00 %","-11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .28 %"
