"date","California/Alameda","California/Alpine","California/Amador","California/Butte","California/Calaveras","California/Colusa","California/Contra Costa","California/Del Norte","California/El Dorado","California/Fresno","California/Glenn","California/Humboldt","California/Imperial","California/Inyo","California/Kern","California/Kings","California/Lake","California/Lassen","California/Los Angeles","California/Madera","California/Marin","California/Mariposa","California/Mendocino","California/Merced","California/Modoc","California/Mono","California/Monterey","California/Napa","California/Nevada","California/Orange","California/Placer","California/Plumas","California/Riverside","California/Sacramento","California/San Benito","California/San Bernardino","California/San Diego","California/San Francisco","California/San Joaquin","California/San Luis Obispo","California/San Mateo","California/Santa Barbara","California/Santa Clara","California/Santa Cruz","California/Shasta","California/Sierra","California/Siskiyou","California/Solano","California/Sonoma","California/Stanislaus","California/Sutter","California/Tehama","California/Trinity","California/Tulare","California/Tuolumne","California/Unassigned","California/Ventura","California/Yolo","California/Yuba"
"2020-07-04","  1.30 %","   .00 %"," 19.23 %","   .00 %","   .00 %","   .00 %","  3.85 %"," 13.73 %","  9.71 %","  4.00 %","   .00 %","   .00 %","   .86 %","   .00 %","   .59 %","   .66 %","  2.35 %","  3.42 %","   .02 %","  2.12 %","   .33 %","   .00 %","   .00 %","   .00 %","","  9.76 %","  6.92 %","  9.30 %","  4.88 %","  2.62 %","  5.34 %","   .00 %","   .00 %"," 12.50 %","  3.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.76 %","   .00 %","  4.70 %","  9.11 %","  9.63 %","   .00 %","   .00 %","   .00 %","  7.26 %","  5.86 %"," 17.96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.15 %","  2.91 %"
"2020-07-05","  4.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.75 %","   .00 %","   .00 %","  4.43 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.24 %","  1.31 %","   .00 %","   .00 %","  6.68 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","  7.78 %","   .00 %","   .00 %","  4.09 %","  5.92 %","   .00 %","   .00 %","  5.79 %","  3.02 %","  9.11 %","  6.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.86 %","   .44 %","  4.05 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.10 %","  3.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.44 %","   .00 %"
"2020-07-06","   .00 %","   .00 %","  6.45 %","   .00 %","   .00 %","   .00 %","  5.90 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.15 %","   .00 %","  2.36 %","  1.48 %"," 10.34 %","   .00 %","  1.34 %","   .00 %","  3.31 %"," 14.81 %","   .00 %","   .00 %","","  4.44 %","  4.22 %"," 15.96 %","   .00 %","  6.10 %","  3.88 %","   .00 %","  5.68 %","   .00 %","   .00 %","  2.83 %","   .00 %","  5.72 %","   .00 %","  9.13 %","  1.78 %","   .00 %","  2.56 %","   .44 %","   .00 %","   .00 %","  3.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.26 %","   .00 %","   .00 %"," 16.94 %","   .00 %"," 20.75 %"
"2020-07-07","  1.02 %","   .00 %","  3.03 %"," 33.50 %"," 15.09 %"," 22.86 %","  5.52 %","   .00 %"," 16.81 %"," 13.32 %"," 19.67 %","  6.94 %","  2.13 %","  3.03 %","  3.24 %","  3.07 %","  2.08 %"," 10.33 %","  3.60 %"," 23.36 %","  6.41 %","   .00 %","  8.24 %"," 27.59 %","","  2.13 %","  4.09 %","  2.75 %"," 17.05 %","  5.65 %","  2.96 %"," 18.18 %","  2.66 %","  7.79 %","  6.96 %","  3.83 %","  5.09 %","   .70 %"," 25.17 %","  5.62 %","  2.58 %"," 14.75 %","  1.29 %","  9.15 %","  5.84 %","   .00 %","   .00 %"," 23.71 %","  7.87 %","  8.61 %","  9.13 %","  6.82 %","   .00 %","  3.31 %"," 32.56 %","   .00 %","  1.82 %","  6.79 %","  8.59 %"
"2020-07-08","  4.62 %","   .00 %","  2.94 %","  7.27 %","   .00 %"," 13.95 %","  3.64 %","   .00 %","  6.06 %","  5.16 %","  4.79 %","  1.95 %","  1.65 %","   .00 %","  3.90 %","  2.47 %","  2.04 %","   .00 %","  2.06 %"," 20.20 %","  8.13 %","   .00 %","  6.52 %","   .00 %","","  2.08 %","  1.38 %","  1.12 %","  2.65 %","  7.06 %","  3.41 %"," 15.38 %","  4.06 %","  4.60 %","  4.11 %","  4.10 %","  1.50 %","  1.27 %","  3.88 %","  4.58 %","  1.38 %","  1.76 %","  1.35 %","   .40 %","  4.91 %","   .00 %","  3.12 %","  5.26 %","  1.43 %","  3.98 %"," 17.45 %","  4.26 %","   .00 %","  2.38 %","  1.75 %","   .00 %","   .00 %","  5.12 %"," 10.79 %"
"2020-07-09","  2.24 %","   .00 %","  2.86 %","  8.14 %","   .00 %","  5.10 %","  2.74 %","   .00 %","  4.29 %","  4.75 %","  3.92 %","  2.55 %","  2.55 %","   .00 %","  3.82 %","  1.13 %","  1.00 %","   .75 %","  1.41 %","   .00 %","  -.15 %","   .00 %","  9.18 %"," 10.47 %","","   .00 %","  3.22 %","  2.87 %","  2.58 %","  6.39 %","  2.37 %","   .00 %","  6.27 %","  3.27 %","  2.30 %","  4.99 %","  3.14 %","  1.82 %","  4.26 %","  3.79 %","  1.18 %","  1.58 %","  2.27 %","   .60 %","  2.92 %","   .00 %","   .00 %","  3.28 %","  2.15 %"," 45.27 %","  4.33 %","   .00 %","   .00 %","  3.98 %","  3.45 %","   .00 %","  6.09 %","  5.53 %","  5.84 %"
"2020-07-10","  1.05 %","   .00 %","   .00 %","  5.96 %","  9.84 %","   .00 %","  2.36 %","  3.45 %","  5.14 %","   .00 %","  3.14 %","  2.48 %","  1.37 %","   .00 %","  3.61 %","   .00 %","  6.93 %"," -2.97 %","  1.96 %","   .00 %","  4.25 %","   .00 %","   .00 %","   .00 %","","   .00 %","  3.24 %","  2.36 %","  2.52 %","  5.27 %","  2.82 %"," 13.33 %","  6.13 %","  4.46 %","   .00 %","  4.94 %","  2.51 %","  4.13 %","  3.53 %","  3.19 %","  1.56 %","   .00 %","  3.26 %","  6.13 %","   .00 %","   .00 %"," 24.24 %","  4.53 %","  2.76 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.07 %","  6.67 %","   .00 %","   .00 %","  4.61 %","   .00 %"
"2020-07-11","  3.21 %","   .00 %"," 11.11 %","   .00 %","   .00 %","  9.71 %","  3.25 %","   .00 %","   .00 %","  3.66 %","   .00 %","   .00 %","   .88 %","   .00 %","  2.32 %","  1.51 %","   .00 %","  5.36 %","  2.32 %","  4.20 %","  2.08 %","   .00 %","  5.61 %","  5.08 %","","  2.04 %","  5.00 %","   .00 %","   .00 %","  5.52 %","  3.33 %","   .00 %","   .00 %","  3.63 %","  8.04 %","  3.49 %","  2.69 %","  2.55 %","   .00 %","   .00 %","  2.68 %","  1.63 %","  2.05 %","  5.77 %","  6.25 %","   .00 %","   .00 %","   .00 %","  5.70 %","  6.16 %"," 10.39 %","  6.12 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.74 %","   .00 %"," 10.43 %"
"2020-07-12","   .08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.22 %","   .00 %","   .00 %","  4.76 %","   .00 %","   .00 %","   .00 %","  2.94 %","  2.57 %","   .69 %","   .00 %"," 22.55 %","  2.42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  2.00 %","  5.59 %","   .00 %","   .00 %","  3.41 %","  2.09 %","   .00 %","   .00 %","  2.81 %","  7.74 %","   .69 %","   .00 %","  2.17 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.26 %","   .18 %","  4.28 %","   .00 %","   .00 %","   .00 %","  3.21 %","  2.14 %","  4.30 %","  2.88 %","   .00 %","   .00 %"," 14.06 %","   .00 %","   .00 %","  5.36 %","  6.67 %"
"2020-07-13","  3.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.10 %","  1.67 %","   .00 %","   .00 %","  7.32 %","   .00 %","  1.92 %","   .00 %","  1.52 %","  1.78 %"," 12.04 %"," 27.00 %","  2.10 %","   .00 %","  7.80 %","  3.23 %"," 16.81 %","   .00 %","","  1.96 %","  4.03 %","  8.60 %","   .00 %","  2.18 %","  3.44 %"," 11.76 %","  3.97 %","  4.10 %","   .00 %","  2.41 %","  2.88 %","  1.50 %"," 11.29 %"," 11.16 %","  2.43 %","   .00 %","  3.87 %","   .00 %","  2.56 %","   .00 %","   .00 %","   .00 %","  6.81 %","  5.09 %","  3.87 %","   .00 %","   .00 %","  4.65 %","   .00 %","   .00 %","   .00 %","  5.09 %","  3.12 %"
"2020-07-14","  4.33 %","   .00 %"," 12.50 %"," 23.08 %"," 11.94 %"," 19.47 %","  3.52 %","   .00 %"," 14.01 %","  5.72 %","  3.98 %","  1.21 %","  1.78 %","  5.71 %","  2.39 %","  3.64 %","   .83 %","  3.04 %","  3.09 %"," 12.32 %","  5.02 %","  6.25 %"," 10.61 %"," 15.87 %","","   .00 %","  1.61 %","  2.32 %"," 12.27 %","  3.43 %","  3.32 %","  5.26 %","  2.85 %","  3.92 %","  9.94 %","  4.89 %","  4.81 %","  1.09 %","  3.26 %","  7.16 %","  3.04 %","  9.97 %","  2.80 %","  5.45 %","  1.50 %","   .00 %","  4.88 %"," 11.47 %","  3.68 %","  7.70 %","  9.43 %"," 13.08 %","   .00 %","  4.49 %","  4.11 %","   .00 %","  8.78 %","  7.53 %"," 11.62 %"
"2020-07-15","  1.89 %","   .00 %","  6.67 %","  5.05 %","   .00 %","  3.70 %","  2.33 %","   .00 %","  3.71 %","  2.11 %","  3.83 %","  4.79 %","   .32 %","   .00 %","  2.40 %","   .97 %","  9.02 %","   .68 %","  1.87 %","  5.08 %","  1.52 %","   .00 %","  6.16 %","  3.53 %","","  3.85 %","  2.75 %","  5.85 %","  1.09 %","  3.49 %","  1.39 %","  5.00 %","  3.36 %","  3.97 %","  2.51 %","  4.95 %","  2.68 %","  1.21 %","  2.94 %","  3.15 %","  2.06 %","  2.06 %","  3.36 %","   .33 %","  5.91 %","   .00 %","   .00 %","  4.06 %","  2.92 %","  3.01 %","   .00 %","  4.13 %","   .00 %","  1.98 %","  5.26 %","   .00 %","  3.64 %","  2.40 %","   .00 %"
"2020-07-16","  1.76 %","   .00 %","  2.08 %"," 11.44 %","   .00 %","  5.00 %","  1.81 %","  1.64 %","  4.96 %","  2.05 %","  5.26 %","  1.71 %","  2.03 %","  2.70 %","  2.21 %","  2.06 %","  3.01 %","  6.53 %","  3.12 %","   .00 %","  3.32 %","  2.94 %","  6.45 %","  2.35 %",""," 16.67 %","  2.40 %","  3.03 %","  6.49 %","  3.23 %","  3.08 %","  4.76 %","  2.94 %","  3.58 %","  2.45 %","   .00 %","  1.91 %","  3.49 %","  3.39 %","  4.14 %","  1.86 %","  5.05 %","  1.37 %"," 17.28 %","  2.33 %","   .00 %","  2.33 %","  3.16 %","  1.96 %","  4.71 %","  6.80 %","   .00 %","   .00 %","  2.34 %","  5.00 %","   .00 %","  3.78 %","  3.81 %","  6.79 %"
"2020-07-17","  2.68 %","   .00 %","  4.08 %","  7.19 %"," 16.00 %"," 17.69 %","  2.77 %","   .00 %","  3.41 %","  4.83 %","  7.00 %","  1.69 %","  1.05 %"," -2.63 %","  2.25 %","  1.17 %","  2.19 %","  3.17 %","  1.86 %"," 11.86 %","  1.94 %","   .00 %","  7.27 %","  3.89 %","","  3.17 %","  2.55 %","   .87 %","  3.55 %","  1.45 %","  2.66 %","  4.55 %","  1.84 %","  1.81 %","  3.83 %","  8.24 %","   .00 %","  2.37 %","  1.81 %","  4.75 %","  1.62 %","  2.68 %","  1.21 %","  4.25 %","  3.18 %","   .00 %","   .00 %","  2.86 %","  2.43 %","  5.19 %","  4.25 %","  6.35 %","   .00 %","  3.13 %","  1.19 %","   .00 %","   .00 %","  3.67 %","  6.78 %"
"2020-07-18","  2.84 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.98 %","  6.45 %","   .00 %","  4.07 %","   .00 %","   .00 %","  1.60 %","   .00 %","  6.84 %","   .00 %","   .00 %","   .61 %","  1.81 %","   .00 %","   .17 %","   .00 %","  4.52 %","   .00 %",""," 16.92 %","  3.37 %","   .00 %","   .00 %","  2.48 %","  3.64 %","   .00 %","   .00 %","  2.80 %","   .69 %","  1.41 %","  5.76 %","  2.83 %","   .00 %","   .00 %","  1.41 %","   .00 %","  2.37 %","  4.89 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.02 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.51 %","   .00 %","   .00 %"
"2020-07-19","  1.39 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","  1.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.30 %","  1.18 %","   .00 %","  3.46 %","  1.81 %","   .00 %","  3.60 %","  5.71 %","  4.86 %","   .00 %","","   .00 %","  2.09 %","   .00 %","   .00 %","  1.43 %","  6.48 %","   .00 %","   .00 %","  3.62 %","  2.52 %","   .87 %","  2.46 %","  1.68 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.14 %","   .00 %","  6.61 %","   .00 %","   .00 %","   .00 %","  2.56 %","  4.39 %","  5.91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.54 %","  1.98 %"
"2020-07-20","   .21 %","   .00 %","  5.56 %"," 22.61 %","   .00 %"," 28.90 %","  2.23 %","   .00 %"," 12.44 %","  6.88 %","  2.34 %","  4.42 %","   .88 %","  8.11 %","  9.32 %","  4.65 %","  7.86 %","   .79 %","  2.01 %","   .00 %","  1.44 %","  2.70 %","  2.58 %"," 12.11 %","","  9.21 %","  3.87 %","  8.40 %"," 11.76 %","  1.90 %","  2.93 %","  4.35 %","  4.49 %","  5.64 %","  2.23 %","  1.38 %","  1.91 %","  1.98 %","  6.42 %","  7.67 %","  1.93 %","  4.87 %","  4.55 %","   .00 %","   .00 %","   .00 %"," 13.64 %","  8.03 %","  2.26 %","  2.59 %","  3.65 %"," 12.69 %","   .00 %","  3.19 %"," 18.82 %","   .00 %","   .00 %","  2.93 %"," 12.45 %"
"2020-07-21","  1.37 %","   .00 %","  8.77 %","  2.81 %","  8.05 %","  4.93 %","  3.49 %","  3.03 %","  4.74 %","  3.11 %","  8.22 %","  3.17 %","   .00 %","   .00 %","  9.03 %","   .00 %","  3.31 %","   .59 %","  1.87 %"," 23.07 %","  1.17 %","  7.89 %","  4.02 %","  4.42 %","","  1.20 %","   .78 %","  4.59 %","  1.32 %","  3.30 %","  2.78 %","  4.17 %","  3.03 %","  4.91 %","  6.11 %","  4.02 %","  1.60 %","  1.09 %","  5.74 %","  4.82 %","  2.70 %","  2.66 %","  3.22 %","  7.51 %","  5.37 %","   .00 %","  6.00 %","  3.55 %","  1.98 %","  5.02 %","  2.60 %","   .00 %"," 50.00 %","  3.25 %","  2.97 %","   .00 %"," 14.70 %","   .33 %","  6.92 %"
"2020-07-22","  2.77 %","   .00 %","  4.84 %","  3.80 %","   .00 %","  3.42 %","  4.57 %"," 16.18 %","  4.74 %","  4.03 %","  5.91 %","  2.56 %","  2.24 %","  2.50 %"," 11.12 %","  1.97 %","  1.28 %","   .00 %","  1.92 %","  5.44 %","  1.42 %","   .00 %","  4.83 %","  6.43 %","","   .00 %","  4.91 %","  3.63 %","  4.76 %","  2.48 %","  2.57 %","  8.00 %","  3.54 %","  3.71 %","  1.65 %","  2.82 %","  2.39 %","  1.79 %","  9.05 %","  1.75 %","  2.18 %","  3.08 %","  3.42 %","  2.17 %","  5.10 %","   .00 %","  3.77 %","  4.38 %","  1.31 %","  2.18 %","   .00 %","  9.27 %","   .00 %","  6.78 %","  4.81 %","   .00 %","  1.58 %","  2.08 %","   .00 %"
"2020-07-23","  2.34 %","   .00 %","   .00 %","  5.71 %","   .00 %","  3.31 %","  3.60 %","   .00 %","  4.53 %","  3.01 %","   .00 %","  1.50 %","  1.36 %","   .00 %"," 10.14 %","  6.67 %","  5.06 %","  4.47 %","  1.05 %","   .00 %","   .71 %","  7.32 %","  7.83 %","  4.31 %",""," 20.24 %","  5.11 %","  3.80 %","  3.72 %","  2.85 %","  3.52 %","  3.70 %","  2.60 %","  3.46 %","  3.85 %","  1.59 %","  2.00 %","  1.92 %","  2.41 %","  5.31 %","  2.28 %","  3.07 %","  2.55 %","  3.54 %","  2.99 %","   .00 %","  9.09 %","  2.95 %","  2.63 %","  5.97 %","  2.53 %","  4.85 %","   .00 %","  3.59 %","   .00 %","   .00 %","  1.77 %","  4.08 %","  3.24 %"
"2020-07-24","  3.50 %","   .00 %","  9.23 %","  4.99 %","  5.32 %","  5.20 %","  3.14 %"," 10.13 %","   .98 %","  3.33 %","  5.58 %","   .00 %","   .54 %","  7.32 %","  8.42 %","   .00 %","  1.20 %","  3.16 %","  1.24 %","  6.54 %","  1.97 %","   .00 %","   .00 %","  3.91 %","","  2.97 %","  3.73 %","  3.66 %","  1.59 %","  2.17 %","  1.83 %","   .00 %","  1.99 %","  3.72 %","  1.56 %","  2.33 %","  1.91 %","  2.07 %","  3.05 %","  2.25 %","  1.47 %","  2.42 %","  2.18 %","   .80 %","  5.43 %","   .00 %","   .00 %","  1.92 %","  4.52 %","  2.73 %","  6.00 %","  9.25 %","   .00 %","  4.24 %"," 15.60 %","   .00 %","  3.83 %","  3.14 %","  5.96 %"
"2020-07-25","  1.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.16 %","   .00 %","   .00 %","  3.42 %","   .00 %","   .99 %","  1.12 %","   .00 %","  6.23 %","  2.06 %","   .00 %","   .00 %","  2.01 %","   .00 %","   .28 %","  4.55 %","  6.41 %","   .00 %","","  6.73 %","  2.28 %","   .00 %","   .00 %","  1.78 %","  2.95 %","   .00 %","   .00 %","   .00 %","   .77 %","   .00 %","   .00 %","  1.90 %","   .00 %","   .00 %","  1.31 %","   .00 %","  1.31 %","  1.47 %","   .00 %","   .00 %","  1.67 %","   .00 %","  2.58 %","   .00 %","  2.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.05 %","  5.33 %"
"2020-07-26","   .00 %","   .00 %","  7.04 %","   .00 %","   .00 %","   .00 %","  2.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -9.09 %","  3.23 %","  1.09 %","   .00 %","   .00 %","   .98 %","   .00 %","   .00 %","   .00 %","  3.21 %","   .00 %","","   .90 %","  1.24 %","   .00 %","   .00 %","  1.24 %","   .00 %","   .00 %","   .00 %","  4.08 %","  2.10 %","  4.46 %","  2.31 %","  2.51 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.35 %","  1.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.39 %","  3.39 %","  3.58 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.87 %","  4.49 %"
"2020-07-27","  1.05 %","   .00 %","  6.58 %","  8.18 %","   .00 %","  3.80 %","  2.02 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.05 %","   .00 %","  2.40 %","   .76 %","  4.17 %","   .00 %","  1.16 %","   .00 %","   .28 %","   .00 %","  3.11 %","   .00 %","","   .89 %","  2.00 %","  3.93 %","   .00 %","   .79 %","  4.98 %","  3.57 %","   .00 %","  1.29 %","   .00 %","   .00 %","  3.02 %","  1.52 %","  5.42 %","  9.60 %","  2.03 %","   .00 %","  1.92 %","  1.43 %","  6.87 %","   .00 %","  6.56 %","   .00 %","   .00 %","  1.69 %","  1.57 %","   .00 %","   .00 %","  3.95 %","  3.97 %","   .00 %","   .00 %","  2.15 %","  2.69 %"
"2020-07-28","  1.87 %","   .00 %","  3.70 %","  5.61 %","   .00 %","  6.96 %","  3.27 %","  1.15 %","  8.19 %","  5.13 %"," 14.34 %","  5.85 %","   .29 %"," 15.00 %"," 12.62 %","  3.23 %","  2.86 %","   .54 %","  1.48 %","  5.71 %","  2.85 %","  4.35 %","  3.40 %","  8.17 %","","  4.42 %","  1.42 %","  5.22 %","  7.06 %","   .54 %","  4.04 %","   .00 %","  5.14 %","  4.44 %","  3.17 %","  7.04 %","   .00 %","   .71 %","  2.32 %","   .00 %","  1.44 %","  1.02 %","   .00 %","  6.52 %","  3.86 %"," ##.## %","  1.54 %","  4.92 %","   .69 %","  2.93 %","  3.55 %"," 13.23 %","   .00 %","  3.84 %","   .00 %","   .00 %","  6.85 %","  1.54 %","  3.93 %"
"2020-07-29","  1.32 %","   .00 %","  5.95 %","  1.96 %","  9.09 %","  4.11 %","  5.61 %","   .00 %","  6.13 %","   .96 %","  2.64 %","  5.07 %","   .57 %","  2.17 %","  2.65 %","  1.77 %","   .56 %","   .00 %","  2.69 %","  7.37 %","  1.01 %","  6.25 %","  2.19 %"," 11.28 %","   .00 %","  5.93 %","  3.57 %","  6.70 %","  5.49 %","  1.26 %","  2.11 %","  6.90 %","  2.76 %","  1.02 %","  8.68 %","  7.83 %","  2.84 %","  2.18 %","  2.62 %","  4.01 %","  2.08 %","  6.89 %","  4.31 %","  5.10 %","  7.74 %","   .00 %","  1.52 %","  5.45 %","  1.72 %","  3.21 %","  9.10 %","  2.34 %"," 33.33 %","  2.41 %","   .76 %","   .00 %","  2.45 %","  2.14 %"," 11.08 %"
"2020-07-30","  3.32 %","   .00 %"," 23.60 %","  2.72 %","   .00 %","  2.63 %"," -1.78 %","   .00 %","  4.07 %","  7.32 %","  1.29 %","  1.32 %","   .62 %","  6.38 %","  6.15 %","  1.73 %","  1.10 %"," 13.08 %","  1.41 %","  1.95 %","  2.43 %","  3.92 %","  4.64 %","  4.07 %","   .00 %","  2.40 %","  3.94 %","   .58 %","  1.74 %","  1.43 %","  1.79 %","  3.23 %","  1.30 %","  1.58 %","  1.33 %"," -1.92 %","  1.42 %","  3.65 %","  1.19 %","  1.75 %","  1.73 %","  1.21 %","  1.24 %","  4.47 %","  3.45 %","   .00 %","  7.46 %","  1.68 %","  3.23 %","  2.98 %","   .00 %","  3.65 %"," 25.00 %","  1.82 %","  1.52 %","   .00 %","  1.51 %","  1.15 %","   .00 %"
"2020-07-31","   .07 %","   .00 %","  4.55 %","  3.75 %"," 15.74 %","  3.53 %","  1.23 %","   .00 %","  3.92 %","   .89 %","  3.17 %","   .87 %","   .73 %","   .00 %","  5.02 %","   .97 %","  6.56 %","   .00 %","  1.35 %","  3.02 %","  1.07 %","   .00 %","  6.48 %","   .00 %","   .00 %"," 10.94 %","  1.91 %","  2.66 %","  2.05 %","  1.17 %","  2.96 %","  3.12 %","  1.04 %","  1.61 %","  2.13 %","  1.71 %","  1.25 %","  2.37 %","  1.24 %","  2.47 %","  1.32 %","  1.20 %","  1.87 %","  3.07 %","  2.50 %","   .00 %","   .00 %","  2.59 %","  3.42 %","  1.66 %","  3.28 %","   .00 %","   .00 %","  2.30 %","  5.22 %","   .00 %","  3.39 %","  1.07 %","  5.44 %"
"2020-08-01","  3.10 %","   .00 %","  8.70 %","   .00 %","   .00 %","   .00 %","  1.77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .46 %","  2.00 %","  2.83 %","  5.64 %","   .00 %","   .00 %","  1.23 %","   .00 %","   .14 %","  1.89 %","   .00 %","  5.41 %","   .00 %","   .00 %","  5.61 %","   .00 %","   .00 %","  1.76 %","  1.92 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.45 %","   .00 %","  2.25 %","   .00 %","   .00 %","  1.37 %","   .00 %","  4.12 %","  3.88 %","   .00 %","   .00 %","  1.39 %","   .00 %","  3.59 %","   .00 %","  1.72 %","  3.08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.29 %"
"2020-08-02","   .35 %","   .00 %","   .80 %","   .00 %","   .00 %","   .00 %","  2.05 %","   .00 %","   .00 %","  4.46 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .69 %","   .00 %","   .00 %","  3.70 %","  1.60 %","   .00 %","   .00 %","  2.11 %","   .52 %","   .00 %","   .00 %","  1.51 %","   .68 %","   .00 %","   .00 %","  2.52 %","  3.38 %","   .87 %","  2.87 %","  1.31 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.77 %","  1.92 %","  2.34 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.25 %","  2.97 %"
"2020-08-03","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.48 %","   .84 %","   .00 %","   .00 %","   .00 %","  2.15 %","   .00 %","   .41 %"," 19.61 %","   .52 %","  1.67 %","  6.67 %","  -.79 %","   .88 %","   .00 %","  1.96 %","  1.79 %","  1.58 %","   .00 %","   .00 %","   .00 %","  2.12 %","   .00 %","   .00 %","  1.13 %","   .00 %","   .00 %","   .00 %","   .55 %","   .62 %","  1.37 %","   .00 %","  1.54 %","  3.50 %","  6.67 %","  2.51 %","   .00 %","  1.58 %","   .00 %","  5.69 %","   .00 %","   .00 %","   .00 %","  1.90 %","  1.77 %","  1.40 %","   .00 %","   .00 %","  3.08 %","   .00 %","   .00 %","   .00 %","  1.81 %","  3.51 %"
"2020-08-04","  3.34 %","   .00 %","  8.73 %","  7.55 %","  8.80 %","  7.85 %","  1.78 %","  2.27 %","  4.87 %","  4.48 %","   .00 %","  5.15 %","   .69 %","  4.92 %","  2.79 %","   .00 %","  1.44 %","   .96 %","   .99 %","  8.80 %","  1.73 %","  3.51 %","  5.90 %","  6.95 %"," ##.## %","   .00 %","   .85 %"," 10.36 %","  5.69 %","   .67 %","  1.45 %","   .00 %","  3.99 %","   .51 %","  6.49 %","  1.75 %","  2.12 %","  1.06 %","   .61 %","  1.26 %","  1.07 %","  5.82 %","  2.19 %","  3.82 %","  1.79 %"," 50.00 %"," 20.55 %","  5.40 %","   .00 %","   .94 %","  5.40 %","  5.13 %","   .00 %","  2.51 %","  2.13 %","   .00 %","  7.26 %","  2.67 %","  6.18 %"
"2020-08-05","  1.91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .56 %","  1.81 %","   .00 %","   .00 %","  1.18 %","  4.22 %","   .00 %","   .00 %","  3.12 %","   .97 %","   .00 %","   .00 %","   .00 %","  1.21 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .69 %","   .00 %","  2.76 %","   .00 %","   .17 %","  2.30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .65 %","   .00 %","  1.32 %","   .64 %","  2.28 %","   .24 %","   .00 %","   .00 %","   .00 %","  1.76 %","   .00 %","   .00 %","   .00 %","  3.05 %","   .00 %","   .00 %","  1.22 %","   .00 %","   .88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-06","  6.16 %","   .00 %"," 13.87 %","  4.74 %","   .00 %","   .56 %","  2.50 %","   .00 %","  7.19 %","  4.26 %","  1.73 %"," 14.29 %","   .93 %"," 27.27 %","  1.36 %","   .00 %","   .47 %","   .16 %","  1.53 %","  4.45 %","   .37 %","  1.69 %","  6.45 %","  5.93 %","   .00 %","  4.79 %","  3.10 %","  1.79 %","  1.58 %","  1.52 %","  2.05 %","  3.03 %","  3.26 %","  3.64 %","  1.45 %","  1.16 %","  2.00 %","  2.08 %","   .71 %","  3.91 %","  2.31 %","  1.93 %","  2.77 %","  1.42 %","  1.73 %","   .00 %","  2.27 %","  4.02 %","   .00 %","  1.07 %","  6.31 %","  8.84 %","   .00 %","  2.54 %","  2.08 %","   .00 %","   .96 %","  2.85 %","  7.32 %"
