"date","West Virginia/Barbour","West Virginia/Berkeley","West Virginia/Boone","West Virginia/Braxton","West Virginia/Brooke","West Virginia/Cabell","West Virginia/Calhoun","West Virginia/Clay","West Virginia/Doddridge","West Virginia/Fayette","West Virginia/Gilmer","West Virginia/Grant","West Virginia/Greenbrier","West Virginia/Hampshire","West Virginia/Hancock","West Virginia/Hardy","West Virginia/Harrison","West Virginia/Jackson","West Virginia/Jefferson","West Virginia/Kanawha","West Virginia/Lewis","West Virginia/Lincoln","West Virginia/Logan","West Virginia/Marion","West Virginia/Marshall","West Virginia/Mason","West Virginia/McDowell","West Virginia/Mercer","West Virginia/Mineral","West Virginia/Mingo","West Virginia/Monongalia","West Virginia/Monroe","West Virginia/Morgan","West Virginia/Nicholas","West Virginia/Ohio","West Virginia/Pendleton","West Virginia/Pleasants","West Virginia/Pocahontas","West Virginia/Preston","West Virginia/Putnam","West Virginia/Raleigh","West Virginia/Randolph","West Virginia/Ritchie","West Virginia/Roane","West Virginia/Summers","West Virginia/Taylor","West Virginia/Tucker","West Virginia/Tyler","West Virginia/Unassigned","West Virginia/Upshur","West Virginia/Wayne","West Virginia/Webster","West Virginia/Wetzel","West Virginia/Wirt","West Virginia/Wood","West Virginia/Wyoming"
"2020-07-15"," 15.00 %","  1.29 %"," 21.05 %","   .00 %"," 10.00 %","   .99 %","   .00 %","   .00 %","","  5.95 %","   .00 %","   .00 %","  4.23 %","  2.27 %","  8.70 %","  2.13 %","  3.97 %","   .00 %","  1.16 %","  4.61 %","  4.35 %"," 33.33 %","  5.13 %","  5.31 %","  5.88 %","   .00 %","  9.09 %","  6.35 %","   .00 %"," 16.13 %","  4.59 %","   .00 %","   .00 %","   .00 %","  6.76 %","  5.88 %","   .00 %","   .00 %","  1.90 %","  3.30 %","  2.38 %","  1.57 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.20 %","   .00 %","  2.70 %","   .00 %","   .52 %","   .00 %"
"2020-07-16","  4.35 %","   .91 %","  8.70 %","   .00 %"," -3.03 %","  2.45 %","   .00 %","  7.69 %","","  6.74 %","   .00 %","  4.76 %","   .00 %"," -2.22 %","   .00 %","  2.08 %","  2.29 %","   .00 %","   .38 %","  4.63 %","   .00 %"," 25.00 %"," -2.44 %","  3.36 %","  4.17 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.89 %","  1.57 %","   .00 %","   .00 %","   .00 %","  2.53 %","   .00 %","   .00 %","   .00 %","  1.87 %","  3.19 %","  2.33 %","   .52 %"," 50.00 %","   .00 %","   .00 %"," 17.39 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.38 %","   .00 %","   .00 %","   .00 %","  3.08 %","   .00 %"
"2020-07-17","   .00 %","   .54 %","  6.00 %"," 20.00 %"," 12.50 %","  2.39 %","   .00 %","  7.14 %","","  3.16 %","   .00 %","   .00 %","  2.70 %","  4.55 %","  8.00 %","   .00 %","   .00 %","   .68 %","  1.91 %","  1.89 %","  4.17 %"," 26.67 %","  5.00 %","  3.25 %","  4.00 %","   .00 %","   .00 %","  1.49 %","  1.43 %"," 21.95 %","  3.24 %","   .00 %","   .00 %","   .00 %","  6.79 %","  5.56 %","   .00 %","   .00 %","  4.59 %","  3.09 %","  7.95 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.10 %"," ##.## %","  5.26 %","   .00 %","   .50 %","   .00 %"
"2020-07-18","  4.17 %","  1.08 %","  7.55 %"," 16.67 %","  5.56 %","  8.88 %","   .00 %","   .00 %","","  3.06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.49 %","   .00 %","   .37 %","  2.89 %","   .00 %","  5.26 %","  2.38 %","  4.72 %","  3.85 %","  3.85 %","   .00 %","   .00 %","  1.41 %","  2.00 %","  4.78 %","   .00 %","  5.00 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","  6.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .68 %","   .00 %","   .00 %","   .00 %","   .50 %","   .00 %"
"2020-07-19","   .00 %","   .35 %","   .00 %","   .00 %","  5.26 %","   .00 %"," 25.00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  4.35 %","  9.26 %","   .00 %","  1.47 %","   .00 %","  1.49 %","  4.62 %","   .00 %","   .00 %","   .00 %","  1.50 %","   .00 %","   .00 %","   .00 %","  5.88 %","  1.39 %","  3.92 %","  3.71 %"," 13.33 %","   .00 %","   .00 %","  2.31 %","   .00 %","   .00 %","   .00 %","   .88 %","  5.66 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.45 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.72 %","   .00 %","   .00 %","   .00 %","   .99 %","   .00 %"
"2020-07-20","   .00 %","   .35 %","  7.02 %","   .00 %"," -2.50 %"," -1.72 %","   .00 %","  6.67 %","","   .99 %","   .00 %","  9.09 %","  5.26 %","  4.17 %","  5.08 %","   .00 %","  2.17 %","   .00 %","   .74 %","  2.88 %","   .00 %","  5.00 %","  6.98 %","  2.96 %","  2.47 %","  3.70 %","   .00 %","   .00 %","   .00 %","  3.77 %","  3.71 %","   .00 %","   .00 %","  5.00 %","   .56 %","   .00 %"," 20.00 %","   .00 %"," -1.74 %","  3.57 %","  6.32 %","   .51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.32 %","   .00 %","  5.00 %","   .00 %","  1.46 %"," 14.29 %"
"2020-07-21","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","","   .00 %","   .00 %","  8.33 %","   .00 %","  2.00 %","  4.84 %","  2.04 %","   .71 %","   .00 %","   .00 %","  1.87 %","   .00 %"," 42.86 %","  2.17 %","   .72 %","   .00 %","  7.14 %","   .00 %","  2.78 %","  6.85 %"," 12.73 %","  1.19 %","   .00 %","  4.76 %","  9.52 %","   .56 %","   .00 %","   .00 %","  2.63 %","   .88 %","   .00 %","  9.90 %","  1.51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","  1.92 %","   .00 %"
"2020-07-22","   .00 %","   .18 %","   .00 %","   .00 %","  2.56 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.62 %","   .00 %","   .70 %","   .67 %","   .00 %","  1.10 %","   .00 %","   .00 %","  4.26 %","  2.14 %","  3.61 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.84 %","   .52 %","   .00 %","   .00 %","   .00 %","  1.12 %","  5.00 %","   .00 %","  2.56 %","   .00 %","   .86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","  3.03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .94 %"," 37.50 %"
"2020-07-23","  3.85 %","   .18 %","  3.28 %","   .00 %","  2.50 %","  8.73 %","   .00 %","   .00 %","","  4.90 %","   .00 %"," 34.62 %","  1.25 %","  7.84 %","  1.47 %","   .00 %","  3.50 %","   .67 %","   .36 %","  8.88 %","   .00 %"," 23.33 %"," 20.41 %","  3.50 %","  3.49 %","  6.67 %","   .00 %","  2.70 %"," 10.26 %"," 15.38 %","  4.17 %","  5.88 %","  9.09 %","   .00 %"," 16.02 %"," 19.05 %","   .00 %","   .00 %","   .00 %","  6.84 %","  6.31 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.68 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.47 %"," 50.00 %","   .00 %","   .00 %","   .00 %","  9.09 %"
"2020-07-24","  3.70 %","  4.91 %","  6.35 %"," 14.29 %","  4.88 %","  1.20 %","   .00 %","   .00 %","","  3.74 %","  7.69 %","  8.57 %","  1.23 %","   .00 %"," 21.74 %","   .00 %","  3.38 %","  1.32 %","  1.09 %","  8.65 %","   .00 %","  5.41 %"," 11.86 %","  1.35 %","  5.62 %"," 18.75 %","  8.33 %","  3.95 %","  3.49 %","  5.33 %","   .88 %","  5.56 %","  4.17 %","   .00 %","  3.33 %","  4.00 %","   .00 %","   .00 %","   .00 %","  6.40 %","  3.39 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %","   .00 %"," 10.00 %","   .00 %","  5.88 %","  1.20 %","   .00 %"," -2.38 %","   .00 %","  2.34 %"," 25.00 %"
"2020-07-25","   .00 %","  1.67 %","  2.99 %","   .00 %","  6.98 %","  5.95 %","   .00 %","   .00 %","","   .90 %","   .00 %","  2.63 %","   .00 %","   .00 %","  1.19 %","   .00 %","  1.31 %","   .00 %","   .36 %","  1.07 %","   .00 %"," 17.95 %","  9.09 %","  2.00 %","  1.06 %","  5.26 %","  7.69 %","  2.53 %","  2.25 %","  5.06 %","   .99 %","   .00 %","   .00 %","   .00 %","  4.61 %","  7.69 %"," 16.67 %","   .00 %","  2.63 %","  2.26 %","  2.46 %","  1.49 %","   .00 %"," 16.67 %"," ##.## %"," 11.11 %"," 14.29 %","   .00 %","   .00 %","   .00 %","  4.17 %","   .00 %","   .00 %","   .00 %","   .91 %","   .00 %"
"2020-07-26","   .00 %","   .00 %","  1.45 %","   .00 %","  4.35 %","  5.24 %","   .00 %","   .00 %","   .00 %","  1.79 %","   .00 %","  5.13 %"," -1.22 %","  1.82 %","   .00 %","  2.00 %","  3.23 %","   .00 %","   .36 %","  3.48 %","   .00 %","  4.35 %"," 19.44 %","  3.27 %","  3.16 %","  2.50 %","  7.14 %","  3.70 %","  5.49 %"," 12.05 %","   .37 %","   .00 %","   .00 %","   .00 %","  1.32 %","   .00 %","   .00 %","   .00 %","  1.71 %","  2.94 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -2.78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .45 %","   .00 %"
"2020-07-27","   .00 %","  1.64 %","   .00 %","   .00 %","   .00 %","  2.14 %"," 20.00 %","   .00 %","   .00 %","  2.63 %","   .00 %","  4.88 %","  1.23 %"," 10.71 %","   .00 %","   .00 %","  1.25 %","   .00 %","  1.43 %","  1.90 %","   .00 %","  6.25 %","  3.49 %","  1.27 %","  2.04 %","   .00 %","   .00 %","  3.57 %","  3.12 %","  8.60 %","  1.59 %","   .00 %","   .00 %","  4.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .84 %","  6.43 %","  3.85 %","   .49 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","  1.14 %","   .00 %","   .00 %","   .00 %","   .90 %","  6.67 %"
"2020-07-28","   .00 %","   .65 %"," -2.86 %","   .00 %","  8.33 %","  1.05 %","   .00 %","   .00 %","   .00 %","  3.42 %","   .00 %","   .00 %","  1.22 %","  4.84 %","  7.06 %","   .00 %","  2.47 %","   .65 %","   .35 %","  2.01 %","   .00 %","  3.92 %","  4.49 %","  -.62 %"," 11.00 %","   .00 %"," 13.33 %"," 24.14 %"," -1.01 %","  4.95 %","  1.20 %","   .00 %","   .00 %"," 12.50 %","  4.78 %","   .00 %","   .00 %","  2.50 %","   .00 %","  2.68 %","  2.22 %","   .00 %","   .00 %","   .00 %","-16.67 %"," -2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","  -.56 %","   .00 %","   .00 %","   .00 %","  2.23 %","  6.25 %"
"2020-07-29","  3.57 %","  1.45 %","  1.47 %","   .00 %","  1.92 %","   .34 %","   .00 %","   .00 %"," 50.00 %","   .83 %","   .00 %"," 53.49 %","   .00 %","  3.08 %","  2.20 %","  1.96 %","  3.01 %","  1.95 %","   .00 %","  1.83 %","   .00 %","  5.66 %"," 10.75 %","  1.89 %","  4.50 %","   .00 %"," 11.76 %"," 15.74 %","  5.10 %","  4.72 %","  1.79 %","   .00 %","   .00 %","  3.70 %","   .00 %"," 32.14 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.52 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.26 %"," 12.50 %","   .00 %","   .00 %","  5.56 %","  1.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-07-30","   .00 %","   .48 %","  1.45 %","   .00 %","  1.89 %","  5.15 %","   .00 %","   .00 %"," 33.33 %","  1.64 %","   .00 %","   .00 %","   .00 %","  4.48 %"," -1.08 %","  3.85 %","  2.92 %","   .00 %","   .00 %","  3.32 %","   .00 %"," -1.79 %","  4.85 %","  4.32 %","  1.72 %","  9.76 %","  5.26 %","   .80 %","   .97 %","   .90 %","  1.40 %","   .00 %","   .00 %","  3.57 %","   .83 %"," -5.41 %","   .00 %","   .00 %","   .00 %"," -1.96 %","  4.76 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.65 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .44 %","  5.88 %"
"2020-07-31","   .00 %","  1.26 %","  7.14 %","   .00 %"," 11.11 %","  1.96 %","   .00 %","   .00 %","   .00 %","   .81 %"," 14.29 %","  1.52 %","  2.41 %","  1.43 %","  4.35 %","   .00 %","  1.70 %","   .00 %","   .70 %","  5.62 %","  4.00 %","  7.27 %"," 21.30 %","   .59 %","  3.39 %","   .00 %"," 30.00 %","  7.94 %","  2.88 %","  4.46 %","  2.08 %","   .00 %","  4.00 %"," 10.34 %","  1.23 %","  5.71 %","   .00 %","   .00 %","  2.50 %","  5.33 %","  6.49 %","   .49 %","   .00 %","   .00 %"," 40.00 %"," 15.56 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .56 %","   .00 %","   .00 %","   .00 %","   .43 %"," 16.67 %"
"2020-08-01","   .00 %","  1.40 %","  1.33 %","   .00 %","  1.67 %","  4.17 %","   .00 %","   .00 %","   .00 %","  3.20 %","   .00 %","  8.96 %","   .00 %","  4.23 %","  4.17 %","   .00 %","  4.47 %","   .00 %","   .00 %","  2.41 %","   .00 %","  5.08 %","  4.58 %","  1.18 %","  1.64 %","  2.22 %"," 23.08 %","  2.21 %","  1.87 %","  6.84 %","  2.71 %","   .00 %","   .00 %","   .00 %","  1.22 %","   .00 %"," 14.29 %","   .00 %","   .00 %","  3.16 %"," 10.98 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","  1.68 %","   .00 %","   .00 %","   .00 %","  1.30 %","   .00 %"
"2020-08-02","   .00 %","   .61 %","  1.32 %","   .00 %","  1.64 %","   .92 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.48 %","  2.35 %","   .00 %","   .00 %","   .00 %","  3.21 %","   .00 %","   .70 %","  1.73 %","  3.85 %","  9.68 %","  8.03 %","  2.33 %","   .81 %","   .00 %"," 15.62 %"," 17.99 %","   .92 %","  1.60 %","   .77 %","   .00 %","   .00 %","   .00 %","  1.20 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.45 %","  3.85 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.92 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.10 %","   .00 %","   .00 %","   .00 %","   .43 %","  9.52 %"
"2020-08-03","   .00 %","   .31 %","  2.60 %","   .00 %","   .00 %","  3.05 %","   .00 %","   .00 %","   .00 %","  1.55 %","   .00 %","  5.19 %","   .00 %","   .00 %","  2.00 %","   .00 %","  2.59 %","   .00 %","  1.04 %","  3.53 %","   .00 %","   .00 %","  4.05 %","  1.70 %","  1.60 %","  6.52 %"," 18.92 %","   .61 %","  2.73 %","  5.51 %","   .98 %","   .00 %","   .00 %","   .00 %","  1.19 %","  2.70 %","   .00 %","   .00 %","   .81 %","  2.99 %","  3.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .54 %","   .00 %","   .00 %","   .00 %","   .43 %","   .00 %"
"2020-08-04","   .00 %","   .61 %"," 11.39 %","   .00 %","   .00 %","  3.55 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.96 %","   .00 %","   .51 %","   .64 %","   .00 %","   .00 %","   .00 %","  1.47 %","  1.95 %","   .00 %","  1.57 %","  2.04 %","  4.55 %","  1.21 %","   .88 %","  7.46 %","   .43 %","   .00 %","   .00 %","  3.12 %","  1.96 %","  7.89 %","   .00 %","   .00 %","   .81 %","  1.16 %","  1.02 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.63 %","  3.24 %","   .00 %","   .00 %","   .00 %","  1.69 %","   .00 %"
"2020-08-05","  3.45 %","  1.36 %","  4.55 %","   .00 %","   .00 %","  3.43 %","   .00 %","   .00 %","   .00 %","  2.29 %","   .00 %","  9.88 %","  1.15 %","  1.35 %","  1.92 %","   .00 %","  2.51 %","   .00 %","   .00 %","   .59 %","  3.70 %","  8.70 %","  3.18 %","   .00 %","   .00 %","  2.00 %","  4.35 %","  3.59 %","  1.75 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.15 %","  2.44 %"," 12.50 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.77 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.57 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.35 %"
"2020-08-06"," -3.33 %","   .75 %","  3.26 %","   .00 %"," -1.61 %","  1.38 %","   .00 %","   .00 %"," 25.00 %","  2.24 %","   .00 %","  8.99 %","   .00 %","  1.33 %","   .94 %","  5.56 %","  1.47 %","  1.27 %","   .68 %","  2.34 %","   .00 %","  5.33 %","  8.64 %","   .00 %","  -.78 %","  3.92 %","  2.08 %","   .58 %","   .00 %","  1.96 %","   .00 %","   .00 %","   .00 %","  6.06 %","   .76 %"," 38.10 %"," 11.11 %","   .00 %"," -1.60 %","  2.30 %","  1.45 %","  -.48 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","  8.33 %","   .00 %","   .00 %","  1.03 %"," 33.33 %","   .00 %","   .00 %","   .83 %"," 20.83 %"
"2020-08-07","   .00 %","  1.63 %","  2.11 %","   .00 %","  1.64 %","  1.63 %","   .00 %","   .00 %","   .00 %","  2.19 %","   .00 %"," 20.62 %","  3.41 %","   .00 %","  1.87 %","  1.75 %","  3.38 %","  1.25 %","   .00 %","  2.51 %","  3.57 %","  2.53 %"," 18.75 %","  2.23 %","  1.56 %","  1.89 %"," 18.37 %","  1.72 %","   .86 %","  1.28 %","   .65 %"," 10.53 %","   .00 %","  2.86 %","   .38 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  4.49 %","  2.38 %","   .97 %","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.04 %","   .00 %","  2.44 %","   .00 %","   .41 %","  6.90 %"
"2020-08-08","   .00 %","  1.02 %","  3.09 %","   .00 %","   .00 %","  4.29 %","   .00 %","   .00 %"," 20.00 %","  2.86 %","   .00 %","  1.71 %","  1.10 %","   .00 %","  1.83 %","   .00 %","  2.34 %","   .00 %","   .00 %","  1.45 %","   .00 %","  8.64 %","  5.74 %","  1.64 %","   .77 %","   .00 %","   .00 %","  2.82 %","  2.56 %","  8.86 %","   .32 %","   .00 %","   .00 %","  2.78 %","   .00 %","-32.76 %","   .00 %","   .00 %","   .81 %","  3.76 %","  5.58 %","   .00 %","   .00 %","   .00 %"," 42.86 %","   .00 %"," -9.09 %","   .00 %","   .00 %","   .00 %","  1.50 %","   .00 %","   .00 %","   .00 %","   .82 %","   .00 %"
"2020-08-09","   .00 %","   .43 %","  1.00 %","   .00 %","  3.23 %","  2.83 %","   .00 %","   .00 %","   .00 %","  2.78 %","   .00 %","  1.68 %","  1.09 %","   .00 %","   .90 %","   .00 %","   .91 %","   .00 %","   .00 %","  2.63 %","   .00 %","   .00 %","  3.17 %","  2.69 %","   .00 %","  3.70 %","  6.90 %","  7.69 %","   .83 %","   .58 %","   .11 %","   .00 %","  7.69 %","   .00 %","   .75 %","  2.56 %","  8.33 %","   .00 %","   .81 %","  1.04 %"," 11.45 %","   .96 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.56 %","  2.46 %","   .00 %","   .00 %","   .00 %","   .82 %","   .00 %"
"2020-08-10","   .00 %","   .29 %","   .00 %","   .00 %","   .00 %","  1.00 %","   .00 %","   .00 %","   .00 %","  2.03 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.17 %","  2.26 %","  1.85 %","   .68 %","   .32 %","   .00 %","   .00 %","  2.63 %","   .00 %","   .00 %","   .00 %","  3.23 %","  2.04 %","  1.65 %","   .00 %","   .64 %","   .00 %","  3.57 %","   .00 %","   .37 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .79 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .96 %","   .00 %","  2.38 %"," 16.67 %","  1.21 %","  9.68 %"
"2020-08-11","   .00 %","   .14 %","  3.96 %","   .00 %","  4.69 %","  1.24 %","   .00 %","   .00 %","   .00 %","  1.99 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.65 %","   .00 %","   .00 %","  2.35 %","   .00 %","  6.82 %","  5.13 %","   .52 %","  -.76 %"," 12.50 %","   .00 %","  1.50 %","  1.63 %","  5.20 %","   .53 %","   .00 %","  3.45 %","   .00 %","  1.12 %","  2.44 %","  7.69 %","  2.44 %","   .00 %","  2.56 %","  1.57 %","   .48 %","   .00 %","  6.67 %"," 16.67 %","  5.36 %","   .00 %"," 15.38 %","   .00 %","   .00 %","   .95 %","   .00 %","  2.33 %","   .00 %","  2.40 %","   .00 %"
"2020-08-12","   .00 %","  2.00 %","  3.81 %","   .00 %","  4.48 %","  4.65 %","   .00 %","   .00 %","   .00 %","   .65 %","   .00 %","  6.61 %","   .00 %","  5.26 %","   .00 %","   .00 %","  1.29 %","   .61 %","  1.01 %","  1.67 %","   .00 %","  1.06 %","  7.32 %","   .52 %","   .00 %","  4.76 %","   .00 %","  2.96 %","  1.60 %","   .55 %","   .32 %","   .00 %","   .00 %","  8.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.50 %","  3.09 %","   .00 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .94 %","   .00 %","   .00 %","   .00 %","  3.12 %","  8.82 %"
"2020-08-13","   .00 %","   .98 %","  2.75 %","   .00 %","   .00 %","   .70 %","   .00 %","   .00 %","   .00 %","  3.23 %","   .00 %","  1.55 %","   .00 %","  5.00 %","   .00 %","  1.64 %","  1.28 %","   .00 %","  1.00 %","  4.51 %","   .00 %","  1.05 %","  4.55 %","  1.04 %","   .00 %","  1.52 %","   .00 %","  3.35 %","   .00 %","  6.56 %","   .94 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .49 %","  3.37 %","   .47 %","   .00 %"," 18.75 %","  6.67 %","  1.69 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .76 %"," 16.22 %"
"2020-08-14","  6.90 %","   .97 %","  1.79 %","   .00 %","  2.86 %","  1.16 %","   .00 %","   .00 %","   .00 %","  3.75 %","  5.88 %","   .00 %","  1.08 %","  2.38 %","   .00 %","   .00 %","   .84 %","   .00 %","   .33 %","  2.55 %"," -3.45 %","  1.04 %","  3.26 %","  1.54 %","   .00 %","  4.48 %","  1.56 %","  1.39 %","   .00 %","  1.54 %","  1.14 %","   .00 %","  3.23 %","   .00 %","  1.10 %","   .00 %","   .00 %","   .00 %","  1.60 %","  1.47 %","  2.17 %","   .47 %","   .00 %","   .00 %","  6.25 %","  1.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.13 %","  6.98 %"
"2020-08-15","   .00 %","   .83 %","  2.63 %","   .00 %","  2.78 %","  2.52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.06 %","   .00 %","   .00 %","  1.61 %","  1.25 %","   .00 %","   .33 %","  1.91 %","   .00 %","  8.25 %"," 24.21 %","   .51 %","   .00 %","   .00 %","  1.54 %","  3.65 %","   .00 %","  1.01 %","  1.34 %","   .00 %","   .00 %","   .00 %","  1.09 %","   .00 %","   .00 %","   .00 %","   .79 %","  4.35 %","  3.55 %","   .00 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.87 %","   .00 %","  2.27 %","   .00 %","  2.23 %","   .00 %"
"2020-08-16","  6.45 %","   .14 %","   .85 %","   .00 %","  2.70 %","   .67 %"," 16.67 %","   .00 %","   .00 %","  2.41 %","   .00 %","   .00 %","  1.05 %","  2.33 %","   .89 %","   .00 %","  2.06 %","  1.20 %","   .33 %","  1.31 %","   .00 %","  2.86 %","   .56 %","   .00 %","   .00 %","  4.29 %","  1.52 %","  5.73 %","   .00 %","   .50 %","   .30 %","   .00 %","  3.12 %","   .00 %","   .36 %","  2.38 %","   .00 %","   .00 %","  1.56 %","   .93 %","  1.71 %","   .47 %","   .00 %","   .00 %","  5.56 %"," 21.31 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.38 %","   .00 %","   .00 %","   .00 %","  2.91 %","  2.17 %"
"2020-08-17","   .00 %","   .54 %","  1.69 %","   .00 %","  1.32 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.14 %","   .88 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.39 %","   .00 %","   .00 %","  1.69 %","   .00 %","   .00 %","  1.37 %","   .00 %","  1.25 %","   .00 %","   .50 %","   .30 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.21 %","  2.36 %","   .00 %","   .00 %","  5.26 %","   .00 %","  9.46 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.13 %"
"2020-08-18","   .00 %","   .95 %","  2.50 %","   .00 %","  2.60 %","  1.53 %","   .00 %","   .00 %","   .00 %","  2.94 %","   .00 %","   .00 %","   .00 %","  1.12 %","   .00 %","  1.59 %","   .00 %","   .60 %","  1.64 %","  1.64 %","   .00 %","  1.85 %","  3.31 %","  1.51 %","   .00 %","  1.35 %","   .00 %","   .41 %","  1.57 %","   .99 %","   .91 %","   .00 %","   .00 %","   .00 %","   .71 %","   .00 %","   .00 %","   .00 %","   .77 %","   .89 %","   .00 %","  1.40 %","   .00 %","   .00 %","   .00 %","  3.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .71 %","   .00 %"
"2020-08-19","   .00 %","   .40 %","   .81 %"," 25.00 %","   .00 %","  2.58 %","   .00 %","   .00 %","   .00 %","  1.71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .88 %","   .00 %","   .00 %","  1.78 %","   .00 %","   .81 %","   .00 %","   .91 %","  1.60 %","   .50 %","   .77 %","  2.67 %","   .00 %","   .41 %","   .00 %","   .00 %","   .20 %","  4.76 %","   .00 %","   .00 %","   .00 %","  9.30 %","   .00 %","   .00 %","   .00 %","   .44 %","  1.97 %","   .46 %","   .00 %","   .00 %","   .00 %","  2.38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","  1.75 %","   .00 %"
