"date","Punjab/Amritsar","Punjab/Barnala","Punjab/Bathinda","Punjab/Faridkot","Punjab/Fatehgarh Sahib","Punjab/Fazilka","Punjab/Ferozepur","Punjab/Gurdaspur","Punjab/Hoshiarpur","Punjab/JAlandhar","Punjab/Jalandhar","Punjab/Kapurthala","Punjab/Ludhiana","Punjab/Mansa","Punjab/Moga","Punjab/Pathankot","Punjab/Patiala","Punjab/Rupnagar","Punjab/S.A.S. Nagar","Punjab/Sangrur","Punjab/Shahid Bhagat Singh Nagar","Punjab/Sri Muktsar Sahib","Punjab/Tarn Taran","Punjab/hoshiarpur"
"2021-03-03","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .31 %","","   .63 %","   .51 %","   .10 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.59 %","   .00 %","   .00 %",""
"2021-03-04","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.23 %","","   .78 %","   .50 %","   .31 %","   .00 %","   .00 %","   .00 %","   .21 %","   .00 %","   .00 %","   .00 %","   .88 %","   .00 %","   .00 %",""
"2021-03-05","   .18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .38 %","   .00 %","","   .46 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .63 %","   .62 %","   .60 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-03-06","   .18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .67 %","   .00 %","   .30 %","","   .46 %","   .00 %","   .20 %","   .00 %","   .00 %","   .00 %","   .42 %","   .00 %","   .00 %","   .00 %","   .87 %","   .00 %","   .97 %",""
"2021-03-07","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .38 %","   .00 %","","   .76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .21 %","   .00 %","   .60 %","   .00 %","  5.17 %","  2.22 %","   .00 %",""
"2021-03-08","   .18 %","   .00 %","   .47 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .30 %","","  1.06 %","   .00 %","   .20 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.64 %","   .00 %","   .00 %",""
"2021-03-09","   .90 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.52 %","","   .90 %","   .00 %","   .31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .30 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-03-10","   .36 %","   .00 %","   .47 %","   .00 %","   .91 %","   .00 %","   .00 %","   .38 %","   .60 %","","   .60 %","   .00 %","   .30 %","   .00 %","   .00 %","   .00 %","   .21 %","   .00 %","   .30 %","   .00 %","   .00 %","   .00 %","   .96 %",""
"2021-03-11","   .36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.37 %","","   .74 %","   .00 %","   .20 %","   .00 %","   .00 %","   .00 %","   .21 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-03-12","   .89 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.52 %","   .00 %","   .76 %","  1.45 %","","   .88 %","  1.50 %","   .10 %","   .00 %","   .00 %","   .00 %","   .00 %","   .62 %","  1.77 %","   .50 %","   .81 %","   .00 %","  1.90 %",""
"2021-03-13","   .35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .67 %","   .00 %","   .57 %","","   .87 %","   .00 %","   .30 %","   .00 %","   .00 %","   .00 %","   .82 %","   .00 %","   .87 %","   .00 %","   .00 %","  1.09 %","   .00 %",""
"2021-03-14","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .57 %","","  1.01 %","   .49 %","   .00 %","   .00 %","   .00 %","   .00 %","   .82 %","   .00 %","   .29 %","  1.49 %","   .00 %","   .00 %","  1.87 %",""
"2021-03-15","   .35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .38 %","  2.26 %","","   .14 %","   .98 %","   .40 %","   .00 %","   .00 %","   .00 %","   .00 %","   .61 %","   .29 %","   .00 %","  4.00 %","  1.08 %","   .92 %",""
"2021-03-16","   .70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .66 %","   .75 %","   .83 %","","  1.28 %","   .00 %","   .60 %","   .00 %","   .00 %","   .00 %","   .61 %","   .00 %","  1.14 %","   .00 %","  3.08 %","  2.13 %","   .00 %",""
"2021-03-17","   .17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .74 %","  1.37 %","","   .99 %","   .97 %","   .50 %","   .00 %","   .00 %","   .00 %","   .40 %","   .00 %","   .28 %","   .49 %","  4.48 %","   .00 %","  2.73 %",""
"2021-03-18","   .69 %","  1.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .74 %","  2.16 %","","   .84 %","   .48 %","   .40 %","   .00 %","   .00 %","   .00 %","   .20 %","  1.22 %","   .00 %","   .49 %","  1.43 %","   .00 %","   .00 %",""
"2021-03-19","   .17 %","   .00 %","   .00 %","   .00 %","   .90 %","  1.49 %","   .66 %","  1.10 %","  2.65 %","","   .97 %","   .96 %","   .39 %","   .00 %","   .00 %","   .00 %","   .20 %","   .00 %","   .00 %","   .00 %","  3.52 %","  1.04 %","   .88 %",""
"2021-03-20","   .69 %","  3.33 %","   .00 %","   .00 %","   .00 %","  1.47 %","   .00 %","  1.09 %","  1.03 %","","  1.51 %","   .95 %","   .20 %","   .00 %","  2.13 %","   .00 %","   .60 %","   .00 %","   .00 %","   .97 %","   .00 %","   .00 %","  1.75 %",""
"2021-03-21","   .85 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .65 %","  2.51 %","  2.55 %","","   .81 %","   .47 %","   .78 %","   .00 %","   .00 %","   .67 %","   .20 %","   .00 %","   .28 %","   .48 %","   .00 %","   .00 %","  1.72 %",""
"2021-03-22","   .68 %","   .00 %","  1.40 %","  3.95 %","   .00 %","  1.45 %","   .00 %","  1.40 %","  2.49 %","","  1.20 %","  1.40 %","   .19 %","  2.08 %","   .00 %","   .00 %","   .20 %","  1.20 %","   .56 %","   .48 %","  6.12 %","   .00 %","  2.54 %",""
"2021-03-23","   .50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .69 %","  2.18 %","","  1.85 %","   .00 %","   .39 %","   .00 %","  3.12 %","   .00 %","  1.19 %","  1.19 %","   .84 %","   .48 %","  2.56 %","   .00 %","  1.65 %",""
"2021-03-24","   .33 %","   .00 %","   .00 %","  1.27 %","   .89 %","   .00 %","   .00 %","  1.03 %","   .95 %","","  1.43 %","  1.84 %","   .19 %","   .00 %","   .00 %","   .00 %","   .59 %","  2.35 %","   .55 %","   .47 %","   .00 %","  1.03 %","   .00 %",""
"2021-03-25","   .33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .65 %","   .34 %","  1.41 %","","  1.41 %","   .00 %","   .68 %","   .00 %","   .00 %","   .00 %","   .39 %","   .00 %","   .55 %","   .47 %","  5.00 %","   .00 %","  1.63 %",""
"2021-03-26","   .66 %","   .00 %","  1.84 %","  1.25 %","   .00 %","   .00 %","   .00 %","   .34 %","  3.25 %","","  1.77 %","  1.81 %","   .48 %","   .00 %","   .00 %","   .00 %","   .58 %","   .57 %","   .27 %","   .94 %","  2.38 %","   .00 %","   .80 %",""
"2021-03-27","   .49 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .65 %","   .34 %","  2.47 %","","   .50 %","   .00 %","   .48 %","   .00 %","   .00 %","   .66 %","  1.54 %","  1.14 %","   .00 %","   .00 %","  1.74 %","  1.02 %","  3.17 %",""
"2021-03-28","   .66 %","   .00 %","  1.81 %","  1.23 %","   .88 %","  4.23 %","  1.28 %","  2.01 %","  1.75 %","","   .99 %","  1.78 %","   .95 %","   .00 %","  1.01 %","   .00 %","   .38 %","  1.69 %","  1.09 %","   .93 %","  1.71 %","   .00 %","  2.31 %",""
"2021-03-29","  1.14 %","  1.61 %","   .89 %","   .00 %","   .00 %","   .00 %","   .00 %","   .99 %","  2.16 %","","  1.59 %","  1.75 %","  1.03 %","   .00 %","   .00 %","   .00 %","   .57 %","   .56 %","  1.08 %","   .00 %","   .00 %","   .00 %","   .00 %",""
"2021-03-30","   .64 %","  1.59 %","   .88 %","   .00 %","  1.75 %","   .00 %","   .00 %","   .98 %","  2.11 %","","   .84 %","  1.72 %","   .65 %","   .00 %","   .00 %","   .66 %","   .75 %","  2.76 %","   .27 %","  2.76 %","  3.93 %","   .00 %","   .00 %",""
"2021-03-31","   .48 %","   .00 %","   .00 %","  2.44 %","   .00 %","   .00 %","   .00 %","   .65 %","  1.65 %","","  1.07 %","  1.69 %","   .74 %","   .00 %","  1.00 %","   .65 %","  1.49 %","   .00 %","  1.33 %","  1.35 %","   .00 %","   .00 %","   .75 %",""
"2021-04-01","  1.75 %","  1.56 %","   .44 %","   .00 %","   .00 %","   .00 %","  1.27 %","   .64 %","  1.83 %","","  1.06 %","   .41 %","   .73 %","   .00 %","   .00 %","   .65 %","   .37 %","   .00 %","  1.05 %","   .44 %","  2.16 %","   .00 %","  1.49 %",""
"2021-04-02","   .94 %","   .00 %","  1.30 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.59 %","  1.80 %","","  1.05 %","   .83 %","   .46 %","   .00 %","  1.98 %","  1.29 %","  1.10 %","   .00 %","   .78 %","   .00 %","   .00 %","   .00 %","  3.68 %",""
"2021-04-03","  1.09 %","   .00 %","   .86 %","   .00 %","   .00 %","  1.35 %","   .62 %","  1.57 %","  1.18 %","","   .46 %","  1.23 %","   .45 %","   .00 %","   .00 %","   .64 %","   .36 %","  2.15 %","   .78 %","  1.32 %","   .00 %","   .00 %","  1.42 %",""
"2021-04-04","  1.53 %","   .00 %","   .43 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.16 %","  1.36 %","","   .81 %","   .00 %","   .63 %","   .00 %","   .00 %","   .00 %","   .54 %","  2.11 %","   .77 %","   .00 %","   .00 %","   .00 %","  1.40 %",""
"2021-04-05","   .76 %","  1.54 %","   .00 %","   .00 %","  1.72 %","   .00 %","  2.48 %","  2.42 %","  2.10 %","","   .80 %","  2.83 %","   .72 %","   .00 %","   .00 %","   .63 %","   .72 %","   .00 %","  1.27 %","   .43 %","  3.17 %","  1.01 %","   .69 %",""
"2021-04-06","  1.35 %","  1.52 %","   .85 %","  1.19 %","   .00 %","  1.33 %","   .61 %","  1.18 %","  1.31 %","","   .68 %","  1.97 %","   .45 %","   .00 %","   .00 %","   .00 %","   .71 %","   .52 %","  1.26 %","   .43 %","  1.54 %","  2.00 %","  2.05 %",""
"2021-04-07","  1.04 %","   .00 %","   .84 %","  1.18 %","   .00 %","  1.32 %","   .60 %","   .87 %","  1.29 %","","   .45 %","  1.54 %","   .35 %","   .00 %","  1.94 %","  1.26 %","  1.06 %","  2.56 %","  2.23 %","   .86 %","   .51 %","   .00 %","   .67 %",""
"2021-04-08","  1.02 %","  2.99 %","   .83 %","  1.16 %","   .00 %","  1.30 %","  1.20 %","   .29 %","  2.19 %","","   .90 %","  1.14 %","   .35 %","   .00 %","   .00 %","   .00 %","  1.05 %","   .00 %","   .49 %","  1.28 %","   .00 %","   .00 %","  1.33 %",""
"2021-04-09","  1.30 %","   .00 %","   .83 %","  2.30 %","   .85 %","  1.28 %","   .59 %","  1.15 %","  1.07 %","","   .44 %","  1.13 %","   .35 %","   .00 %","   .00 %","   .00 %","  1.04 %","  1.50 %","   .97 %","   .42 %","  1.01 %","   .98 %","  1.32 %",""
"2021-04-10","   .72 %","  1.45 %","   .82 %","   .00 %","   .84 %","   .00 %","   .59 %","  1.99 %","  1.77 %","","   .66 %","   .37 %","   .53 %","   .00 %","  1.90 %","  1.24 %","   .68 %","  1.97 %","   .48 %","   .42 %","   .50 %","   .00 %","  1.30 %",""
"2021-04-11","  1.28 %","   .00 %","  1.22 %","  2.25 %","  1.67 %","  1.27 %","  1.75 %","   .84 %","  1.04 %","","   .55 %","   .37 %","   .61 %","   .00 %","   .00 %","   .00 %","   .51 %","   .00 %","   .95 %","  2.93 %","   .00 %","   .00 %","  1.92 %",""
"2021-04-12","  1.12 %","   .00 %","   .00 %","  2.20 %","   .82 %","  1.25 %","   .57 %","  1.39 %","  1.37 %","","   .55 %","  1.11 %","   .43 %","   .00 %","   .00 %","  1.23 %","   .85 %","   .97 %","   .24 %","   .00 %","   .50 %","   .97 %","   .63 %",""
"2021-04-13","   .69 %","  1.43 %","   .00 %","   .00 %","   .00 %","  2.47 %","   .00 %","  1.64 %","   .68 %","","   .54 %","  1.09 %","   .26 %","   .00 %","  1.87 %","   .61 %","   .84 %","   .48 %","   .94 %","  2.44 %","   .49 %","   .00 %","   .62 %",""
"2021-04-14","  1.52 %","  1.41 %","  1.20 %","   .00 %","   .00 %","  4.82 %","   .57 %","   .54 %","   .67 %","","   .76 %","  1.08 %","   .52 %","   .00 %","  1.83 %","  1.20 %","  1.00 %","   .00 %","   .70 %","   .79 %","  1.47 %","   .96 %","  1.24 %",""
"2021-04-15","  1.36 %","   .00 %","   .79 %","  1.08 %","  1.63 %","  1.15 %","  1.14 %","  1.60 %","  1.51 %","","   .21 %","   .00 %","   .43 %","   .00 %","   .00 %","   .60 %","   .82 %","   .00 %","   .23 %","   .39 %","   .00 %","   .95 %","   .61 %",""
"2021-04-16","   .94 %","   .00 %","  1.18 %","  1.06 %","  1.60 %","   .00 %","  1.12 %","  1.05 %","   .49 %","","   .32 %","  1.07 %","   .51 %","   .00 %","   .00 %","   .00 %","   .49 %","  1.43 %","   .23 %","  1.96 %","   .00 %","   .94 %","  1.83 %",""
"2021-04-17","   .80 %","  1.39 %","  1.56 %"," -1.05 %","   .00 %","   .00 %","  1.67 %","  1.56 %","   .66 %","","   .43 %","   .71 %","   .51 %","  2.04 %","   .00 %","  1.18 %","  1.14 %","   .47 %","  2.30 %","   .00 %","   .00 %","  1.87 %","  2.40 %",""
"2021-04-18","  1.45 %","  2.74 %","   .38 %","  2.13 %","  1.57 %","  3.41 %","   .00 %","  2.31 %","   .33 %","","   .42 %","  1.05 %","   .42 %","  2.00 %","   .90 %","   .58 %","  1.13 %","  2.80 %","  1.13 %","   .00 %","   .00 %","   .00 %","  1.75 %",""
"2021-04-19","  1.56 %","   .00 %","  2.67 %","  2.08 %","   .00 %","  1.10 %","   .55 %","  1.25 %","   .32 %","","   .63 %","  1.04 %","   .84 %","  3.92 %","   .00 %","  1.16 %","  1.11 %","  2.27 %","   .89 %","  3.08 %","   .00 %","   .00 %","  3.45 %",""
"2021-04-20","   .77 %","  1.33 %","  1.12 %","  2.04 %","   .78 %","  3.26 %","  1.09 %","   .25 %","   .49 %","","   .42 %","  1.03 %","   .42 %","  1.89 %","  1.79 %","   .00 %","  1.10 %","   .00 %","  1.10 %","  1.87 %","  2.42 %","   .00 %","   .56 %",""
"2021-04-21","  1.27 %","  1.32 %","   .74 %","  1.00 %","   .00 %","  2.11 %","  3.76 %","   .74 %","   .81 %","","   .52 %","  1.02 %","   .58 %","   .00 %","   .00 %","  1.15 %","   .93 %","   .00 %","  1.31 %","   .00 %","  1.89 %","   .92 %","  2.21 %",""
"2021-04-22","  1.25 %","  1.30 %","  1.82 %","   .00 %","   .77 %","  2.06 %","  1.04 %","  2.21 %","   .64 %","","   .52 %","  1.01 %","   .58 %","   .00 %","   .00 %","  2.27 %","   .77 %","  1.33 %","  1.51 %","   .37 %","   .00 %","  1.82 %","  2.16 %",""
"2021-04-23","   .99 %","  2.56 %","  2.15 %","  1.98 %","   .00 %","  1.01 %","   .00 %","  1.68 %","   .79 %","","   .52 %","  2.00 %","   .66 %","  1.85 %","   .00 %","  1.11 %","   .92 %","  1.32 %","  1.06 %","  1.09 %","   .93 %","  2.68 %","   .00 %",""
"2021-04-24","  1.35 %","   .00 %","  2.11 %","  1.94 %","   .76 %","  3.00 %","   .51 %","  1.89 %","   .79 %","","   .62 %","   .98 %","   .82 %","   .00 %","  1.75 %","  1.10 %","  1.06 %","  1.30 %","  2.31 %","  2.17 %","   .00 %","  2.61 %","  1.06 %",""
"2021-04-25","  1.09 %","  2.50 %","  1.37 %","  1.90 %","   .00 %","  3.88 %","   .51 %","  1.16 %","   .94 %","","   .31 %","   .65 %","   .73 %","  3.64 %","   .00 %","  1.09 %","  2.10 %","  1.28 %","  1.03 %","   .35 %","   .00 %","   .00 %","  1.05 %",""
"2021-04-26","  1.31 %","   .00 %","  1.36 %","   .93 %","   .00 %","  1.87 %","  1.02 %","  1.60 %","  1.08 %","","   .61 %","   .00 %","   .80 %","  3.51 %","  1.72 %","  1.61 %","  2.06 %","   .84 %","  2.24 %","  2.46 %","   .92 %","  2.54 %","  1.04 %",""
"2021-04-27","  2.00 %","  1.22 %","  2.34 %","  1.85 %","   .00 %","  5.50 %","  2.51 %","   .00 %","  1.07 %","","   .61 %","  1.29 %","  1.04 %","  1.69 %","   .00 %","   .53 %","  1.29 %","   .00 %","  2.19 %","   .00 %","  1.82 %","  2.48 %","  1.54 %",""
"2021-04-28","  2.08 %","  1.20 %","   .00 %","   .00 %","  3.03 %","  3.48 %","  2.45 %","  4.95 %","   .76 %","","   .81 %","   .00 %","  1.18 %","  5.00 %","   .85 %","   .53 %","  1.42 %","  2.51 %","  2.33 %","  5.84 %","  1.79 %","  2.42 %","  1.52 %",""
"2021-04-29","  1.59 %","  1.19 %","  6.86 %","  3.64 %","  1.47 %","   .84 %","  1.44 %","  1.29 %","   .90 %","","   .70 %","   .00 %","  1.40 %","  6.35 %","   .84 %","  2.62 %","  1.54 %","   .82 %","  1.52 %","  3.57 %","  1.75 %","  3.15 %","  1.99 %",""
"2021-04-30","  1.90 %","  2.35 %","   .00 %","  1.75 %","  2.17 %","  2.50 %","  2.36 %","  1.06 %","   .75 %","","   .70 %","   .95 %","  1.54 %","   .00 %","  1.67 %","  2.04 %","  1.66 %","   .00 %","  1.50 %","  1.88 %","   .86 %","  5.34 %","   .00 %",""
"2021-05-01","   .88 %","  4.60 %","  6.73 %","   .00 %","   .00 %","  5.69 %","  2.30 %","  2.52 %","   .89 %","","   .79 %","  1.26 %","  1.36 %","  1.49 %","   .00 %","  1.00 %","  1.63 %","  1.62 %","  1.48 %","  3.08 %","   .00 %","  3.62 %","   .98 %",""
"2021-05-02","  1.63 %","  1.10 %","  5.16 %","  4.31 %","  2.13 %"," 10.00 %","  1.80 %","  2.25 %","  1.03 %","","   .78 %","   .62 %","  1.27 %","  4.41 %","  4.10 %","  1.49 %","  1.20 %","  1.20 %","  1.27 %","  3.58 %","   .00 %","  4.90 %","  1.93 %",""
"2021-05-03","  1.39 %","  3.26 %","  3.54 %","  3.31 %","  1.39 %","  5.59 %","   .44 %","   .80 %","  1.31 %","","   .68 %","   .93 %","  1.55 %","  2.82 %","   .79 %","  5.37 %","  1.32 %","   .00 %","  2.15 %","  4.61 %","   .85 %","  5.33 %","  2.37 %",""
"2021-05-04","  1.68 %","  3.16 %","  5.26 %","  4.80 %","  1.37 %","  6.62 %","  2.64 %","   .99 %","   .86 %","","   .77 %","  1.22 %","  1.45 %","  2.74 %","  2.34 %","  2.78 %","  2.08 %","  1.97 %","  2.11 %","  2.75 %","   .42 %","  5.06 %","  1.85 %",""
"2021-05-05","  1.86 %","  4.08 %","  5.00 %","  3.05 %","  1.35 %","  6.21 %","   .86 %","   .79 %","   .99 %","","   .86 %","  1.21 %","  1.36 %","  4.00 %","   .76 %","  2.70 %","  2.42 %","   .00 %","  2.93 %","  5.09 %","  1.27 %","  5.42 %","   .00 %",""
"2021-05-06","  2.54 %","  1.96 %","  2.14 %","   .00 %","  2.00 %","  5.26 %","  1.70 %","   .78 %","   .28 %","","  1.14 %","  1.49 %","  1.34 %","  6.41 %","  3.79 %","  2.19 %","  1.87 %","   .00 %","  1.00 %","  3.06 %","   .00 %","  5.71 %","   .91 %",""
"2021-05-07","  2.18 %","  2.88 %","  4.43 %","  2.96 %","  1.31 %","  2.78 %","  3.35 %","  1.35 %","   .98 %","","   .94 %","  1.18 %","  1.39 %","  3.61 %","   .00 %","  2.58 %","  1.59 %","   .00 %","  1.49 %","  3.96 %","   .83 %","  2.16 %","   .45 %",""
"2021-05-08","  1.26 %","   .93 %","  3.79 %","   .72 %","  1.94 %","  4.86 %","  1.21 %","   .95 %","   .97 %","","  1.02 %","  1.16 %","  1.31 %","  3.49 %","   .00 %","  4.18 %","  1.56 %","  1.54 %","  1.63 %","  2.62 %","  1.24 %","  8.99 %","  3.14 %",""
"2021-05-09","  1.92 %","  2.78 %","  3.66 %","  2.14 %","  1.27 %","  4.64 %","  2.40 %","  1.32 %","   .83 %","","  1.10 %","   .86 %","  1.49 %","  3.37 %","  1.46 %","  1.61 %","  2.13 %","  5.32 %","  2.73 %","  2.78 %","   .00 %","  4.37 %","   .87 %",""
"2021-05-10","   .94 %","  1.80 %","  3.94 %","  3.50 %","  1.88 %","  3.94 %","  4.30 %","   .75 %","  1.23 %","","   .73 %","  1.14 %","  2.01 %","  4.35 %","   .72 %","  3.16 %","  1.62 %","  3.61 %","  2.19 %","  3.84 %","  1.22 %","  6.05 %","   .43 %",""
"2021-05-11","  1.58 %","  1.77 %","  5.39 %","  5.41 %","  2.45 %","  5.21 %","  3.75 %","  1.67 %","  1.21 %","","   .81 %","  1.41 %","  1.97 %","  5.21 %","   .00 %","  3.07 %","  2.05 %","   .70 %","  1.22 %","  2.39 %","  1.61 %","  5.70 %","  1.72 %",""
"2021-05-12","  1.74 %","  3.48 %","  3.79 %","  2.56 %","  2.40 %","  3.60 %","   .36 %","  1.28 %","  1.07 %","","   .81 %","  2.22 %","  1.80 %","  6.93 %","   .00 %","  1.12 %","  1.90 %","  2.08 %","  1.06 %","  2.97 %","  2.38 %","  3.73 %","  1.69 %",""
"2021-05-13","   .90 %","   .84 %","  2.19 %","  2.50 %","  2.34 %","  4.35 %","  2.88 %","  1.44 %","   .66 %","","   .89 %","  1.63 %","  1.58 %","  1.85 %","   .71 %","  1.84 %","  1.87 %","  1.36 %","  1.20 %","  4.74 %","  1.55 %","  6.00 %","  1.66 %",""
"2021-05-14","  2.05 %","  2.50 %","  3.21 %","  1.83 %","  1.71 %","  3.75 %","  1.05 %","  1.77 %","  1.05 %","","  1.15 %","  1.34 %","  1.18 %","  2.73 %","  2.13 %","  1.44 %","  1.40 %","   .67 %","  1.48 %","  1.77 %","  2.29 %","  4.15 %","   .82 %",""
"2021-05-15","  2.27 %","  3.25 %","  4.15 %","  2.99 %","  1.69 %","  8.03 %","  2.42 %","  2.26 %","  1.04 %","","   .96 %","  1.32 %","  1.11 %","  2.65 %","  2.78 %","  -.36 %","  2.02 %","  1.00 %","  1.02 %","  2.90 %","  1.12 %","  5.07 %","  2.02 %",""
"2021-05-16","   .94 %","  1.57 %","  3.65 %","  1.74 %","  2.21 %","  7.06 %","  2.36 %","  1.53 %","   .64 %","","  1.04 %","  1.56 %","  1.22 %","  3.45 %","  4.05 %","  2.50 %","  1.56 %","   .33 %","  2.02 %","  2.26 %","   .74 %","  6.55 %","   .79 %",""
"2021-05-17","  1.44 %","  3.88 %","  2.88 %","  2.86 %","  2.16 %","  5.21 %","  2.64 %","  2.01 %","   .64 %","","  1.11 %","  1.28 %","  1.20 %","  1.67 %","  2.60 %","   .35 %","  1.13 %","   .66 %","  1.41 %","  3.31 %","  1.83 %","  2.91 %","   .79 %",""
"2021-05-18","  1.34 %","  2.99 %","  5.30 %","  4.44 %","  1.59 %","  4.95 %","  2.57 %","   .99 %","  1.27 %","","   .76 %","  2.03 %","  1.25 %","  5.74 %","  1.27 %","  2.08 %","  1.93 %","  1.63 %","  2.09 %","  1.96 %","   .72 %","  5.97 %","  1.17 %",""
"2021-05-19","   .91 %","  5.07 %","  3.40 %","  2.13 %","  1.56 %","  3.46 %","  1.88 %","   .81 %","   .88 %","","  1.09 %","  1.24 %","  1.58 %","  3.10 %","  1.88 %","  1.70 %","  1.59 %","  1.60 %","  2.05 %","  3.14 %","  1.43 %","  4.45 %","   .39 %",""
"2021-05-20","   .74 %","  3.45 %","  3.00 %","  3.12 %","  2.05 %","  3.65 %","  1.54 %","  2.10 %","   .87 %","","   .58 %","  1.47 %","  1.50 %","  3.01 %","  1.23 %","  3.01 %","   .88 %","   .95 %","  2.67 %","  2.03 %","  1.76 %","  1.42 %","   .38 %",""
"2021-05-21","   .73 %","  2.00 %","  2.64 %","  1.52 %","  2.01 %","  2.64 %","   .91 %","   .79 %","   .61 %","","   .74 %","   .97 %","  1.31 %","  3.65 %","   .61 %","  2.60 %","  1.84 %","  1.25 %","  1.69 %","  1.82 %","  1.04 %","  1.96 %","  1.92 %",""
"2021-05-22","  1.53 %","  2.61 %","  2.71 %","  4.48 %","  1.97 %","  3.43 %","  2.70 %","   .31 %","   .73 %","","   .74 %","   .48 %","   .95 %","  3.52 %","  3.01 %","  2.53 %","  1.91 %","  1.23 %","  2.05 %","  1.47 %","  1.37 %","  3.30 %","  1.88 %",""
"2021-05-23","  2.78 %","  1.91 %","  2.37 %","  1.90 %","  1.93 %","  2.76 %","  1.17 %","   .47 %","   .73 %","","   .57 %","  1.19 %","  1.11 %","  2.72 %","   .58 %","  1.54 %","  1.78 %","   .61 %","  2.01 %","  2.57 %","  1.35 %","  1.33 %","   .37 %",""
"2021-05-24","  1.00 %","  3.75 %","  1.80 %","  1.40 %","  1.90 %","  1.61 %","  2.31 %","   .93 %","   .96 %","","   .65 %","  1.41 %","   .82 %","  5.30 %","   .00 %","  1.82 %","  1.56 %","  1.21 %","  2.09 %","  2.50 %","  1.00 %","  2.89 %","  2.94 %",""
"2021-05-25","  1.22 %","  2.41 %","  1.77 %","  2.76 %","  1.86 %","  1.85 %","  2.26 %","   .77 %","   .36 %","","   .96 %","  1.62 %","  1.04 %","  3.77 %","  1.74 %","  1.19 %","  1.18 %","   .60 %","  1.08 %","  2.60 %","   .99 %","  2.30 %","  1.07 %",""
"2021-05-26","  1.06 %","  4.71 %","  1.74 %","   .00 %","  1.37 %","  3.64 %","  1.38 %","  1.07 %","   .71 %","","   .87 %","  1.14 %","  1.08 %","  3.64 %","  2.29 %","  2.95 %","  1.79 %","   .30 %","   .83 %","  2.23 %","   .00 %","  2.49 %","  1.77 %",""
"2021-05-27","   .97 %","  3.93 %","  1.59 %","  6.73 %","  1.35 %","  2.76 %","  3.27 %","  1.36 %","   .24 %","","   .95 %","  1.58 %","   .91 %","  3.51 %","  -.56 %","  2.01 %","  1.05 %","   .89 %","   .47 %","  1.89 %","   .65 %","  1.70 %","  1.04 %",""
"2021-05-28","  1.41 %","   .54 %","   .84 %","  2.52 %","  1.78 %","  1.22 %","  1.32 %","   .75 %","   .35 %","","   .78 %","   .89 %","  1.06 %","  3.39 %","  1.69 %","  1.12 %","   .70 %","  1.18 %","  4.24 %","  1.86 %","   .65 %","  1.67 %","  1.37 %",""
"2021-05-29","   .88 %","  2.69 %","  1.67 %","  1.23 %","   .87 %","  2.65 %","  1.56 %","   .30 %","   .23 %","","   .62 %","   .66 %","   .73 %","  2.73 %","  1.10 %","  1.11 %","   .69 %","   .29 %","   .56 %","  1.26 %","   .97 %","  1.18 %","   .34 %",""
"2021-05-30","  1.37 %","  1.05 %","  1.52 %","  2.02 %","   .00 %","   .70 %","   .26 %","  1.48 %","   .70 %","","   .31 %","   .44 %","   .62 %","  3.19 %","  1.64 %","   .82 %","   .51 %","  1.45 %","   .79 %","  1.25 %","   .96 %","  1.40 %","   .68 %",""
