"date","Washington/Adams","Washington/Asotin","Washington/Benton","Washington/Chelan","Washington/Clallam","Washington/Clark","Washington/Columbia","Washington/Cowlitz","Washington/Douglas","Washington/Ferry","Washington/Franklin","Washington/Garfield","Washington/Garfield County","Washington/Grant","Washington/Grays Harbor","Washington/Island","Washington/Jefferson","Washington/King","Washington/Kitsap","Washington/Kittitas","Washington/Klickitat","Washington/Lewis","Washington/Lincoln","Washington/Mason","Washington/Okanogan","Washington/Pacific","Washington/Pend Oreille","Washington/Pierce","Washington/San Juan","Washington/Skagit","Washington/Skamania","Washington/Snohomish","Washington/Spokane","Washington/Stevens","Washington/Thurston","Washington/Unassigned","Washington/Wahkiakum","Washington/Walla Walla","Washington/Walla Walla County","Washington/Whatcom","Washington/Whitman","Washington/Yakima"
"2020-07-06","   .00 %","   .00 %","   .73 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .76 %","   .00 %","   .00 %","   .00 %","   .58 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","","   .50 %","   .00 %","   .75 %"
"2020-07-07","   .00 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .61 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.13 %","   .00 %","  1.33 %","   .00 %","   .58 %","   .49 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","","   .50 %","   .00 %","  1.11 %"
"2020-07-08","   .00 %","   .00 %","   .94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .61 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.12 %","   .00 %","  1.33 %","   .00 %","   .57 %","   .49 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","","  -.49 %","   .00 %","  1.70 %"
"2020-07-09","   .00 %","   .00 %","  1.16 %","   .00 %","   .00 %","   .67 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.19 %","   .00 %","","  6.67 %","   .00 %","   .00 %","   .00 %","   .42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.12 %","   .00 %","  1.33 %","   .00 %","   .57 %","   .96 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","","  -.49 %","   .00 %","  2.16 %"
"2020-07-10","   .00 %","   .00 %","  1.60 %","  3.33 %","   .00 %","  1.31 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.77 %","   .00 %","","  6.67 %","   .00 %","   .00 %","   .00 %","   .42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .74 %","   .00 %","  1.33 %","   .00 %","   .45 %","   .96 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","","   .01 %","   .00 %","  2.95 %"
"2020-07-11","   .00 %","   .00 %","  1.60 %","  3.33 %","   .00 %","  1.31 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.77 %","   .00 %","","  6.67 %","   .00 %","   .00 %","   .00 %","   .35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .55 %","   .00 %","  1.33 %","   .00 %","   .34 %","   .96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .01 %","   .00 %","  2.32 %"
"2020-07-12","   .00 %","   .00 %","  1.33 %","  3.33 %","   .00 %","  1.31 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.16 %","   .00 %","","  6.67 %","   .00 %","   .00 %","   .00 %","   .35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .54 %","   .00 %","   .00 %","   .00 %","   .34 %","   .48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .01 %","   .00 %","  2.50 %"
"2020-07-13","   .00 %","   .00 %","   .91 %","  3.33 %","   .00 %","  1.94 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.27 %","   .00 %","","  6.67 %","   .00 %"," -1.67 %","   .00 %","  -.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  -.17 %","   .00 %","   .00 %","   .00 %","  -.22 %","  -.45 %","   .00 %"," -7.50 %","   .00 %","   .00 %","   .00 %",""," -1.94 %","   .00 %","   .73 %"
"2020-07-14","   .00 %","   .00 %","   .67 %","  3.33 %","   .00 %","  1.27 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.21 %","   .00 %","","   .00 %","   .00 %"," -1.67 %","   .00 %","  -.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  -.53 %","   .00 %","  1.25 %","   .00 %","  -.11 %","  -.93 %","   .00 %"," -7.50 %","   .00 %","   .00 %","   .00 %",""," -1.94 %","   .00 %","   .61 %"
"2020-07-15","   .00 %","   .00 %","   .87 %","   .00 %","   .00 %"," -1.80 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.18 %","   .00 %","","   .00 %","   .00 %"," -1.67 %","   .00 %","  -.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  -.53 %","   .00 %","  1.25 %","   .00 %","   .00 %","  -.44 %","   .00 %"," -7.50 %","   .00 %","   .00 %","   .00 %",""," -2.44 %","   .00 %","   .26 %"
"2020-07-16","   .00 %","   .00 %","  1.08 %","   .00 %","   .00 %"," -1.11 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.18 %","   .00 %","","   .00 %","   .00 %"," -1.67 %","   .00 %","  -.06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  -.53 %","   .00 %","  1.25 %","   .00 %","   .00 %","   .03 %","   .00 %"," -7.50 %","-20.00 %","   .00 %","   .00 %",""," -2.44 %","   .00 %","   .58 %"
"2020-07-17","   .00 %","   .00 %","   .85 %"," -2.86 %","   .00 %"," -1.11 %","   .00 %","   .00 %","  6.67 %","   .00 %","  2.70 %","   .00 %","","   .00 %","   .00 %"," -1.67 %","   .00 %","  -.18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  -.52 %","   .00 %","   .07 %","   .00 %","   .23 %","   .50 %","   .00 %"," -7.50 %","-20.00 %","   .00 %","   .00 %",""," -1.88 %","   .00 %","   .14 %"
"2020-07-18","   .00 %","   .00 %","  1.28 %"," -2.86 %","   .00 %"," -1.73 %","   .00 %"," 20.00 %","  6.67 %","   .00 %","  2.08 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .01 %","   .00 %","   .07 %","   .00 %","   .67 %","  1.43 %","   .00 %","   .00 %","-40.00 %","   .00 %","   .00 %","","   .56 %","   .00 %","  1.41 %"
"2020-07-19","   .00 %","   .00 %","  1.26 %"," -2.86 %","   .00 %"," -1.73 %","   .00 %"," 20.00 %","  6.67 %","   .00 %","  1.55 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .92 %","   .00 %"," -1.18 %","   .00 %","   .45 %","  1.43 %","   .00 %","   .00 %","-40.00 %","   .00 %","   .00 %","","   .56 %","   .00 %","  1.28 %"
"2020-07-20","   .00 %","   .00 %","   .82 %"," -2.86 %","   .00 %","   .69 %","   .00 %"," 20.00 %","  6.67 %","   .00 %","   .01 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .19 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.09 %","   .00 %","   .07 %","   .00 %","   .33 %","   .94 %","   .00 %","   .00 %","-40.00 %","   .00 %","   .00 %","","   .56 %","   .00 %","   .84 %"
"2020-07-21","   .00 %","   .00 %","  1.21 %"," -2.86 %","   .00 %","  1.33 %","   .00 %"," 20.00 %","  6.67 %","   .00 %","   .49 %","   .00 %","","   .00 %"," 20.00 %","   .00 %","   .00 %","   .22 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.27 %","   .00 %","   .07 %","   .00 %","   .22 %","   .47 %","   .00 %","   .00 %","-20.00 %","   .00 %","   .00 %","","   .56 %","   .00 %","   .42 %"
"2020-07-22","   .00 %","   .00 %","   .81 %","   .00 %","   .00 %","  1.33 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  1.43 %","   .00 %","","   .00 %"," 20.00 %","   .00 %","   .00 %","   .22 %"," 10.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .90 %","   .00 %","  1.25 %","   .00 %","   .00 %","   .45 %","   .00 %","   .00 %","-20.00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .31 %"
"2020-07-23","   .00 %","   .00 %","  1.01 %","  6.67 %","   .00 %","  1.96 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .94 %","   .00 %","","   .00 %"," 20.00 %","   .00 %","   .00 %","   .03 %"," 10.00 %"," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","  2.43 %","   .00 %","   .00 %","  1.34 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","","   .00 %","   .00 %","   .10 %"
"2020-07-24","   .00 %","   .00 %","  1.19 %","  6.67 %","   .00 %","  1.96 %","   .00 %"," 10.00 %","  5.00 %","   .00 %","   .94 %","   .00 %","","  2.50 %"," 20.00 %","   .00 %","   .00 %","   .25 %"," 10.00 %"," 30.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .87 %","   .00 %","  3.54 %","   .00 %","   .22 %","  1.34 %","   .00 %","  4.00 %","-20.00 %","   .00 %","  1.67 %","","   .00 %","   .00 %","   .10 %"
"2020-07-25","   .00 %","   .00 %","   .80 %","  6.67 %","   .00 %","  1.96 %","   .00 %"," 10.00 %","  9.00 %","   .00 %","   .94 %","   .00 %","","  4.72 %"," 20.00 %","   .00 %","   .00 %","   .25 %"," -6.67 %"," 36.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .52 %","   .00 %","  1.23 %","   .00 %","   .11 %","   .92 %","   .00 %","  4.00 %","-20.00 %","   .00 %","  1.67 %","","   .00 %","   .00 %","  -.10 %"
"2020-07-26","   .00 %","   .00 %","   .20 %","  6.67 %","   .00 %","  1.23 %","   .00 %"," 10.00 %","  9.00 %","   .00 %","   .47 %","   .00 %","","  6.72 %","   .00 %","   .00 %","   .00 %","   .19 %"," -6.67 %"," 36.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .69 %","   .00 %","  1.23 %","   .00 %","   .33 %","  1.79 %","   .00 %","  4.00 %","-20.00 %","   .00 %","  1.67 %","","   .00 %","   .00 %","   .00 %"
"2020-07-27","   .00 %","   .00 %","   .78 %","  6.67 %","   .00 %","  1.23 %","   .00 %"," 10.00 %","  9.00 %","   .00 %","   .45 %","   .00 %","","  6.72 %","   .00 %","   .00 %","   .00 %","   .22 %","  3.33 %"," 26.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.03 %","   .00 %","  3.46 %","   .00 %","   .22 %","  2.17 %","   .00 %","  4.00 %","-20.00 %","   .00 %","  1.67 %","","   .00 %","   .00 %","   .31 %"
"2020-07-28"," 20.00 %","   .00 %","   .58 %","   .00 %","   .00 %","  1.78 %","   .00 %"," 13.33 %","  9.00 %","   .00 %","   .45 %","   .00 %","","  8.54 %","   .00 %","  1.82 %","   .00 %","   .31 %"," 10.00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  1.18 %","   .00 %","  2.28 %","   .00 %","   .22 %","  2.88 %","   .00 %","  7.33 %","-20.00 %","   .00 %"," -5.00 %","","   .54 %","   .00 %","   .92 %"
"2020-07-29"," 20.00 %","   .00 %","   .19 %","   .00 %","   .00 %","  3.45 %","   .00 %"," 13.33 %","  4.00 %","   .00 %","   .45 %","   .00 %","","  6.04 %","   .00 %","   .15 %","   .00 %","   .16 %","  5.00 %"," 22.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  1.17 %","   .00 %","  1.17 %","   .00 %","   .44 %","  3.62 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","","   .01 %","   .00 %","   .62 %"
"2020-07-30"," 30.00 %","   .00 %","   .57 %","  2.50 %","   .00 %","  3.45 %","   .00 %"," 13.33 %","  3.33 %","   .00 %","   .90 %","   .00 %","","  3.82 %","   .00 %","   .15 %","   .00 %","   .15 %"," 11.67 %"," 17.44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  1.34 %","   .00 %","  2.22 %","   .00 %","   .33 %","  4.40 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","","   .01 %","   .00 %","  1.02 %"
"2020-07-31"," 30.00 %","   .00 %","   .57 %","  2.50 %","   .00 %","  2.84 %","   .00 %"," 13.33 %","  3.33 %","   .00 %","   .90 %","   .00 %","","  1.82 %","   .00 %","   .15 %","   .00 %","   .15 %"," 11.67 %"," 17.44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .99 %","   .00 %","  2.22 %","   .00 %","   .22 %","  3.53 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","","   .01 %","   .00 %","  1.02 %"
"2020-08-01"," 36.67 %","   .00 %","   .56 %","  4.72 %","   .00 %","  4.38 %","   .00 %"," 13.33 %","  3.33 %","   .00 %","   .88 %","   .00 %","","  3.48 %","-10.00 %","   .15 %","   .00 %","   .31 %","  8.33 %","  7.44 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .98 %","   .00 %","  1.00 %","   .00 %","   .65 %","  3.75 %","   .00 %","  6.19 %","   .00 %","   .00 %","   .00 %","","   .55 %","   .00 %","   .71 %"
"2020-08-02"," 16.67 %","   .00 %","   .75 %","  4.72 %","   .00 %","  3.21 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .88 %","   .00 %","","  1.67 %","-10.00 %"," -1.67 %","   .00 %","   .28 %","  1.67 %","  4.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .48 %","   .00 %","  1.00 %","   .00 %","   .54 %","  2.15 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","","   .01 %","   .00 %","   .10 %"
"2020-08-03"," 16.67 %","   .00 %","   .75 %","  4.72 %","   .00 %","  1.54 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .88 %","   .00 %","","   .13 %","-10.00 %","   .00 %","   .00 %","   .31 %","  6.67 %","  1.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .63 %","   .00 %","  1.00 %","   .00 %","   .32 %","  1.74 %","   .00 %","  2.86 %","-10.00 %","   .00 %","   .00 %","","   .54 %","   .00 %","   .30 %"
"2020-08-04","  6.67 %","   .00 %","   .74 %","  2.22 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .43 %","   .00 %","","   .13 %","-10.00 %","   .00 %","   .00 %","   .31 %","  6.67 %","  1.18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .63 %","   .00 %","  1.00 %","   .00 %","   .53 %","  3.35 %","   .00 %","  7.86 %"," 30.00 %","   .00 %","   .00 %","","   .54 %","   .00 %","   .59 %"
"2020-08-05","  6.67 %","   .00 %","   .74 %","  2.22 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .43 %","   .00 %","","   .13 %"," 10.00 %","   .00 %","   .00 %","   .31 %","  6.67 %","  1.18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .63 %","   .00 %","  1.00 %","   .00 %","   .43 %","  4.85 %","   .00 %","  7.86 %"," 30.00 %","   .00 %","   .00 %","","   .54 %","   .00 %","   .59 %"
"2020-08-06","   .00 %","   .00 %","   .73 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .43 %","   .00 %","","   .13 %"," 20.00 %","   .00 %","   .00 %","   .27 %","  5.00 %","  1.18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.56 %","   .00 %","   .00 %","   .00 %","   .21 %","  5.74 %","   .00 %","  7.00 %"," 36.67 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .68 %"
"2020-08-07","   .00 %","   .00 %","   .72 %","   .00 %","   .00 %","   .48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .43 %","   .00 %",""," -1.41 %"," 20.00 %","   .00 %","   .00 %","   .39 %"," 13.00 %","  1.18 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  1.56 %","   .00 %","   .00 %","   .00 %","   .21 %","  8.02 %","   .00 %","  7.00 %"," 31.67 %","   .00 %"," -6.67 %","","   .53 %","   .00 %","   .78 %"
"2020-08-08","  5.00 %","   .00 %","   .89 %","   .00 %","   .00 %","   .48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .84 %","   .00 %","","  1.79 %"," 20.00 %","   .00 %","   .00 %","   .48 %"," 13.00 %","  2.29 %","   .00 %","   .00 %","   .00 %","   .00 %"," 23.33 %","   .00 %","   .00 %","  1.68 %","   .00 %","   .00 %","   .00 %","   .21 %","  7.91 %","   .00 %","  7.00 %"," 35.00 %","   .00 %"," -6.67 %","","  1.04 %","   .00 %","   .68 %"
"2020-08-09","  5.00 %","   .00 %","   .71 %","   .00 %","   .00 %","   .48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .84 %","   .00 %","","  1.79 %"," 20.00 %","   .00 %","   .00 %","   .48 %"," 13.00 %","  1.11 %","   .00 %","   .00 %","   .00 %","   .00 %"," 19.33 %","   .00 %","   .00 %","  1.68 %","   .00 %","   .00 %","   .00 %","   .21 %","  5.94 %","   .00 %","  2.00 %"," -5.00 %","   .00 %","  3.33 %","","   .54 %","   .00 %","   .10 %"
"2020-08-10","  5.00 %","   .00 %","   .89 %","   .00 %","   .00 %","   .48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .84 %","   .00 %","","  1.79 %","   .00 %","   .00 %","   .00 %","   .51 %"," 13.00 %","  2.16 %","   .00 %","   .00 %","   .00 %","   .00 %"," 19.33 %","   .00 %","   .00 %","  1.96 %","   .00 %","   .95 %","   .00 %","   .31 %","  4.67 %","   .00 %","  2.00 %"," -5.00 %","   .00 %","  3.33 %","","  1.05 %","   .00 %","   .19 %"
"2020-08-11","  5.00 %","   .00 %","   .70 %","   .00 %","   .00 %","   .48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .42 %","   .00 %","","   .13 %","   .00 %","   .00 %","   .00 %","   .66 %","  8.00 %","  2.16 %","   .00 %","  6.67 %","   .00 %","   .00 %"," 24.33 %","   .00 %","   .00 %","   .86 %","   .00 %","   .04 %","   .00 %","   .73 %","  3.40 %","   .00 %","   .00 %","-11.67 %","   .00 %","  3.33 %","","   .55 %","   .00 %","   .00 %"
"2020-08-12","  5.00 %","   .00 %","   .86 %","   .00 %","   .00 %","   .93 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.23 %","   .00 %","","  1.67 %"," 10.00 %","   .00 %","   .00 %","   .42 %","   .00 %","  2.16 %","   .00 %","  6.67 %","   .00 %","   .00 %"," 14.33 %","   .00 %","   .00 %","   .86 %","   .00 %","   .04 %","   .00 %","   .63 %","  1.12 %","   .00 %","   .00 %"," -6.67 %","   .00 %"," 10.00 %","","   .03 %","   .00 %","   .29 %"
"2020-08-13","   .00 %","   .00 %","   .86 %","   .00 %","   .00 %","  1.37 %","   .00 %","   .00 %","   .00 %","   .00 %","   .82 %","   .00 %","","   .00 %"," 10.00 %","   .00 %","   .00 %","   .36 %","   .00 %","  1.05 %","   .00 %","  6.67 %","   .00 %","   .00 %","  1.00 %","   .00 %","   .00 %","   .57 %","   .00 %","  1.00 %","   .00 %","   .72 %","  1.32 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","","  -.49 %","   .00 %","   .47 %"
"2020-08-14","   .00 %","   .00 %","  1.02 %","   .00 %","   .00 %","  1.81 %","   .00 %","   .00 %","   .00 %","   .00 %","   .82 %","   .00 %","","   .00 %"," 10.00 %","  3.64 %","   .00 %","   .41 %","   .00 %","  1.05 %","   .00 %","  6.67 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .84 %","   .00 %","  1.00 %","   .00 %","   .92 %","  2.58 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .01 %","   .00 %","   .66 %"
"2020-08-15","   .00 %","   .00 %","   .85 %","   .00 %","   .00 %","  2.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .82 %","   .00 %","","   .00 %"," 10.00 %","  2.10 %","   .00 %","   .35 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .56 %","   .00 %","   .95 %","   .00 %","  1.02 %","  3.15 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  6.67 %","","  -.50 %","   .00 %","   .75 %"
"2020-08-16","  4.00 %","   .00 %","   .68 %","   .00 %","   .00 %","  2.65 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.60 %","   .00 %","","   .00 %"," 10.00 %","  2.10 %","   .00 %","   .23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .42 %","   .00 %","  1.86 %","   .00 %","   .60 %","  2.68 %","   .00 %","   .00 %"," 25.00 %","   .00 %","  6.67 %","","   .00 %","   .00 %","   .93 %"
"2020-08-17","  4.00 %","   .00 %","   .33 %","   .00 %","   .00 %","  1.72 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.16 %","   .00 %","","  1.54 %","   .00 %","  2.10 %","   .00 %","   .29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .55 %","   .00 %","  1.86 %","   .00 %","   .60 %","  3.24 %","   .00 %","   .00 %"," 21.00 %","   .00 %","  6.67 %","","   .00 %","   .00 %","   .55 %"
"2020-08-18","  4.00 %","   .00 %","   .33 %","   .00 %","   .00 %","  1.69 %","   .00 %","  8.00 %","   .00 %","   .00 %","  1.53 %","   .00 %","","  1.54 %","   .00 %","   .43 %","   .00 %","   .35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .69 %","   .00 %","   .04 %","   .00 %","   .70 %","  3.73 %","   .00 %","   .00 %"," 16.00 %","   .00 %"," 11.67 %","","   .00 %","   .00 %","   .91 %"
"2020-08-19","  4.00 %","   .00 %","   .17 %","   .00 %","   .00 %","  1.65 %","   .00 %","  5.14 %","   .00 %","   .00 %","  1.53 %","   .00 %","","  2.97 %","   .00 %"," -3.21 %","   .00 %","   .35 %","   .00 %","  1.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .95 %","   .00 %","   .04 %","   .00 %","   .30 %","  2.82 %","   .00 %","   .00 %"," 16.00 %","   .00 %"," 11.67 %","","   .00 %","   .00 %","  1.08 %"
"2020-08-20","  4.00 %","   .00 %","   .17 %","   .00 %","   .00 %","  1.22 %","   .00 %","  5.14 %","   .00 %","   .00 %","  1.53 %","   .00 %","","  2.97 %","   .00 %"," -1.67 %","   .00 %","   .55 %","  2.86 %","  1.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  1.21 %","   .00 %","  -.87 %","   .00 %","   .39 %","  2.37 %","   .00 %","   .00 %","  9.33 %","   .00 %","  1.00 %","","   .00 %","   .00 %","   .99 %"
"2020-08-21","   .00 %","   .00 %","   .17 %","  2.00 %","   .00 %","  1.20 %","   .00 %","  5.14 %","   .00 %","   .00 %","   .75 %","   .00 %","","  2.97 %"," 13.33 %"," -1.67 %","   .00 %","   .46 %","  2.86 %","  1.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.47 %","   .00 %","  -.87 %","   .00 %","   .30 %","  2.52 %","   .00 %","   .00 %","   .33 %","   .00 %","  6.00 %","","   .00 %","   .00 %","  1.07 %"
"2020-08-22","   .00 %","   .00 %","   .17 %","  2.00 %","   .00 %","  1.20 %","   .00 %","  5.14 %","   .00 %","   .00 %","   .37 %","   .00 %","","  1.43 %"," 13.33 %"," -1.67 %","   .00 %","   .51 %","  2.86 %","  1.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.58 %","   .00 %","  -.87 %","   .00 %","   .30 %","  2.29 %","   .00 %","  1.82 %","  4.33 %","   .00 %","  2.00 %","","   .00 %","   .00 %","  1.24 %"
"2020-08-23","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .79 %","   .00 %"," -2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.43 %"," 13.33 %","   .00 %","   .00 %","   .43 %","  2.86 %","  1.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.69 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.53 %","   .00 %","  1.82 %","  9.33 %","   .00 %","  2.00 %","","   .00 %","   .00 %","   .70 %"
"2020-08-24","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %"," 13.33 %","   .00 %","   .00 %","   .42 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.15 %","   .00 %","   .00 %","   .00 %","   .20 %","  1.34 %","   .00 %","  1.82 %","  9.33 %","   .00 %"," -2.00 %","","   .00 %","   .00 %","   .43 %"
