"date","Colorado/Adams","Colorado/Alamosa","Colorado/Arapahoe","Colorado/Archuleta","Colorado/Baca","Colorado/Bent","Colorado/Boulder","Colorado/Broomfield","Colorado/Chaffee","Colorado/Cheyenne","Colorado/Clear Creek","Colorado/Conejos","Colorado/Costilla","Colorado/Crowley","Colorado/Custer","Colorado/Delta","Colorado/Denver","Colorado/Dolores","Colorado/Douglas","Colorado/Eagle","Colorado/El Paso","Colorado/Elbert","Colorado/Fremont","Colorado/Garfield","Colorado/Gilpin","Colorado/Grand","Colorado/Gunnison","Colorado/Hinsdale","Colorado/Huerfano","Colorado/Jackson","Colorado/Jefferson","Colorado/Kiowa","Colorado/Kit Carson","Colorado/La Plata","Colorado/Lake","Colorado/Larimer","Colorado/Las Animas","Colorado/Lincoln","Colorado/Logan","Colorado/Mesa","Colorado/Mineral","Colorado/Moffat","Colorado/Montezuma","Colorado/Montrose","Colorado/Morgan","Colorado/Otero","Colorado/Ouray","Colorado/Out of CO","Colorado/Park","Colorado/Phillips","Colorado/Pitkin","Colorado/Prowers","Colorado/Pueblo","Colorado/Rio Blanco","Colorado/Rio Grande","Colorado/Routt","Colorado/Saguache","Colorado/San Juan","Colorado/San Miguel","Colorado/Sedgwick","Colorado/Summit","Colorado/Teller","Colorado/Unassigned","Colorado/Washington","Colorado/Weld","Colorado/Yuma"
"2020-06-28","  1.03 %","  1.34 %","   .65 %"," -2.22 %","  1.67 %","   .00 %","  1.19 %","   .91 %","   .00 %","   .00 %","   .00 %","  1.67 %","  2.22 %","   .29 %","   .00 %","   .50 %","   .90 %","","  1.56 %","   .78 %","  1.70 %","  1.09 %","  3.05 %","  2.96 %","  3.33 %","  1.11 %","   .22 %","   .00 %","   .00 %","   .00 %","   .78 %","","   .00 %","  2.83 %","  1.23 %","  1.01 %","   .36 %","   .00 %","   .06 %","   .93 %"," 13.33 %","  2.22 %","   .58 %","   .30 %","   .09 %","   .00 %","   .00 %","","   .77 %","  1.33 %","  1.84 %","  3.54 %","  1.36 %"," 10.00 %","  2.05 %","  1.45 %","   .60 %","   .00 %","  2.41 %","","   .38 %","   .50 %","","   .00 %","   .42 %","   .40 %"
"2020-06-29","   .98 %","  1.21 %","   .59 %","   .00 %","  3.21 %","   .00 %","   .93 %","   .90 %","   .00 %","   .00 %","   .00 %","  1.67 %","  2.22 %","   .29 %","   .00 %","   .25 %","   .84 %","","  1.62 %","   .68 %","  1.67 %","   .74 %","  3.05 %","  2.66 %","  3.33 %","  3.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .78 %","","   .00 %","  3.59 %","  1.23 %","  1.06 %"," -2.50 %","   .00 %","   .06 %","  2.28 %"," 13.33 %","  2.22 %","   .87 %","   .40 %","   .09 %","   .00 %","   .00 %","","   .00 %","  1.33 %","  1.82 %","  4.59 %","   .91 %"," 10.00 %","  2.02 %","  1.73 %","   .60 %","   .00 %","  2.97 %","","   .38 %","   .50 %","","   .00 %","   .38 %","   .39 %"
"2020-06-30","   .84 %","  1.42 %","   .53 %","   .00 %","  1.54 %","   .00 %","   .94 %","   .76 %","  -.25 %","   .00 %","  1.11 %","  1.67 %","  1.00 %","   .29 %","   .00 %","   .49 %","   .74 %","","  1.22 %","   .65 %","  1.35 %","   .73 %","  2.41 %","  3.43 %","   .00 %","  3.22 %","   .11 %","   .00 %","   .00 %"," 20.00 %","   .67 %","","   .65 %","  4.50 %","   .40 %","  1.24 %","  5.71 %","   .00 %","   .06 %","  2.02 %","  8.00 %"," 10.22 %","   .86 %","   .49 %","   .09 %","   .00 %","  2.00 %","","   .00 %","  1.33 %","  1.72 %","  3.34 %","  1.11 %","  6.67 %","  1.66 %","  1.14 %","   .40 %"," 20.00 %","  1.72 %","","   .30 %","   .00 %","","   .45 %","   .32 %","   .39 %"
"2020-07-01","   .82 %","  1.71 %","   .52 %","   .00 %","  1.54 %","   .00 %","   .96 %","   .68 %","   .00 %","   .00 %","  1.11 %","  1.67 %","  1.00 %","   .00 %","   .00 %","   .48 %","   .71 %","","  1.14 %","   .38 %","  1.42 %","   .36 %","  2.34 %","  2.93 %","   .00 %","  3.22 %","   .21 %","   .00 %","   .00 %"," 20.00 %","   .72 %","","  1.27 %","  4.33 %","   .40 %","  1.28 %","  5.71 %","   .00 %","   .06 %","  1.79 %","  8.00 %","  8.00 %","   .86 %","   .39 %","   .09 %","   .00 %","  2.00 %","","   .00 %","  1.33 %","  1.28 %","  4.34 %","  1.11 %","  6.67 %","  1.09 %","  1.39 %","   .40 %"," 20.00 %","  2.21 %","","   .52 %","   .00 %","","   .45 %","   .36 %","   .39 %"
"2020-07-02","   .84 %","  1.58 %","   .54 %","  2.50 %","  1.54 %","   .00 %","   .98 %","  1.08 %","   .00 %","   .00 %","  1.11 %","  3.08 %","  1.95 %","   .00 %","   .00 %","   .25 %","   .80 %","","  1.31 %","   .35 %","  1.51 %","   .36 %","  2.27 %","  2.67 %","   .00 %","  3.22 %","   .21 %","   .00 %","   .00 %"," 20.00 %","   .84 %","","  1.27 %","  4.33 %","   .40 %","  1.21 %","  5.71 %","   .00 %","   .06 %","  2.81 %","  8.00 %","  6.57 %","   .29 %","   .49 %","   .09 %","   .00 %","  2.00 %","","   .00 %","  1.33 %","  2.10 %","  3.16 %","   .78 %","  6.67 %","  1.34 %","  1.11 %","   .40 %"," 20.00 %","  2.21 %","","   .67 %","   .00 %","","   .90 %","   .40 %","   .39 %"
"2020-07-03","   .66 %","  1.26 %","   .55 %","  2.50 %","  1.54 %","  5.00 %","   .92 %","   .80 %","  -.26 %","   .00 %","  1.11 %","  3.08 %","  1.95 %","   .00 %","   .00 %","   .25 %","   .76 %","","  1.13 %","   .41 %","  1.65 %","   .01 %","  1.10 %","  2.80 %","   .00 %","  2.11 %","   .21 %","   .00 %","   .00 %"," 20.00 %","   .79 %","","  1.27 %","  3.01 %","   .00 %","  1.57 %","  5.71 %","   .00 %","   .03 %","  4.18 %"," 13.71 %","  6.57 %","   .57 %","   .49 %","   .06 %","   .00 %","  2.00 %","","   .00 %","   .00 %","  1.88 %","  4.91 %","   .67 %","  6.67 %","  1.60 %","  1.09 %","   .00 %"," 20.00 %","  1.64 %","","   .59 %","   .49 %","","   .90 %","   .46 %","   .39 %"
"2020-07-04","   .72 %","  1.25 %","   .60 %","  4.72 %","   .00 %","  5.00 %","   .88 %","   .99 %","  -.26 %","   .00 %","  3.22 %","  3.08 %","  1.95 %","   .29 %","   .00 %","   .49 %","   .71 %","","  1.24 %","   .38 %","  1.75 %","   .36 %","  2.15 %","  2.83 %","   .00 %","   .00 %","   .32 %","   .00 %","   .00 %"," 20.00 %","   .77 %","","  1.27 %","  2.70 %","   .39 %","  1.81 %","  5.71 %","   .00 %","   .09 %","  3.57 %"," 13.71 %","  6.57 %","   .56 %","   .29 %","   .09 %","   .00 %","  3.82 %","","   .00 %","   .00 %","  2.06 %","  3.86 %","   .97 %","  6.67 %","  1.32 %","  1.08 %","   .00 %"," 20.00 %","  1.08 %","","   .66 %","   .96 %","","   .90 %","   .45 %","   .38 %"
"2020-07-05","   .83 %","   .93 %","   .58 %","  4.72 %","   .00 %","  5.00 %","   .73 %","  1.05 %","   .00 %","   .00 %","  2.11 %","  3.08 %","   .95 %","   .29 %","   .00 %","   .24 %","   .70 %","","  1.27 %","   .37 %","  1.90 %","   .00 %","  2.15 %","  1.38 %","  2.86 %","   .00 %","   .21 %","   .00 %","   .00 %","   .00 %","   .78 %","","   .62 %","  1.90 %","   .39 %","  1.76 %","   .00 %","   .00 %","   .09 %","  4.24 %","  5.71 %"," -1.43 %","   .28 %","   .10 %","   .09 %","   .00 %","  1.82 %","","   .00 %","   .00 %","  1.19 %","  8.02 %","   .86 %","   .00 %","  1.04 %","  1.08 %","   .00 %","   .00 %","  1.08 %","","   .88 %","   .96 %","","   .44 %","   .49 %","   .38 %"
"2020-07-06","   .81 %","   .30 %","   .51 %","  6.72 %","   .00 %","  5.00 %","   .59 %","   .98 %","   .26 %","   .00 %","  2.11 %","  3.08 %","   .95 %","   .29 %","   .00 %","  -.24 %","   .67 %","","  1.12 %","   .46 %","  1.70 %","   .35 %","  2.09 %","  1.12 %","  2.86 %","   .00 %","   .11 %","   .00 %","   .00 %","   .00 %","   .66 %","","   .00 %","  1.02 %","   .39 %","  1.58 %","   .00 %","   .00 %","   .06 %","  4.41 %"," 10.16 %"," -1.43 %","   .56 %","   .29 %","   .06 %","   .00 %","  1.82 %","","   .74 %","   .00 %","  1.19 %","  7.02 %","   .75 %","   .00 %","  1.04 %","   .79 %","   .00 %","   .00 %","   .00 %","","   .51 %","   .96 %","","   .44 %","   .39 %","   .38 %"
"2020-07-07","   .97 %","   .30 %","   .58 %","  4.22 %","   .00 %","  1.00 %","   .56 %","   .83 %","   .26 %","   .00 %","  2.11 %","   .00 %","   .00 %","   .29 %","   .00 %","   .24 %","   .68 %","","  1.15 %","   .51 %","  1.65 %","  1.04 %","  1.55 %","  1.48 %","  2.86 %","  1.90 %","   .11 %","   .00 %","   .00 %","   .00 %","   .69 %","","   .00 %","  1.84 %","   .01 %","  1.56 %","   .00 %","   .00 %","   .06 %","  3.50 %"," 13.80 %","   .00 %","   .83 %","   .29 %","   .03 %","   .00 %","  1.82 %","","   .74 %","   .00 %","  1.16 %","  7.71 %","   .90 %","   .00 %","   .51 %","   .79 %","   .00 %","   .00 %","   .00 %","","   .72 %","  5.15 %","","   .00 %","   .36 %","   .38 %"
"2020-07-08","  1.18 %","   .40 %","   .59 %","  6.04 %","   .00 %"," -4.00 %","   .58 %","  1.08 %","  1.03 %","   .00 %","  2.11 %","   .00 %","   .00 %","   .29 %"," 10.00 %","   .24 %","   .77 %","","  1.24 %","   .90 %","  1.73 %","  1.04 %","  1.55 %","  1.62 %","  2.86 %","  1.90 %","   .21 %","   .00 %","   .00 %","   .00 %","   .88 %","","  1.21 %","  2.14 %","   .40 %","  1.67 %","   .00 %","   .00 %","   .06 %","  2.79 %","  9.62 %","   .00 %","   .82 %","   .38 %","   .03 %","   .00 %","  1.82 %","","  3.60 %","   .00 %","  1.71 %","  6.19 %","   .99 %","   .00 %","   .25 %","   .78 %","   .20 %","   .00 %","  1.03 %","","   .78 %","  4.66 %","","   .00 %","   .41 %","   .76 %"
"2020-07-09","  1.20 %","   .40 %","   .67 %","  3.82 %","   .00 %"," -4.00 %","   .80 %","  1.31 %","  1.03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  -.24 %","   .89 %","","  1.39 %","  1.04 %","  1.73 %","  1.04 %","   .50 %","  1.89 %","  2.86 %","  1.90 %","   .11 %","   .00 %","   .00 %","   .00 %","  1.03 %","","  1.21 %","  1.46 %","   .01 %","  1.90 %","  2.22 %","   .00 %","   .00 %","  2.69 %"," 11.05 %","  1.54 %","   .81 %","   .57 %","   .00 %","   .00 %","   .00 %","","  3.60 %","   .00 %","  2.40 %","  6.81 %","   .64 %","   .00 %","   .25 %","   .52 %","   .20 %","   .00 %","  2.00 %","","   .78 %","  4.57 %","","   .00 %","   .52 %","   .38 %"
"2020-07-10","  1.37 %","   .40 %","   .84 %","  3.82 %","   .00 %"," -4.00 %","   .86 %","  1.37 %","  1.28 %","   .00 %","   .00 %","  2.67 %","   .00 %","   .00 %"," 10.00 %","   .01 %","  1.11 %","","  2.03 %","  1.46 %","  2.40 %","  1.37 %","   .99 %","  3.55 %","   .00 %","  4.51 %","   .32 %","   .00 %","   .00 %"," 50.00 %","  1.27 %","","  1.78 %","  1.59 %","   .39 %","  1.95 %","   .22 %","   .00 %","   .03 %","  3.05 %"," 11.05 %","  2.97 %","  1.07 %","   .76 %","   .03 %","   .00 %","   .00 %","","  4.22 %","   .00 %","  3.40 %","  4.47 %","   .73 %"," 10.00 %","   .00 %","  1.02 %","   .20 %","   .00 %","  2.93 %","","   .91 %","  6.83 %","","   .00 %","   .70 %","   .38 %"
"2020-07-11","  1.41 %","   .40 %","   .94 %","  1.82 %","   .00 %"," -4.00 %","   .95 %","  1.54 %","  3.70 %","   .00 %","   .00 %","  3.84 %","   .00 %","   .00 %"," 10.00 %","   .01 %","  1.16 %","","  2.17 %","  1.43 %","  2.56 %","  1.35 %","   .96 %","  4.94 %","   .00 %","  5.28 %","   .32 %","   .00 %","   .00 %"," 50.00 %","  1.43 %","","  1.78 %","  1.90 %","   .77 %","  2.16 %","   .22 %","   .00 %","   .03 %","  3.32 %","  7.94 %","  2.97 %","   .80 %","   .75 %","   .03 %","   .91 %","   .00 %","","  3.48 %","   .00 %","  4.37 %","  4.47 %","  1.06 %"," 10.00 %","   .00 %","   .76 %","   .20 %","   .00 %","  4.26 %","","   .84 %","  7.17 %","","   .00 %","   .75 %","   .38 %"
"2020-07-12","  1.22 %","   .20 %","   .82 %","  1.82 %","   .00 %","   .00 %","   .85 %","  1.28 %","  8.65 %","   .00 %","   .00 %","  3.84 %","   .00 %","   .00 %"," 10.00 %","   .01 %","  1.11 %","","  2.19 %","  1.31 %","  2.65 %","   .66 %","   .96 %","  4.97 %","   .00 %","  4.12 %","   .32 %","   .00 %","   .00 %"," 50.00 %","  1.26 %","","  1.78 %","  1.38 %","  1.15 %","  2.31 %","  2.44 %","   .00 %","   .03 %","  3.27 %","  5.55 %","  2.97 %","  1.58 %","   .66 %","   .03 %","   .91 %","   .00 %","","  3.48 %","   .00 %","  4.11 %","  3.78 %","  1.00 %"," 10.00 %","   .25 %","  1.01 %","   .20 %","   .00 %","  4.68 %","","   .49 %","  3.32 %","","   .00 %","   .74 %","   .38 %"
"2020-07-13","  1.04 %","   .10 %","   .80 %","   .00 %","   .00 %","   .00 %","   .89 %","  1.09 %","  8.74 %","   .00 %","   .00 %","  3.84 %","   .00 %","   .00 %"," 26.67 %","   .01 %","  1.01 %","","  2.21 %","   .92 %","  2.44 %","   .98 %","  1.89 %","  4.56 %","   .00 %","   .55 %","   .31 %","   .00 %","  5.00 %"," 52.86 %","  1.14 %","","  1.13 %","   .91 %","   .76 %","  2.33 %","  2.44 %","   .00 %","   .03 %","  3.17 %","  4.01 %","  4.30 %","  1.31 %","   .47 %","   .15 %","   .91 %","   .00 %","","   .02 %","   .00 %","  3.55 %","  3.55 %","  1.32 %"," 10.00 %","   .25 %","  1.24 %","   .00 %","   .00 %","  4.06 %","","   .35 %","  3.32 %","","   .00 %","   .76 %","   .00 %"
"2020-07-14","  1.11 %","   .00 %","   .80 %","   .00 %","   .00 %","   .00 %","   .95 %","   .89 %","  9.07 %","   .00 %","   .00 %","  3.84 %","   .00 %","   .00 %"," 26.67 %","   .24 %","   .92 %","","  2.19 %","  1.20 %","  2.48 %","  1.62 %","  2.34 %","  4.82 %","   .00 %","  5.76 %","   .31 %","   .00 %","  5.00 %"," 52.86 %","  1.12 %","","  1.13 %","  2.38 %","   .76 %","  1.99 %","   .22 %","   .00 %","   .03 %","  3.49 %","  2.58 %","  2.76 %","  1.29 %","   .83 %","   .18 %","   .91 %","   .00 %","","   .64 %","   .00 %","  3.38 %","  2.93 %","  1.54 %"," 10.00 %","   .50 %","  1.24 %","   .00 %","   .00 %","  3.09 %","   .00 %","   .28 %","  4.25 %","","   .00 %","   .74 %","   .00 %"
"2020-07-15","  1.04 %","   .00 %","   .73 %","  1.67 %","   .00 %","  5.00 %","  1.05 %","   .94 %","  8.82 %","   .00 %","   .00 %","  1.18 %","   .00 %","   .00 %"," 26.67 %","   .48 %","   .86 %","","  1.79 %","   .96 %","  1.85 %","  1.90 %","  2.29 %","  3.42 %","  7.50 %","  3.16 %","   .10 %","   .00 %","  5.00 %","  2.86 %","   .98 %","","   .02 %","  1.92 %","  1.12 %","  2.13 %","  4.22 %","   .00 %","   .00 %","  3.42 %","  2.58 %","  1.33 %","  1.77 %","   .55 %","   .21 %","   .91 %","   .00 %","","   .02 %","   .00 %","  2.47 %","  1.64 %","  1.65 %","   .00 %","   .74 %","  1.21 %","   .00 %","   .00 %","  4.96 %"," 10.00 %","   .00 %","  1.98 %","","   .00 %","   .78 %","   .37 %"
"2020-07-16","  1.05 %","   .20 %","   .79 %","  4.74 %","   .00 %","  5.00 %","  1.14 %","   .75 %","  6.30 %","   .00 %","  1.90 %","  1.11 %","   .00 %","   .00 %"," 26.67 %","   .72 %","   .83 %","","  2.18 %","  1.31 %","  1.96 %","  1.57 %"," 10.75 %","  3.09 %","  9.32 %","  4.46 %","   .10 %","   .00 %","  5.00 %","  2.86 %","  1.09 %","","   .02 %","  2.45 %","  1.10 %","  2.34 %","  4.22 %","   .00 %","   .00 %","  3.11 %","  1.25 %","  1.33 %","  2.01 %","   .64 %","   .21 %","   .87 %","   .00 %","","   .02 %","   .00 %","  2.08 %","  3.18 %","  1.75 %","   .00 %","   .50 %","  1.21 %","   .19 %","   .00 %","  4.68 %"," 16.67 %","   .34 %","  1.95 %","","   .00 %","   .91 %","   .37 %"
"2020-07-17","  1.10 %","   .29 %","  1.00 %","  8.74 %","   .00 %","  5.00 %","  1.31 %","   .98 %","  2.00 %","  8.00 %","  1.90 %","  2.16 %","   .00 %","   .00 %"," 29.52 %","   .48 %","   .88 %","   .00 %","  2.18 %","  1.55 %","  2.18 %","  1.57 %"," 11.63 %","  3.52 %","  9.32 %","  4.96 %","   .52 %","   .00 %","  5.00 %","  2.86 %","  1.26 %","","   .02 %","  2.55 %","  1.80 %","  2.57 %","  2.00 %"," 10.00 %","   .03 %","  4.17 %","   .00 %","  2.58 %","  2.17 %","   .99 %","   .27 %","   .04 %","   .00 %","","   .02 %","   .00 %","  2.33 %","  4.13 %","  2.09 %","   .00 %","   .25 %","   .73 %","   .19 %","   .00 %","  5.59 %"," 21.67 %","   .74 %","  2.23 %","","   .00 %","  1.15 %","   .37 %"
"2020-07-18","  1.10 %","   .29 %","  1.06 %","  8.74 %","   .00 %","  5.00 %","  1.22 %","   .92 %"," 13.95 %","  8.00 %","  1.90 %","  2.16 %","   .00 %","   .28 %","  2.86 %","   .48 %","   .91 %"," 20.00 %","  2.15 %","  1.64 %","  2.31 %","  1.55 %"," 10.98 %","  3.62 %","  9.32 %","  9.12 %","   .62 %","   .00 %","   .00 %","   .00 %","  1.26 %","","  -.54 %","  2.94 %","  2.14 %","  2.21 %","  2.00 %"," 10.00 %","   .03 %","  4.30 %","   .00 %","  2.43 %","  2.17 %","  1.26 %","   .15 %","   .91 %","   .00 %","","   .62 %","   .00 %","  2.60 %","  3.02 %","  1.66 %","   .00 %","   .25 %","   .71 %","   .39 %","   .00 %","  5.19 %"," 21.67 %","   .74 %","  3.11 %","","   .00 %","  1.06 %","   .37 %"
"2020-07-19","  1.00 %","   .29 %","  1.02 %","  8.74 %","   .00 %","  5.00 %","  1.06 %","   .63 %"," 13.62 %","  8.00 %","  1.90 %","  3.16 %","   .00 %","   .28 %","  2.86 %","   .94 %","   .88 %"," 20.00 %","  2.08 %","  1.58 %","  2.11 %","  1.21 %"," 11.09 %","  3.32 %","  9.32 %","  3.91 %","   .72 %","   .00 %","   .00 %","   .00 %","  1.22 %","","  -.54 %","  1.73 %","  2.14 %","  2.39 %","  2.00 %"," 10.00 %","   .03 %","  3.89 %","   .00 %","  2.43 %","  2.14 %","   .97 %","   .12 %","   .91 %","   .00 %","","  1.21 %","   .00 %","  2.35 %","  3.47 %","  1.43 %","   .00 %","   .49 %","   .71 %","   .58 %","   .00 %","  5.81 %"," 33.67 %","   .87 %","  3.77 %","","   .00 %","  1.05 %","   .73 %"
"2020-07-20","   .87 %","   .29 %","   .97 %","  8.19 %","   .00 %","   .00 %","   .90 %","   .56 %"," 14.10 %"," 13.71 %","  2.77 %","  3.16 %","   .00 %","   .28 %","  5.36 %","   .47 %","   .80 %"," 20.00 %","  2.09 %","  1.35 %","  2.31 %","   .88 %"," 11.47 %","  3.35 %","  1.82 %","  5.05 %","   .92 %","   .00 %","   .00 %","   .00 %","  1.18 %","","   .00 %","  2.48 %","  1.73 %","  2.52 %","   .00 %"," 10.00 %","   .06 %","  3.15 %","   .00 %","  2.43 %","  1.85 %","  1.15 %","   .06 %","   .91 %","   .00 %","","  1.21 %","   .00 %","  1.93 %","  2.95 %","  1.86 %","   .00 %","   .25 %","   .24 %","   .58 %","   .00 %","  3.31 %"," 28.67 %","   .81 %","  4.54 %","","   .00 %","   .98 %","   .36 %"
"2020-07-21","   .84 %","   .19 %","   .96 %","  8.27 %","   .00 %","   .00 %","   .75 %","   .56 %"," 13.93 %"," 11.49 %","   .87 %","  2.05 %","   .00 %","   .28 %","  7.58 %","   .92 %","   .89 %"," 20.00 %","  1.74 %","  1.04 %","  2.20 %","  1.74 %","  2.79 %","  2.75 %","  1.67 %","  2.98 %","  1.71 %","   .00 %","   .00 %","   .00 %","  1.07 %","","   .00 %","  2.40 %","  1.05 %","  2.31 %","   .00 %"," 13.33 %","   .06 %","  3.24 %","   .00 %","  2.43 %","  1.39 %","   .96 %","   .06 %","  1.70 %","   .00 %","","  1.21 %","  1.25 %","  2.14 %","  1.41 %","  2.26 %","   .00 %","   .49 %","  1.16 %","   .38 %","   .00 %","  2.56 %"," 24.00 %","   .66 %","  5.22 %","","   .00 %","   .83 %","   .36 %"
"2020-07-22","   .88 %","   .67 %","   .87 %","  6.09 %","   .00 %","   .00 %","   .78 %","   .72 %"," 13.75 %","   .99 %","   .87 %","  1.00 %","   .00 %","   .56 %","  4.72 %","  1.36 %","   .94 %"," 20.00 %","  1.75 %","  1.42 %","  2.13 %","  2.29 %","  2.93 %","  2.62 %","  1.67 %","  2.81 %","  1.87 %","   .00 %","   .00 %","   .00 %","  1.06 %","","   .00 %","  2.48 %","   .34 %","  2.15 %","   .00 %","   .48 %","   .03 %","  2.73 %","   .00 %","  3.40 %","   .45 %","  1.37 %","   .03 %","  5.61 %","   .00 %","","  1.21 %","  1.25 %","  1.84 %","   .45 %","  2.25 %","   .00 %","   .49 %","  1.83 %","   .38 %","   .00 %","  1.52 %"," 19.00 %","   .46 %","  5.08 %","","   .00 %","   .73 %","   .36 %"
"2020-07-23","   .99 %","   .86 %","   .94 %","  6.09 %","   .00 %","   .00 %","   .92 %","   .83 %","   .94 %","   .99 %","   .87 %","  1.00 %","   .00 %","   .00 %","  4.72 %","  1.58 %","  1.15 %","   .00 %","  1.81 %","  1.68 %","  2.13 %","  2.26 %","  2.90 %","  2.64 %","  1.67 %","  2.22 %","  1.66 %","   .00 %","   .00 %","   .00 %","  1.26 %","","  2.78 %","  2.78 %","   .34 %","  2.32 %","  3.64 %","   .48 %","   .03 %","  3.44 %","   .00 %","  2.22 %","   .67 %","  1.35 %","   .03 %","  6.74 %","   .00 %","","  1.78 %","  3.60 %","   .09 %","   .45 %","  2.24 %","   .00 %","   .49 %","  1.57 %","   .19 %","   .00 %","  1.81 %"," 19.00 %","   .52 %","  4.66 %","","   .00 %","   .80 %","   .36 %"
"2020-07-24","  1.30 %","  1.14 %","  1.11 %","  6.09 %","   .00 %","   .00 %","   .94 %","   .93 %","  1.30 %","   .99 %","   .87 %","   .95 %","   .00 %","   .00 %","  4.72 %","  1.33 %","  1.32 %","   .00 %","  1.90 %","  1.81 %","  2.24 %","  1.96 %","  2.82 %","  2.64 %","  1.67 %","  2.22 %","  1.56 %","   .00 %","  4.00 %","   .00 %","  1.45 %","","  3.27 %","  2.52 %","   .34 %","  2.27 %","  3.64 %","   .48 %","   .03 %","  3.45 %","  1.18 %","  3.22 %","   .66 %","  1.42 %","   .15 %","  7.96 %","   .00 %","","  1.13 %","  3.60 %","  -.85 %","   .00 %","  2.57 %","   .00 %","   .48 %","  1.57 %","   .19 %","   .00 %","  1.19 %","  7.00 %","   .45 %","  2.69 %","","   .00 %","   .88 %","   .00 %"
"2020-07-25","  1.52 %","  1.14 %","  1.27 %","  5.81 %","   .00 %","   .00 %","  1.20 %","   .87 %","  2.53 %"," -4.72 %","   .83 %","   .95 %","   .00 %","   .00 %","  2.22 %","  2.18 %","  1.55 %","-10.00 %","  1.94 %","  2.12 %","  2.28 %","  1.93 %","  2.48 %","  3.00 %","  1.67 %","  1.59 %","  1.36 %","   .00 %","  4.00 %","   .00 %","  1.84 %","","  3.27 %","  2.32 %","   .01 %","  2.17 %","  3.64 %","   .48 %","   .06 %","  3.75 %","  1.18 %","  5.13 %","   .86 %","  1.65 %","   .21 %","  8.53 %","   .00 %","","  2.21 %","  4.66 %","  -.04 %","   .00 %","  1.93 %","   .00 %","   .71 %","  1.57 %","   .19 %","   .00 %","  1.74 %","  2.00 %","   .58 %","  3.49 %","","   .00 %","   .86 %","   .36 %"
"2020-07-26","  1.51 %","  1.04 %","  1.27 %","  4.25 %","   .00 %","   .00 %","  1.29 %","   .97 %","  5.32 %","   .36 %","  1.63 %","   .04 %","   .00 %","   .00 %","   .00 %","  1.52 %","  1.53 %","-10.00 %","  1.98 %","  2.43 %","  2.29 %","  1.08 %","  3.14 %","  3.05 %","   .00 %","  1.09 %","   .85 %","   .00 %","  4.00 %","   .00 %","  1.77 %","","  3.27 %","  1.93 %","   .33 %","  2.10 %","  3.64 %"," -2.86 %","   .06 %","  3.89 %","  1.18 %","  5.13 %","  2.12 %","  2.12 %","   .21 %","  7.97 %","   .00 %","","  2.72 %","  2.41 %","  -.82 %","   .44 %","  1.30 %","   .00 %","   .71 %","   .65 %","   .19 %","   .00 %","  1.44 %","   .00 %","   .51 %","  2.71 %","","   .00 %","   .90 %","   .36 %"
"2020-07-27","  1.40 %","   .56 %","  1.18 %","  3.17 %","   .00 %","   .00 %","  1.15 %","   .64 %","  4.93 %","  2.86 %","  1.63 %","   .04 %","   .00 %","  -.27 %","   .00 %","  1.29 %","  1.36 %","-10.00 %","  1.64 %","  1.92 %","  1.86 %","  1.05 %","  2.12 %","  2.22 %","   .00 %","   .01 %","   .37 %","   .00 %","  4.00 %","   .00 %","  1.61 %","","  3.27 %","  1.57 %","   .33 %","  1.72 %","  3.64 %","   .00 %","   .06 %","  3.23 %","  1.18 %","  2.90 %","  2.32 %","  1.20 %","   .21 %","  4.89 %","   .00 %","","  2.72 %","  2.41 %"," -1.33 %","   .44 %","  1.03 %","   .00 %","   .71 %","   .43 %","   .19 %","   .00 %","  1.15 %","   .00 %","   .45 %","  2.24 %","","   .00 %","   .77 %","   .36 %"
"2020-07-28","  1.47 %","   .46 %","  1.29 %","  6.03 %","   .00 %","   .00 %","  1.25 %","   .64 %","  5.15 %","  2.86 %","  1.63 %","   .04 %","   .00 %","   .00 %","   .00 %","  1.48 %","  1.28 %","-10.00 %","  1.69 %","  1.71 %","  2.00 %","  1.29 %","  2.53 %","  2.14 %","   .00 %","   .53 %","  1.28 %","   .00 %","  4.00 %","   .00 %","  1.55 %","","   .49 %","  1.30 %","  1.97 %","  1.89 %","  1.54 %","   .00 %","   .12 %","  2.51 %","  1.18 %","  2.90 %","  2.30 %","  1.19 %","   .21 %","  3.95 %","   .00 %","","  2.15 %","   .05 %","  1.07 %","   .44 %","  1.34 %","   .00 %","   .71 %","   .42 %","   .19 %","   .00 %","   .86 %","   .00 %","   .38 %","  2.81 %","","   .00 %","   .79 %","   .36 %"
