"date","Idaho/Ada","Idaho/Adams","Idaho/Bannock","Idaho/Bear Lake","Idaho/Benewah","Idaho/Bingham","Idaho/Blaine","Idaho/Boise","Idaho/Bonner","Idaho/Bonneville","Idaho/Boundary","Idaho/Butte","Idaho/Camas","Idaho/Canyon","Idaho/Caribou","Idaho/Cassia","Idaho/Clark","Idaho/Clearwater","Idaho/Custer","Idaho/Elmore","Idaho/Franklin","Idaho/Fremont","Idaho/Gem","Idaho/Gooding","Idaho/Idaho","Idaho/Jefferson","Idaho/Jerome","Idaho/Kootenai","Idaho/Latah","Idaho/Lemhi","Idaho/Lewis","Idaho/Lincoln","Idaho/Madison","Idaho/Minidoka","Idaho/Nez Perce","Idaho/Oneida","Idaho/Owyhee","Idaho/Payette","Idaho/Power","Idaho/Shoshone","Idaho/Teton","Idaho/Twin Falls","Idaho/Unassigned","Idaho/Valley","Idaho/Washington"
"2020-05-17","   .77 %","   .00 %","  1.54 %","",""," 10.00 %","   .08 %","","   .00 %","  2.00 %","   .00 %","","   .00 %","   .22 %","   .00 %","  3.83 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","  4.73 %","   .00 %","  8.00 %","  3.32 %","   .31 %","  4.00 %","   .00 %","   .00 %","   .00 %","  1.11 %","  5.00 %","   .00 %","","   .00 %","  3.41 %","   .00 %","","   .00 %","  2.63 %","   .00 %","   .00 %"," 27.88 %"
"2020-05-18","   .95 %","   .00 %","  4.40 %","",""," 10.00 %","   .08 %","","   .00 %","  2.00 %","   .00 %","","   .00 %","   .22 %","   .00 %","  4.94 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","  5.53 %","   .00 %","  8.00 %","  4.79 %","   .62 %","  4.00 %","   .00 %","   .00 %","   .00 %","  1.11 %","  5.00 %","   .00 %","","   .00 %","  5.41 %","   .00 %","","   .00 %","  3.13 %","   .00 %","   .00 %"," 33.97 %"
"2020-05-19","   .55 %","   .00 %","  4.40 %","","","   .00 %","   .04 %","","   .00 %","  2.00 %","   .00 %","","   .00 %","   .07 %","   .00 %","  3.61 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","  3.53 %","   .00 %","  8.00 %","  3.31 %","   .62 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.11 %","   .00 %","   .00 %","","   .00 %","  3.05 %","   .00 %","","   .00 %","  1.85 %","   .00 %","   .00 %"," 21.47 %"
"2020-05-20","   .86 %","   .00 %","  4.40 %","","","   .00 %","   .08 %","","   .00 %","  1.39 %","   .00 %","","   .00 %","   .29 %","   .00 %","  4.66 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","  5.83 %","   .00 %","  8.00 %","  4.88 %","   .62 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.16 %","  6.67 %","   .51 %","","   .00 %","  3.05 %","   .00 %","","   .00 %","  2.70 %","   .00 %","   .00 %"," 22.80 %"
"2020-05-21","   .49 %","   .00 %","  2.86 %","","","   .00 %","   .04 %","","   .00 %","  -.61 %","   .00 %","","   .00 %","   .22 %","   .00 %","  2.16 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","  3.11 %","   .00 %","   .00 %","  3.04 %","   .31 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.05 %","  6.67 %","   .51 %","","   .00 %","  2.00 %","   .00 %","","   .00 %","  1.36 %","   .00 %","   .00 %","  7.42 %"
"2020-05-22","   .54 %","   .00 %","  4.11 %","","","   .00 %","   .08 %","","   .00 %","  -.61 %","   .00 %","","   .00 %","   .50 %","   .00 %","  4.16 %","","","   .00 %","   .00 %","","   .00 %","  1.25 %","  7.25 %","   .00 %","   .00 %","  7.95 %","   .31 %","  3.33 %","   .00 %","   .00 %","   .69 %","  1.05 %"," 12.67 %","   .51 %","","   .00 %","  2.91 %","   .00 %","","   .00 %","  3.36 %","   .00 %","   .00 %","  8.67 %"
"2020-05-23","   .36 %","   .00 %","  1.25 %","","","   .00 %","   .08 %","","   .00 %","  -.61 %","   .00 %","","   .00 %","   .50 %","   .00 %","  3.05 %","","","   .00 %","   .00 %","","   .00 %","  1.25 %","  6.45 %","   .00 %","   .00 %","  6.48 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .69 %","  1.05 %"," 12.67 %","   .51 %","","   .00 %","   .91 %","   .00 %","","   .00 %","  2.86 %","   .00 %","   .00 %","  2.58 %"
"2020-05-24","   .41 %","   .00 %","  2.43 %","","","   .00 %","   .08 %","","   .00 %","  -.61 %","   .00 %","","   .00 %","   .50 %","   .00 %","  8.51 %","","","   .00 %","   .00 %","","   .00 %","  1.25 %","  8.73 %","   .00 %","   .00 %","  7.65 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .69 %","  1.05 %"," 14.97 %","   .51 %","","   .00 %","   .91 %","   .00 %","","   .00 %","  3.23 %","   .00 %","   .00 %","  2.58 %"
"2020-05-25","   .10 %","   .00 %","  2.43 %","","","   .00 %","   .04 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .29 %","   .00 %","  7.45 %","","","   .00 %","   .00 %","","   .00 %","  1.25 %","  6.42 %","   .00 %","   .00 %","  6.08 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .69 %","   .00 %","  8.31 %","   .00 %","","   .00 %","   .91 %","   .00 %","","   .00 %","  2.37 %","   .00 %","   .00 %","  1.25 %"
"2020-05-26","   .10 %","   .00 %","  2.43 %","","","   .00 %","   .04 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .29 %","   .00 %","  7.45 %","","","   .00 %","   .00 %","","   .00 %","  1.25 %","  6.42 %","   .00 %","   .00 %","  6.08 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .69 %","   .00 %","  8.31 %","   .00 %","","   .00 %","   .91 %","   .00 %","","   .00 %","  2.37 %","   .00 %","   .00 %","  1.25 %"
"2020-05-27","   .10 %","   .00 %","  3.40 %","","   .00 %","   .00 %","   .00 %","","   .00 %","   .62 %","   .00 %","","   .00 %","   .21 %","   .00 %"," 20.45 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","  2.80 %","   .00 %","   .00 %","  2.41 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.33 %","  1.00 %","  9.89 %","   .25 %","","   .00 %","   .00 %","   .00 %","","   .00 %","  1.16 %","   .00 %","   .00 %","   .00 %"
"2020-05-28","   .23 %","   .00 %","  7.40 %",""," 40.00 %","   .00 %","   .08 %","","   .00 %","  3.05 %","   .00 %","","   .00 %","   .70 %","   .00 %"," 23.31 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","  5.80 %","   .00 %","   .00 %","  3.32 %","   .30 %","   .00 %","   .00 %","   .00 %","  1.96 %","  1.00 %"," 12.39 %","   .25 %","","   .00 %","   .00 %","   .00 %","","   .00 %","  1.87 %","   .00 %","   .00 %","  1.18 %"
"2020-05-29","   .18 %","   .00 %","  6.22 %",""," 40.00 %","   .00 %","   .08 %","","   .00 %","  3.05 %","   .00 %","","   .00 %","   .70 %","   .00 %"," 17.86 %","","","   .00 %","   .00 %","","   .00 %","   .00 %","  3.51 %","   .00 %","   .00 %","  2.15 %","   .30 %","   .00 %","   .00 %","   .00 %","  1.96 %","  1.00 %"," 10.09 %","   .25 %","","   .00 %","   .00 %","   .00 %","","   .00 %","  1.49 %","   .00 %","   .00 %","  1.18 %"
"2020-05-30","   .23 %","   .00 %","  8.72 %",""," 37.78 %","   .00 %","   .08 %",""," 10.00 %","  3.05 %","   .00 %","","   .00 %","  1.11 %","   .00 %"," 20.00 %","","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.95 %","   .00 %","   .00 %","  2.65 %","   .30 %","   .00 %","   .00 %","   .00 %","  1.96 %","  1.00 %"," 10.53 %","   .25 %","","   .00 %","   .00 %","  6.67 %","","   .00 %","  1.79 %","-20.00 %","   .00 %","  2.29 %"
"2020-05-31","   .40 %","   .00 %","  9.46 %",""," 37.78 %","   .00 %","   .08 %",""," 10.00 %","  8.45 %","   .00 %","","   .00 %","  1.31 %","   .00 %"," 20.32 %","","","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  3.95 %","   .00 %","   .00 %","  3.13 %","   .60 %","   .00 %","   .00 %","   .00 %","  1.96 %","  1.00 %"," 12.27 %","   .25 %","","   .00 %","   .00 %"," 11.67 %","","   .00 %","  1.93 %","-20.00 %","   .00 %","  2.29 %"
"2020-06-01","   .35 %","   .00 %","  7.24 %",""," 37.78 %","   .00 %","   .08 %",""," 10.00 %","  7.83 %","   .00 %","","   .00 %","  1.10 %","   .00 %","  5.32 %","","","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  3.43 %","   .00 %","   .00 %","  1.89 %","   .60 %","   .00 %","   .00 %","   .00 %","   .62 %","   .00 %","  4.68 %","   .00 %","","   .00 %","   .00 %"," 11.67 %","","   .00 %","  1.14 %","-20.00 %","   .00 %","  2.29 %"
"2020-06-02","   .37 %","   .00 %","  7.53 %","","  7.78 %","  6.67 %","   .00 %",""," 10.00 %","  7.11 %","   .00 %","","   .00 %","  1.07 %","   .00 %","  9.45 %","","","   .00 %","   .00 %"," 90.00 %","   .00 %","   .00 %","  1.29 %","   .00 %","   .00 %","  1.69 %","  1.77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.38 %","   .00 %","","   .00 %","   .00 %"," 15.67 %","","   .00 %","   .87 %","-20.00 %","   .00 %","  3.74 %"
"2020-06-03","   .37 %","   .00 %","  7.53 %","","  7.78 %","  6.67 %","   .00 %",""," 10.00 %","  7.11 %","   .00 %","","   .00 %","  1.07 %","   .00 %","  9.45 %","","","   .00 %","   .00 %"," 90.00 %","   .00 %","   .00 %","  1.29 %","   .00 %","   .00 %","  1.69 %","  1.77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.38 %","   .00 %","","   .00 %","   .00 %"," 15.67 %","","   .00 %","   .87 %","-20.00 %","   .00 %","  3.74 %"
"2020-06-04","   .44 %","   .00 %","  6.79 %",""," 13.33 %"," 14.17 %","   .08 %","","   .00 %","  9.07 %","   .00 %","","   .00 %","   .98 %"," 40.00 %","  8.25 %","","","   .00 %","   .65 %"," 90.00 %","  6.67 %","   .00 %","  1.26 %","   .00 %","  5.71 %","  1.77 %","  2.04 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.81 %","  5.97 %","   .24 %","","   .00 %","  1.74 %","  9.00 %","","   .00 %","   .76 %","   .00 %","   .00 %","  3.10 %"
"2020-06-05","   .51 %","   .00 %"," 10.37 %",""," 17.62 %"," 30.53 %","   .08 %","","   .00 %","  5.09 %","   .00 %","","   .00 %","  2.12 %"," 40.00 %"," 12.42 %","","","   .00 %","   .65 %"," 67.78 %","  6.67 %","   .00 %","  3.26 %","   .00 %","  5.71 %","  2.84 %","  3.64 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.41 %","  7.51 %","   .24 %","","   .00 %","  2.54 %","  7.33 %","","   .00 %","   .85 %","   .00 %","   .00 %","  4.01 %"
"2020-06-06","   .63 %","   .00 %"," 11.26 %",""," 18.80 %"," 30.53 %","   .08 %","","   .00 %","  5.09 %","   .00 %","","   .00 %","  2.36 %"," 40.00 %"," 12.97 %","","","   .00 %","   .65 %"," 70.28 %","  6.67 %","   .00 %","  3.62 %","   .00 %","  5.71 %","  2.84 %","  3.88 %","   .00 %","   .00 %","   .00 %","   .61 %","  5.41 %","  7.79 %","   .24 %","","   .00 %","  2.54 %","  7.33 %","","   .00 %","  1.21 %","   .00 %","   .00 %","  4.01 %"
"2020-06-07","   .49 %","   .00 %","  6.98 %","","  8.80 %"," 23.86 %","   .08 %","","   .00 %","  3.39 %","   .00 %","","   .00 %","  1.89 %"," 40.00 %","  5.99 %","","","   .00 %","   .65 %","   .28 %","  6.67 %","   .00 %","  2.77 %","   .00 %","  5.71 %","  2.13 %","  2.41 %","   .00 %","   .00 %","   .00 %","   .61 %","  5.41 %","  4.59 %","   .24 %","","   .00 %","  2.54 %","  3.33 %","","   .00 %","   .78 %","   .00 %","   .00 %","  1.37 %"
"2020-06-08","   .63 %","   .00 %","  7.83 %","","  8.80 %"," 25.86 %","   .08 %","","   .00 %","  4.72 %","   .00 %","","   .00 %","  2.19 %"," 40.00 %","  6.88 %","","","   .00 %","   .65 %","   .28 %","  6.67 %","   .00 %","  3.13 %","   .00 %","  5.71 %","  2.54 %","  3.14 %","   .00 %","   .00 %","   .00 %","   .61 %","  5.41 %","  6.26 %","   .24 %","","   .00 %","  2.54 %","  3.33 %","","   .00 %","  1.28 %","   .00 %"," 10.00 %","  1.37 %"
"2020-06-09","   .60 %","   .00 %","  6.06 %","","  5.46 %"," 19.27 %","   .00 %","","  3.33 %","  4.01 %","   .00 %","","   .00 %","  1.87 %","   .00 %","  6.11 %","","","   .00 %","   .62 %","   .28 %","   .00 %","   .00 %","  2.72 %","   .00 %","   .00 %","  2.27 %","  4.28 %","   .00 %","   .00 %","   .00 %","   .61 %","  1.60 %","  5.74 %","   .00 %","","   .00 %","   .80 %","  9.05 %","","   .00 %","  1.40 %","   .00 %"," 10.00 %","   .91 %"
"2020-06-10","   .50 %","   .00 %","  2.96 %","","  2.29 %","  2.91 %","   .04 %","","  3.33 %","  2.58 %","   .00 %","","   .00 %","   .88 %","   .00 %","  2.46 %","","","   .00 %","   .62 %","  4.72 %","   .00 %","   .00 %","   .72 %","   .00 %","   .00 %","   .81 %","  2.39 %","   .00 %","   .00 %","   .00 %","   .61 %","   .00 %","  3.71 %","   .24 %","","   .00 %","   .00 %","  5.71 %","","   .00 %","  1.43 %","   .00 %"," 10.00 %","  1.30 %"
"2020-06-11","   .38 %","   .00 %","  2.08 %","","  1.11 %","  2.91 %","   .04 %","","  3.33 %","  2.58 %","   .00 %","","   .00 %","   .64 %","   .00 %","  1.91 %","","","   .00 %","   .62 %","  2.22 %","   .00 %","   .00 %","   .36 %","   .00 %","   .00 %","   .81 %","  2.14 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.43 %","   .24 %","","   .00 %","   .00 %","  5.71 %","","   .00 %","  1.06 %","   .00 %"," 10.00 %","  1.30 %"
"2020-06-12","   .92 %","  6.67 %","  4.77 %","","  1.11 %","  2.91 %","   .04 %","","  3.33 %","  4.05 %","   .00 %","","   .00 %","   .93 %","   .00 %","  3.21 %","","","   .00 %","  1.23 %","  6.22 %","   .00 %","   .00 %","   .71 %","   .00 %","  2.22 %","  1.11 %","  3.68 %","   .00 %","   .00 %","   .00 %","   .59 %","  1.48 %","  6.49 %","   .24 %","","   .00 %","   .77 %","  5.71 %","","   .00 %","  1.53 %","   .00 %"," 10.00 %","  1.71 %"
"2020-06-13","   .77 %","  6.67 %","  3.92 %","","  1.11 %","   .91 %","   .04 %","","  3.33 %","  2.72 %","   .00 %","","   .00 %","   .63 %","   .00 %","  2.32 %","","","   .00 %","  1.23 %","  6.22 %","   .00 %","   .00 %","   .35 %","   .00 %","  2.22 %","   .70 %","  2.95 %","   .00 %","   .00 %","   .00 %","   .59 %","  1.48 %","  4.82 %","   .24 %","","   .00 %","   .77 %","  5.71 %","","   .00 %","  1.04 %","   .00 %","   .00 %","  1.71 %"
"2020-06-14","  1.02 %","  6.67 %","  5.27 %","","  1.11 %","   .87 %","   .04 %","","   .00 %","  3.11 %","   .00 %","","   .00 %","   .63 %"," 13.33 %","  2.91 %","","","   .00 %","   .61 %","  9.56 %","   .00 %","   .00 %","   .70 %","   .00 %","  6.22 %","   .49 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .59 %","  1.48 %","  4.92 %","   .24 %","","   .00 %","   .77 %","   .00 %","","   .00 %","   .69 %","   .00 %","   .00 %","  3.71 %"
"2020-06-15","   .88 %","  6.67 %","  4.05 %","","   .00 %","   .87 %","   .00 %","","   .00 %","  3.11 %","   .00 %","","   .00 %","   .28 %"," 13.33 %","  2.06 %","","","   .00 %","   .61 %","  7.33 %","   .00 %","   .00 %","   .70 %","   .00 %","  6.22 %","   .39 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .59 %","  1.48 %","  3.67 %","   .00 %","","   .00 %","   .77 %","   .00 %","","   .00 %","   .43 %","   .00 %","   .00 %","  2.41 %"
"2020-06-16","  1.40 %"," 16.67 %","  4.37 %",""," -1.05 %","  1.70 %","   .00 %","","   .00 %","  4.89 %","   .00 %","","   .00 %","   .51 %"," 13.33 %","  3.09 %","","","   .00 %","  1.19 %","  8.76 %","   .00 %","   .00 %","   .70 %","   .00 %","  6.22 %","   .59 %","  2.15 %","  2.86 %"," 20.00 %","   .00 %","   .59 %","  1.48 %","  4.07 %","   .00 %","","  2.50 %","  1.51 %","   .00 %","","   .00 %","   .59 %","   .00 %","   .00 %","  3.14 %"
"2020-06-17","  2.41 %"," 20.00 %","  3.24 %","","  1.17 %","  2.50 %","   .00 %","","  8.57 %","  4.35 %","   .00 %","","   .00 %","   .72 %"," 17.33 %","  3.05 %","","","   .00 %","  1.73 %","  7.43 %","   .00 %","   .00 %","   .68 %","   .00 %","  2.33 %","   .87 %","  1.40 %","  2.86 %"," 20.00 %","   .00 %","   .00 %","   .69 %","  2.17 %","   .00 %",""," 22.50 %","  2.17 %","   .00 %","","  1.82 %","   .79 %","   .00 %","   .00 %","  7.29 %"
"2020-06-18","  3.57 %"," 20.00 %","  4.69 %","","  1.17 %","  3.27 %","   .08 %","","  8.57 %","  4.57 %","   .00 %","","   .00 %","  1.10 %"," 24.00 %","  3.84 %","","","   .00 %","  1.73 %","  7.43 %","   .00 %","   .00 %","   .68 %","   .00 %","  2.33 %","  1.06 %","  1.79 %","  2.86 %"," 20.00 %","   .00 %","   .00 %","   .69 %","  2.91 %","   .00 %",""," 24.72 %","  3.50 %"," 11.11 %","","  1.82 %","   .99 %","   .00 %","   .00 %","  9.57 %"
"2020-06-19","  4.32 %"," 20.00 %","  4.14 %","","  2.17 %","  2.40 %","   .12 %",""," 10.57 %","  2.92 %","   .00 %","","   .00 %","  2.54 %"," 10.67 %","  3.71 %","","","   .00 %","  2.27 %","  5.27 %","   .00 %","   .00 %","   .34 %","   .00 %"," -1.67 %","   .96 %","  3.28 %","  2.86 %"," 20.00 %","   .00 %","   .00 %","   .69 %","  2.65 %","   .00 %",""," 26.72 %","  8.50 %"," 11.11 %","","  5.15 %","  1.15 %","   .00 %","   .00 %","  9.11 %"
"2020-06-20","  5.52 %"," 20.00 %","  4.66 %","","  2.17 %","  4.62 %","   .15 %",""," 12.39 %","  3.36 %","   .00 %","","   .00 %","  4.03 %"," 10.67 %","  4.20 %","","","   .00 %","  2.80 %","  6.38 %","   .00 %","  1.18 %","   .67 %","   .00 %","   .15 %","   .96 %","  4.50 %","  2.86 %"," 20.00 %","   .00 %","   .00 %","   .69 %","  2.65 %","   .00 %",""," 31.27 %"," 10.00 %"," 11.11 %","","  5.15 %","  1.31 %","   .00 %","   .00 %","  9.11 %"
"2020-06-21","  5.00 %"," 10.00 %","  4.34 %","","  3.22 %","  3.79 %","   .15 %",""," 12.39 %","  1.59 %","   .00 %","","   .00 %","  3.80 %"," 10.67 %","  3.17 %","","","   .00 %","  2.21 %","  4.95 %","   .00 %","  1.18 %","   .67 %","   .00 %","   .15 %","   .76 %","  3.89 %","   .00 %","   .00 %","   .00 %","   .00 %","   .69 %","  2.25 %","   .00 %",""," 28.77 %","  9.26 %"," 11.11 %","","  5.15 %","  1.14 %","   .00 %","   .00 %","  8.39 %"
"2020-06-22","  5.87 %","  2.22 %","  3.54 %","","  1.00 %","  4.32 %","   .19 %","","  8.82 %","  1.09 %","   .00 %","","   .00 %","  5.01 %","  6.67 %","  2.63 %","","","   .00 %","  2.61 %","  2.29 %","   .00 %","  2.29 %","   .33 %","   .00 %","  6.82 %","  1.02 %","  4.24 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .67 %","  2.65 %","  1.19 %","","  9.51 %","  7.83 %"," 13.97 %","","  3.33 %","   .75 %","-20.00 %","   .00 %","  5.01 %"
"2020-06-23","  4.71 %","  2.22 %","  2.09 %","","  1.00 %","  3.56 %","   .12 %","","  8.82 %","   .87 %","   .00 %","","   .00 %","  4.63 %","   .00 %","  1.84 %","","","   .00 %","  2.61 %","  2.29 %","   .00 %","  2.29 %","   .33 %","   .00 %","  6.82 %","   .83 %","  3.86 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .67 %","  1.92 %","  1.19 %","","  7.29 %","  6.50 %","  2.86 %","","  3.33 %","   .55 %","-20.00 %","   .00 %","  2.73 %"
"2020-06-24","  4.78 %","  2.22 %","  1.77 %","","   .00 %","  3.56 %","   .19 %","","  6.82 %","  1.08 %","   .00 %","","   .00 %","  4.22 %","   .00 %","  1.79 %","","","   .00 %","  2.54 %","  2.16 %","   .00 %","  2.29 %","   .33 %","   .00 %","  8.15 %","  1.01 %","  3.14 %","  2.50 %","   .00 %","   .00 %","   .57 %","   .67 %","  2.53 %","  1.42 %","","  6.71 %","  3.83 %","  2.86 %","","   .00 %","   .59 %","-20.00 %","   .00 %","  2.76 %"
"2020-06-25","  6.50 %","  2.22 %","  2.20 %","","   .00 %","  1.96 %","   .35 %","   .00 %"," 17.00 %","  2.72 %","   .00 %","","   .00 %","  7.06 %","  2.50 %","  2.98 %","",""," 10.00 %","  3.88 %","  2.05 %","   .00 %","  2.16 %","   .33 %","   .00 %","  6.33 %","  1.36 %","  7.45 %","  4.72 %","   .00 %","   .00 %","   .57 %","   .67 %","  3.76 %","  1.64 %","","  4.17 %"," 12.74 %","  2.86 %","","   .00 %","  1.12 %","-20.00 %"," 13.33 %","  2.97 %"
"2020-06-26","  6.50 %","  2.22 %","  2.20 %","","   .00 %","  1.96 %","   .35 %","   .00 %"," 17.00 %","  2.72 %","   .00 %","","   .00 %","  7.06 %","  2.50 %","  2.98 %","",""," 10.00 %","  3.88 %","  2.05 %","   .00 %","  2.16 %","   .33 %","   .00 %","  6.33 %","  1.36 %","  7.45 %","  4.72 %","   .00 %","   .00 %","   .57 %","   .67 %","  3.76 %","  1.64 %","","  4.17 %"," 12.74 %","  2.86 %","","   .00 %","  1.12 %","-20.00 %"," 13.33 %","  2.97 %"
"2020-06-27","  7.31 %","   .00 %","  3.03 %","","   .00 %","  2.44 %","   .34 %"," 20.00 %"," 12.00 %","  2.48 %","   .00 %","","   .00 %","  8.38 %","  4.72 %","  3.92 %","","   .00 %"," 10.00 %","  4.46 %","  3.96 %","  5.00 %","  2.05 %","   .33 %","   .00 %","  3.83 %","   .62 %","  8.17 %","  4.22 %","   .00 %","   .00 %","   .57 %","  1.29 %","  4.37 %","   .89 %","","  4.03 %"," 15.21 %","   .00 %","","  2.86 %","  1.25 %","   .00 %"," 37.33 %","  1.99 %"
"2020-06-28","  7.31 %","   .00 %","  3.03 %","","   .00 %","  2.44 %","   .34 %"," 20.00 %"," 12.00 %","  2.48 %","   .00 %","","   .00 %","  8.38 %","  4.72 %","  3.92 %","","   .00 %"," 10.00 %","  4.46 %","  3.96 %","  5.00 %","  2.05 %","   .33 %","   .00 %","  3.83 %","   .62 %","  8.17 %","  4.22 %","   .00 %","   .00 %","   .57 %","  1.29 %","  4.37 %","   .89 %","","  4.03 %"," 15.21 %","   .00 %","","  2.86 %","  1.25 %","   .00 %"," 37.33 %","  1.99 %"
