"date","Iowa/Adair","Iowa/Adams","Iowa/Allamakee","Iowa/Appanoose","Iowa/Audubon","Iowa/Benton","Iowa/Black Hawk","Iowa/Boone","Iowa/Bremer","Iowa/Buchanan","Iowa/Buena Vista","Iowa/Butler","Iowa/Calhoun","Iowa/Carroll","Iowa/Cass","Iowa/Cedar","Iowa/Cerro Gordo","Iowa/Cherokee","Iowa/Chickasaw","Iowa/Clarke","Iowa/Clay","Iowa/Clayton","Iowa/Clinton","Iowa/Crawford","Iowa/Dallas","Iowa/Davis","Iowa/Decatur","Iowa/Delaware","Iowa/Des Moines","Iowa/Dickinson","Iowa/Dubuque","Iowa/Emmet","Iowa/Fayette","Iowa/Floyd","Iowa/Franklin","Iowa/Fremont","Iowa/Greene","Iowa/Grundy","Iowa/Guthrie","Iowa/Hamilton","Iowa/Hancock","Iowa/Hardin","Iowa/Harrison","Iowa/Henry","Iowa/Howard","Iowa/Humboldt","Iowa/Ida","Iowa/Iowa","Iowa/Jackson","Iowa/Jasper","Iowa/Jefferson","Iowa/Johnson","Iowa/Jones","Iowa/Keokuk","Iowa/Kossuth","Iowa/Lee","Iowa/Linn","Iowa/Louisa","Iowa/Lucas","Iowa/Lyon","Iowa/Madison","Iowa/Mahaska","Iowa/Marion","Iowa/Marshall","Iowa/Mills","Iowa/Mitchell","Iowa/Monona","Iowa/Monroe","Iowa/Montgomery","Iowa/Muscatine","Iowa/O'Brien","Iowa/Osceola","Iowa/Page","Iowa/Palo Alto","Iowa/Plymouth","Iowa/Pocahontas","Iowa/Polk","Iowa/Pottawattamie","Iowa/Poweshiek","Iowa/Ringgold","Iowa/Sac","Iowa/Scott","Iowa/Shelby","Iowa/Sioux","Iowa/Story","Iowa/Tama","Iowa/Taylor","Iowa/Unassigned","Iowa/Union","Iowa/Van Buren","Iowa/Wapello","Iowa/Warren","Iowa/Washington","Iowa/Wayne","Iowa/Webster","Iowa/Winnebago","Iowa/Winneshiek","Iowa/Woodbury","Iowa/Worth","Iowa/Wright"
"2020-05-04","   .00 %","","  1.02 %"," 33.33 %","   .00 %","  3.03 %","  4.21 %"," 21.74 %","  3.77 %","   .00 %"," 37.50 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.45 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %"," 13.33 %","   .00 %"," 52.94 %","  7.64 %"," ##.## %","-##.## %","-50.00 %","  5.56 %","   .00 %"," 11.76 %","   .00 %","  4.55 %","   .00 %","   .00 %","","   .00 %","  6.67 %"," 31.82 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.03 %"," 20.00 %","   .00 %","","  4.76 %","-16.67 %","  8.81 %","   .00 %","  1.41 %","   .00 %","   .00 %","   .00 %","  7.69 %","  3.56 %","   .00 %","","  7.14 %","   .00 %","  6.25 %","   .00 %","  4.48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.03 %","   .00 %","   .00 %"," 12.50 %",""," 17.39 %","   .00 %"," 12.53 %"," 11.36 %","  7.35 %","","   .00 %","  1.66 %","   .00 %"," 35.29 %"," 15.15 %","  2.10 %","   .00 %","-23.39 %","   .00 %","   .00 %"," 54.10 %","  3.85 %","   .68 %","   .00 %","   .00 %"," 50.00 %","   .00 %","  3.60 %","   .00 %","   .00 %"
"2020-05-05"," ##.## %",""," -1.01 %","   .00 %"," 60.00 %","   .00 %","  1.25 %","   .00 %","   .00 %"," 10.00 %"," 36.36 %"," 11.11 %","   .00 %","   .00 %","   .00 %","  6.06 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," 16.67 %","  5.88 %","  2.00 %"," 23.08 %","  6.06 %"," ##.## %","   .00 %"," 60.00 %"," 10.53 %","   .00 %","  2.63 %","   .00 %","   .00 %","   .00 %"," 66.67 %","","   .00 %","  6.25 %","  6.90 %","   .00 %","   .00 %","   .00 %","  6.25 %","  8.82 %","   .00 %","   .00 %","","   .00 %","   .00 %","  4.29 %","   .00 %","  2.57 %","  4.17 %","   .00 %","   .00 %"," 14.29 %","  1.32 %","   .72 %","","   .00 %","   .00 %","  5.88 %","   .00 %","  2.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.24 %","   .00 %","   .00 %","   .00 %",""," 22.22 %","   .00 %","  7.04 %"," 24.49 %","   .00 %","","   .00 %","  4.08 %"," 16.67 %","  4.35 %","  2.63 %","  1.71 %","   .00 %","-##.## %","   .00 %","   .00 %"," 14.89 %","  3.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %"," 33.33 %"
"2020-05-06"," 50.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.31 %","  3.57 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.57 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.29 %","  2.12 %"," 25.00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","  3.85 %","   .00 %","  4.35 %"," ##.## %"," 20.00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.11 %","   .00 %","   .00 %","","  9.09 %","   .00 %","   .46 %","   .00 %","  2.32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .39 %","   .00 %","","   .00 %"," 11.11 %","  5.56 %","   .00 %","  1.24 %"," 66.67 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  4.82 %","   .00 %","   .00 %","   .00 %","","  3.03 %","   .00 %","  5.46 %","  3.28 %","   .00 %",""," ##.## %","  1.96 %"," -7.14 %","  4.17 %","  2.56 %","  2.02 %","   .00 %","   .00 %","   .00 %","   .00 %"," 15.74 %"," 21.43 %","  2.01 %","   .00 %"," 33.33 %","   .00 %","   .00 %","  2.08 %","   .00 %"," 25.00 %"
"2020-05-07","   .00 %","","  1.02 %"," 50.00 %","   .00 %","  2.94 %","  3.87 %"," 13.79 %","  1.82 %","   .00 %"," 12.50 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  2.63 %","   .00 %","   .00 %","   .00 %"," 33.33 %"," 14.29 %","  5.56 %","  3.92 %"," 20.39 %","  2.88 %"," 40.00 %","   .00 %","   .00 %"," 20.83 %","   .00 %","  8.02 %","   .00 %","   .00 %","   .00 %"," 16.67 %",""," 18.18 %"," -5.88 %","  3.23 %"," 28.57 %","   .00 %"," 22.22 %","   .00 %","  5.00 %","  8.33 %"," 50.00 %","","  8.33 %"," 40.00 %","  4.09 %","   .00 %","  2.45 %"," 20.00 %"," ##.## %","   .00 %","  6.25 %","  4.55 %","   .36 %","","   .00 %","   .00 %","  5.26 %","   .00 %","  4.73 %","   .00 %","   .00 %","   .00 %"," ##.## %"," ##.## %","  1.38 %"," 18.18 %"," 30.77 %","   .00 %",""," 29.41 %","   .00 %","  9.49 %"," 12.70 %","  6.85 %","","   .00 %","  5.38 %","   .00 %"," 24.00 %"," 30.00 %","  5.94 %","   .00 %","-38.46 %","   .00 %","   .00 %"," 32.00 %","  2.94 %","  1.32 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.01 %","   .00 %","   .00 %"
"2020-05-08","   .00 %","","  2.02 %","   .00 %"," 12.50 %"," -2.86 %","   .90 %","   .00 %","  1.79 %","  4.55 %"," 77.78 %","  9.09 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %"," 12.50 %"," 10.53 %","   .00 %"," 20.16 %","  1.55 %"," 14.29 %","   .00 %","-12.50 %","  6.90 %","   .00 %","  3.43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %"," -7.69 %","   .00 %","","  3.85 %","   .00 %","  2.62 %","   .00 %","   .55 %","  3.33 %"," 16.67 %","   .00 %","  5.88 %","   .99 %","   .36 %","","  6.67 %","   .00 %","   .00 %","  8.33 %","  2.19 %"," 40.00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","  1.13 %","   .00 %","  5.88 %"," 11.11 %","   .00 %","  9.09 %","   .00 %","  4.72 %","  7.04 %","   .00 %","","   .00 %","   .73 %"," 23.08 %"," 19.35 %","  3.85 %","   .31 %","   .00 %"," ##.## %","   .00 %","   .00 %"," 16.36 %"," 11.43 %","   .65 %","   .00 %"," 12.50 %","   .00 %","   .00 %","  7.21 %","   .00 %"," 20.00 %"
"2020-05-09","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .96 %","  3.03 %","  1.75 %","   .00 %"," -6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.56 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.76 %","  3.77 %"," 17.45 %","   .92 %"," 12.50 %","   .00 %","   .00 %"," 19.35 %","   .00 %","  3.87 %","   .00 %","   .00 %"," 50.00 %","-14.29 %","   .00 %","   .00 %","-11.76 %","  3.12 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.38 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.28 %","   .00 %","   .55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .74 %","   .36 %","","   .00 %"," 10.00 %","   .00 %","   .00 %","   .14 %"," 14.29 %","   .00 %","  9.09 %"," ##.## %"," 33.33 %","  5.61 %"," 15.38 %","  5.56 %","-10.00 %","   .00 %","  6.25 %","   .00 %","  2.05 %","  7.89 %","  1.28 %","","   .00 %","  1.09 %"," 12.50 %"," 13.51 %","  1.85 %","  1.55 %","   .00 %","-82.35 %","   .00 %","   .00 %"," 10.42 %","  7.69 %","   .65 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.44 %","   .00 %","   .00 %"
"2020-05-10","   .00 %","","  9.90 %","   .00 %"," 11.11 %","  2.94 %","  1.08 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %"," -6.67 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  4.55 %","  1.82 %","   .57 %","  2.42 %","   .00 %","   .00 %"," 28.57 %","  5.41 %","   .00 %","  1.60 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","","-11.11 %","   .00 %","   .00 %","   .00 %","   .36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .98 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","  2.71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.61 %","   .00 %","   .00 %"," 11.11 %","   .00 %"," 15.69 %","   .00 %","  2.01 %","  3.66 %","   .00 %","","   .00 %","   .36 %","  5.56 %"," ##.## %","  5.45 %","   .61 %","   .00 %","-##.## %","   .00 %","   .00 %","  2.83 %","   .00 %","  1.92 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.70 %"," ##.## %","   .00 %"
"2020-05-11","   .00 %","","   .90 %","   .00 %","   .00 %","   .00 %","  1.27 %","  5.88 %","   .00 %","   .00 %"," 25.81 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.38 %","   .00 %"," 50.00 %"," 16.67 %"," 33.33 %","   .00 %","   .00 %","  3.57 %","  8.52 %","  3.70 %"," 22.22 %","   .00 %","   .00 %","  2.56 %","   .00 %","  3.14 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.06 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %",""," 12.50 %","   .00 %","   .00 %"," 16.67 %","   .73 %","  9.68 %"," 28.57 %","   .00 %","   .00 %","  1.69 %","  1.06 %","","   .00 %","   .00 %","   .00 %","  7.69 %","  1.80 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","  1.43 %","  6.67 %","  5.26 %","   .00 %","   .00 %","  5.08 %","   .00 %","  5.81 %","  1.18 %","  2.53 %",""," 50.00 %","  2.14 %","   .00 %"," 10.71 %","  5.17 %","  2.13 %","   .00 %","   .00 %"," ##.## %","   .00 %"," 18.81 %","  4.76 %","  1.89 %","   .00 %"," 11.11 %"," 66.67 %","   .00 %","  3.01 %","   .00 %","   .00 %"
"2020-05-12","   .00 %","","   .89 %"," 16.67 %","   .00 %","   .00 %","   .60 %","   .00 %","  3.45 %","   .00 %","  5.13 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 21.74 %","   .00 %","  3.14 %","  1.57 %","   .00 %","   .00 %"," 11.11 %","  7.50 %","   .00 %","  3.05 %","   .00 %","   .00 %"," 20.00 %"," 16.67 %"," ##.## %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -3.70 %","   .00 %","   .42 %"," 14.29 %","   .72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .95 %","   .70 %","","   .00 %","  9.09 %","  5.00 %"," 14.29 %","   .54 %"," 12.50 %","   .00 %","  8.33 %","-12.50 %"," 25.00 %","  1.41 %"," 12.50 %"," 15.00 %","   .00 %","   .00 %","  8.06 %","   .00 %","  3.34 %","  5.81 %","   .00 %","","-33.33 %","   .00 %"," 10.53 %","  7.53 %","  4.92 %","  1.49 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  9.27 %"," 11.36 %","   .62 %","   .00 %","   .00 %","   .00 %","   .00 %"," 18.62 %","   .00 %","   .00 %"
"2020-05-13"," 33.33 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .46 %"," 13.89 %","  3.33 %","  4.35 %","  9.76 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .00 %","   .00 %","  5.08 %","  4.07 %","  9.09 %","   .00 %","   .00 %","  2.33 %","   .00 %"," 15.76 %","   .00 %","   .00 %"," 50.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .00 %"," 12.50 %","  -.18 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.06 %","   .70 %","","   .00 %","  8.33 %","   .00 %","  6.25 %","  1.36 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","  2.19 %","  5.56 %","   .00 %","   .00 %","   .00 %","  5.97 %","   .00 %","  4.25 %"," 15.38 %","  2.47 %",""," 50.00 %","  1.75 %"," -4.76 %","  3.00 %","  1.56 %","  1.17 %","   .00 %","-16.67 %","   .00 %","   .00 %","  8.13 %","  6.12 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  3.32 %","   .00 %","   .00 %"
"2020-05-14","   .00 %","","  1.77 %","   .00 %"," 10.00 %","  2.86 %","   .33 %","   .00 %","   .00 %","   .00 %"," 64.44 %","  8.33 %","   .00 %"," 14.29 %","   .00 %"," -2.27 %","  7.14 %","   .00 %","   .00 %"," 22.22 %","   .00 %","   .00 %","  3.45 %"," 44.93 %","  1.89 %","  8.33 %","   .00 %"," 10.00 %","  4.55 %","   .00 %","  1.28 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %"," 12.50 %","   .00 %","   .00 %","   .00 %"," -8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .42 %","   .00 %","   .72 %","  2.94 %","   .00 %","   .00 %","   .00 %","  1.52 %","   .69 %","","   .00 %","   .00 %","   .00 %","   .00 %","  1.47 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .39 %"," 10.53 %","  8.70 %","   .00 %","   .00 %","  4.23 %","   .00 %","  3.25 %"," 31.43 %","   .00 %",""," 33.33 %","   .69 %","   .00 %","  7.77 %","  1.54 %","   .87 %","   .00 %"," 60.00 %","-50.00 %","   .00 %","  7.19 %","  1.92 %","   .00 %","   .00 %","  8.33 %"," 20.00 %","   .00 %","  1.17 %","   .00 %","   .00 %"
"2020-05-15","   .00 %","","   .87 %","   .00 %","   .00 %","  2.78 %","   .98 %","   .00 %","  1.61 %","  8.33 %"," 12.16 %","   .00 %","   .00 %","   .00 %","   .00 %"," -2.33 %","   .00 %"," 33.33 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %"," 12.00 %","   .26 %","   .00 %","   .00 %","   .00 %","-15.22 %","   .00 %","  4.62 %","   .00 %","  4.17 %"," 11.11 %","   .00 %","   .00 %"," -7.14 %"," -5.56 %","  2.78 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.33 %","   .00 %","   .00 %"," ##.## %"," -3.57 %"," 14.29 %","   .42 %"," 11.11 %","   .53 %","  2.86 %","   .00 %","   .00 %","   .00 %","  1.26 %","  4.47 %","","   .00 %","  7.69 %","  4.76 %"," 11.76 %","  1.58 %","   .00 %"," 33.33 %","  7.14 %","   .00 %","   .00 %","   .78 %"," -4.76 %","   .00 %","   .00 %","   .00 %","  5.41 %","   .00 %","  5.05 %","  9.42 %","   .00 %","","   .00 %","  1.37 %","   .00 %"," 13.51 %"," 10.61 %","   .57 %","   .00 %"," 25.00 %","   .00 %","   .00 %","  6.71 %"," 18.87 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.59 %","   .00 %"," 16.67 %"
"2020-05-16","   .00 %","","   .00 %","   .00 %","   .00 %"," -2.70 %","  1.49 %","   .00 %","  1.59 %","   .00 %"," -1.20 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.33 %"," 12.50 %","   .00 %"," 27.27 %","   .00 %","   .00 %","   .00 %","  3.57 %","  2.11 %","   .00 %","   .00 %","  9.09 %"," -5.13 %","   .00 %","  3.61 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","-25.00 %","  3.70 %","   .00 %","   .41 %"," 20.00 %","   .35 %","   .00 %"," 11.11 %","   .00 %","   .00 %","  1.13 %","   .66 %","","   .00 %"," 14.29 %","  4.55 %","  5.26 %","   .91 %"," 11.11 %","   .00 %","   .00 %","  5.56 %"," 20.00 %","   .96 %"," 10.00 %","  4.00 %","   .00 %"," ##.## %","  5.13 %","   .00 %","  2.82 %","  -.66 %","  2.41 %","","   .00 %","  1.35 %","   .00 %","  3.97 %","  2.74 %","  1.14 %","   .00 %"," 50.00 %"," ##.## %","   .00 %","  2.86 %","  4.76 %","  4.29 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.18 %"," 50.00 %"," 14.29 %"
"2020-05-17"," 25.00 %","   .00 %"," -1.72 %"," 14.29 %","   .00 %","   .00 %","  1.02 %","  2.44 %","   .00 %","   .00 %"," 24.39 %","  7.69 %","   .00 %","   .00 %"," ##.## %","   .00 %","  5.88 %","   .00 %","   .00 %"," 21.43 %","-10.00 %","   .00 %","  1.67 %","  9.20 %","   .39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 66.67 %","   .00 %","   .00 %","  6.82 %","   .00 %","   .00 %","   .00 %","  3.57 %","   .00 %","  2.07 %","   .00 %","   .35 %","   .00 %"," 10.00 %"," 50.00 %","   .00 %","   .45 %","   .33 %","   .00 %"," 18.75 %","   .00 %","  4.35 %","  5.00 %","  2.06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.53 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.22 %","   .00 %","  2.71 %","  7.33 %","  1.18 %","","   .00 %","  1.99 %","  5.00 %","  3.05 %","   .00 %","   .56 %"," ##.## %","-46.67 %","   .00 %","   .00 %","  5.28 %","  9.09 %","  1.18 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.69 %","   .00 %"," 75.00 %"
"2020-05-18"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.01 %","   .00 %","   .00 %","   .00 %"," 10.78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %","   .00 %","  7.14 %","   .00 %","  1.05 %","  1.55 %","   .00 %","   .00 %","   .00 %","  5.41 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.70 %","   .00 %","   .00 %","   .00 %","  5.88 %"," -2.13 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .00 %","   .81 %","   .00 %","   .88 %","   .00 %","   .00 %"," 66.67 %","  5.56 %","   .33 %","   .98 %","   .00 %","   .00 %","   .00 %"," 20.83 %","  4.76 %","  1.26 %"," 20.00 %","   .00 %","   .00 %"," 15.79 %","-16.67 %","   .00 %","   .00 %","  3.85 %","   .00 %","   .00 %","  3.61 %","   .00 %","  2.70 %","  5.59 %","   .00 %",""," 25.00 %","   .65 %","  9.52 %","  2.96 %","  5.33 %","   .56 %","   .00 %"," 12.50 %","   .00 %","   .00 %","  4.49 %","  6.94 %","   .00 %","   .00 %","   .00 %"," 16.67 %"," 11.11 %","  2.84 %","   .00 %"," 42.86 %"
"2020-05-19","   .00 %","   .00 %","   .88 %","   .00 %","   .00 %","   .00 %","  1.56 %","  9.52 %","  1.56 %","   .00 %","  3.54 %","   .00 %"," ##.## %","-12.50 %","   .00 %","  2.38 %"," -5.56 %","   .00 %","   .00 %"," 27.78 %","   .00 %","   .00 %","   .00 %","  2.60 %","   .89 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","  3.62 %"," ##.## %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.17 %","   .00 %","   .00 %"," 14.29 %","  3.45 %","   .00 %","   .40 %","   .00 %","   .00 %","   .00 %","  9.09 %","-20.00 %","  5.26 %","   .00 %","  1.61 %"," ##.## %","   .00 %","   .00 %"," 27.59 %","   .00 %","  1.62 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","  -.19 %"," -4.55 %","  3.70 %","   .00 %","   .00 %","  3.49 %","   .00 %","  4.23 %","  2.35 %","  1.16 %","   .00 %"," 20.00 %","   .00 %","  4.35 %","  5.04 %","  2.53 %","  1.12 %"," 50.00 %","-44.44 %","   .00 %","   .00 %","  2.27 %"," 12.99 %","   .58 %","   .00 %","   .00 %","   .00 %","  5.00 %","  2.81 %","   .00 %"," 20.00 %"
"2020-05-20","   .00 %"," ##.## %","   .87 %","   .00 %","   .00 %","   .00 %","   .49 %","  6.52 %","   .00 %"," 11.54 %","  5.98 %","   .00 %","   .00 %","   .00 %"," 50.00 %"," -4.65 %"," 17.65 %"," 11.11 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.06 %","   .88 %","   .00 %","   .00 %","  8.33 %"," 10.26 %"," 14.29 %","  3.50 %"," ##.## %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.09 %"," 40.00 %","  8.33 %","   .00 %","  4.26 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","  8.33 %","   .87 %","   .00 %","  8.33 %"," 75.00 %","   .00 %","   .33 %","  2.22 %"," 50.00 %","   .00 %"," 25.00 %"," 21.62 %","  9.09 %","  1.22 %","  8.33 %","   .00 %"," 12.50 %","   .00 %","   .00 %","   .75 %","   .00 %","  3.57 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.26 %","   .57 %","  1.15 %","   .00 %"," 16.67 %","  1.29 %","   .00 %","  8.90 %","  1.23 %","  1.66 %"," 33.33 %"," 60.00 %"," ##.## %","   .00 %","  2.96 %","   .00 %","   .00 %","   .00 %"," 46.15 %"," 14.29 %"," -4.76 %","   .85 %","   .00 %"," 87.50 %"
"2020-05-21","   .00 %"," 50.00 %","  1.72 %","   .00 %","   .00 %","  2.78 %","  1.10 %","  2.04 %","   .00 %","   .00 %","  8.06 %","   .00 %","   .00 %","   .00 %"," ##.## %","  7.32 %"," -5.00 %","-20.00 %","   .00 %","  8.70 %","   .00 %","   .00 %","   .00 %","  6.10 %","  1.75 %"," 15.38 %","   .00 %","   .00 %"," 18.60 %","   .00 %","  1.35 %","   .00 %","   .00 %"," 36.36 %","-14.29 %","   .00 %","   .00 %"," 11.76 %","  5.00 %"," 25.00 %"," 42.86 %","   .00 %","   .00 %","  2.04 %","   .00 %"," 28.57 %","   .00 %","  3.23 %","   .00 %","  -.40 %","  7.69 %","  1.04 %","   .00 %","   .00 %","   .00 %","   .00 %","   .89 %","  1.24 %","   .00 %","   .00 %","  5.00 %","  4.44 %"," 12.50 %","  1.81 %","   .00 %"," 25.00 %","  5.56 %"," 22.73 %","   .00 %","   .93 %"," 14.29 %","  3.45 %","   .00 %"," 50.00 %"," 10.11 %","   .00 %","  4.67 %","  8.57 %","   .00 %","   .00 %"," 14.29 %","  3.19 %"," 12.50 %"," 13.84 %","  4.88 %","  2.72 %"," 25.00 %"," 75.00 %","   .00 %","   .00 %","  7.91 %","  3.45 %","   .58 %","   .00 %","  5.26 %"," 12.50 %","  5.00 %","  3.64 %","   .00 %"," 62.22 %"
"2020-05-22","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .48 %","  4.00 %","   .00 %","  6.90 %","  4.48 %","  7.14 %","   .00 %"," 14.29 %","   .00 %","   .00 %","  5.26 %"," 25.00 %","   .00 %"," 16.00 %","   .00 %","   .00 %","   .00 %","  2.30 %","   .61 %"," 13.33 %","   .00 %","  7.69 %","  1.96 %","   .00 %","  2.33 %"," 16.67 %","  4.00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","  5.26 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %"," 12.00 %","   .00 %"," 11.11 %","   .00 %","  9.38 %"," 12.50 %","   .40 %","   .00 %","  1.03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .66 %","   .31 %"," 33.33 %","   .00 %","   .00 %","  2.13 %","  3.70 %","  1.19 %","  7.69 %","-20.00 %","   .00 %","  7.41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.06 %","   .00 %","  4.05 %","  3.16 %"," -1.14 %"," ##.## %","   .00 %","  1.86 %","  3.70 %","  3.87 %","  2.33 %","  1.32 %"," 20.00 %","-57.14 %"," 25.00 %","   .00 %","  2.67 %","  7.78 %","  2.30 %","   .00 %"," 25.00 %"," 11.11 %","   .00 %","   .86 %","   .00 %"," 16.44 %"
