"date","South Carolina/Abbeville","South Carolina/Aiken","South Carolina/Allendale","South Carolina/Anderson","South Carolina/Bamberg","South Carolina/Barnwell","South Carolina/Beaufort","South Carolina/Berkeley","South Carolina/Calhoun","South Carolina/Charleston","South Carolina/Cherokee","South Carolina/Chester","South Carolina/Chesterfield","South Carolina/Clarendon","South Carolina/Colleton","South Carolina/Darlington","South Carolina/Dillon","South Carolina/Dorchester","South Carolina/Edgefield","South Carolina/Fairfield","South Carolina/Florence","South Carolina/Georgetown","South Carolina/Greenville","South Carolina/Greenwood","South Carolina/Hampton","South Carolina/Horry","South Carolina/Jasper","South Carolina/Kershaw","South Carolina/Lancaster","South Carolina/Laurens","South Carolina/Lee","South Carolina/Lexington","South Carolina/Marion","South Carolina/Marlboro","South Carolina/McCormick","South Carolina/Newberry","South Carolina/Oconee","South Carolina/Orangeburg","South Carolina/Pickens","South Carolina/Richland","South Carolina/Saluda","South Carolina/Spartanburg","South Carolina/Sumter","South Carolina/Unassigned","South Carolina/Union","South Carolina/Williamsburg","South Carolina/York"
"2020-08-01","   .00 %","  8.33 %","   .00 %","  6.98 %","   .00 %","   .00 %","  2.13 %","  1.75 %"," 28.57 %","  1.85 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.23 %","  5.56 %","  1.63 %","   .00 %","-12.50 %","  2.38 %"," 18.18 %","  4.55 %","   .00 %","   .00 %","  3.85 %","  4.12 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  4.55 %","  1.53 %","   .00 %","   .00 %","  4.65 %","   .00 %","   .00 %"," 12.50 %","  3.70 %"
"2020-08-02","   .00 %","   .00 %","   .00 %","  2.17 %","   .00 %","   .00 %","  4.17 %","  1.72 %"," 11.11 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.08 %","   .00 %","   .53 %","   .00 %","   .00 %","   .78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.97 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.26 %"," 14.29 %","  3.66 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-03","   .00 %"," 11.54 %","   .00 %","  2.13 %","  6.25 %","   .00 %"," -2.00 %","   .00 %","   .00 %","  1.79 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.56 %","   .00 %","   .00 %","  1.02 %","   .00 %","   .53 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","  1.75 %","   .00 %","   .71 %","   .00 %","  2.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-04"," 14.29 %","  6.90 %","   .00 %","   .00 %","   .00 %"," 25.00 %","  2.04 %","  3.39 %","   .00 %","  4.09 %"," 12.00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.01 %","   .00 %","  3.70 %","  6.67 %","   .00 %","  7.69 %","   .00 %","   .00 %","  4.76 %","  8.82 %","   .00 %","   .96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.45 %","   .00 %","  1.42 %","   .00 %","  5.75 %","   .00 %","   .00 %"," 50.00 %","  7.41 %","   .00 %"
"2020-08-05","   .00 %","  6.45 %","   .00 %","  6.25 %"," 17.65 %","   .00 %","  6.00 %","   .00 %","   .00 %","  2.25 %","   .00 %","   .00 %","  5.26 %","   .00 %","  3.23 %","  6.06 %","   .00 %","  7.50 %","   .00 %","   .00 %","  5.00 %","   .00 %","  1.02 %","   .00 %","   .00 %","   .71 %","   .00 %","   .00 %","  4.55 %"," 10.81 %","   .00 %","  1.90 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.35 %","  3.50 %","   .00 %","  2.17 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-06","   .00 %","   .00 %","   .00 %","  7.84 %","   .00 %","   .00 %","  1.89 %","  4.92 %","   .00 %","  4.40 %","   .00 %","   .00 %","  5.00 %","  2.00 %","  3.12 %","   .00 %","  4.35 %","  9.30 %","   .00 %","   .00 %","  2.86 %","   .00 %","  1.52 %","  6.25 %","   .00 %","  2.84 %","  7.69 %","   .00 %","   .00 %","  2.44 %","   .00 %","   .93 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","  1.67 %","  8.33 %","   .00 %","   .00 %","  4.26 %","  2.17 %","   .00 %","   .00 %","   .00 %","  3.57 %"
"2020-08-07","   .00 %","  3.03 %","   .00 %","  7.27 %","   .00 %","   .00 %","  1.85 %","  3.12 %","   .00 %","  -.53 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.49 %","  5.88 %","   .00 %","   .69 %","  7.14 %","   .00 %","   .00 %","  2.38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","  3.85 %","   .00 %","   .00 %","  1.02 %","   .00 %","   .00 %"," 33.33 %","  3.45 %","   .00 %"
"2020-08-08","   .00 %","  8.82 %","   .00 %","  5.08 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.65 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","  3.70 %","  5.26 %","   .98 %","   .00 %"," 28.57 %","  3.42 %","   .00 %","  4.35 %","   .00 %","  2.33 %","   .00 %","  1.85 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.92 %","   .00 %","  2.03 %","   .00 %","  2.02 %","  6.38 %","   .00 %","   .00 %","  3.33 %","   .00 %"
"2020-08-09"," 12.50 %","  2.70 %","   .00 %","  1.61 %","   .00 %","   .00 %","  1.82 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.96 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.68 %"," -5.00 %","   .97 %","   .00 %","   .00 %","  1.32 %","   .00 %","  4.17 %","  8.70 %","  4.55 %","  7.41 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %","   .66 %","   .00 %","  1.98 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-10","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.52 %","   .00 %","  1.03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","  4.17 %","   .00 %","   .00 %","   .00 %","   .87 %","   .00 %","   .00 %","   .00 %"," 22.22 %","  1.96 %","  6.67 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .91 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","  1.56 %","   .00 %","   .66 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-11","   .00 %","  2.63 %"," 66.67 %","  6.35 %","  9.09 %"," 40.00 %","  1.79 %","  1.49 %"," 18.18 %","  3.57 %","  7.14 %","   .00 %","   .00 %","  1.92 %","   .00 %","   .00 %","   .00 %","  6.38 %","   .00 %","  4.35 %","   .86 %","   .00 %","  2.40 %","   .00 %","  9.09 %","  2.56 %","  6.25 %","  8.00 %","   .00 %","   .00 %","   .00 %","  1.80 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  4.62 %","   .00 %","   .65 %","   .00 %","  -.97 %","  1.96 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-12","   .00 %","  7.69 %","   .00 %","   .00 %","  4.17 %","   .00 %","  1.75 %","  1.47 %","   .00 %","  1.48 %","  3.33 %","   .00 %","   .00 %","  1.89 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","  1.71 %"," 26.32 %","  2.35 %"," 11.11 %","  8.33 %","  1.25 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.45 %","  1.77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.94 %","   .00 %","  2.60 %"," 12.50 %","  5.88 %","  1.92 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-13","-11.11 %","   .00 %"," 20.00 %","  4.48 %","  4.00 %"," 14.29 %","  3.45 %","  1.45 %","   .00 %","  1.46 %","   .00 %","   .00 %","  4.76 %","  1.85 %","   .00 %","   .00 %","   .00 %","  3.92 %","   .00 %","   .00 %","  3.36 %","  4.17 %","  1.83 %","   .00 %","   .00 %","  3.09 %","  5.88 %","   .00 %","  3.85 %","  2.17 %","   .00 %","   .87 %","  7.69 %","   .00 %","   .00 %"," 10.00 %","  9.09 %","   .00 %","   .00 %","   .63 %","   .00 %","  2.78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-14","   .00 %","  4.76 %","   .00 %","  1.43 %","  3.85 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .48 %","   .00 %","   .00 %","   .00 %","  1.82 %","   .00 %","  2.78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .81 %","   .00 %","   .00 %","   .00 %","   .00 %","   .60 %","   .00 %","   .00 %","   .00 %","  2.13 %","   .00 %","  1.72 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","  2.52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.45 %"
"2020-08-15","   .00 %","  4.55 %","   .00 %","  7.04 %","   .00 %"," 12.50 %","   .00 %","  4.29 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %","  1.79 %","  5.88 %","  2.70 %","   .00 %","  9.43 %","   .00 %","   .00 %","  3.23 %","   .00 %","  2.25 %","   .00 %","   .00 %","   .60 %","  5.56 %","   .00 %","   .00 %","  2.08 %","   .00 %","  1.69 %","   .00 %","   .00 %","   .00 %","  9.09 %","  8.33 %","  5.56 %","  7.41 %","  1.23 %"," 11.11 %","  2.70 %","  5.66 %","   .00 %","   .00 %","   .00 %","  6.67 %"
"2020-08-16","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .47 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","  1.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","  1.32 %","   .00 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-17","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.37 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.51 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .77 %","  4.00 %","   .88 %","   .00 %"," 15.38 %","   .00 %","   .00 %","  7.41 %","   .00 %","   .00 %","   .00 %","   .83 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","  1.30 %","  3.45 %","  1.19 %","   .00 %","   .88 %","   .00 %","   .00 %","   .00 %","  3.23 %","   .00 %"
"2020-08-18","   .00 %","  6.52 %","   .00 %","  6.58 %","   .00 %","   .00 %","   .00 %","  2.70 %","  7.14 %","  1.40 %","   .00 %","  7.14 %","  4.55 %","   .00 %","   .00 %","  7.89 %","   .00 %","  1.72 %","   .00 %","  4.17 %","  3.82 %","  3.85 %","  2.62 %","   .00 %","   .00 %","  1.78 %","   .00 %","   .00 %","   .00 %","  4.08 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %"," 15.38 %","  2.56 %","   .00 %","  4.71 %","   .00 %","  2.61 %","   .00 %","   .00 %","   .00 %","  3.12 %","   .00 %"
"2020-08-19","   .00 %","  2.04 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.67 %"," -1.32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.69 %"," 14.29 %","   .00 %","   .74 %"," 11.11 %","   .85 %","  5.00 %","   .00 %","   .00 %","   .00 %","  3.45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.54 %","  1.79 %","   .00 %"," 25.00 %","  3.03 %","   .00 %"
"2020-08-20","   .00 %","  2.00 %","   .00 %","  2.47 %","   .00 %"," 11.11 %","  1.64 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.69 %","   .00 %","  2.44 %","  3.85 %","  3.33 %","   .00 %","   .00 %","  1.46 %","  3.33 %","  1.27 %","  9.52 %","  6.67 %","  2.33 %","   .00 %"," -3.33 %","   .00 %","   .00 %","   .00 %","  4.96 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .56 %"," 10.00 %","  1.65 %","  3.51 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-08-21"," 25.00 %","  3.92 %","   .00 %","  3.61 %","   .00 %"," 10.00 %","  3.23 %","   .00 %","   .00 %","  1.84 %","   .00 %","  6.67 %","   .00 %","  1.67 %","   .00 %","  2.38 %","  3.70 %","  8.06 %","   .00 %","  4.00 %","  1.44 %","  6.45 %","  1.25 %","  8.70 %","  6.25 %","   .57 %"," -5.26 %","   .00 %","  3.70 %","  1.96 %","   .00 %","  2.36 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","   .00 %","  2.23 %","   .00 %","  2.44 %","   .00 %","   .00 %","   .00 %","   .00 %"," 15.62 %"
"2020-08-22","   .00 %","  5.66 %","   .00 %","  4.65 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .00 %","  2.26 %","  3.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.49 %","   .00 %","   .00 %","   .71 %","  6.06 %","   .00 %"," 12.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","  1.92 %","   .00 %","   .77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.44 %","   .00 %","  1.09 %","   .00 %","   .79 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.41 %"
"2020-08-23","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -3.12 %","  6.25 %","   .00 %","   .00 %","   .00 %","  2.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","  6.67 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.88 %","   .00 %"
"2020-08-24","   .00 %","   .00 %","   .00 %","  4.35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .70 %","   .00 %","   .41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.89 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
