"date","Pennsylvania/Adams","Pennsylvania/Allegheny","Pennsylvania/Armstrong","Pennsylvania/Beaver","Pennsylvania/Bedford","Pennsylvania/Berks","Pennsylvania/Blair","Pennsylvania/Bradford","Pennsylvania/Bucks","Pennsylvania/Butler","Pennsylvania/Cambria","Pennsylvania/Cameron","Pennsylvania/Carbon","Pennsylvania/Centre","Pennsylvania/Chester","Pennsylvania/Clarion","Pennsylvania/Clearfield","Pennsylvania/Clinton","Pennsylvania/Columbia","Pennsylvania/Crawford","Pennsylvania/Cumberland","Pennsylvania/Dauphin","Pennsylvania/Delaware","Pennsylvania/Elk","Pennsylvania/Erie","Pennsylvania/Fayette","Pennsylvania/Forest","Pennsylvania/Franklin","Pennsylvania/Fulton","Pennsylvania/Greene","Pennsylvania/Huntingdon","Pennsylvania/Indiana","Pennsylvania/Jefferson","Pennsylvania/Juniata","Pennsylvania/Lackawanna","Pennsylvania/Lancaster","Pennsylvania/Lawrence","Pennsylvania/Lebanon","Pennsylvania/Lehigh","Pennsylvania/Luzerne","Pennsylvania/Lycoming","Pennsylvania/McKean","Pennsylvania/Mercer","Pennsylvania/Mifflin","Pennsylvania/Monroe","Pennsylvania/Montgomery","Pennsylvania/Montour","Pennsylvania/Northampton","Pennsylvania/Northumberland","Pennsylvania/Perry","Pennsylvania/Philadelphia","Pennsylvania/Pike","Pennsylvania/Potter","Pennsylvania/Schuylkill","Pennsylvania/Snyder","Pennsylvania/Somerset","Pennsylvania/Sullivan","Pennsylvania/Susquehanna","Pennsylvania/Tioga","Pennsylvania/Unassigned","Pennsylvania/Union","Pennsylvania/Venango","Pennsylvania/Warren","Pennsylvania/Washington","Pennsylvania/Wayne","Pennsylvania/Westmoreland","Pennsylvania/Wyoming","Pennsylvania/York"
"2020-06-17","  2.22 %","   .69 %","   .00 %","   .53 %","   .00 %","   .12 %","   .00 %","   .00 %","   .18 %","  1.67 %","   .00 %","   .00 %","   .00 %"," -2.86 %","   .33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.02 %","   .74 %","   .55 %","   .00 %","  5.36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .83 %","   .67 %","   .00 %","   .51 %","   .67 %","   .85 %","  1.18 %","   .00 %","   .00 %","   .00 %","   .39 %","   .45 %","   .00 %","   .75 %","   .00 %","   .00 %","   .55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.90 %"
"2020-06-18","  4.22 %","   .58 %","   .00 %","   .53 %","   .00 %","   .24 %","   .00 %","   .00 %","   .26 %","  1.67 %","   .00 %","   .00 %","   .00 %"," -2.86 %","   .32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .67 %","  1.64 %","   .48 %","   .00 %","  5.36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .61 %","   .72 %","   .00 %","   .51 %","   .67 %","   .73 %","  1.18 %","   .00 %","   .00 %","   .00 %","   .19 %","   .26 %","   .00 %","   .66 %","   .00 %","   .00 %","   .50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.48 %"
"2020-06-19","  4.22 %","   .69 %","  4.00 %","   .53 %","   .00 %","   .29 %","   .00 %","   .00 %","   .33 %","  1.67 %","   .00 %","   .00 %","   .00 %"," -2.86 %","   .39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .67 %","  1.99 %","   .58 %","   .00 %","  5.36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .61 %","   .90 %","  2.50 %","   .00 %","   .74 %","   .73 %","  2.29 %","   .00 %","   .00 %","   .00 %","   .38 %","   .44 %","   .00 %","   .74 %","   .00 %","   .00 %","   .59 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.40 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.48 %"
"2020-06-20","  4.22 %","   .57 %","  4.00 %","   .00 %","   .00 %","   .35 %","   .00 %","   .00 %","   .37 %","  1.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .52 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .33 %","  2.33 %","   .48 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .41 %","   .89 %","  2.50 %","   .00 %","   .66 %","   .24 %","  2.29 %","   .00 %","   .00 %","   .00 %","   .38 %","   .49 %","   .00 %","   .73 %","   .00 %","   .00 %","   .56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.40 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.41 %"
"2020-06-21","  2.00 %","   .23 %","  4.00 %","   .00 %","   .00 %","   .35 %","   .00 %","   .00 %","   .29 %","  1.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .45 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.14 %","   .42 %","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .30 %","   .77 %","  2.50 %","   .00 %","   .51 %","   .24 %","  2.29 %","   .00 %","   .00 %","   .00 %","   .38 %","   .39 %","   .00 %","   .65 %","   .00 %","   .00 %","   .46 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.40 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.41 %"
"2020-06-22","  2.00 %","   .23 %","  4.00 %","   .00 %","   .00 %","   .29 %","   .00 %","   .00 %","   .22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.58 %","   .19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .10 %","   .65 %","  2.50 %","   .00 %","   .44 %","   .24 %","  1.11 %","   .00 %","   .00 %","   .00 %","   .38 %","   .36 %","   .00 %","   .40 %","   .00 %","   .00 %","   .33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.16 %"
"2020-06-23","  1.82 %","   .23 %","  4.00 %","   .26 %","   .00 %","   .17 %","   .00 %","   .00 %","   .22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.02 %","   .19 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .52 %","  2.50 %","   .50 %","   .36 %","   .23 %","  1.11 %","   .00 %","   .00 %","   .00 %","   .57 %","   .36 %","   .00 %","   .48 %","   .00 %","   .00 %","   .31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.24 %"
"2020-06-24","  1.82 %","   .22 %","   .00 %","   .26 %","   .00 %","   .23 %","   .00 %","   .00 %","   .29 %","   .00 %","   .00 %","   .00 %","   .83 %","   .00 %","   .38 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.49 %","   .28 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .10 %","   .46 %","   .00 %","   .99 %","   .50 %","   .35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .38 %","   .28 %","   .00 %","   .71 %","  5.00 %","   .00 %","   .33 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  1.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.75 %"
"2020-06-25","  1.82 %","   .33 %","   .00 %","   .26 %"," 10.00 %","   .23 %","   .00 %","   .00 %","   .29 %","   .00 %","   .00 %","   .00 %","   .83 %","   .00 %","   .38 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .66 %","  1.78 %","   .41 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .20 %","   .46 %","   .00 %","  1.46 %","   .50 %","   .47 %","   .00 %","   .00 %","   .00 %","   .00 %","   .37 %","   .23 %","   .00 %","   .78 %","  5.00 %","   .00 %","   .40 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  1.95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.68 %"
"2020-06-26","  1.82 %","   .44 %","   .00 %","   .26 %"," 10.00 %","   .23 %","   .00 %","   .00 %","   .32 %","   .00 %","   .00 %","   .00 %","   .83 %","   .00 %","   .38 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .66 %","  1.94 %","   .50 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .20 %","   .46 %","   .00 %","  1.46 %","   .71 %","   .58 %","   .00 %","   .00 %","   .00 %","   .00 %","   .19 %","   .25 %","   .00 %","   .86 %","  5.00 %","   .00 %","   .43 %","   .00 %","   .00 %","   .47 %"," 20.00 %","   .00 %","   .00 %","  1.95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.66 %"
"2020-06-27","  1.82 %","   .44 %","   .00 %","   .26 %"," 10.00 %","   .29 %","   .00 %","   .00 %","   .40 %","   .00 %","   .00 %","   .00 %","   .83 %","  3.33 %","   .44 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .66 %","  1.94 %","   .56 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .20 %","   .46 %","   .00 %","  1.46 %","   .92 %","   .58 %","   .00 %","   .00 %","   .00 %","   .00 %","   .19 %","   .35 %","   .00 %","  1.01 %","  5.00 %","   .00 %","   .48 %","   .00 %","   .00 %","   .47 %"," 20.00 %","   .00 %","   .00 %","  1.95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.12 %"
"2020-06-28","   .00 %","   .44 %","   .00 %","   .00 %"," 10.00 %","   .29 %","   .00 %","   .00 %","   .32 %","   .00 %","   .00 %","   .00 %","   .83 %","  3.33 %","   .38 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .66 %","  1.60 %","   .50 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .20 %","   .34 %","   .00 %","   .96 %","   .77 %","   .46 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .28 %","   .00 %","   .77 %","  5.00 %","   .00 %","   .36 %","   .00 %","   .00 %","   .47 %"," 20.00 %","   .00 %","   .00 %","  1.95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.45 %"
"2020-06-29","   .00 %","   .33 %","   .00 %","   .00 %"," 10.00 %","   .17 %","   .00 %","   .00 %","   .14 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .25 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .66 %","   .93 %","   .31 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .10 %","   .23 %","   .00 %","   .48 %","   .70 %","   .46 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .18 %","   .00 %","   .54 %","   .00 %","   .00 %","   .24 %","   .00 %","   .00 %","   .47 %","   .00 %","   .00 %","   .00 %","   .95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.40 %"
"2020-06-30","   .00 %","   .11 %","   .00 %","   .00 %","   .00 %","   .17 %","   .00 %","   .00 %","   .14 %","   .00 %","   .00 %","   .00 %","   .80 %","  3.33 %","   .12 %","   .00 %","   .00 %","   .00 %","   .61 %","   .00 %","   .32 %","   .30 %","   .22 %","   .00 %","  6.22 %","   .00 %","   .00 %","   .48 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .10 %","   .17 %","   .00 %","   .00 %","   .83 %","   .34 %","   .00 %","   .00 %","   .00 %","   .00 %","  -.18 %","   .23 %","   .00 %","   .30 %","   .00 %","   .00 %","   .29 %","   .00 %","   .00 %","   .47 %","   .00 %","   .00 %","   .00 %","   .91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.23 %"
"2020-07-01","  1.67 %","   .44 %","   .00 %","   .00 %","  6.67 %","   .17 %","   .00 %","   .00 %","   .14 %","   .00 %","   .00 %","   .00 %","   .80 %","  3.33 %","   .19 %","   .00 %","   .00 %","   .00 %","   .61 %","   .00 %","   .32 %","   .45 %","   .12 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .20 %","   .56 %","   .00 %","   .00 %","   .82 %","   .11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .25 %","   .00 %","   .23 %","   .00 %","   .00 %","   .30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.09 %"
"2020-07-02","  1.67 %","   .54 %","   .00 %","   .26 %","  6.67 %","   .06 %","   .00 %","   .00 %","   .07 %","   .00 %","   .00 %","   .00 %","   .80 %","   .00 %","   .31 %","   .00 %","   .00 %","   .00 %","   .61 %","   .00 %","   .32 %","   .60 %","   .12 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .20 %","   .56 %","   .00 %","   .00 %","   .88 %","   .11 %","  1.05 %","   .00 %","   .00 %","   .00 %","   .00 %","   .20 %","   .00 %","   .38 %","  4.00 %","   .00 %","   .30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.42 %"
"2020-07-03","  1.67 %","   .76 %","   .00 %","   .26 %","  6.67 %","   .11 %","   .00 %","   .00 %","   .11 %","   .00 %","   .00 %","   .00 %","   .80 %","   .00 %","   .37 %","   .00 %","   .00 %","   .00 %","   .61 %","   .00 %","   .32 %","  1.19 %","   .18 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .49 %","   .50 %","   .00 %","   .00 %","  1.01 %","   .23 %","  1.05 %","   .00 %","   .00 %","   .00 %","   .19 %","   .30 %","   .00 %","   .52 %"," 10.67 %","   .00 %","   .34 %","  1.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.19 %"
"2020-07-04","  1.67 %","   .76 %","   .00 %","   .26 %","  6.67 %","   .11 %","   .00 %","   .00 %","   .14 %","   .00 %","   .00 %","   .00 %","   .80 %","   .00 %","   .37 %","   .00 %","   .00 %","   .00 %","   .61 %","   .00 %","   .32 %","  1.04 %","   .18 %","   .00 %","  4.00 %","   .00 %","   .00 %","   .94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .49 %","   .56 %","   .00 %","   .47 %","   .87 %","   .11 %","  1.05 %","   .00 %","   .00 %","   .00 %","   .19 %","   .30 %"," 20.00 %","   .45 %"," 10.67 %","   .00 %","   .30 %","  1.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.74 %"
"2020-07-05","  1.67 %","   .76 %","   .00 %","   .26 %","  6.67 %","   .06 %","   .00 %","   .00 %","   .11 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .37 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.04 %","   .12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .47 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .39 %","   .56 %","   .00 %","   .47 %","   .67 %","   .11 %","  1.05 %","   .00 %","   .00 %","   .00 %","   .19 %","   .25 %"," 20.00 %","   .52 %"," 10.67 %","   .00 %","   .16 %","  1.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .87 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.40 %"
"2020-07-06","   .00 %","   .32 %","   .00 %","   .26 %","   .00 %","   .06 %","   .00 %","   .00 %","   .11 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .74 %","   .12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .29 %","   .16 %","   .00 %","   .47 %","   .46 %","   .11 %","  1.05 %","   .00 %","   .00 %","   .00 %","   .19 %","   .17 %"," 20.00 %","   .52 %"," 10.67 %","   .00 %","   .10 %","  1.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.57 %"
"2020-07-07","   .00 %","   .21 %","   .00 %","   .00 %","   .00 %","   .11 %","   .00 %","   .00 %","   .18 %","   .00 %","   .00 %","   .00 %","   .77 %","  2.86 %","   .12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .87 %","   .12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .29 %","   .38 %","   .00 %","   .92 %","   .26 %","   .23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .55 %","   .22 %"," 20.00 %","   .37 %","  6.67 %","   .00 %","   .07 %","  1.00 %","   .00 %","   .91 %","   .00 %","   .00 %","   .00 %","   .83 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .53 %","   .00 %","  1.14 %"
"2020-07-08","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .17 %","   .00 %","   .00 %","   .11 %","   .00 %","   .00 %","   .00 %","   .77 %","  2.86 %","   .18 %","   .00 %","   .00 %","   .00 %","   .59 %","   .00 %","   .00 %","   .43 %","   .09 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .10 %","   .38 %","   .00 %","   .92 %","   .32 %","   .11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .37 %","   .20 %"," 20.00 %","   .29 %","   .00 %","   .00 %","   .11 %","   .00 %","   .00 %","  1.34 %","   .00 %","   .00 %","   .00 %","   .83 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -2.22 %","   .53 %","   .00 %","  1.10 %"
"2020-07-09","   .00 %","   .32 %","   .00 %","   .00 %","   .00 %","   .23 %","   .00 %","   .00 %","   .14 %","   .00 %","   .00 %","   .00 %","   .77 %","  2.86 %","   .18 %","   .00 %","   .00 %","   .00 %","   .59 %","   .00 %","   .62 %","  1.13 %","   .15 %","   .00 %","   .00 %","   .00 %","   .00 %","   .91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .19 %","   .60 %","   .00 %","  1.34 %","   .52 %","   .11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .37 %","   .29 %","   .00 %","   .29 %","   .00 %","   .00 %","   .17 %","   .00 %","   .00 %","  1.34 %","   .00 %","   .00 %","   .00 %","   .83 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -2.22 %","   .53 %","   .00 %","  1.10 %"
"2020-07-10","  1.54 %","   .32 %","   .00 %","   .00 %","   .00 %","   .28 %","   .00 %","   .00 %","   .18 %","   .00 %","   .00 %","   .00 %","   .77 %","   .00 %","   .24 %","   .00 %","   .00 %","   .00 %","   .59 %","   .00 %","   .62 %","  1.26 %","   .24 %","   .00 %","   .00 %","   .00 %","   .00 %","   .91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .19 %","   .81 %","   .00 %","  1.77 %","   .77 %","   .34 %","   .00 %","   .00 %","   .00 %","   .00 %","   .37 %","   .37 %","   .00 %","   .36 %","   .00 %","   .00 %","   .20 %","   .00 %","   .00 %","  1.34 %","   .00 %","   .00 %","   .00 %","   .83 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -2.22 %","   .53 %","   .00 %","  2.50 %"
"2020-07-11","  1.54 %","   .32 %","   .00 %","   .00 %","   .00 %","   .34 %","   .00 %","   .00 %","   .14 %","   .00 %","   .00 %","   .00 %","   .77 %","   .00 %","   .24 %","   .00 %","   .00 %","   .00 %","   .59 %","   .00 %","   .62 %","  1.26 %","   .27 %","   .00 %","  1.67 %","   .00 %","   .00 %","   .91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .19 %","   .86 %","   .00 %","  2.60 %","  1.08 %","   .34 %","   .00 %","   .00 %","   .00 %","   .00 %","   .37 %","   .44 %","   .00 %","   .44 %","   .00 %","   .00 %","   .21 %","   .00 %","   .00 %","  1.34 %","   .00 %","   .00 %","   .00 %","   .83 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -2.22 %","   .53 %","   .00 %","  2.83 %"
"2020-07-12","  1.54 %","   .52 %","   .00 %","   .00 %","   .00 %","   .28 %","   .00 %","   .00 %","   .07 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .18 %","   .00 %","   .00 %","   .00 %","   .59 %","   .00 %","   .62 %","   .98 %","   .21 %","   .00 %","  1.67 %","   .00 %","   .00 %","   .91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .19 %","   .59 %","   .00 %","  2.15 %","  1.08 %","   .22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .34 %","   .00 %","   .29 %","  2.50 %","   .00 %","   .20 %","   .00 %","   .00 %","   .43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -2.22 %","   .00 %","   .00 %","  2.78 %"
"2020-07-13","  1.54 %","   .73 %","   .00 %","   .00 %","   .00 %","   .17 %","   .00 %","   .00 %","   .07 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .06 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .62 %","   .83 %","   .18 %","   .00 %","  1.67 %","   .00 %","   .00 %","   .91 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .10 %","   .59 %","   .00 %","  2.15 %","   .94 %","   .22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .27 %","   .00 %","   .22 %","  2.50 %","   .00 %","   .15 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.05 %"
"2020-07-14","  1.54 %","   .62 %","   .00 %","   .00 %","   .00 %","   .11 %","   .00 %","   .00 %","   .04 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .06 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .14 %","   .15 %","   .00 %","  1.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .19 %","   .47 %","   .00 %","  1.26 %","   .87 %","   .22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .17 %","   .00 %","   .36 %","  4.72 %","   .00 %","   .16 %","   .00 %","   .00 %","   .43 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.05 %"
"2020-07-15","   .00 %","   .82 %","   .00 %","   .00 %","   .00 %","   .11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .06 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .06 %","   .00 %","  1.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .19 %","   .31 %","   .00 %","  1.23 %","   .68 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .36 %","   .15 %","   .00 %","   .36 %","  4.72 %","   .00 %","   .22 %","   .00 %","   .00 %","   .43 %","   .00 %","   .00 %","   .00 %","   .80 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.60 %"
"2020-07-16","   .00 %","   .82 %","   .00 %","   .25 %","   .00 %","   .11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .74 %","  2.50 %","   .12 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .61 %","   .13 %","   .03 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .29 %","   .26 %","   .00 %","   .40 %","   .37 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .54 %","   .14 %","   .00 %","   .29 %","  4.72 %","   .00 %","   .34 %","   .00 %","   .00 %","   .43 %","   .00 %","   .00 %","   .00 %","   .80 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .51 %","   .00 %","  1.58 %"
