"date","North Dakota/Adams","North Dakota/Barnes","North Dakota/Benson","North Dakota/Billings","North Dakota/Bottineau","North Dakota/Bowman","North Dakota/Burke","North Dakota/Burleigh","North Dakota/Cass","North Dakota/Cavalier","North Dakota/Dickey","North Dakota/Divide","North Dakota/Dunn","North Dakota/Eddy","North Dakota/Emmons","North Dakota/Foster","North Dakota/Golden Valley","North Dakota/Grand Forks","North Dakota/Grant","North Dakota/Griggs","North Dakota/Hettinger","North Dakota/Kidder","North Dakota/LaMoure","North Dakota/Logan","North Dakota/McHenry","North Dakota/McIntosh","North Dakota/McKenzie","North Dakota/McLean","North Dakota/Mercer","North Dakota/Morton","North Dakota/Mountrail","North Dakota/Nelson","North Dakota/Oliver","North Dakota/Pembina","North Dakota/Pierce","North Dakota/Ramsey","North Dakota/Ransom","North Dakota/Renville","North Dakota/Richland","North Dakota/Rolette","North Dakota/Sargent","North Dakota/Sheridan","North Dakota/Sioux","North Dakota/Slope","North Dakota/Stark","North Dakota/Steele","North Dakota/Stutsman","North Dakota/Towner","North Dakota/Traill","North Dakota/Unassigned","North Dakota/Walsh","North Dakota/Ward","North Dakota/Wells","North Dakota/Williams"
"2020-08-01","   .00 %","  1.31 %","  7.23 %"," 20.00 %"," 15.13 %","   .00 %","  7.99 %","  3.69 %","   .71 %","  1.36 %","  4.22 %","   .00 %","  2.22 %","  1.67 %","  1.43 %"," 12.15 %","   .00 %","   .76 %","   .00 %"," 17.92 %","   .00 %","  2.00 %","   .00 %"," 36.67 %","  3.33 %","  4.94 %","  3.76 %","  8.28 %","  4.05 %","  3.03 %","  2.29 %"," 28.79 %","   .00 %","   .03 %","  7.50 %","  5.95 %","   .80 %","   .00 %","  3.97 %"," 12.61 %","   .28 %","   .00 %","  2.63 %","   .00 %","  4.30 %","   .00 %","  1.54 %","  4.00 %","  3.22 %","   .00 %","   .63 %","  3.13 %","  2.97 %","  2.55 %"
"2020-08-02","   .00 %","  1.27 %","  6.23 %"," 20.00 %"," 12.91 %","   .00 %","  6.45 %","  2.76 %","   .56 %","  1.36 %","  2.00 %","   .00 %","  2.22 %","   .00 %","  1.43 %"," 10.15 %","   .00 %","   .69 %","   .00 %"," 10.92 %","   .00 %","  2.00 %","   .00 %"," 21.67 %","  3.33 %","  8.87 %","  3.70 %","  5.88 %","  3.00 %","  2.37 %","  2.45 %"," 16.79 %","  3.33 %","  -.71 %","  7.50 %","  6.79 %","   .80 %","   .00 %","  3.66 %"," 11.01 %","   .28 %","   .00 %","  1.45 %","   .00 %","  3.26 %","   .00 %","  2.65 %","   .67 %","  1.55 %","   .00 %","   .84 %","  2.32 %","  1.43 %","  2.14 %"
"2020-08-03","   .00 %","  1.88 %","  6.23 %"," 20.00 %"," 14.09 %","   .00 %","  9.61 %","  2.49 %","   .57 %","  1.36 %","  2.00 %","   .00 %","  2.91 %","   .00 %","  2.76 %"," 12.50 %","   .00 %","   .97 %","   .00 %","  8.70 %","   .00 %","  2.00 %","   .00 %"," 15.67 %","  1.43 %"," 10.54 %","  2.19 %","  6.25 %","  3.00 %","  2.21 %","  2.16 %"," 12.97 %","  3.33 %","  -.71 %","  7.50 %","  6.71 %","   .80 %","   .00 %","  3.87 %"," 10.62 %","  2.78 %","   .00 %","  1.05 %","   .00 %","  5.55 %","  2.00 %","  2.77 %","   .67 %","  1.92 %","   .00 %","   .84 %","  3.14 %","  4.10 %","  2.11 %"
"2020-08-04","   .00 %","  2.46 %"," 12.11 %"," 20.00 %"," 14.09 %","   .00 %","  9.09 %","  2.81 %","   .46 %","   .67 %","  3.82 %","   .00 %","  2.14 %","  3.08 %","  2.58 %","  8.58 %","   .00 %","  1.10 %","   .00 %","  7.70 %","   .00 %","  2.00 %","  1.43 %"," 15.67 %","  1.43 %"," 11.31 %","  2.89 %","  5.56 %","  3.00 %","  2.83 %","  2.48 %"," 12.08 %","  3.33 %","   .00 %","  7.50 %"," 11.66 %","   .00 %","   .00 %","  3.01 %"," 10.25 %","  4.72 %","  4.00 %","   .70 %","   .00 %","  5.96 %","  5.64 %","  3.09 %","   .67 %","  2.35 %","   .00 %","  1.05 %","  3.44 %","  6.45 %","  2.10 %"
"2020-08-05","   .00 %","  3.04 %","  9.34 %","   .00 %"," 12.09 %","   .00 %","  6.42 %","  2.77 %","   .42 %","   .00 %","  1.82 %","   .00 %","  1.40 %","  5.74 %","  2.58 %"," 15.64 %","   .00 %","   .98 %","   .00 %","  3.89 %","   .00 %","  1.82 %","  1.43 %"," 12.33 %","  1.43 %","  8.81 %","  2.89 %","  3.76 %","   .87 %","  2.54 %","  2.48 %"," 11.60 %","  3.33 %","   .00 %","   .00 %"," 12.18 %","   .00 %"," -2.22 %","  3.05 %","  5.60 %","  5.13 %","  4.00 %","   .70 %","   .00 %","  4.57 %","  5.64 %","  2.89 %"," -3.33 %","  3.68 %","   .00 %","  1.02 %","  2.55 %","  6.07 %","  1.98 %"
"2020-08-06","   .00 %","  2.95 %","  7.86 %","   .00 %","  1.18 %","   .00 %","  4.07 %","  2.77 %","   .41 %","   .00 %","  1.82 %","   .00 %","   .69 %","  5.74 %","  2.58 %","  7.31 %","   .00 %","  1.04 %","   .00 %","  1.36 %","   .00 %","  3.48 %","  2.76 %"," 12.33 %","  2.76 %","  7.70 %","  1.76 %","  4.52 %","   .87 %","  3.23 %","  1.72 %","  5.45 %","  3.33 %","   .74 %","   .00 %"," 10.56 %","   .00 %"," -2.22 %","  2.13 %","  8.80 %","  5.13 %","  4.00 %","   .68 %","   .00 %","  4.20 %","  5.64 %","  2.79 %"," -3.33 %","  3.60 %","   .00 %","  1.00 %","  3.03 %","  7.07 %","  1.78 %"
"2020-08-07","   .00 %","  2.32 %","  7.80 %","   .00 %","  1.18 %","   .00 %","  4.07 %","  2.89 %","   .57 %","   .00 %","  1.82 %"," 20.00 %","   .69 %","  3.39 %","  2.58 %"," 10.78 %","   .00 %","  1.13 %","   .00 %","  1.31 %","   .00 %","  3.48 %","  2.76 %","  7.33 %","  2.76 %","  2.44 %","  1.74 %","  6.70 %","  2.54 %","  4.14 %","  1.36 %","  7.26 %","   .00 %","   .03 %","   .00 %","  9.37 %","   .77 %","   .28 %","  2.50 %","  9.84 %","  7.13 %"," 10.67 %","  1.68 %","   .00 %","  5.32 %","  7.17 %","  1.85 %","   .00 %","  4.40 %","   .00 %","  1.00 %","  3.41 %","  7.07 %","  2.73 %"
"2020-08-08","   .00 %","  1.72 %","  8.10 %","   .00 %","   .00 %","   .00 %","   .91 %","  3.13 %","   .65 %","   .00 %","  1.82 %"," 20.00 %","   .00 %","  7.39 %","  1.25 %","  6.95 %","   .00 %","  1.08 %","   .00 %","  2.56 %","   .00 %","  3.48 %","  2.76 %","  3.33 %","  1.33 %","  2.99 %","  2.44 %","  8.75 %","  4.07 %","  4.92 %","  1.64 %","  6.92 %","   .00 %","   .03 %","   .00 %","  8.42 %","  1.51 %","   .28 %","  2.48 %"," 12.69 %","  4.63 %"," 10.67 %","  6.42 %","   .00 %","  3.92 %","  5.17 %","  1.49 %","   .00 %","  3.26 %","   .00 %","  1.20 %","  2.97 %","  4.41 %","  2.93 %"
"2020-08-09","   .00 %","  1.13 %","  1.38 %","   .00 %","  1.11 %","   .00 %","   .00 %","  3.07 %","   .68 %","   .00 %","  1.67 %"," 20.00 %","   .00 %","  4.31 %","   .00 %","  9.06 %","   .00 %","  1.07 %","   .00 %","  2.56 %","   .00 %","  5.02 %","  1.33 %","  3.33 %","  1.33 %","  2.22 %","  1.17 %","  9.43 %","  4.79 %","  4.70 %","  1.29 %","  5.81 %","   .00 %","   .03 %","  1.82 %","  2.88 %","  1.51 %","   .28 %","  2.81 %"," 15.71 %"," -1.64 %","  6.67 %","  7.43 %","   .00 %","  3.42 %","  1.54 %","   .98 %","   .00 %","  3.20 %","   .00 %","   .99 %","  2.64 %","  2.05 %","  2.06 %"
"2020-08-10"," 10.00 %","  1.64 %","  1.06 %","   .00 %","  1.11 %","  6.67 %","   .00 %","  2.74 %","   .59 %","   .00 %","  1.67 %"," 20.00 %","   .00 %","  1.65 %","   .00 %","  2.80 %","  5.00 %","  1.00 %","   .00 %","  2.56 %","   .00 %","  8.92 %","  1.33 %","   .00 %","  2.58 %","  6.89 %","  1.40 %"," 11.50 %","  3.92 %","  5.23 %","  2.06 %","  3.45 %","   .00 %","   .03 %","  1.82 %","  1.51 %","  1.51 %","  2.50 %","  1.55 %"," 14.28 %","   .18 %","  9.17 %","  7.43 %","   .00 %","  3.11 %","  1.54 %","   .98 %","   .00 %","  2.35 %","   .00 %","   .59 %","  3.52 %","  1.00 %","  1.96 %"
"2020-08-11"," 10.00 %","   .57 %","  1.63 %","   .00 %","  2.16 %"," 11.67 %","   .00 %","  2.83 %","   .54 %","   .00 %","  1.67 %"," 20.00 %","   .67 %","  1.65 %","   .00 %","  3.57 %","  5.00 %","  1.31 %","   .00 %","  2.48 %","   .00 %","  7.25 %","   .00 %","   .00 %","  1.25 %","  6.89 %","  1.38 %"," 10.98 %","  5.99 %","  5.08 %","  2.05 %","  3.45 %","   .00 %","  -.71 %","  1.82 %","  2.94 %","  1.51 %","  2.50 %","  1.73 %"," 11.48 %","   .18 %","  9.17 %","  7.81 %","  6.67 %","  5.05 %","  2.97 %","   .48 %","   .00 %","  2.67 %","   .00 %","   .58 %","  3.07 %","   .00 %","  2.01 %"
"2020-08-12"," 10.00 %","   .57 %","  1.90 %","   .00 %","  2.16 %"," 13.67 %","   .00 %","  2.53 %","   .44 %","   .00 %","  1.67 %"," 10.00 %","   .67 %","  5.11 %","  1.18 %","  -.65 %","  9.00 %","  1.41 %","   .00 %","  1.84 %","   .00 %","  7.25 %","   .00 %","   .00 %","  1.25 %","  7.97 %","  1.14 %","  9.33 %","  3.70 %","  4.11 %","  2.78 %","  1.63 %","   .00 %","   .00 %","  3.48 %","  2.63 %","   .74 %","   .00 %","  1.68 %","  9.81 %"," -1.82 %","  2.50 %","  7.51 %","  6.67 %","  3.94 %","  1.43 %","   .32 %","   .00 %","  1.87 %","   .00 %","   .58 %","  2.66 %","  1.90 %","  1.84 %"
"2020-08-13"," 10.00 %","  1.09 %","  3.25 %"," 10.00 %","  3.16 %"," 13.67 %","   .00 %","  2.53 %","   .39 %","   .00 %","  1.67 %"," 16.67 %","   .67 %","  2.16 %","  1.18 %","   .83 %"," 15.67 %","  1.62 %","   .00 %","  1.73 %","   .00 %","  8.36 %","   .00 %","   .00 %","  3.60 %","  6.77 %","   .45 %","  7.21 %","  2.80 %","  3.56 %","  2.52 %","   .80 %","   .00 %","   .00 %","  6.56 %","  3.05 %","   .00 %","   .00 %","  1.67 %","  7.08 %"," -1.82 %","  2.50 %","  2.88 %","  6.67 %","  6.32 %","  1.43 %","   .00 %","   .00 %","  1.45 %","   .00 %","   .57 %","  2.10 %","  1.90 %","  1.73 %"
"2020-08-14"," 10.00 %","  1.09 %","  3.72 %"," 10.00 %","  3.01 %"," 13.67 %","   .00 %","  2.51 %","   .42 %","   .00 %","  1.54 %"," 16.67 %","   .67 %","   .16 %","  2.29 %","  1.60 %"," 20.67 %","  1.72 %","   .00 %","  1.73 %","  3.33 %","  6.83 %","   .00 %","   .00 %","  5.71 %","  6.77 %","   .67 %","  8.21 %","  3.34 %","  3.47 %","  2.77 %","   .80 %","   .00 %","   .00 %","  4.74 %","  3.80 %","   .00 %","  2.22 %","  1.08 %","  3.71 %","   .00 %","  2.50 %","  2.31 %","  6.67 %","  7.54 %","  2.76 %","   .32 %","   .00 %","  1.77 %","   .00 %","  1.51 %","  2.74 %","  3.64 %","  2.07 %"
"2020-08-15","   .00 %","  2.06 %","  3.82 %"," 10.00 %","  3.01 %","  7.00 %","   .00 %","  2.28 %","   .46 %","   .00 %","  1.54 %"," 16.67 %","   .67 %","  1.27 %","  6.50 %","   .06 %"," 17.67 %","  2.57 %","   .00 %","  1.73 %","  3.33 %","  4.27 %","   .00 %","   .00 %","  4.46 %","  2.11 %","   .44 %","  6.39 %","  3.34 %","  2.83 %","  2.27 %","   .77 %","   .00 %","   .00 %","  6.08 %","  3.99 %","   .00 %","  2.22 %","  1.08 %","  3.90 %","   .00 %","   .00 %","  2.31 %","  6.67 %","  7.42 %","  2.76 %","   .47 %","   .00 %","  2.43 %","   .00 %","  1.87 %","  2.37 %","  2.84 %","  2.05 %"
"2020-08-16","   .00 %","  3.51 %","  3.45 %"," 10.00 %","  1.95 %","  2.00 %","   .00 %","  2.22 %","   .45 %","   .00 %","  1.54 %"," 16.67 %","   .65 %","  2.33 %","  6.50 %","  -.71 %"," 19.48 %","  2.40 %","   .00 %","  1.14 %","  3.33 %","  4.27 %","   .00 %","   .00 %","  7.32 %","  2.11 %","   .44 %","  5.81 %","  1.27 %","  2.38 %","  2.65 %","   .77 %","   .00 %","   .00 %","  6.08 %","  3.04 %","   .00 %","  2.22 %","  1.25 %","  1.43 %","   .00 %","   .00 %","  2.45 %","   .00 %","  6.15 %","  1.33 %","   .31 %","   .00 %","  2.35 %","   .00 %","  1.83 %","  3.10 %","  2.84 %","  1.83 %"
"2020-08-17","   .00 %","  3.95 %","  3.62 %"," 10.00 %","  1.95 %","   .00 %","   .00 %","  2.34 %","   .40 %","   .00 %","  1.54 %","  6.67 %","   .65 %","  1.22 %","  5.32 %","   .80 %"," 15.48 %","  2.40 %","   .00 %","  1.14 %","  6.19 %","  5.18 %","   .00 %","   .00 %","  7.32 %","  1.03 %","   .65 %","  5.29 %","  1.90 %","  2.26 %","  1.92 %","   .77 %","   .00 %","   .00 %","  4.41 %","  3.50 %","   .00 %","  2.22 %","   .70 %","  1.43 %","   .00 %","   .00 %","  1.75 %","   .00 %","  5.81 %","  1.33 %","   .31 %","  4.00 %","  2.35 %","   .00 %","  1.83 %","  3.09 %","   .94 %","  1.02 %"
"2020-08-18","  6.67 %","  3.86 %","  2.32 %","   .00 %","   .95 %","   .00 %","   .00 %","  2.45 %","   .39 %","   .00 %","  1.54 %","  5.00 %","   .65 %","  1.16 %","  5.32 %","   .06 %"," 12.15 %","  2.04 %","   .00 %","   .00 %","  6.19 %","  4.07 %","   .00 %","   .00 %","  4.96 %","   .00 %","   .65 %","  4.87 %","  1.25 %","  2.17 %","  1.34 %","   .77 %","   .00 %","   .00 %","  1.33 %","  2.16 %","   .00 %","  2.22 %","   .52 %","   .93 %","   .00 %","   .00 %","  2.33 %","   .00 %","  2.89 %","  1.33 %","   .47 %","  4.00 %","  2.00 %","   .00 %","  2.68 %","  3.37 %","   .94 %","   .94 %"
"2020-08-19"," 11.67 %","  4.29 %","  1.66 %","   .00 %","   .91 %","  5.45 %","   .87 %","  2.54 %","   .50 %","   .00 %","   .00 %","  5.00 %","  1.27 %","  3.16 %","  4.21 %","  -.71 %","  7.15 %","  2.34 %","   .00 %","   .54 %","  2.86 %","  4.94 %","   .00 %","   .00 %","  3.69 %","   .49 %","   .43 %","  3.75 %","   .00 %","  2.16 %","   .93 %","   .77 %","   .00 %","   .00 %","  3.83 %","  1.41 %","  1.43 %","   .00 %","   .69 %","  1.37 %","   .00 %","   .00 %","  2.28 %","   .00 %","  2.32 %","   .00 %","   .31 %","  4.00 %","  1.31 %","   .00 %","  2.56 %","  4.02 %","   .87 %","   .92 %"
"2020-08-20"," 11.67 %","  2.23 %","  3.68 %","   .00 %","  1.78 %","  5.45 %","   .87 %","  2.92 %","   .55 %","   .00 %","  1.43 %","  5.00 %","  3.09 %","  3.01 %","   .87 %","   .03 %","  6.58 %","  2.06 %","   .00 %","   .54 %","  7.86 %","  1.78 %","   .00 %","   .00 %","  3.69 %","   .49 %","   .43 %","  2.90 %","   .00 %","  2.51 %","   .66 %","   .00 %","   .00 %","   .00 %","  4.72 %","  2.28 %","  2.10 %","   .00 %","   .69 %","   .90 %","   .00 %","   .00 %","  2.67 %","  5.00 %","  5.32 %","   .00 %","   .61 %","  4.00 %","   .96 %","   .00 %","  2.99 %","  5.51 %","  1.67 %","   .98 %"
"2020-08-21"," 11.67 %","  2.55 %","  3.82 %","   .00 %","   .95 %","  6.88 %","   .87 %","  3.21 %","   .60 %","   .00 %","  1.43 %","  5.00 %","  3.00 %","  1.95 %","   .87 %","   .80 %","  4.76 %","  2.75 %","  5.00 %","   .54 %","  7.86 %","  1.78 %","  1.25 %","   .00 %","   .83 %","   .96 %","   .64 %","  2.62 %","   .59 %","  2.69 %","   .51 %","   .00 %","   .00 %","   .00 %","  5.72 %","  2.44 %","  3.39 %","   .00 %","   .68 %","  1.99 %","   .00 %","   .00 %","  1.81 %","  5.00 %","  4.80 %","  1.25 %","   .76 %","  4.00 %","   .93 %","   .00 %","  3.40 %","  5.69 %","  2.44 %","  1.10 %"
"2020-08-22"," 11.67 %","  4.46 %","  3.33 %","  6.67 %","  1.81 %","  6.88 %","   .87 %","  3.50 %","   .72 %","   .00 %","  2.76 %","  5.00 %","  4.08 %","  1.95 %","   .87 %","   .77 %"," 14.10 %","  4.20 %"," 17.00 %","   .54 %","  9.00 %","   .87 %","  2.43 %","   .00 %","  2.43 %","   .96 %","  1.26 %","  3.48 %","  1.73 %","  3.06 %","   .51 %","   .74 %","   .00 %","   .74 %","  6.67 %","  1.98 %","  3.99 %","   .00 %","   .68 %","  2.61 %","   .00 %","   .00 %","  2.37 %","  5.00 %","  5.49 %","  1.25 %","  1.06 %","   .00 %","   .93 %","   .00 %","  3.40 %","  6.61 %","  2.44 %","  1.41 %"
"2020-08-23","  5.00 %","  4.38 %","  2.98 %","  6.67 %","  1.81 %","  6.88 %","   .87 %","  3.11 %","   .79 %","   .00 %","  2.76 %","   .00 %","  4.08 %","  1.86 %","   .87 %","  1.51 %"," 10.76 %","  4.85 %"," 19.50 %","   .54 %","  9.00 %","   .87 %","  2.43 %","   .00 %","  2.43 %","   .96 %","  1.26 %","  3.72 %","  1.73 %","  2.57 %","   .51 %","   .74 %","  2.86 %","   .74 %","  6.67 %","  2.18 %","  3.99 %","   .00 %","   .84 %","  2.38 %","   .00 %","   .00 %","  1.53 %","  5.00 %","  5.52 %","  1.25 %","  1.06 %","   .00 %","   .93 %","   .00 %","  2.36 %","  6.64 %","  2.44 %","  1.21 %"
"2020-08-24","   .00 %","  4.30 %","  3.06 %","  6.67 %","   .91 %","  1.43 %","   .00 %","  2.71 %","   .66 %","   .00 %","  6.51 %","   .00 %","  3.97 %","  2.73 %","   .87 %","  1.51 %"," 11.67 %","  4.79 %"," 19.50 %","   .00 %","  9.00 %","   .83 %","  2.43 %","   .00 %","  2.34 %","   .48 %","  1.26 %","  3.30 %","  1.73 %","  2.37 %","   .64 %","   .74 %","  2.86 %","   .74 %","  4.17 %","  3.80 %","  3.15 %","   .00 %","   .83 %","  1.91 %","   .00 %","   .00 %","  1.13 %","  5.00 %","  5.53 %","  1.25 %","  1.63 %","   .00 %","   .93 %","   .00 %","  1.69 %","  5.50 %","   .77 %","  1.13 %"
