"date","Colorado/Adams","Colorado/Alamosa","Colorado/Arapahoe","Colorado/Archuleta","Colorado/Baca","Colorado/Bent","Colorado/Boulder","Colorado/Broomfield","Colorado/Chaffee","Colorado/Cheyenne","Colorado/Clear Creek","Colorado/Conejos","Colorado/Costilla","Colorado/Crowley","Colorado/Custer","Colorado/Delta","Colorado/Denver","Colorado/Dolores","Colorado/Douglas","Colorado/Eagle","Colorado/El Paso","Colorado/Elbert","Colorado/Fremont","Colorado/Garfield","Colorado/Gilpin","Colorado/Grand","Colorado/Gunnison","Colorado/Hinsdale","Colorado/Huerfano","Colorado/Jackson","Colorado/Jefferson","Colorado/Kiowa","Colorado/Kit Carson","Colorado/La Plata","Colorado/Lake","Colorado/Larimer","Colorado/Las Animas","Colorado/Lincoln","Colorado/Logan","Colorado/Mesa","Colorado/Mineral","Colorado/Moffat","Colorado/Montezuma","Colorado/Montrose","Colorado/Morgan","Colorado/Otero","Colorado/Ouray","Colorado/Out of CO","Colorado/Park","Colorado/Phillips","Colorado/Pitkin","Colorado/Prowers","Colorado/Pueblo","Colorado/Rio Blanco","Colorado/Rio Grande","Colorado/Routt","Colorado/Saguache","Colorado/San Juan","Colorado/San Miguel","Colorado/Sedgwick","Colorado/Summit","Colorado/Teller","Colorado/Unassigned","Colorado/Washington","Colorado/Weld","Colorado/Yuma"
"2020-06-26","  1.12 %","  1.69 %","   .67 %","   .00 %","   .00 %","   .00 %","  1.14 %","  1.39 %"," -1.28 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.45 %","   .00 %","  1.23 %","   .97 %","","  1.79 %","  1.49 %","  2.07 %","  1.82 %","  3.12 %","  3.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .85 %","","   .00 %","  4.44 %","   .00 %","  1.30 %","   .00 %","   .00 %","   .16 %","  1.15 %","   .00 %"," 11.11 %","   .00 %","   .50 %","   .15 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.20 %","   .00 %","   .81 %","   .00 %","  2.86 %","  1.45 %","   .00 %","   .00 %","  2.94 %","","   .75 %","   .00 %","","   .00 %","   .58 %","   .00 %"
"2020-06-27","   .86 %","  1.66 %","   .53 %","   .00 %","   .00 %","   .00 %","   .82 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .67 %","","  1.21 %","   .74 %","  1.32 %","   .00 %","  3.03 %","  2.31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .65 %","","   .00 %","   .00 %","   .00 %","  1.71 %","   .00 %","   .00 %","   .00 %","  1.14 %","   .00 %","   .00 %","  1.45 %","   .00 %","   .15 %","   .00 %","   .00 %","","   .00 %","   .00 %"," -1.08 %","  5.88 %","  1.61 %","   .00 %","  1.39 %","  1.43 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .36 %","   .00 %"
"2020-06-28","  1.34 %","  1.63 %","   .59 %","   .00 %","   .00 %","   .00 %","   .97 %","  1.37 %","  1.30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .86 %","","  1.84 %","   .15 %","  1.35 %","  1.79 %","  5.88 %","  2.63 %","   .00 %","  5.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .87 %","","   .00 %","  7.45 %","  2.00 %","   .70 %","   .00 %","   .00 %","   .16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .49 %","   .15 %","   .00 %","   .00 %","","   .00 %","  6.67 %","  1.09 %","  5.56 %","  1.32 %","   .00 %","   .00 %","  1.41 %","  2.00 %","   .00 %","  2.86 %","","   .75 %","   .00 %","","   .00 %","   .18 %","   .00 %"
"2020-06-29","   .53 %","   .53 %","   .29 %","   .00 %","  7.69 %","   .00 %","   .51 %","   .68 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .83 %","","   .75 %","   .29 %","  1.42 %"," -1.75 %","   .00 %","  1.47 %","   .00 %"," 10.53 %","   .00 %","   .00 %","   .00 %","   .00 %","   .56 %","","   .00 %","  4.95 %","   .00 %","   .70 %","   .00 %","   .00 %","   .00 %","  6.74 %","   .00 %","   .00 %","  1.43 %","   .49 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.08 %","  5.26 %","   .52 %","   .00 %","  1.37 %","  1.39 %","   .00 %","   .00 %","  2.78 %","","   .00 %","   .00 %","","   .00 %","   .36 %","  1.96 %"
"2020-06-30","   .36 %","  1.60 %","   .58 %","   .00 %","   .00 %","   .00 %","  1.24 %","   .34 %"," -1.28 %","   .00 %","  5.56 %","   .00 %","  5.00 %","   .00 %","   .00 %","  1.22 %","   .37 %","","   .53 %","   .58 %","   .59 %","  1.79 %","   .00 %","  7.58 %","   .00 %","   .00 %","   .54 %","   .00 %","   .00 %"," ##.## %","   .41 %","","  3.23 %","  5.66 %","   .00 %","  1.80 %"," 28.57 %","   .00 %","   .00 %","  1.05 %"," 40.00 %"," 40.00 %","  1.41 %","   .98 %","   .00 %","   .00 %"," 10.00 %","","   .00 %","   .00 %","  5.32 %","   .00 %","  1.30 %"," 33.33 %","  2.70 %","   .00 %","   .00 %"," ##.## %","   .00 %","","   .00 %","   .00 %","","  2.27 %","   .14 %","   .00 %"
"2020-07-01","   .98 %","  3.14 %","   .62 %","   .00 %","   .00 %","   .00 %","  1.23 %","  1.01 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.20 %","   .82 %","","  1.37 %","   .14 %","  2.40 %","   .00 %","  2.78 %","   .67 %","   .00 %","   .00 %","   .53 %","   .00 %","   .00 %","   .00 %","  1.08 %","","  3.12 %","  3.57 %","   .00 %","  1.49 %","   .00 %","   .00 %","   .16 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .15 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %","  5.00 %","   .77 %","   .00 %","   .00 %","  2.74 %","   .00 %","   .00 %","  5.41 %","","  1.86 %","   .00 %","","   .00 %","   .75 %","   .00 %"
"2020-07-02","   .97 %","  1.02 %","   .63 %"," 12.50 %","   .00 %","   .00 %","   .93 %","  1.99 %","   .00 %","   .00 %","   .00 %"," 15.38 %","  4.76 %","   .00 %","   .00 %"," -1.19 %","  1.11 %","","  2.07 %","   .58 %","  1.77 %","   .00 %","  2.70 %","  1.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.29 %","","   .00 %","   .00 %","   .00 %","  1.34 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %"," -7.14 %"," -1.39 %","   .48 %","   .15 %","   .00 %","   .00 %","","   .00 %","   .00 %","  3.03 %","   .00 %","   .00 %","   .00 %","  2.63 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .73 %","   .00 %","","  2.22 %","   .57 %","   .00 %"
"2020-07-03","   .47 %","   .00 %","   .63 %","   .00 %","   .00 %"," 25.00 %","   .71 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .71 %","","   .91 %","   .43 %","  2.06 %","   .00 %","   .00 %","  3.30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .62 %","","   .00 %","   .86 %","   .00 %","  2.51 %","   .00 %","   .00 %","   .00 %","  6.86 %"," 28.57 %","   .00 %","  1.41 %","   .48 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .00 %"," 14.29 %","   .76 %","   .00 %","  1.28 %","  1.33 %","   .00 %","   .00 %","   .00 %","","   .36 %","  2.44 %","","   .00 %","   .49 %","   .00 %"
"2020-07-04","   .82 %","   .50 %","   .55 %"," 11.11 %","   .00 %","   .00 %","   .28 %","  1.63 %","   .00 %","   .00 %"," 10.53 %","   .00 %","   .00 %","  1.43 %","   .00 %","  1.20 %","   .55 %","","  1.31 %","   .14 %","  1.94 %","   .00 %","  5.26 %","  1.60 %","   .00 %","   .00 %","   .53 %","   .00 %","   .00 %","   .00 %","   .47 %","","   .00 %","  3.42 %","  1.96 %","  1.93 %","   .00 %","   .00 %","   .31 %","  3.67 %","   .00 %","   .00 %","  1.39 %","  -.48 %","   .15 %","   .00 %","  9.09 %","","   .00 %","   .00 %","  1.96 %","   .00 %","  2.02 %","   .00 %","   .00 %","  1.32 %","   .00 %","   .00 %","   .00 %","","   .36 %","  2.38 %","","   .00 %","   .32 %","  1.92 %"
"2020-07-05","   .93 %","   .00 %","   .47 %","   .00 %","   .00 %","   .00 %","   .49 %","   .64 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .34 %","","   .70 %","   .57 %","  1.32 %","   .00 %","   .00 %","   .31 %"," 14.29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .43 %","","   .00 %","  1.65 %","   .00 %","  1.52 %","   .00 %","   .00 %","   .00 %","  4.42 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","   .96 %"," 20.83 %","   .74 %","   .00 %","  1.27 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.08 %","   .00 %","","   .00 %","   .31 %","   .00 %"
"2020-07-06","   .87 %","   .00 %","   .28 %"," 10.00 %","   .00 %","   .00 %","   .56 %","   .64 %","  1.30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.19 %","   .65 %","","   .59 %","   .57 %","  1.42 %","  1.75 %","  2.50 %","  -.63 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .47 %","","   .00 %","  -.81 %","   .00 %","   .62 %","   .00 %","   .00 %","   .00 %","   .85 %"," 22.22 %","   .00 %","  1.37 %","   .96 %","   .00 %","   .00 %","   .00 %","","  3.70 %","   .00 %","   .00 %","   .00 %","   .25 %","   .00 %","   .00 %","  1.30 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","","   .00 %","   .24 %","   .00 %"
"2020-07-07","  1.77 %","  1.00 %","   .97 %","   .00 %","   .00 %","-20.00 %","   .76 %","  1.27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.20 %","  1.15 %","","  2.26 %","   .85 %","  1.51 %","  3.45 %","   .00 %","  2.84 %","   .00 %","  9.52 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.46 %","","   .00 %","  4.10 %"," -1.92 %","  1.24 %","   .00 %","   .00 %","   .00 %","  1.68 %"," 18.18 %","   .00 %","   .00 %","   .48 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  2.86 %","  3.45 %","   .74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","","  1.78 %"," 20.93 %","","   .00 %","   .42 %","   .00 %"
"2020-07-08","  1.52 %","   .50 %","   .70 %","  9.09 %","   .00 %","   .00 %","   .83 %","  1.25 %","  3.85 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 50.00 %","   .00 %","  1.15 %","","  1.34 %","  2.38 %","  2.46 %","   .00 %","   .00 %","  3.99 %","   .00 %","   .00 %","   .53 %","   .00 %","   .00 %","   .00 %","  1.58 %","","  6.06 %","  2.36 %","  1.96 %","  3.06 %","   .00 %","   .00 %","   .00 %","  3.31 %","  7.69 %","   .00 %","  1.35 %","   .95 %","   .00 %","   .00 %","   .00 %",""," 14.29 %","   .00 %","  2.78 %","  6.67 %","  1.22 %","   .00 %","   .00 %","  1.28 %","   .98 %","   .00 %","  5.13 %","","   .70 %","   .00 %","","   .00 %","   .76 %","  1.89 %"
"2020-07-09","   .92 %","   .49 %","   .93 %","   .00 %","   .00 %","   .00 %","  1.36 %","  2.78 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.19 %","  1.16 %","","  2.08 %","   .82 %","  1.93 %","   .00 %","   .00 %","  2.95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.21 %","","   .00 %","   .00 %","   .00 %","  3.08 %"," 11.11 %","   .00 %","   .00 %","  3.20 %","  7.14 %","  7.69 %","  1.33 %","   .47 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  5.41 %","  3.12 %","   .24 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.88 %","","   .35 %","  1.92 %","","   .00 %","   .86 %","   .00 %"
"2020-07-10","  1.77 %","   .00 %","  1.32 %","   .00 %","   .00 %","   .00 %","   .81 %","   .90 %","  1.23 %","   .00 %","   .00 %"," 13.33 %","   .00 %","   .00 %","   .00 %","  1.20 %","  1.41 %","","  3.90 %","  2.71 %","  4.67 %","  1.67 %","  2.44 %","  8.60 %","   .00 %"," 13.04 %","  1.05 %","   .00 %","   .00 %"," ##.## %","  1.64 %","","  2.86 %","  2.31 %","  1.92 %","  1.73 %","-10.00 %","   .00 %","   .16 %","  6.20 %","   .00 %","  7.14 %","  1.32 %","   .93 %","   .15 %","   .00 %","   .00 %","","  3.12 %","   .00 %","  5.98 %","  9.09 %","  1.20 %"," 50.00 %","   .00 %","  2.53 %","   .00 %","   .00 %","  4.65 %","","  1.73 %"," 11.32 %","","   .00 %","  1.23 %","   .00 %"
"2020-07-11","  1.07 %","   .00 %","   .79 %","   .00 %","   .00 %","   .00 %","  1.00 %","  1.49 %"," 13.41 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","   .00 %"," -1.19 %","   .94 %","","  1.25 %","   .40 %","  2.21 %","  1.64 %","  2.38 %","  6.33 %","   .00 %","  3.85 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.25 %","","   .00 %","   .75 %","  1.89 %","  1.70 %","   .00 %","   .00 %","   .00 %","  2.19 %","  6.67 %","   .00 %","   .00 %","   .93 %","   .00 %","  4.55 %","   .00 %","","   .00 %","   .00 %","  4.84 %","   .00 %","  1.90 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","","  -.34 %","  1.69 %","","   .00 %","   .50 %","   .00 %"
"2020-07-12","   .81 %","   .00 %","   .36 %","   .00 %","   .00 %","   .00 %","   .26 %","   .00 %"," 24.73 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.20 %","   .89 %","","  2.38 %","   .26 %","  1.97 %","   .00 %","   .00 %","  2.98 %","   .00 %","  3.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .63 %","","   .00 %","  1.49 %","   .00 %","  2.00 %"," 11.11 %","   .00 %","   .00 %","  1.43 %","  6.25 %","   .00 %","  3.90 %","   .00 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.54 %","   .00 %","   .47 %","   .00 %","  1.25 %","  1.23 %","   .00 %","   .00 %","  2.08 %","","   .00 %","  1.67 %","","   .00 %","   .37 %","   .00 %"
"2020-07-13","   .65 %","   .00 %","   .62 %","   .00 %","   .00 %","   .00 %","   .99 %","   .29 %","  4.31 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","   .63 %","","  1.46 %","   .39 %","  1.41 %","  1.61 %","  4.65 %","  1.93 %","   .00 %","-17.86 %","   .52 %","   .00 %"," 25.00 %"," 14.29 %","   .96 %","","  2.78 %","   .00 %","   .00 %","  3.16 %","   .00 %","   .00 %","   .00 %","  2.82 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .61 %","   .00 %","   .00 %",""," -3.03 %","   .00 %","   .00 %","  5.56 %","  2.78 %","   .00 %","   .00 %","  2.44 %","   .00 %","   .00 %","  2.04 %","","   .00 %","   .00 %","","   .00 %","   .87 %","   .00 %"
"2020-07-14","  1.23 %","   .00 %","   .92 %","   .00 %","   .00 %","   .00 %","  1.70 %","  1.75 %","  1.65 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .74 %","","  1.95 %","  2.22 %","  2.13 %","  3.17 %","  2.22 %","  4.26 %","   .00 %"," 26.09 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.11 %","","   .00 %","  7.35 %","   .00 %","  1.37 %","   .00 %","   .00 %","   .00 %","  4.79 %","   .00 %","   .00 %","  1.25 %","  2.29 %","   .15 %","   .00 %","   .00 %","","  3.12 %","   .00 %","  4.55 %","   .00 %","  1.35 %","   .00 %","  1.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.56 %","","   .00 %","   .73 %","   .00 %"
"2020-07-15","  1.42 %","   .00 %","   .96 %","  8.33 %","   .00 %"," 25.00 %","  1.28 %","  1.15 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.38 %","  1.09 %","","  1.92 %","  1.53 %","  1.52 %","  3.08 %","  2.17 %","  1.59 %"," 37.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .94 %",""," -2.70 %","   .00 %","  3.70 %","  2.40 %"," 10.00 %","   .00 %","   .00 %","  5.88 %","   .00 %","   .00 %","  3.70 %","  -.45 %","   .30 %","   .00 %","   .00 %","","   .00 %","   .00 %","  1.45 %","  2.63 %","  1.78 %","   .00 %","  1.22 %","  2.38 %","   .00 %","   .00 %"," 14.00 %"," 50.00 %","   .34 %","   .00 %","","   .00 %","  1.41 %","  1.85 %"
"2020-07-16","  1.14 %","   .98 %","  1.12 %"," 15.38 %","   .00 %","   .00 %","  1.46 %","   .57 %","   .81 %","   .00 %","  9.52 %","  5.56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .82 %","","  3.19 %","  2.14 %","  2.80 %","   .00 %"," 44.68 %","  4.69 %","  9.09 %"," 10.34 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.80 %","","   .00 %","  3.42 %","  1.79 %","  2.75 %","   .00 %","   .00 %","   .00 %","   .62 %","   .00 %","   .00 %","  1.19 %","  1.35 %","   .00 %","  4.35 %","   .00 %","","   .00 %","   .00 %","  2.86 %","  7.69 %","  2.40 %","   .00 %"," -1.20 %","   .00 %","   .97 %","   .00 %","  5.26 %"," 33.33 %","  1.36 %","  1.54 %","","   .00 %","  1.20 %","   .00 %"
"2020-07-17","  1.05 %","   .49 %","  1.37 %"," 20.00 %","   .00 %","   .00 %","  1.12 %","  1.13 %","  3.23 %"," 40.00 %","   .00 %","  5.26 %","   .00 %","   .00 %"," 14.29 %","   .00 %","  1.10 %","   .00 %","  2.38 %","  1.48 %","  3.06 %","   .00 %","  4.41 %","  5.12 %","   .00 %","  6.25 %","  2.07 %","   .00 %","   .00 %","   .00 %","  1.48 %","","   .00 %","  1.99 %","  3.51 %","  3.17 %","   .00 %"," 50.00 %","   .16 %","  6.75 %","   .00 %","  6.25 %","  4.71 %","  1.78 %","   .30 %"," -4.17 %","   .00 %","","   .00 %","   .00 %","  2.78 %","  4.76 %","  2.13 %","   .00 %","   .00 %"," -1.16 %","   .00 %","   .00 %","  6.67 %"," 25.00 %","  2.01 %","  3.03 %","","   .00 %","  1.57 %","   .00 %"
"2020-07-18","   .68 %","   .00 %","   .94 %","   .00 %","   .00 %","   .00 %","   .56 %","   .00 %"," 64.06 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.41 %","   .00 %","   .00 %","   .80 %"," ##.## %","  1.31 %","   .85 %","  2.05 %","  1.49 %","  1.41 %","  2.43 %","   .00 %","  2.94 %","  1.02 %","   .00 %","   .00 %","   .00 %","   .96 %","","   .00 %","  1.95 %","  1.69 %","  1.34 %","   .00 %","   .00 %","   .00 %","  3.45 %","   .00 %","  5.88 %","   .00 %","  1.31 %","   .00 %","  4.35 %","   .00 %","","   .00 %","   .00 %","  1.35 %","   .00 %","   .63 %","   .00 %","   .00 %","  2.35 %","   .96 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.41 %","","   .00 %","   .41 %","   .00 %"
"2020-07-19","   .71 %","   .00 %","   .70 %","   .00 %","   .00 %","   .00 %","   .86 %","   .28 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","  2.33 %","   .61 %","   .00 %","  1.60 %","  1.93 %","  1.15 %","  1.47 %","  2.78 %","  2.77 %","   .00 %","   .00 %","   .50 %","   .00 %","   .00 %","   .00 %","   .92 %","","   .00 %","  1.27 %","   .00 %","  2.27 %","   .00 %","   .00 %","   .00 %","  2.78 %","   .00 %","   .00 %","  1.12 %","   .86 %","   .00 %","   .00 %","   .00 %","","  6.06 %","   .00 %","  3.33 %","  2.27 %","   .21 %","   .00 %","  2.44 %","   .00 %","   .95 %","   .00 %","  3.12 %"," 60.00 %","   .66 %","  9.86 %","","   .00 %","   .66 %","  1.82 %"
"2020-07-20","   .77 %","   .00 %","   .71 %","  5.56 %","   .00 %","   .00 %","   .49 %","   .84 %","  2.38 %"," 28.57 %","  4.35 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","   .69 %","   .00 %","  1.95 %","   .35 %","  2.47 %","  1.45 %","  4.05 %","  1.73 %","   .00 %","  5.71 %","  1.00 %","   .00 %","   .00 %","   .00 %","   .73 %","","   .00 %","  3.77 %","  1.67 %","  3.06 %","   .00 %","   .00 %","   .16 %","  2.16 %","   .00 %","   .00 %","  2.22 %","   .43 %","   .00 %","   .00 %","   .00 %","","   .00 %","   .00 %","  -.65 %","   .00 %","  3.93 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.52 %"," 25.00 %","   .00 %","  3.85 %","","   .00 %","  1.06 %","   .00 %"
"2020-07-21","   .99 %","   .48 %","  1.07 %"," 15.79 %","   .00 %","   .00 %","   .73 %","   .55 %","   .00 %","-11.11 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","  2.27 %","  1.22 %","   .00 %","  1.47 %","   .59 %","  2.28 %","  4.29 %","  1.30 %","  1.70 %","  8.33 %","   .00 %","  3.96 %","   .00 %","   .00 %","   .00 %","  1.27 %","","   .00 %","  3.03 %"," -1.64 %","  1.71 %","   .00 %"," 16.67 %","   .00 %","  1.06 %","   .00 %","   .00 %"," -1.09 %","   .43 %","   .00 %","  8.33 %","   .00 %","","   .00 %","  6.25 %","  3.90 %","   .00 %","  4.38 %","   .00 %","   .00 %","  4.60 %","   .00 %","   .00 %","  1.49 %"," 10.00 %","   .65 %","  4.94 %","","   .00 %","   .43 %","   .00 %"
"2020-07-22","  1.23 %","  2.88 %","   .93 %","  9.09 %","   .00 %","   .00 %","  1.26 %","  1.92 %","  2.33 %","-12.50 %","   .00 %","   .00 %","   .00 %","  1.39 %","   .00 %","  2.22 %","  1.38 %","   .00 %","  2.40 %","  3.39 %","  2.71 %","  2.74 %","  5.13 %","  4.47 %","   .00 %","  5.41 %","  2.86 %","   .00 %","   .00 %","   .00 %","  1.40 %","","   .00 %","  2.35 %","   .00 %","  2.39 %","   .00 %","-14.29 %","   .00 %","  4.19 %","   .00 %"," 11.11 %","   .00 %","  3.81 %","   .15 %"," 15.38 %","   .00 %","","   .00 %","   .00 %","  1.25 %","   .00 %","  2.10 %","   .00 %","   .00 %","  2.20 %","   .00 %","   .00 %","  1.47 %","   .00 %","   .97 %","  2.35 %","","   .00 %","  1.07 %","   .00 %"
"2020-07-23","  1.22 %","   .93 %","  1.27 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.37 %","   .00 %","  1.09 %","  1.84 %","   .00 %","  1.63 %","  2.15 %","  2.06 %","  1.33 %","  1.22 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.97 %",""," 13.89 %","  3.45 %","  1.67 %","  2.16 %"," 18.18 %","   .00 %","   .00 %","  7.04 %","   .00 %","   .00 %","  1.10 %","  1.22 %","   .00 %"," 10.00 %","   .00 %","","  2.86 %"," 11.76 %"," -7.41 %","   .00 %","   .56 %","   .00 %","   .00 %","  1.08 %","   .00 %","   .00 %","  1.45 %","   .00 %","   .32 %","  2.30 %","","   .00 %","   .79 %","   .00 %"
"2020-07-24","  2.28 %","  1.39 %","  1.55 %","   .00 %","   .00 %","   .00 %","  1.00 %","   .80 %","  1.82 %","   .00 %","   .00 %","  4.76 %","   .00 %","   .00 %","   .00 %","  1.08 %","  1.48 %","   .00 %","  2.02 %","  2.55 %","  1.66 %","   .00 %","  2.41 %","  2.78 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","  1.88 %","","  2.44 %","   .00 %","   .00 %","  2.03 %","   .00 %","   .00 %","   .00 %","  2.82 %","  5.88 %","  5.00 %","  1.09 %","  1.21 %","   .60 %","  6.06 %","   .00 %","","  2.78 %","   .00 %"," -1.33 %","   .00 %","  1.86 %","   .00 %","  2.38 %","   .00 %","   .94 %","   .00 %","   .00 %","   .00 %","   .32 %","   .00 %","","   .00 %","  1.02 %","   .00 %"
"2020-07-25","  1.88 %","   .00 %","  1.52 %","  4.17 %","   .00 %","   .00 %","  1.74 %","   .53 %","  8.48 %","   .00 %","  4.17 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.26 %","  1.81 %","-50.00 %","  2.19 %","  1.94 %","  2.67 %","  1.32 %","  2.35 %","  3.55 %","   .00 %","  2.56 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.69 %","","   .00 %","  2.78 %","   .00 %","  2.57 %","   .00 %","   .00 %","   .31 %","  3.65 %","   .00 %","  9.52 %","  3.23 %","  1.59 %","   .30 %","  2.86 %","   .00 %","","  5.41 %","  5.26 %","  3.38 %","   .00 %","   .73 %","   .00 %","  1.16 %","   .00 %","   .00 %","   .00 %","  4.29 %","   .00 %","   .64 %","  7.87 %","","   .00 %","   .98 %","  1.79 %"
"2020-07-26","   .94 %","   .00 %","  1.10 %","  8.00 %","   .00 %","   .00 %","  1.20 %","  1.06 %"," 13.99 %"," 14.29 %","  4.00 %"," -4.55 %","   .00 %","   .00 %","   .00 %"," -1.02 %","  1.14 %","   .00 %","  1.67 %","  2.12 %","  2.36 %","   .00 %","  4.60 %","  1.96 %","   .00 %"," -2.50 %","  1.39 %","   .00 %","   .00 %","   .00 %","   .88 %","","   .00 %","  1.08 %","   .00 %","  1.37 %","   .00 %","   .00 %","   .00 %","  1.76 %","   .00 %","   .00 %","  5.21 %","  2.75 %","   .00 %","  5.56 %","   .00 %","","  2.56 %"," -5.00 %","   .00 %","  2.22 %","  1.27 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .32 %","  1.04 %","","   .00 %","   .65 %","   .00 %"
"2020-07-27","   .70 %","   .46 %","   .44 %","  3.70 %","   .00 %","   .00 %","   .56 %","   .26 %","   .36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.03 %","   .55 %","   .00 %","   .66 %","   .83 %","   .53 %","  2.60 %","   .00 %","   .32 %","   .00 %","   .00 %","   .46 %","   .00 %","   .00 %","   .00 %","   .60 %","","   .00 %","   .53 %","   .00 %","   .48 %","   .00 %","   .00 %","   .00 %","   .87 %","   .00 %","   .00 %","   .99 %","  -.76 %","   .15 %","   .00 %","   .00 %","","   .00 %","   .00 %"," -1.31 %","   .00 %","   .72 %","   .00 %","   .00 %","  1.06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .63 %","   .00 %","","   .00 %","   .41 %","   .00 %"
