"date","New Mexico/Bernalillo","New Mexico/Catron","New Mexico/Chaves","New Mexico/Cibola","New Mexico/Colfax","New Mexico/Curry","New Mexico/De Baca","New Mexico/Dona Ana","New Mexico/Doña Ana","New Mexico/Eddy","New Mexico/Grant","New Mexico/Guadalupe","New Mexico/Harding","New Mexico/Hidalgo","New Mexico/Lea","New Mexico/Lincoln","New Mexico/Los Alamos","New Mexico/Luna","New Mexico/McKinley","New Mexico/Mora","New Mexico/Otero","New Mexico/Quay","New Mexico/Rio Arriba","New Mexico/Roosevelt","New Mexico/San Juan","New Mexico/San Miguel","New Mexico/Sandoval","New Mexico/Santa Fe","New Mexico/Sierra","New Mexico/Socorro","New Mexico/Taos","New Mexico/Torrance","New Mexico/Unassigned","New Mexico/Union","New Mexico/Valencia"
"2020-07-22","  2.28 %","   .00 %","  3.95 %","  1.43 %","   .00 %","  2.44 %","   .00 %","  2.25 %","","  3.76 %","  4.69 %","  1.67 %","   .00 %","  1.02 %","  5.36 %","  6.58 %","  2.86 %","  3.74 %","   .50 %"," 20.00 %","  4.58 %","  5.02 %","  6.11 %","  2.50 %","   .43 %","  3.74 %","  1.35 %","  2.87 %","  4.41 %","  1.25 %","  1.42 %","   .81 %","   .47 %","   .00 %","  2.91 %"
"2020-07-23","  2.35 %","   .00 %","  3.62 %","  1.79 %","   .00 %","  2.18 %","   .00 %","  2.01 %","","  3.66 %","  6.05 %","  2.44 %","   .00 %","  1.50 %","  6.33 %","  6.69 %","  2.86 %","  4.01 %","   .53 %"," 20.00 %","  4.91 %","  5.02 %","  6.29 %","  3.29 %","   .43 %","  2.52 %","  1.44 %","  2.58 %","  3.01 %","  1.23 %","  3.32 %","   .79 %","   .19 %","  4.29 %","  2.91 %"
"2020-07-24","  2.29 %","   .00 %","  5.07 %","  1.84 %","   .00 %","  2.71 %","   .00 %","  2.11 %","","  3.31 %","  5.52 %","  2.44 %","   .00 %","  1.74 %","  4.89 %"," 12.75 %","  2.86 %","  4.78 %","   .60 %"," 20.00 %","  6.09 %","  5.02 %","  6.34 %","  3.18 %","   .47 %","  2.44 %","  1.36 %","  2.61 %","  1.95 %","   .91 %","  3.56 %","   .39 %","   .25 %","  8.99 %","  3.21 %"
"2020-07-25","  2.26 %","   .00 %","  4.18 %","  1.81 %","  1.82 %","  2.48 %","   .00 %","  2.53 %","","  3.03 %","  3.57 %","  3.18 %","   .00 %","  1.74 %","  5.97 %"," 12.89 %","  2.86 %","  3.62 %","   .68 %"," 20.00 %","  6.03 %","  4.63 %","  6.04 %","  3.28 %","   .47 %","  1.75 %","  1.28 %","  2.18 %","  3.68 %","   .30 %","  3.23 %","   .39 %","   .54 %","  8.99 %","  3.05 %"
"2020-07-26","  2.36 %","   .00 %","  3.68 %","  1.64 %","  1.82 %","  3.01 %","   .00 %","  2.19 %","","  2.43 %","  2.82 %","  2.22 %","   .00 %","  1.23 %","  4.95 %"," 13.37 %","   .00 %","  2.87 %","   .66 %"," 20.00 %","  5.41 %","  3.63 %","  1.84 %","  3.65 %","   .37 %","  2.83 %","  1.38 %","  2.66 %","  4.48 %","  1.18 %","  3.47 %","   .39 %","   .54 %"," 10.90 %","  3.47 %"
"2020-07-27","  2.20 %","   .00 %","  3.37 %","  1.67 %","  3.48 %","  3.80 %","   .00 %","  2.35 %","","  2.18 %","  1.36 %","  2.22 %","   .00 %","   .98 %","  4.86 %"," 11.91 %","  1.25 %","  3.24 %","   .53 %","   .00 %","  7.03 %","  2.10 %","  1.81 %","  4.27 %","   .39 %","  1.65 %","  1.24 %","  2.27 %","  4.48 %","  1.18 %","  3.10 %","  1.93 %","  3.92 %"," 10.90 %","  2.79 %"
"2020-07-28","  1.92 %","   .00 %","  4.25 %","   .65 %","  3.48 %","  4.13 %","   .00 %","  2.24 %","","  2.40 %","   .64 %","  2.83 %","   .00 %","   .24 %","  4.20 %"," 11.61 %","  1.25 %","  4.24 %","   .46 %","   .00 %","  6.58 %","  2.10 %","  1.49 %","  3.86 %","   .38 %","  2.72 %","  1.21 %","  2.55 %","  4.30 %","   .88 %","  1.44 %","  2.25 %","  4.19 %","  7.48 %","  3.17 %"
"2020-07-29","  1.83 %","   .00 %","  3.57 %","  1.33 %","  3.48 %","  4.31 %","   .00 %","  2.14 %","","  2.07 %","   .32 %","  2.83 %","   .00 %","   .00 %","  3.94 %","  6.65 %","  1.25 %","  3.60 %","   .38 %","   .00 %","  5.24 %","  2.10 %","  1.31 %","  4.74 %","   .43 %","  2.15 %","  1.31 %","  2.45 %","  5.04 %","   .88 %","  1.65 %","  2.60 %","  5.42 %","  2.77 %","  3.00 %"
"2020-07-30","  1.66 %","   .00 %","  4.07 %","  1.76 %","  1.67 %","  3.85 %","   .00 %","  1.69 %","","  1.95 %","   .94 %","  2.09 %","   .00 %","   .00 %","  3.33 %","  6.09 %","  2.43 %","  3.57 %","   .41 %","   .00 %","  4.73 %","   .67 %","  1.51 %","  4.43 %","   .52 %","  2.09 %","  1.35 %","  2.68 %","  2.31 %","  1.45 %","  1.86 %","  2.60 %","  5.18 %","  3.61 %","  2.76 %"
"2020-07-31","  1.46 %","   .00 %","  4.60 %","  2.44 %","  1.67 %","  3.64 %","   .00 %","  1.76 %","","  1.84 %","   .94 %","  1.38 %","   .00 %","   .00 %","  2.96 %","  5.35 %","  4.65 %","  3.30 %","   .40 %","   .00 %","  4.48 %","   .00 %","  1.28 %","  4.81 %","   .54 %","  1.01 %","  1.18 %","  2.45 %","  1.51 %","   .56 %","  2.28 %","  2.60 %","  5.18 %","  1.70 %","  2.50 %"
"2020-08-01","  1.45 %","   .00 %","  5.21 %","  2.02 %","   .00 %","  3.06 %","   .00 %","  1.08 %","","  1.89 %","  1.25 %","  1.38 %","   .00 %","   .71 %","  2.78 %","  5.76 %","  3.40 %","  2.74 %","   .40 %","   .00 %","  1.73 %","   .00 %","   .98 %","  3.68 %","   .49 %","  1.01 %","  1.23 %","  2.46 %","  2.22 %","   .56 %","  2.23 %","  1.06 %","  1.90 %","  3.30 %","  2.28 %"
"2020-08-02","  1.36 %","   .00 %","  4.61 %","  2.86 %","  1.54 %","  3.22 %","   .00 %","  1.24 %","","  1.66 %","   .61 %","   .00 %","   .00 %","   .71 %","  2.34 %","  5.90 %","  3.40 %","  1.00 %","   .34 %","   .00 %","  1.13 %","   .65 %","   .91 %","  2.97 %","   .38 %","   .99 %","  1.19 %","  2.58 %","  1.46 %","   .56 %","  2.41 %","   .68 %","  1.57 %","  2.43 %","  2.08 %"
"2020-08-03","  1.07 %","   .00 %","  4.13 %","  2.14 %","  1.54 %","  2.56 %","   .00 %","  1.13 %","","  1.80 %","   .91 %","   .00 %","   .00 %","   .71 %","  2.46 %","  4.39 %","  3.40 %","  1.52 %","   .31 %","   .00 %","  1.33 %","  1.27 %","   .76 %","  1.63 %","   .26 %","   .99 %","   .88 %","  2.22 %","  1.40 %","   .56 %","  2.16 %","   .34 %","   .32 %","  2.43 %","  1.75 %"
"2020-08-04","  1.08 %","   .00 %","  3.92 %","  1.65 %","  1.54 %","  2.74 %","   .00 %","  1.21 %","","  2.24 %","   .60 %","   .00 %","   .00 %","   .71 %","  2.64 %","  3.89 %","  2.22 %","  1.59 %","   .16 %","   .00 %","  1.64 %","  1.88 %","   .41 %","  1.46 %","   .15 %","   .49 %","   .76 %","  1.83 %","  1.40 %","   .00 %","  1.71 %","   .34 %","   .27 %","  2.34 %","  1.95 %"
"2020-08-05","  1.05 %","   .00 %","  3.42 %","   .83 %","  2.97 %","  2.25 %","   .00 %","  1.29 %","","  2.14 %","  1.19 %","   .00 %","   .00 %","   .71 %","  3.14 %","  3.12 %","   .00 %","  1.49 %","   .18 %","   .00 %","  1.39 %","  1.88 %","   .88 %","  1.82 %","   .15 %","   .49 %","   .76 %","  1.69 %","  2.07 %","   .00 %","  1.65 %","   .34 %","   .43 %","  2.34 %","  1.91 %"
"2020-08-06","   .94 %","  5.00 %","  3.39 %","   .77 %","  4.30 %","  2.38 %","   .00 %","  1.51 %","","  2.40 %","  1.17 %","   .00 %","   .00 %","   .23 %","  3.10 %","  3.41 %","   .00 %","  1.39 %","   .17 %","   .00 %","  1.49 %","  1.88 %","  1.20 %","  2.34 %","   .18 %","   .49 %","   .64 %","  1.42 %","  1.36 %","   .00 %","  2.01 %","   .67 %","   .31 %","   .74 %","  2.25 %"
"2020-08-07","   .81 %","  5.00 %","  2.98 %","  1.46 %","  4.01 %","  2.12 %","   .00 %","  1.61 %","","  2.34 %","  1.17 %","   .00 %","   .00 %","   .23 %","  2.92 %","  2.37 %","   .00 %","  1.30 %","   .17 %","   .00 %","  1.58 %","  1.23 %","  1.26 %","  2.57 %","   .23 %","   .00 %","   .56 %","  1.02 %","  1.36 %","  -.27 %","  1.59 %","   .33 %","   .47 %","  1.46 %","  1.83 %"
"2020-08-08","   .85 %","  5.00 %","  3.46 %","  1.27 %","  5.19 %","  2.30 %","   .00 %","  1.53 %","","  2.58 %","   .87 %","   .00 %","   .00 %","   .45 %","  2.75 %","  2.79 %","  1.00 %","  1.00 %","   .19 %","   .00 %","  1.35 %","   .61 %","  1.32 %","  2.56 %","   .25 %","   .48 %","   .54 %","  1.31 %","  1.31 %","   .00 %","  1.77 %","   .33 %","   .53 %","  1.46 %","  1.71 %"
"2020-08-09","   .75 %","  5.00 %","  3.55 %","  1.20 %","  5.19 %","  2.29 %","   .00 %","  1.50 %","","  2.43 %","   .87 %","   .00 %","   .00 %","   .45 %","  2.71 %","  3.09 %","  1.95 %","  1.32 %","   .18 %","   .00 %","   .82 %","   .00 %","  1.31 %","  2.65 %","   .24 %","   .48 %","   .52 %","  1.55 %","  1.31 %","   .28 %","  1.77 %","   .33 %","   .53 %","  1.40 %","  1.68 %"
"2020-08-10","   .68 %","  5.00 %","  3.19 %","  1.37 %","  3.76 %","  1.98 %","   .00 %","  1.27 %","","  2.61 %","   .29 %","   .00 %","   .00 %","   .45 %","  2.48 %","  2.55 %","  2.86 %","  1.15 %","   .16 %","   .00 %","   .81 %","   .00 %","   .77 %","  1.78 %","   .20 %","   .94 %","   .46 %","  1.40 %","   .65 %","   .55 %","  1.35 %","   .33 %","   .37 %","  1.40 %","  1.93 %"
"2020-08-11","   .66 %","   .00 %","  2.95 %","  1.42 %","  2.43 %","  1.80 %","   .00 %","  1.40 %","","  2.73 %","   .00 %","   .65 %","   .00 %","   .22 %","  2.63 %","  2.15 %","  2.86 %","  1.14 %","   .17 %","   .00 %","   .60 %","   .00 %","   .38 %","  1.24 %","   .25 %","  1.40 %","   .44 %","  1.26 %","   .65 %","   .55 %","   .56 %","   .00 %","   .29 %","  1.40 %","  1.61 %"
"2020-08-12","   .65 %","   .00 %","  2.98 %","   .55 %","  1.18 %","  1.32 %","   .00 %","  1.27 %","","  3.43 %","   .00 %","   .65 %","   .00 %","   .22 %","  3.13 %","  1.98 %","  3.73 %","  1.07 %","   .20 %","   .00 %","   .50 %","  1.76 %","   .38 %","   .98 %","   .21 %","  1.84 %","   .35 %","  1.07 %","   .65 %","   .82 %","  1.11 %","   .00 %","   .14 %","   .69 %","  1.77 %"
"2020-08-13","   .68 %","   .00 %","  3.00 %","   .66 %","   .00 %","  1.23 %","   .00 %","  1.25 %","","  3.63 %","   .28 %","   .65 %","   .00 %","   .00 %","  3.13 %","  2.95 %","  2.73 %","   .65 %","   .22 %","   .00 %","   .30 %","  3.93 %","   .44 %","   .98 %","   .21 %","  1.36 %","   .41 %","  1.08 %","   .00 %","   .54 %","   .74 %","   .33 %","   .05 %","   .69 %","  1.90 %"
"2020-08-14","   .64 %","  4.00 %","  2.54 %","   .59 %","   .00 %","  1.10 %","   .00 %","  1.24 %","","  3.20 %","   .28 %","   .65 %","   .00 %","   .00 %","  2.79 %","  3.30 %","  1.78 %","   .16 %","   .29 %","   .00 %","   .30 %","  5.39 %","   .31 %","   .72 %","   .26 %","  3.54 %","   .33 %","   .94 %","   .00 %","   .27 %","  1.09 %","   .33 %","   .05 %","   .00 %","  1.64 %"
"2020-08-15","   .60 %","  4.00 %","  2.67 %","   .59 %","   .00 %","  1.16 %","   .00 %","  1.20 %","","  3.55 %","   .28 %","   .65 %","   .00 %","   .00 %","  2.51 %","  3.43 %","   .87 %","   .24 %","   .31 %","   .00 %","   .39 %","  6.75 %","   .56 %","  1.07 %","   .30 %","  3.86 %","   .37 %","   .96 %","  1.25 %","   .00 %","  1.08 %","   .65 %","   .05 %","   .00 %","  1.28 %"
"2020-08-16","   .54 %","  4.00 %","  2.53 %","   .53 %","   .00 %","  1.04 %","   .00 %","   .88 %","","  3.26 %","   .28 %","   .00 %"," 20.00 %","   .00 %","  2.13 %","  3.65 %","   .87 %","   .16 %","   .26 %","   .00 %","   .59 %","  8.03 %","   .50 %","   .95 %","   .25 %","  3.40 %","   .28 %","  1.10 %","  1.25 %","   .00 %","  1.08 %","   .65 %","   .02 %","   .00 %","  1.27 %"
"2020-08-17","   .53 %","  4.00 %","  2.33 %","   .64 %","   .00 %","   .97 %","   .00 %","   .66 %","","  2.28 %","   .28 %","   .00 %"," 20.00 %","   .67 %","  1.51 %","  3.91 %","   .00 %","   .24 %","   .23 %","   .00 %","   .49 %","  6.27 %","   .44 %","   .83 %","   .23 %","  3.71 %","   .26 %","  1.21 %","  1.25 %","   .00 %","   .53 %","   .65 %","   .11 %","   .00 %","  1.02 %"
"2020-08-18","   .45 %","   .67 %","  1.69 %","   .58 %","  1.11 %","   .96 %","   .00 %","   .58 %","","  1.61 %","   .00 %","   .00 %"," 20.00 %","   .67 %","  1.46 %","  1.75 %","  -.83 %","   .16 %","   .21 %","   .00 %","   .68 %","  4.50 %","   .25 %","   .82 %","   .22 %","  3.71 %","   .23 %","  1.14 %","  1.25 %","   .00 %","   .71 %","   .32 %","   .09 %","   .00 %","   .88 %"
"2020-08-19","   .42 %"," -3.33 %","  1.83 %","   .58 %","  1.11 %","   .94 %","   .00 %","   .47 %","","  2.29 %","   .00 %","   .00 %"," 20.00 %","   .67 %","  1.63 %","  1.30 %","   .04 %","   .23 %","   .15 %","   .00 %","   .68 %","  3.04 %","   .49 %","   .82 %","   .21 %","  1.90 %","   .35 %","  1.20 %","  1.25 %","   .00 %","   .35 %","   .32 %","   .14 %","   .67 %","   .83 %"
"2020-08-20","   .58 %"," -3.33 %","  1.97 %","   .57 %","  1.11 %","   .93 %","   .00 %","   .51 %","","  1.76 %","   .83 %","   .00 %"," 20.00 %","   .67 %","  1.88 %","  1.30 %","   .04 %","   .46 %","   .10 %","   .00 %","   .48 %","  4.42 %","   .55 %","  1.13 %","   .19 %","  1.83 %","   .31 %","  1.42 %","  1.18 %","   .00 %","   .00 %","   .00 %","   .14 %","   .67 %","   .78 %"
"2020-08-21","   .61 %"," -3.33 %","  1.97 %","   .57 %","  1.11 %","   .89 %","   .00 %","   .52 %","","  1.82 %","  1.10 %","   .00 %","   .00 %","   .67 %","  1.84 %","   .89 %","   .04 %","   .54 %","   .13 %","   .00 %","   .38 %","  3.83 %","  1.02 %","  1.46 %","   .19 %","  2.87 %","   .39 %","  1.48 %","  1.18 %","   .27 %","   .00 %","   .00 %","   .14 %","   .67 %","   .81 %"
"2020-08-22","   .59 %"," -3.33 %","  2.22 %","   .06 %","  1.11 %","  1.28 %","   .00 %","   .33 %","","  1.95 %","   .57 %","  1.25 %","   .00 %","   .00 %","  1.81 %","   .63 %","   .04 %","   .31 %","  -.03 %","   .00 %","   .10 %","  4.17 %","  1.08 %","  1.99 %","   .08 %","  2.44 %","   .26 %","  1.44 %","  1.18 %","   .27 %","  -.17 %","   .00 %","  3.12 %","  -.62 %","   .93 %"
"2020-08-23","   .80 %","   .00 %","  2.57 %","   .37 %","   .00 %","  1.14 %","   .00 %","   .51 %","","  1.94 %","  1.11 %","   .66 %","   .00 %","   .00 %","  1.92 %","   .88 %","   .87 %","   .93 %","   .13 %","   .00 %","   .38 %","  3.44 %","  1.08 %","  1.67 %","   .26 %","  4.05 %","   .55 %","  1.79 %","  1.73 %","   .27 %","  -.17 %","   .00 %","   .48 %","   .76 %","  1.13 %"
"2020-08-24","   .74 %","   .00 %","  1.97 %","   .21 %","   .00 %","   .94 %","   .00 %","   .46 %","","  1.58 %","  1.11 %","   .66 %","   .00 %","   .00 %","  1.61 %","   .50 %","   .00 %","  1.07 %","   .12 %","   .00 %","   .48 %","  3.44 %","   .95 %","  1.55 %","   .21 %","  3.69 %","   .46 %","  1.53 %","  1.73 %","   .27 %","   .00 %","   .00 %","  1.55 %","   .09 %","  1.09 %"
