"date","Pennsylvania/Adams","Pennsylvania/Allegheny","Pennsylvania/Armstrong","Pennsylvania/Beaver","Pennsylvania/Bedford","Pennsylvania/Berks","Pennsylvania/Blair","Pennsylvania/Bradford","Pennsylvania/Bucks","Pennsylvania/Butler","Pennsylvania/Cambria","Pennsylvania/Cameron","Pennsylvania/Carbon","Pennsylvania/Centre","Pennsylvania/Chester","Pennsylvania/Clarion","Pennsylvania/Clearfield","Pennsylvania/Clinton","Pennsylvania/Columbia","Pennsylvania/Crawford","Pennsylvania/Cumberland","Pennsylvania/Dauphin","Pennsylvania/Delaware","Pennsylvania/Elk","Pennsylvania/Erie","Pennsylvania/Fayette","Pennsylvania/Forest","Pennsylvania/Franklin","Pennsylvania/Fulton","Pennsylvania/Greene","Pennsylvania/Huntingdon","Pennsylvania/Indiana","Pennsylvania/Jefferson","Pennsylvania/Juniata","Pennsylvania/Lackawanna","Pennsylvania/Lancaster","Pennsylvania/Lawrence","Pennsylvania/Lebanon","Pennsylvania/Lehigh","Pennsylvania/Luzerne","Pennsylvania/Lycoming","Pennsylvania/McKean","Pennsylvania/Mercer","Pennsylvania/Mifflin","Pennsylvania/Monroe","Pennsylvania/Montgomery","Pennsylvania/Montour","Pennsylvania/Northampton","Pennsylvania/Northumberland","Pennsylvania/Perry","Pennsylvania/Philadelphia","Pennsylvania/Pike","Pennsylvania/Potter","Pennsylvania/Schuylkill","Pennsylvania/Snyder","Pennsylvania/Somerset","Pennsylvania/Sullivan","Pennsylvania/Susquehanna","Pennsylvania/Tioga","Pennsylvania/Unassigned","Pennsylvania/Union","Pennsylvania/Venango","Pennsylvania/Warren","Pennsylvania/Washington","Pennsylvania/Wayne","Pennsylvania/Westmoreland","Pennsylvania/Wyoming","Pennsylvania/York"
"2020-06-09","   .00 %","   .95 %","   .00 %","   .83 %","   .00 %","   .43 %","   .00 %","   .00 %","   .49 %","   .81 %","  1.69 %","   .00 %","  1.61 %","   .00 %","  1.03 %","  7.41 %","  9.09 %","   .00 %","   .82 %","  3.33 %","  1.64 %","  1.73 %","   .52 %","   .00 %","  4.76 %","   .00 %","   .00 %","   .25 %","   .00 %","  3.70 %","   .00 %","   .00 %","   .00 %","  2.02 %","   .19 %","  1.46 %","   .00 %","  1.31 %","   .49 %","   .18 %","   .00 %","   .00 %","  1.80 %","   .00 %","   .07 %","   .81 %","   .00 %","   .22 %","   .96 %","   .00 %","   .55 %","   .00 %","   .00 %","   .30 %","  3.64 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.37 %","  6.67 %","   .00 %","   .67 %","   .00 %","  1.30 %","  2.86 %","   .74 %"
"2020-06-10","  1.09 %","   .35 %","   .00 %","   .33 %","   .00 %","   .35 %","   .00 %","   .00 %","   .68 %","   .40 %","   .00 %","   .00 %","   .79 %","   .64 %","   .86 %","  3.45 %","   .00 %","  1.64 %","   .27 %","   .00 %","   .73 %","  1.05 %","   .31 %","   .00 %","  3.03 %","   .00 %","   .00 %","   .88 %","   .00 %","   .00 %","   .42 %","   .00 %","   .00 %","   .99 %","   .25 %","  1.29 %","  2.35 %","   .46 %","   .13 %","   .43 %","   .00 %","   .00 %","   .88 %","   .00 %","   .15 %","   .48 %","   .00 %","   .57 %","   .00 %","   .00 %","   .54 %","   .21 %","  9.09 %","   .76 %","  3.51 %","   .00 %","   .00 %","   .65 %","   .00 %","   .00 %","  1.35 %","   .00 %","   .00 %","   .67 %","  -.81 %","  1.28 %","   .00 %","   .73 %"
"2020-06-11","   .36 %","  1.03 %","   .00 %","   .00 %","  2.22 %","   .26 %","   .00 %","   .00 %","   .47 %","  2.00 %","  1.67 %","   .00 %","   .00 %","   .00 %","   .89 %","   .00 %","  2.08 %"," -1.61 %","   .27 %","  3.23 %","   .58 %","  1.30 %","   .76 %","   .00 %","  4.66 %","  1.05 %","   .00 %","  2.48 %","   .00 %","  7.14 %","   .00 %","   .00 %","   .00 %","  2.94 %","   .25 %","   .89 %"," -1.15 %","  1.37 %","   .31 %","   .11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .15 %","   .58 %","  3.77 %","   .28 %","   .95 %","  1.47 %","   .65 %","  -.21 %","   .00 %","   .60 %","   .00 %","   .00 %","   .00 %","  5.81 %","  5.26 %","   .00 %","  5.33 %","   .00 %","   .00 %","   .00 %","  1.63 %","   .21 %","   .00 %","  1.36 %"
"2020-06-12","  1.79 %","   .49 %","  1.54 %","   .16 %","   .00 %","   .45 %","  1.89 %","   .00 %","   .58 %","   .39 %","  1.64 %","   .00 %","   .78 %","  4.43 %","  1.82 %","   .00 %","  2.04 %","   .00 %","   .54 %","  9.38 %","  2.46 %","  1.67 %","   .47 %","   .00 %","  2.81 %"," -1.04 %","   .00 %","  1.21 %","   .00 %","   .00 %","   .00 %","  1.09 %"," 12.50 %","   .00 %","   .19 %","  1.38 %","   .00 %","  3.07 %","   .49 %","   .36 %","   .00 %","   .00 %","   .00 %","   .00 %","   .07 %","  1.03 %","  1.82 %","   .47 %","  2.82 %","  1.45 %","   .50 %","   .00 %","  8.33 %","  1.35 %","   .00 %","   .00 %","   .00 %","  1.22 %","   .00 %","   .00 %","  2.53 %","  6.25 %","   .00 %","  1.32 %","   .00 %","  1.90 %","   .00 %","  2.15 %"
"2020-06-13","  1.76 %","   .53 %","   .00 %","   .00 %","   .00 %","   .51 %","  1.85 %","  2.17 %","   .43 %","   .39 %"," -1.61 %","   .00 %","   .00 %","  1.21 %","   .68 %","  3.33 %","  4.00 %","  3.28 %","  1.35 %","   .00 %","  2.26 %","  1.20 %","   .45 %","   .00 %","  2.73 %","   .00 %","   .00 %","   .72 %","   .00 %","   .00 %","   .84 %","   .00 %","   .00 %","  1.90 %","   .13 %","  1.00 %","  1.16 %","  1.93 %","   .33 %","   .04 %","  1.79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .40 %"," 14.29 %","   .47 %","  1.37 %","  1.43 %","   .45 %","   .00 %","   .00 %","   .59 %","   .00 %","  2.56 %","   .00 %","  1.81 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.31 %","   .80 %","   .83 %","   .00 %","  1.40 %"
"2020-06-14","   .35 %","   .14 %","   .00 %","   .00 %","  4.35 %","   .37 %","   .00 %","   .00 %","   .17 %","   .00 %","   .00 %","   .00 %","   .78 %","  1.20 %","   .80 %","   .00 %","  5.77 %","   .00 %","   .53 %","  2.86 %","   .41 %","  1.74 %","   .29 %","   .00 %","  1.77 %","   .00 %","   .00 %","  -.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .93 %","   .06 %","   .89 %","   .00 %","  1.72 %","   .36 %","   .21 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .42 %","   .00 %","   .25 %","   .90 %","  1.41 %","   .00 %","   .00 %","   .00 %","   .59 %","   .00 %","   .00 %","   .00 %","   .59 %","   .00 %","   .00 %","  2.47 %","   .00 %","   .00 %","   .00 %","   .00 %","   .62 %","   .00 %","   .43 %"
"2020-06-15","  2.07 %","   .34 %","   .00 %","   .33 %","  8.33 %","   .12 %","   .00 %","   .00 %","   .20 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.18 %","   .61 %","   .00 %","   .00 %","  1.59 %","   .53 %","   .00 %","  1.37 %","  1.29 %","   .48 %","   .00 %","  1.96 %","   .00 %","   .00 %","   .12 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.56 %","   .00 %","   .06 %","   .67 %","   .00 %","   .68 %","   .10 %","   .18 %","   .00 %","   .00 %","   .88 %","   .00 %","   .22 %","   .41 %","  1.56 %","   .19 %","  1.79 %","   .00 %","   .56 %","   .00 %","   .00 %","   .88 %","  1.69 %","  2.50 %","   .00 %","   .59 %","   .00 %","   .00 %","  6.02 %","   .00 %","   .00 %","   .65 %","   .00 %","   .41 %","   .00 %","   .60 %"
"2020-06-16","   .68 %","  1.29 %","  3.03 %","   .00 %","  1.92 %","   .39 %","   .00 %","   .00 %","   .24 %","  1.17 %","   .00 %","   .00 %","   .00 %","  3.51 %","   .84 %","   .00 %","  3.64 %","   .00 %","  1.32 %"," -2.78 %","  1.08 %","  1.15 %","   .22 %","   .00 %","   .85 %","   .00 %","   .00 %","   .71 %","  6.25 %","   .00 %","   .00 %","  2.15 %","   .00 %","   .00 %","   .37 %","   .66 %","   .00 %","   .25 %","   .40 %","   .18 %","   .58 %","   .00 %","  1.74 %","  1.69 %","   .44 %","   .25 %","   .00 %","   .12 %","  1.32 %","  1.39 %","   .47 %","   .62 %","   .00 %","   .72 %","   .00 %","   .00 %","   .00 %","   .58 %","   .00 %","   .00 %"," -4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","   .20 %","   .00 %","  1.20 %"
"2020-06-17","   .67 %","   .00 %","   .00 %","   .33 %"," 11.32 %","   .21 %","   .00 %","   .00 %","   .26 %","  1.15 %","   .00 %","   .00 %","  1.16 %"," -2.82 %","   .72 %","   .00 %","   .00 %","   .00 %","   .52 %","   .00 %","   .67 %","  1.14 %","   .45 %","   .00 %","  1.27 %","  3.16 %","   .00 %","   .35 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .19 %","   .74 %","  1.15 %","   .59 %","   .13 %","   .04 %","   .00 %","   .00 %","   .00 %","   .00 %","   .07 %","   .50 %","  3.08 %","   .15 %","  1.30 %","  4.11 %","   .26 %","   .21 %","   .00 %","   .29 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.19 %","   .00 %","   .00 %","  1.28 %","   .00 %","  1.01 %","   .00 %","  1.01 %"
"2020-06-18","  1.33 %","   .43 %","   .00 %","   .16 %","  3.39 %","   .21 %","   .00 %","  4.26 %","   .59 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .89 %","   .00 %","  7.02 %","  1.56 %","   .52 %","   .00 %","   .93 %","   .89 %","   .20 %","   .00 %","  3.97 %","  2.04 %","   .00 %","   .35 %","   .00 %","   .00 %","   .00 %","  2.11 %","  5.26 %","   .93 %","   .00 %","   .97 %","  1.14 %","   .83 %","   .48 %","   .14 %","   .00 %","   .00 %","   .85 %","  1.67 %","   .44 %","   .30 %","  1.49 %","   .46 %","  7.69 %","  1.32 %","   .28 %","   .21 %","   .00 %","   .57 %","  1.67 %","  2.44 %","   .00 %","   .58 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.59 %","   .80 %","   .00 %","  1.17 %"
"2020-06-19","  1.64 %","   .80 %","  1.47 %","   .49 %","  3.28 %","   .34 %","  1.82 %","   .00 %","   .22 %","   .00 %","  1.64 %","   .00 %","   .76 %","  2.33 %","  1.18 %","   .00 %","  3.28 %","  3.08 %","   .26 %","  8.57 %","  1.32 %","  1.00 %","   .32 %"," 33.33 %","  3.62 %","  3.00 %","   .00 %","  1.99 %","   .00 %","   .00 %","   .42 %","  1.03 %","   .00 %","   .00 %","   .37 %","  1.14 %","  1.12 %","  1.32 %","   .68 %","   .18 %","   .00 %","   .00 %","   .00 %","   .00 %","   .22 %","   .40 %","   .00 %","   .43 %","   .79 %","  2.60 %","   .48 %","   .00 %","   .00 %","   .14 %","   .00 %","  9.52 %","   .00 %","  2.89 %","   .00 %","   .00 %","  1.20 %","   .00 %","   .00 %","  2.53 %","   .78 %","  1.59 %","   .00 %","  1.65 %"
"2020-06-20","   .65 %","   .94 %","   .00 %","   .32 %","  3.17 %","   .32 %","  3.57 %","   .00 %","   .45 %","   .00 %"," -1.61 %","   .00 %","  1.14 %","  2.27 %","   .58 %","   .00 %","  4.76 %","  4.48 %","   .26 %","  5.26 %","   .78 %","  1.16 %","   .29 %","   .00 %","  1.75 %","   .00 %","   .00 %","   .46 %","  5.88 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .31 %","   .97 %","   .00 %","  1.14 %","  1.19 %","   .39 %","   .00 %","   .00 %","   .00 %","   .00 %","   .29 %","   .37 %","   .00 %","   .61 %","   .79 %","  3.80 %","   .00 %","   .00 %","   .00 %","  1.42 %","   .00 %","  2.17 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.19 %","   .00 %","   .00 %","  1.85 %","   .78 %","  1.76 %","   .00 %","  2.12 %"
"2020-06-21","   .96 %","   .74 %","   .00 %","   .48 %","  1.54 %","   .43 %","   .00 %","  2.04 %","   .22 %","  1.90 %","   .00 %","   .00 %","   .00 %","   .00 %","   .84 %","   .00 %","   .00 %","   .00 %","   .26 %","   .00 %","  1.55 %","   .97 %","   .21 %","   .00 %","  1.53 %","   .97 %","   .00 %","   .34 %","   .00 %","  6.06 %","   .00 %","   .00 %","   .00 %","  -.92 %","   .00 %","  1.27 %","   .00 %","   .89 %","   .32 %","   .10 %","   .58 %","  7.69 %","   .85 %","   .00 %","   .44 %","   .33 %","   .00 %","   .15 %","  5.86 %","  1.22 %","   .00 %","   .41 %","   .00 %","   .14 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  3.53 %","   .00 %","   .00 %","  1.82 %","   .00 %","  2.12 %","  2.78 %","  3.27 %"
"2020-06-22","   .96 %","  2.07 %","   .00 %","   .16 %","   .00 %","   .27 %","   .00 %","   .00 %","   .36 %","  1.12 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .77 %","   .00 %","  1.52 %","  1.43 %","  1.28 %","  5.00 %","   .76 %","  2.72 %","   .18 %"," 12.50 %","   .56 %","   .00 %","   .00 %","   .34 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .31 %","   .75 %","  2.22 %","   .80 %","   .15 %","   .21 %","   .00 %","  7.14 %","   .00 %","   .00 %","   .15 %","   .25 %","   .00 %","   .09 %","  2.95 %","   .00 %","  1.11 %","   .00 %","   .00 %","   .14 %","   .00 %","  2.13 %","   .00 %","   .00 %","  4.55 %","   .00 %","  1.14 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.02 %","   .00 %","  4.24 %"
"2020-06-23","  1.58 %","   .86 %","  1.45 %","   .80 %","  4.55 %","   .57 %","  5.17 %","   .00 %","   .23 %","   .74 %","  1.64 %","   .00 %","   .37 %","  5.98 %","   .68 %","  6.45 %","  4.48 %","  2.82 %","   .00 %","  2.38 %","  1.14 %","  2.27 %","   .20 %","   .00 %","  1.31 %","   .00 %","   .00 %","  1.02 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .18 %","  1.91 %","   .00 %","   .87 %","   .44 %","   .10 %","   .00 %","   .00 %","   .00 %","   .00 %","   .07 %","   .44 %","   .00 %","   .45 %","   .36 %","  2.41 %","   .87 %","   .00 %","   .00 %","   .56 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.79 %","   .77 %","  1.10 %","   .00 %","  2.22 %"
"2020-06-24","  -.31 %","  2.01 %","   .00 %","   .63 %","  2.90 %","   .20 %"," 13.11 %","  2.00 %","   .70 %","  1.47 %","   .00 %","   .00 %","  1.12 %","   .51 %","   .62 %","   .00 %","   .00 %","   .00 %","   .25 %"," 11.63 %","  1.00 %","   .70 %","   .20 %"," 11.11 %","  1.66 %","   .00 %","   .00 %","   .56 %","   .00 %","   .00 %","   .83 %","   .00 %","   .00 %","   .93 %","   .49 %","  1.12 %","  2.17 %","   .47 %","   .51 %","   .03 %","  1.16 %","   .00 %","   .84 %","   .00 %","   .36 %","   .36 %","   .00 %","   .36 %","   .36 %","   .00 %","   .43 %","   .00 %","  7.69 %","   .28 %","   .00 %","  2.08 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.92 %","   .00 %","  1.99 %","   .00 %","  1.38 %"
"2020-06-25","   .62 %","  1.62 %","   .00 %","   .47 %","  1.41 %","   .18 %","   .00 %","   .00 %","   .53 %","  1.08 %","  3.23 %","   .00 %","   .00 %","   .51 %","   .53 %","   .00 %","  1.43 %","  1.37 %","   .25 %","  4.17 %","  1.98 %","  1.56 %","   .23 %","   .00 %","  1.45 %","   .00 %","   .00 %","   .45 %","   .00 %","   .00 %","   .00 %","  3.06 %","   .00 %","   .00 %","   .61 %","  1.45 %","  5.32 %","  1.02 %","   .82 %","   .31 %","   .57 %","   .00 %","  5.00 %","   .00 %","   .29 %","   .68 %","   .00 %","   .39 %","  1.07 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","  6.12 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","  1.53 %","  2.66 %","   .00 %","  1.29 %"
"2020-06-26","   .31 %","  2.63 %","  2.86 %","   .16 %","  5.56 %","   .29 %","   .00 %","  9.80 %","   .48 %","  1.43 %","  4.69 %","   .00 %","   .37 %","   .51 %","   .81 %","   .00 %","  1.41 %","  1.35 %","   .00 %","  2.00 %","   .61 %","  1.27 %","   .31 %"," 20.00 %","  2.33 %","  1.92 %","   .00 %","   .22 %","   .00 %","   .00 %","  1.24 %","   .00 %","   .00 %","   .92 %","   .85 %","  1.61 %","   .00 %","   .70 %","   .55 %","   .28 %","   .00 %","   .00 %","  3.17 %","  1.64 %","   .22 %","   .69 %","  1.47 %","   .24 %","  1.41 %","  1.18 %","   .98 %","   .00 %","  7.14 %","   .82 %","   .00 %","  5.77 %","   .00 %","   .56 %","   .00 %","   .00 %","  1.12 %","   .00 %","   .00 %","  1.63 %","  3.76 %","  1.56 %","   .00 %","   .71 %"
"2020-06-27","   .93 %","  3.78 %","  1.39 %","   .63 %","  1.32 %","   .29 %","  2.90 %","   .00 %","   .49 %","  2.46 %","  8.96 %"," 50.00 %","   .37 %","  1.01 %","   .89 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.92 %","   .36 %","   .78 %","   .22 %","   .00 %","  1.75 %","  3.77 %","   .00 %","  1.11 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .91 %","  1.08 %","  1.07 %","  2.02 %","   .69 %","   .43 %","   .24 %","   .00 %","   .00 %","  1.54 %","   .00 %","   .72 %","   .60 %","  1.45 %","   .51 %","  2.08 %","   .00 %","   .35 %","   .61 %","   .00 %","   .41 %","  3.28 %","  3.64 %"," 33.33 %","  1.12 %","  4.35 %","   .00 %","   .00 %","  5.88 %","   .00 %","  5.35 %","  -.72 %","  3.41 %","   .00 %","  1.05 %"
"2020-06-28","   .31 %","  3.88 %","   .00 %","   .93 %","  5.19 %","   .25 %","   .00 %","   .00 %","   .25 %","  1.37 %","  5.48 %","   .00 %","   .37 %","   .50 %","   .52 %","  6.06 %","   .00 %","   .00 %","   .00 %","   .00 %","   .84 %","   .52 %","   .29 %","  8.33 %","  1.20 %","   .91 %","   .00 %","   .11 %","   .00 %"," 11.43 %","   .00 %","   .99 %","   .00 %","   .00 %","   .24 %","  1.43 %","   .99 %","  1.15 %","   .21 %","   .17 %","   .57 %","   .00 %","  2.27 %","   .00 %","   .29 %","   .31 %","  4.29 %","   .36 %","  1.70 %","   .00 %","   .00 %","   .20 %","   .00 %","   .14 %","  3.17 %","  7.02 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.11 %","  1.46 %","  2.14 %","   .00 %","   .90 %"
"2020-06-29","  1.22 %","  3.23 %","   .00 %","   .46 %","   .00 %","   .51 %","  1.41 %","   .00 %","   .19 %","  2.37 %","  1.30 %","   .00 %","  1.46 %","   .00 %","   .52 %"," -2.86 %","   .00 %","  2.67 %","   .25 %","   .00 %","   .83 %","  1.49 %","   .22 %","   .00 %","  1.02 %","   .90 %","   .00 %","   .22 %","   .00 %","   .00 %","  2.45 %","  1.96 %","   .00 %","   .00 %","   .59 %","   .59 %","  -.98 %","   .53 %","   .14 %","   .10 %","  1.13 %","   .00 %","   .74 %","  1.61 %","   .28 %","   .43 %","   .00 %","   .53 %","  1.00 %","   .00 %","   .81 %","   .20 %","   .00 %","   .14 %","   .00 %","   .00 %","   .00 %","   .55 %","  4.17 %","   .00 %","  2.22 %","   .00 %","   .00 %","  2.37 %","   .00 %","  3.23 %","   .00 %","  1.44 %"
"2020-06-30","  2.11 %","  4.11 %","  1.37 %","  2.76 %","  1.23 %","   .13 %"," -1.39 %","  1.79 %","   .26 %","  1.66 %","  2.56 %","   .00 %","   .00 %","   .00 %","   .92 %","   .00 %","   .00 %","  1.30 %","   .00 %","   .00 %","   .59 %","  3.75 %","   .43 %"," 15.38 %","  2.02 %","  3.57 %","   .00 %","  1.09 %","   .00 %","  5.13 %","   .40 %","  3.85 %","  4.76 %","   .00 %","   .53 %","   .63 %","   .99 %","   .83 %","   .36 %","   .14 %","  1.68 %"," 13.33 %","  2.94 %","   .00 %","   .85 %","   .42 %","   .00 %","   .18 %","   .66 %","   .00 %","   .55 %","   .40 %","   .00 %","   .00 %","  1.54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  1.39 %","   .72 %","   .94 %","  2.70 %","  2.57 %"
"2020-07-01","   .59 %","  3.99 %","  2.70 %","  1.35 %","  6.10 %","   .71 %","  1.41 %","  1.75 %","   .57 %","  1.30 %","  3.75 %","   .00 %","   .72 %","  1.99 %","   .54 %","  2.94 %","   .00 %","  2.56 %","   .75 %","  7.55 %","   .47 %","   .68 %","   .40 %","   .00 %","  2.14 %","   .86 %","   .00 %","  1.62 %","   .00 %","   .00 %","   .00 %","  2.78 %","  9.09 %","   .00 %","   .23 %","   .50 %","   .98 %","   .60 %","   .54 %","   .17 %","  2.75 %","  5.88 %","   .00 %","   .00 %","   .14 %","   .41 %","  1.37 %","   .35 %","  3.29 %","   .00 %","   .47 %","   .00 %","  6.67 %","   .81 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -1.09 %","  5.56 %"," 16.67 %","  5.02 %","   .00 %","  4.49 %","   .00 %","  1.06 %"
"2020-07-02","   .29 %","  8.12 %","  1.32 %","  1.47 %","  1.15 %","   .09 %","  2.78 %","   .00 %","   .42 %","  2.57 %","  2.41 %","   .00 %","  1.07 %","  2.93 %","   .54 %","  2.86 %","  4.17 %","   .00 %","   .50 %","  3.51 %","  1.17 %","  2.96 %","   .32 %","   .00 %","   .97 %","  8.55 %","   .00 %","  1.06 %","   .00 %","   .00 %","   .00 %","   .90 %","   .00 %","  1.80 %","   .41 %","   .90 %","  3.88 %","   .81 %","   .52 %","   .41 %","  3.21 %","   .00 %","  1.43 %","   .00 %","   .35 %","   .37 %","  1.35 %","   .47 %","   .64 %","   .00 %","   .54 %","   .40 %","   .00 %","   .40 %","  1.52 %","  1.64 %"," 20.00 %","   .55 %","   .00 %","   .00 %","  2.20 %"," 21.05 %","   .00 %","  6.09 %","   .00 %","  5.33 %","   .00 %","  1.57 %"
"2020-07-03","   .58 %","  5.70 %","  1.30 %","  2.62 %","  1.14 %","   .13 %","  6.76 %"," -1.72 %","   .48 %","  3.45 %","  5.88 %","   .00 %","   .35 %","  3.32 %","   .80 %"," 11.11 %"," -1.33 %","   .00 %","   .49 %","  5.08 %","   .58 %","  1.93 %","   .48 %","  6.67 %","  2.56 %","  3.94 %","   .00 %","   .42 %","   .00 %","   .00 %","   .79 %","  1.79 %","  4.17 %","   .00 %","   .29 %","   .58 %","  2.80 %","  1.03 %","   .28 %","   .41 %","  1.55 %"," 11.11 %","   .70 %","   .00 %","   .14 %","   .56 %","   .00 %","   .49 %","  1.27 %","   .00 %","   .52 %","   .40 %","  6.25 %","   .40 %","   .00 %","  1.61 %","   .00 %","  1.09 %","  4.00 %","   .00 %","  1.08 %","   .00 %","   .00 %","  6.15 %","  1.43 %","  4.64 %","  2.63 %","  1.41 %"
"2020-07-04","  1.45 %","  4.57 %","  1.28 %","  1.98 %","   .00 %","   .04 %","  2.53 %","   .00 %","   .26 %","  3.03 %","  4.44 %"," 33.33 %","   .70 %","  2.75 %","   .50 %","  5.00 %","   .00 %","   .00 %","   .25 %","   .00 %","  1.15 %","   .60 %","   .21 %"," 18.75 %","   .62 %","  2.27 %","   .00 %","   .10 %","   .00 %","  2.44 %","   .00 %","   .00 %"," 12.00 %","   .00 %","   .35 %","   .93 %","  3.64 %","   .36 %","   .26 %","   .37 %","  6.12 %","   .00 %","  4.90 %","  1.59 %","   .28 %","   .32 %","   .00 %","   .14 %","   .94 %","   .00 %","   .11 %","   .40 %","   .00 %","   .13 %","  1.49 %","   .00 %"," 66.67 %","   .00 %","   .00 %","   .00 %","  1.06 %","   .00 %","   .00 %","  7.72 %","  -.70 %","  4.03 %","   .00 %","  1.14 %"
"2020-07-05","   .86 %","  3.70 %"," -1.27 %","  2.36 %","   .00 %","   .15 %","  3.70 %"," -1.75 %","   .67 %","  1.76 %","  2.13 %","   .00 %","   .35 %","  1.34 %","   .82 %"," 14.29 %","   .00 %","   .00 %","   .74 %","  6.45 %","  1.02 %","   .92 %","   .42 %","  5.26 %","   .62 %","  3.70 %","   .00 %","   .10 %","   .00 %","  4.76 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .46 %","   .37 %","  4.39 %","   .22 %","   .19 %","   .20 %","  2.88 %","   .00 %","  2.67 %","   .00 %","   .14 %","   .24 %","  1.33 %","   .23 %","  1.24 %","   .00 %","   .00 %","   .20 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.85 %","   .00 %","   .00 %"," 17.39 %","   .00 %","  5.73 %","   .00 %","  3.49 %","   .00 %","   .88 %"
"2020-07-06","   .00 %","  6.13 %","   .00 %","   .68 %","   .00 %","   .07 %","  3.57 %","   .00 %","   .49 %","  2.89 %","  2.08 %","   .00 %","   .00 %","   .44 %","   .21 %","   .00 %","  1.35 %","  1.25 %","   .00 %","  6.06 %","   .45 %","   .18 %","   .20 %","   .00 %","  1.69 %","  5.00 %","   .00 %","   .21 %","   .00 %","  6.82 %","   .00 %","   .00 %","   .00 %","   .00 %","   .06 %","   .28 %","  4.20 %","   .00 %","   .14 %","   .07 %","   .00 %","   .00 %","  2.60 %","  1.56 %","   .21 %","   .28 %","   .00 %","   .12 %","   .00 %","   .00 %","   .92 %","   .00 %","   .00 %","   .13 %","   .00 %","  1.59 %","   .00 %","   .54 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.80 %","   .00 %","  3.37 %","  2.56 %","   .25 %"
"2020-07-07","  1.70 %","  5.40 %","  1.28 %","  3.77 %","  1.12 %","   .55 %","  2.30 %","  5.36 %","   .61 %","  3.93 %","  6.12 %","   .00 %","   .35 %","   .88 %","   .63 %","   .00 %","  5.33 %","   .00 %","   .24 %","  2.86 %","   .89 %","  1.00 %","   .48 %"," 20.00 %","  2.72 %","  1.36 %","   .00 %","  1.25 %","   .00 %","  6.38 %","   .00 %","  1.75 %","   .00 %","   .88 %","   .35 %","   .46 %","  4.03 %","   .43 %","   .39 %","   .20 %","  1.40 %","   .00 %","   .63 %","  1.54 %","   .35 %","   .56 %","   .00 %","   .29 %","   .31 %","  2.33 %","   .34 %","   .20 %","   .00 %","   .53 %","   .00 %","   .00 %","   .00 %","  2.15 %","   .00 %","   .00 %","  1.05 %","  3.70 %","   .00 %","  6.60 %","   .00 %","  4.23 %","   .00 %","  2.54 %"
