"date","Bihar/ARWAL","Bihar/AURANGABAD","Bihar/Araria","Bihar/Arwal","Bihar/Aurangabad","Bihar/BEGUSARAI","Bihar/BHAGALPUR","Bihar/BHOJPUR","Bihar/Banka","Bihar/Begusarai","Bihar/Bhagalpur","Bihar/Bhojpur","Bihar/Buxar","Bihar/Darbhanga","Bihar/EAST CHAMPARAN","Bihar/East Champaran","Bihar/GAYA","Bihar/GOPALGANJ","Bihar/Gaya","Bihar/Gopalganj","Bihar/Jamui","Bihar/Jehanabad","Bihar/KAIMUR","Bihar/KHAGARIA","Bihar/Kaimur","Bihar/Katihar","Bihar/Khagaria","Bihar/Kishanganj","Bihar/Lakhisarai","Bihar/MUZAFFARPUR","Bihar/Madhepura","Bihar/Madhubani","Bihar/Munger","Bihar/Muzaffarpur","Bihar/NALANDA","Bihar/NAWADA","Bihar/Nalanda","Bihar/Nawada","Bihar/Other State","Bihar/PATNA","Bihar/Patna","Bihar/Purnia","Bihar/Rajmahal","Bihar/Rohtas","Bihar/SARAN","Bihar/SIWAN","Bihar/SUPAUL","Bihar/Saharsa","Bihar/Samastipur","Bihar/Saran","Bihar/Sheikhpura","Bihar/Sheohar","Bihar/Sitamarhi","Bihar/Siwan","Bihar/Supaul","Bihar/VAISHALI","Bihar/Vaishali","Bihar/West Champaran","Bihar/bhagalpur","Bihar/gaya"
"2020-11-01","","","   .25 %","   .00 %","   .32 %","","","","   .40 %","   .18 %","   .18 %","   .28 %","   .14 %","   .06 %","","   .23 %","","","   .42 %","   .23 %","   .32 %","   .67 %","","","   .39 %","   .08 %","   .03 %","   .24 %","   .62 %","","   .26 %","   .19 %","   .36 %","   .39 %","","","   .27 %","   .49 %","","","   .77 %","   .15 %","","   .15 %","","","","   .24 %","   .47 %","   .46 %","   .36 %","   .24 %","   .36 %","   .19 %","   .48 %","","   .19 %","   .27 %","",""
"2020-11-02","","","   .22 %","   .29 %","   .66 %","","","","   .16 %","   .01 %","   .18 %","   .19 %","   .11 %","   .14 %","","   .08 %","","","   .46 %","   .10 %","   .04 %","   .48 %","","","   .28 %","   .06 %","   .10 %","   .66 %","   .46 %","","   .14 %","   .10 %","   .08 %","   .20 %","","","   .23 %","   .14 %","","","   .46 %","   .82 %","","   .06 %","","","","   .10 %","   .32 %","   .18 %","   .28 %","","   .10 %","   .24 %","   .22 %","","   .29 %","   .07 %","",""
"2020-11-03","","","  1.16 %","   .29 %","   .41 %","","","","   .36 %","   .20 %","   .39 %","   .19 %","   .22 %","   .14 %","","   .18 %","","","   .36 %","   .17 %","   .49 %","   .72 %","","","   .11 %","   .00 %","   .03 %","   .24 %","   .21 %","","   .37 %","   .17 %","   .22 %","   .36 %","","","   .72 %","   .72 %","","","   .56 %","   .56 %","","   .21 %","","","","  1.29 %","   .28 %","   .28 %","   .35 %","   .32 %","   .10 %","   .07 %","   .14 %","","   .15 %","   .14 %","",""
"2020-11-04","","","   .48 %","   .39 %","   .32 %","","","","   .10 %","   .01 %","   .20 %","   .06 %","   .16 %","   .08 %","","   .19 %","","","   .36 %","   .14 %","   .24 %","   .32 %","","","   .11 %","   .17 %","   .10 %","   .21 %","   .30 %","","   .55 %","   .32 %","   .95 %","   .24 %","","","   .13 %","   .34 %","","","   .27 %","   .29 %","","   .32 %","","","","   .32 %","   .34 %","   .18 %","   .18 %","","   .26 %","   .02 %","   .08 %","","   .27 %","   .13 %","",""
"2020-11-05","","","   .41 %","   .34 %","   .36 %","","","","   .26 %","   .17 %","   .15 %","   .24 %","   .24 %","   .17 %","","   .22 %","","","   .49 %","   .15 %","   .24 %","   .29 %","","","   .22 %","   .17 %","   .14 %","   .18 %","   .30 %","","   .32 %","   .20 %","   .51 %","   .30 %","","","   .52 %","   .54 %","","","   .52 %","   .53 %","","   .39 %","","","","   .32 %","   .19 %","   .32 %","   .35 %","   .00 %","   .08 %","   .29 %","   .54 %","","   .08 %","   .43 %","",""
"2020-11-06","","","   .15 %","   .29 %","   .27 %","","","","   .13 %","   .25 %","   .35 %","   .09 %","   .43 %","   .14 %","","   .12 %","","","   .44 %","   .27 %","   .52 %","   .26 %","","","   .00 %","   .02 %","   .28 %","   .52 %","   .27 %","","   .39 %","   .04 %","   .19 %","   .32 %","","","   .86 %","   .59 %","","","   .63 %","   .13 %","","   .54 %","","","","   .30 %","   .15 %","   .18 %","   .18 %","   .08 %","   .54 %","   .38 %","   .20 %","","   .21 %","   .16 %","",""
"2020-11-07","","","   .33 %","   .24 %","   .13 %","","","","   .33 %","   .17 %","   .08 %","   .06 %","   .16 %","   .84 %","","   .22 %","","","   .83 %","   .33 %","   .31 %","   .52 %","","","   .44 %","   .08 %","   .00 %","   .23 %","   .30 %","","   .32 %","   .17 %","   .48 %","   .25 %","","","   .68 %","   .65 %","","","   .72 %","   .21 %","","   .13 %","","","","   .56 %","   .19 %","   .19 %","   .60 %","   .56 %","   .39 %","   .26 %","   .12 %","","   .21 %","   .23 %","",""
"2020-11-08","","","   .32 %","   .14 %","   .24 %","","","","   .36 %","   .33 %","   .12 %","   .13 %","   .11 %","  1.03 %","","   .13 %","","","   .58 %","   .17 %","   .28 %","   .62 %","","","   .16 %","   .02 %","   .10 %","   .00 %","   .24 %","","   .25 %","   .20 %","   .11 %","   .36 %","","","   .71 %","   .59 %","","","   .84 %","   .18 %","","   .08 %","","","","   .35 %","   .10 %","   .29 %","   .21 %","   .40 %","   .10 %","   .45 %","   .14 %","","   .19 %","   .05 %","",""
"2020-11-09","","","   .08 %","   .14 %","   .11 %","","","","   .26 %","   .98 %","   .14 %","   .04 %","   .08 %","   .08 %","","   .05 %","","","   .12 %","   .21 %","   .21 %","   .18 %","","","   .49 %","   .08 %","   .17 %","   .23 %","   .15 %","","   .27 %","   .24 %","   .27 %","  1.10 %","","","   .18 %","   .50 %","","","  1.15 %","   .12 %","","   .06 %","","","","   .02 %","   .08 %","   .05 %","   .28 %","","   .03 %","   .31 %","   .26 %","","   .08 %","   .21 %","",""
"2020-11-10","","","   .50 %","   .33 %","   .47 %","","","","   .29 %","   .37 %","   .14 %","   .09 %","   .19 %","   .41 %","","   .21 %","","","   .56 %","   .08 %","   .31 %","   .46 %","","","   .38 %","   .15 %","   .07 %","   .26 %","   .09 %","","   .32 %","   .20 %","   .37 %","   .57 %","","","   .20 %","   .30 %","","","   .81 %","   .31 %","","   .27 %","","","","   .00 %","   .10 %","   .34 %","   .21 %","   .00 %","   .15 %","   .24 %","   .26 %","","   .06 %","   .11 %","",""
"2020-11-11","","","   .19 %","   .33 %","   .15 %","","","","   .06 %","   .10 %","   .19 %","   .13 %","   .08 %","   .25 %","","   .17 %","","","   .33 %","   .02 %","   .00 %","   .15 %","","","   .43 %","   .09 %","   .17 %","   .41 %","   .33 %","","   .23 %","   .21 %","   .21 %","   .36 %","","","   .09 %","   .63 %","","","   .51 %","   .93 %","","   .16 %","","","","   .85 %","   .27 %","   .32 %","   .17 %","   .16 %","   .51 %","   .19 %","   .39 %","","   .10 %","   .29 %","",""
"2020-11-12","","","   .39 %","   .38 %","   .29 %","","","","   .19 %","   .28 %","   .12 %","   .28 %","   .03 %","   .16 %","","   .19 %","","","   .20 %","   .25 %","   .20 %","   .49 %","","","   .22 %","   .29 %","   .21 %","   .18 %","   .42 %","","   .38 %","   .17 %","   .29 %","   .26 %","","","   .19 %","   .25 %","","","   .29 %","   .26 %","","   .09 %","","","","   .11 %","   .08 %","   .13 %","   .07 %","   .64 %","   .10 %","   .19 %","   .20 %","","   .21 %","   .20 %","",""
"2020-11-13","","","   .16 %","   .09 %","   .46 %","","","","   .32 %","   .13 %","   .28 %","   .04 %","   .03 %","   .46 %","","   .17 %","","","   .23 %","   .27 %","   .14 %","   .23 %","","","   .11 %","   .15 %","   .03 %","   .08 %","   .12 %","","   .27 %","   .18 %","   .47 %","   .30 %","","","   .30 %","   .08 %","","","   .47 %","   .30 %","","   .14 %","","","","   .28 %","   .15 %","   .17 %","   .10 %","   .87 %","   .15 %","   .19 %","   .27 %","","   .23 %","   .09 %","",""
"2020-11-14","","","   .36 %","   .28 %","   .39 %","","","","   .19 %","   .17 %","   .45 %","   .11 %","   .13 %","   .33 %","","   .18 %","","","   .23 %","   .38 %","   .10 %","   .28 %","","","   .00 %","   .08 %","   .00 %","   .23 %","   .18 %","","   .27 %","   .22 %","   .21 %","   .19 %","","","   .27 %","   .30 %","","","   .47 %","   .15 %","","   .16 %","","","","   .15 %","   .15 %","   .22 %","   .03 %","   .47 %","   .08 %","   .16 %","   .20 %","","   .37 %","   .14 %","",""
"2020-11-15","","","   .01 %","   .00 %","   .11 %","","","","   .03 %","   .00 %","   .16 %","   .00 %","   .03 %","   .08 %","","   .04 %","","","   .10 %","   .00 %","   .07 %","   .05 %","","","","   .00 %","   .00 %","   .08 %","   .12 %","","   .13 %","   .01 %","   .29 %","   .23 %","","","   .04 %","   .03 %","","","   .23 %","   .13 %","","   .03 %","","","","   .00 %","   .02 %","   .08 %","   .14 %","   .00 %","   .15 %","   .00 %","   .45 %","","   .16 %","   .11 %","",""
"2020-11-16","","","   .28 %","   .14 %","   .02 %","","","","   .03 %","   .00 %","   .18 %","   .02 %","   .21 %","   .22 %","","   .06 %","","","   .37 %","   .08 %","   .03 %","   .46 %","","","   .00 %","   .27 %","   .03 %","   .10 %","   .30 %","","   .16 %","   .08 %","   .23 %","   .25 %","","","   .23 %","   .52 %","","","   .46 %","   .19 %","","   .08 %","","","","   .57 %","   .12 %","   .11 %","   .07 %","   .08 %","   .25 %","   .07 %","   .21 %","","   .24 %","   .00 %","",""
"2020-11-17","","","   .12 %","   .05 %","   .24 %","","","","   .42 %","   .04 %","   .14 %","   .11 %","   .05 %","   .27 %","","   .10 %","","","   .28 %","   .13 %","   .34 %","   .25 %","","","   .21 %","   .24 %","   .14 %","   .41 %","   .15 %","","   .16 %","   .07 %","   .47 %","   .26 %","","","   .19 %","   .30 %","","","   .47 %","   .13 %","","   .14 %","","","","   .06 %","   .15 %","   .14 %","   .10 %","   .00 %","   .10 %","   .09 %","   .15 %","","   .18 %","   .21 %","",""
"2020-11-18","","","   .15 %","   .28 %","   .30 %","","","","   .35 %","   .28 %","   .07 %","   .13 %","   .13 %","   .38 %","","   .10 %","","","   .17 %","   .34 %","   .17 %","   .28 %","","","","   .13 %","   .03 %","   .10 %","   .12 %","","   .40 %","   .28 %","   .21 %","   .32 %","","","   .31 %","   .19 %","","","   .72 %","   .46 %","","   .09 %","","","","   .29 %","   .21 %","   .19 %","   .07 %","   .31 %","   .23 %","   .21 %","   .29 %","","   .69 %","   .32 %","",""
"2020-11-19","","","   .21 %","   .51 %","   .58 %","","","","   .29 %","   .32 %","   .39 %","   .04 %","   .16 %","   .24 %","","   .13 %","","","   .34 %","   .49 %","   .17 %","   .60 %","","","   .21 %","   .21 %","   .24 %","   .46 %","   .59 %","","   .24 %","   .20 %","   .23 %","   .45 %","","","   .11 %","   .05 %","","","   .62 %","   .28 %","","   .09 %","","","","   .19 %","   .14 %","   .19 %","   .14 %","   .23 %","   .40 %","   .21 %","   .31 %","","   .56 %","   .55 %","",""
"2020-11-20","","","   .15 %","   .05 %","   .15 %","","","","   .22 %","   .31 %","   .22 %","   .17 %","   .00 %","   .37 %","","   .13 %","","","   .15 %","   .02 %","   .24 %","   .15 %","","","   .11 %","   .07 %","","   .15 %","   .38 %","","   .18 %","   .18 %","   .18 %","   .20 %","","","   .07 %","   .16 %","","","   .46 %","   .21 %","","   .06 %","","","","   .26 %","   .31 %","   .24 %","   .00 %","   .08 %","   .15 %","   .09 %","   .06 %","","   .24 %","   .12 %","",""
"2020-11-21","","","   .09 %","   .05 %","   .09 %","","","","   .03 %","   .03 %","   .16 %","   .08 %","   .03 %","   .13 %","","   .04 %","","","   .11 %","   .00 %","   .03 %","   .15 %","","","   .05 %","   .01 %","   .00 %","   .05 %","   .03 %","","   .15 %","   .01 %","   .10 %","   .16 %","","","   .17 %","   .13 %","","","   .27 %","   .14 %","","   .03 %","","","","   .10 %","   .00 %","   .20 %","   .00 %","   .00 %","   .27 %","   .00 %","   .08 %","","   .22 %","   .03 %","",""
"2020-11-22","","","   .28 %","   .14 %","   .11 %","","","","   .35 %","   .07 %","   .33 %","   .15 %","   .05 %","   .53 %","","   .09 %","","","   .21 %","   .02 %","   .50 %","   .50 %","","","   .11 %","   .09 %","   .00 %","   .15 %","   .23 %","","   .29 %","   .08 %","   .36 %","   .53 %","","","   .29 %","   .89 %","","","   .51 %","   .24 %","","   .08 %","","","","   .27 %","   .14 %","   .23 %","   .17 %","   .00 %","   .32 %","   .23 %","   .36 %","","   .26 %","   .10 %","",""
"2020-11-23","","","   .09 %","   .00 %","   .67 %","","","","   .03 %","   .27 %","   .18 %","   .02 %","   .21 %","   .08 %","","   .11 %","","","   .18 %","   .07 %","   .07 %","   .17 %","","","   .05 %","   .12 %","   .03 %","   .13 %","   .06 %","","   .22 %","   .10 %","   .20 %","   .10 %","","","   .15 %","   .29 %","","","   .38 %","   .06 %","","   .06 %","","","","   .29 %","   .19 %","   .17 %","   .03 %","   .00 %","   .02 %","   .07 %","   .11 %","","   .04 %","   .03 %","",""
"2020-11-24","","","   .04 %","   .14 %","   .17 %","","","","   .25 %","   .53 %","   .12 %","   .11 %","   .08 %","   .19 %","","   .15 %","","","   .28 %","   .09 %","   .27 %","   .10 %","","","   .05 %","   .28 %","   .20 %","   .50 %","   .23 %","","   .28 %","   .24 %","   .31 %","   .27 %","","","   .24 %","   .66 %","","","   .48 %","   .28 %","","   .12 %","","","","   .14 %","   .16 %","   .47 %","   .21 %","   .08 %","   .20 %","   .18 %","   .57 %","","   .22 %","   .19 %","",""
"2020-11-25","","","   .15 %","   .05 %","   .36 %","","","","   .50 %","   .22 %","   .35 %","   .08 %","   .18 %","   .05 %","","   .29 %","","","   .26 %","   .06 %","   .23 %","   .25 %","","","   .27 %","   .39 %","   .03 %","   .15 %","   .26 %","","   .24 %","   .07 %","   .43 %","   .32 %","","","   .34 %","   .32 %","","","   .72 %","   .32 %","","   .12 %","","","","   .35 %","   .08 %","   .20 %","   .14 %","   .62 %","   .27 %","   .32 %","   .25 %","","   .38 %","   .09 %","",""
"2020-11-26","","","   .39 %","   .14 %","   .28 %","","","","   .28 %","   .15 %","   .38 %","   .23 %","   .47 %","   .61 %","","   .20 %","","","   .39 %","   .07 %","   .23 %","   .32 %","","","   .48 %","   .15 %","   .00 %","   .15 %","   .26 %","","   .15 %","   .26 %","   .13 %","   .32 %","","","   .11 %","   .21 %","","","   .51 %","   .25 %","","   .20 %","","","","   .11 %","   .10 %","   .32 %","   .07 %","   .77 %","   .20 %","   .16 %","   .44 %","","   .20 %","   .17 %","",""
"2020-11-27","","","   .36 %","   .05 %","  1.06 %","","","","   .06 %","   .14 %","   .17 %","   .23 %","   .26 %","   .45 %","","   .14 %","","","   .21 %","   .02 %","   .20 %","   .29 %","","","   .26 %","   .27 %","   .07 %","   .17 %","   .23 %","","   .26 %","   .40 %","   .18 %","   .26 %","","","   .22 %","   .05 %","","","   .43 %","   .47 %","","   .09 %","","","","   .39 %","   .35 %","   .38 %","   .07 %","   .54 %","   .54 %","   .11 %","   .40 %","","   .45 %","   .05 %","",""
"2020-11-28","","","   .28 %","   .28 %","   .13 %","","","","   .12 %","   .17 %","   .16 %","   .04 %","   .18 %","   .57 %","","   .23 %","","","   .26 %","   .19 %","   .17 %","   .37 %","","","   .37 %","   .37 %","   .20 %","   .32 %","   .23 %","","   .26 %","   .21 %","   .20 %","   .31 %","","","   .22 %","   .08 %","","","   .65 %","   .19 %","","   .11 %","","","","   .38 %","   .12 %","   .15 %","   .07 %","   .30 %","   .15 %","   .21 %","   .41 %","","   .41 %","   .16 %","",""
"2020-11-29","","","   .17 %","   .00 %","   .13 %","","","","   .37 %","   .28 %","   .35 %","   .10 %","   .18 %","   .13 %","","   .23 %","","","   .29 %","   .24 %","   .23 %","   .19 %","","","   .05 %","   .18 %","   .10 %","   .22 %","   .37 %","","   .15 %","   .10 %","   .15 %","   .21 %","","","   .03 %","   .03 %","","","   .56 %","   .31 %","","   .12 %","","","","   .14 %","   .24 %","   .26 %","   .00 %","   .08 %","   .20 %","   .18 %","   .21 %","","   .21 %","   .19 %","",""
"2020-11-30","","","   .12 %","   .28 %","   .10 %","","","","   .09 %","   .04 %","   .17 %","   .06 %","   .10 %","   .21 %","","   .09 %","","","   .22 %","   .02 %","   .50 %","   .05 %","","","   .05 %","   .04 %","   .07 %","   .12 %","   .09 %","","   .22 %","   .07 %","   .03 %","   .20 %","","","   .18 %","   .42 %","","","   .37 %","   .33 %","","   .03 %","","","","   .45 %","   .37 %","   .34 %","   .03 %","","   .07 %","   .16 %","   .17 %","","   .08 %","   .02 %","",""
"2020-12-01","","","   .07 %","   .09 %","   .81 %","","","","   .22 %","   .04 %","   .20 %","   .04 %","   .10 %","   .13 %","","   .16 %","","","   .12 %","   .04 %","   .20 %","   .36 %","","","   .16 %","   .22 %","   .10 %","   .32 %","   .11 %","","   .24 %","   .16 %","   .25 %","   .35 %","","","   .14 %","   .50 %","","","   .32 %","   .15 %","","   .08 %","","","","   .03 %","   .30 %","   .03 %","   .03 %","   .08 %","","   .23 %","   .22 %","","   .21 %","   .09 %","",""
"2020-12-26","","","   .19 %","   .60 %","   .04 %","","","","   .34 %","   .15 %","   .12 %","   .21 %","   .05 %","   .16 %","","   .06 %","","","   .04 %","   .00 %","   .07 %","   .10 %","","","   .05 %","   .03 %","   .41 %","   .07 %","   .34 %","","   .15 %","   .08 %","   .08 %","   .26 %","","","   .14 %","   .36 %","","","   .47 %","   .10 %","","   .02 %","","","","   .12 %","   .06 %","   .18 %","","   .23 %","   .49 %","   .14 %","   .11 %","","   .21 %","   .03 %","",""
"2020-12-27","","","   .07 %","   .18 %","   .06 %","","","","   .31 %","   .18 %","   .08 %","   .04 %","   .03 %","   .05 %","","   .02 %","","","   .16 %","   .11 %","   .03 %","   .31 %","","","   .16 %","   .10 %","   .10 %","   .12 %","   .20 %","","   .13 %","   .15 %","   .08 %","   .28 %","","","   .27 %","   .16 %","","","   .65 %","   .02 %","","   .06 %","","","","   .12 %","   .04 %","   .41 %","   .00 %","   .30 %","   .19 %","   .25 %","   .07 %","","   .25 %","   .03 %","",""
"2020-12-28","","","   .01 %","   .50 %","   .08 %","","","","   .12 %","   .14 %","   .01 %","   .10 %","   .05 %","   .08 %","","   .09 %","","","   .22 %","   .06 %","   .00 %","   .22 %","","","   .05 %","   .00 %","   .00 %","   .02 %","   .37 %","","   .06 %","   .01 %","   .05 %","   .13 %","","","   .06 %","   .03 %","","","   .28 %","   .02 %","","   .03 %","","","","   .22 %","   .12 %","   .17 %","","   .08 %","   .15 %","   .05 %","   .04 %","","   .10 %","   .35 %","",""
"2020-12-29","","","   .11 %","   .45 %","   .97 %","","","","   .21 %","   .37 %","   .17 %","   .17 %","   .16 %","   .26 %","","   .07 %","","","   .16 %","   .20 %","   .10 %","   .31 %","","","   .47 %","   .09 %","   .10 %","   .20 %","   .17 %","","   .04 %","   .12 %","   .08 %","   .42 %","","","   .22 %","   .10 %","","","   .57 %","   .09 %","","   .06 %","","","","   .14 %","   .10 %","   .32 %","   .07 %","   .23 %","   .05 %","   .29 %","   .09 %","","   .17 %","   .00 %","",""
"2020-12-30","","","   .04 %","   .27 %","   .29 %","","","","   .09 %","   .30 %","   .14 %","   .06 %","   .10 %","   .13 %","","   .16 %","","","   .09 %","   .06 %","   .03 %","   .17 %","","","   .10 %","   .12 %","   .07 %","   .05 %","   .20 %","","   .26 %","   .15 %","   .00 %","   .18 %","","","   .22 %","   .10 %","","","   .46 %","   .06 %","","   .06 %","","","","   .14 %","   .20 %","   .47 %","   .00 %","   .30 %","   .05 %","   .20 %","   .06 %","","   .12 %","   .09 %","",""
"2020-12-31","","","   .09 %","   .45 %","   .10 %","","","","   .18 %","   .27 %","   .04 %","   .15 %","   .03 %","   .13 %","","   .02 %","","","   .12 %","","   .10 %","   .45 %","","","   .05 %","   .09 %","   .00 %","   .17 %","   .20 %","","   .13 %","   .10 %","   .30 %","   .24 %","","","   .05 %","   .13 %","","","   .35 %","   .05 %","","   .11 %","","","","   .05 %","   .10 %","   .19 %","   .07 %","   .45 %","   .15 %","   .11 %","   .02 %","","   .15 %","   .03 %","",""
"2021-01-01","","","   .06 %","   .09 %","   .06 %","","","","   .18 %","   .09 %","   .17 %","   .10 %","   .05 %","   .10 %","","   .11 %","","","   .11 %","   .07 %","   .03 %","   .24 %","","","  1.14 %","   .10 %","   .03 %","   .07 %","   .14 %","","   .09 %","   .03 %","   .15 %","   .21 %","","","   .09 %","   .08 %","","","   .55 %","   .05 %","","   .09 %","","","","   .06 %","   .12 %","   .13 %","   .07 %","   .00 %","   .22 %","   .09 %","   .07 %","","   .19 %","   .05 %","",""
"2021-01-02","","","   .00 %","   .04 %","   .02 %","","","","   .12 %","   .22 %","   .00 %","   .08 %","   .00 %","   .23 %","","   .04 %","","","   .04 %","   .04 %","   .07 %","   .14 %","","","   .72 %","   .03 %","   .00 %","","   .06 %","","   .02 %","   .07 %","   .05 %","   .15 %","","","   .21 %","   .59 %","","","   .51 %","   .10 %","","   .03 %","","","","   .00 %","   .04 %","   .15 %","   .00 %","   .07 %","   .12 %","   .05 %","   .00 %","","   .13 %","   .05 %","",""
"2021-01-03","","","   .06 %","   .13 %","   .12 %","","","","   .18 %","   .12 %","   .12 %","   .10 %","   .05 %","   .23 %","","   .04 %","","","   .08 %","   .02 %","   .07 %","   .19 %","","","   .51 %","   .00 %","   .03 %","","   .11 %","","   .06 %","   .10 %","   .02 %","   .12 %","","","   .22 %","   .05 %","","","   .20 %","   .03 %","","   .09 %","","","","   .15 %","   .02 %","   .33 %","","   .00 %","   .17 %","   .09 %","   .00 %","","   .13 %","","",""
"2021-01-04","","","   .00 %","   .09 %","   .04 %","","","","   .15 %","   .12 %","   .04 %","   .33 %","   .03 %","   .10 %","","   .04 %","","","   .13 %","   .35 %","   .00 %","   .14 %","","","   .41 %","   .04 %","   .17 %","","   .22 %","","   .00 %","   .11 %","   .02 %","   .22 %","","","   .05 %","   .00 %","","","   .33 %","   .02 %","","   .03 %","","","","   .02 %","   .06 %","   .24 %","   .00 %","   .52 %","   .19 %","   .07 %","   .06 %","","   .19 %","   .05 %","",""
"2021-01-05","","","","   .18 %","  1.50 %","","","","   .18 %","   .20 %","   .08 %","   .12 %","   .03 %","   .23 %","","   .05 %","","","   .09 %","   .06 %","   .00 %","   .09 %","","","   .05 %","   .04 %","   .17 %","   .05 %","   .34 %","","   .11 %","   .03 %","   .05 %","   .14 %","","","   .21 %","   .00 %","","","   .30 %","   .02 %","","   .11 %","","","","   .12 %","   .22 %","   .15 %","   .03 %","   .45 %","   .14 %","   .07 %","   .09 %","","   .23 %","   .03 %","",""
"2021-01-06","","","   .09 %","   .27 %","  1.10 %","","","","   .12 %","   .31 %","   .08 %","   .25 %","   .00 %","   .18 %","","   .06 %","","","   .08 %","   .11 %","   .00 %","   .05 %","","","   .20 %","   .01 %","   .10 %","   .02 %","   .11 %","","   .06 %","   .15 %","   .05 %","   .12 %","","","   .17 %","   .05 %","","","   .32 %","   .03 %","","   .17 %","","","","   .14 %","   .14 %","   .28 %","   .03 %","   .00 %","   .07 %","   .20 %","   .00 %","","   .11 %","   .03 %","",""
"2021-01-07","","","   .03 %","   .00 %","   .16 %","","","","   .18 %","   .42 %","   .09 %","   .14 %","   .10 %","   .33 %","","   .07 %","","","   .15 %","   .04 %","","   .05 %","","","   .60 %","   .00 %","   .03 %","   .20 %","   .03 %","","   .00 %","   .04 %","   .05 %","   .23 %","","","   .19 %","   .00 %","","","   .34 %","   .06 %","","   .08 %","","","","   .11 %","   .10 %","   .19 %","   .00 %","   .44 %","   .17 %","   .04 %","   .00 %","","   .10 %","   .03 %","",""
"2021-01-08","","","   .09 %","   .40 %","   .00 %","","","","   .03 %","   .36 %","   .21 %","   .06 %","   .18 %","   .48 %","","   .04 %","","","   .09 %","   .09 %","   .00 %","   .14 %","","","   .30 %","   .04 %","   .30 %","   .05 %","   .03 %","","   .04 %","   .03 %","   .65 %","   .15 %","","","   .08 %","   .00 %","","","   .45 %","   .28 %","","   .02 %","","","","   .02 %","   .08 %","   .03 %","   .07 %","   .51 %","   .12 %","   .07 %","   .02 %","","   .21 %","   .02 %","",""
"2021-01-09","","","   .03 %","   .13 %","   .22 %","","","","   .09 %","   .23 %","   .05 %","   .08 %","   .10 %","   .18 %","","   .11 %","","","   .19 %","   .31 %","   .00 %","   .02 %","","","   .40 %","   .09 %","   .23 %","   .05 %","   .31 %","","   .06 %","   .09 %","   .07 %","   .11 %","","","   .15 %","   .08 %","","","   .53 %","   .06 %","","   .29 %","","","","   .08 %","   .14 %","   .10 %","   .07 %","   .44 %","   .10 %","   .22 %","   .02 %","","   .32 %","   .03 %","",""
"2021-01-10","","","","   .18 %","   .10 %","","","","   .09 %","   .24 %","   .03 %","   .16 %","   .15 %","   .18 %","","   .01 %","","","   .15 %","   .00 %","   .00 %","   .17 %","","","   .05 %","   .01 %","   .13 %","   .05 %","   .11 %","","   .04 %","   .12 %","   .00 %","   .10 %","","","   .10 %","   .00 %","","","   .38 %","   .06 %","","   .18 %","","","","   .28 %","   .06 %","   .12 %","","   .00 %","   .07 %","   .27 %","   .04 %","","   .09 %","   .05 %","",""
"2021-01-11","","","   .07 %","   .00 %","   .08 %","","","","   .18 %","   .00 %","   .01 %","   .02 %","   .05 %","   .15 %","","   .07 %","","","   .03 %","   .05 %","   .03 %","   .02 %","","","   .05 %","   .01 %","   .03 %","   .05 %","   .00 %","","   .04 %","   .00 %","   .10 %","   .04 %","","","   .04 %","   .08 %","","","   .24 %","   .01 %","","   .02 %","","","","","   .06 %","   .29 %","   .00 %","   .36 %","   .02 %","   .11 %","   .07 %","","   .02 %","   .09 %","",""
"2021-01-12","","","   .01 %","   .13 %","   .18 %","","","","   .30 %","   .41 %","   .09 %","   .18 %","","   .15 %","","   .04 %","","","   .07 %","   .07 %","","   .31 %","","","   .10 %","   .03 %","   .20 %","","   .11 %","","   .04 %","   .08 %","   .05 %","   .12 %","","","   .08 %","   .23 %","","","   .31 %","   .03 %","","   .18 %","","","","   .02 %","   .18 %","   .10 %","","   .07 %","   .00 %","   .13 %","","","   .13 %","   .02 %","",""
"2021-01-13","","","   .01 %","   .00 %","   .18 %","","","","   .03 %","   .26 %","   .10 %","   .06 %","   .03 %","   .07 %","","   .01 %","","","   .08 %","   .02 %","   .03 %","   .14 %","","","   .55 %","   .03 %","   .13 %","   .05 %","   .17 %","","   .06 %","   .03 %","   .15 %","   .13 %","","","   .19 %","   .23 %","","","   .22 %","   .08 %","","   .14 %","","","","   .05 %","   .12 %","   .09 %","   .07 %","   .07 %","   .10 %","   .24 %","   .06 %","","   .08 %","   .03 %","",""
"2021-01-14","","","   .01 %","   .40 %","   .06 %","","","","   .33 %","   .21 %","   .03 %","   .06 %","   .13 %","   .27 %","","   .09 %","","","   .04 %","   .04 %","   .03 %","   .12 %","","","   .54 %","   .03 %","   .10 %","","   .03 %","","   .02 %","   .09 %","   .05 %","   .09 %","","","   .05 %","   .08 %","","","   .31 %","   .03 %","","   .09 %","","","","   .08 %","   .06 %","   .18 %","   .03 %","   .43 %","   .02 %","   .04 %","   .00 %","","   .09 %","   .10 %","",""
