"date","North Dakota/Adams","North Dakota/Barnes","North Dakota/Benson","North Dakota/Billings","North Dakota/Bottineau","North Dakota/Bowman","North Dakota/Burke","North Dakota/Burleigh","North Dakota/Cass","North Dakota/Cavalier","North Dakota/Dickey","North Dakota/Divide","North Dakota/Dunn","North Dakota/Eddy","North Dakota/Emmons","North Dakota/Foster","North Dakota/Golden Valley","North Dakota/Grand Forks","North Dakota/Grant","North Dakota/Griggs","North Dakota/Hettinger","North Dakota/Kidder","North Dakota/LaMoure","North Dakota/Logan","North Dakota/McHenry","North Dakota/McIntosh","North Dakota/McKenzie","North Dakota/McLean","North Dakota/Mercer","North Dakota/Morton","North Dakota/Mountrail","North Dakota/Nelson","North Dakota/Oliver","North Dakota/Pembina","North Dakota/Pierce","North Dakota/Ramsey","North Dakota/Ransom","North Dakota/Renville","North Dakota/Richland","North Dakota/Rolette","North Dakota/Sargent","North Dakota/Sheridan","North Dakota/Sioux","North Dakota/Slope","North Dakota/Stark","North Dakota/Steele","North Dakota/Stutsman","North Dakota/Towner","North Dakota/Traill","North Dakota/Unassigned","North Dakota/Walsh","North Dakota/Ward","North Dakota/Wells","North Dakota/Williams"
"2020-07-26","   .00 %","   .00 %"," 21.28 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.66 %","  1.05 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","  3.65 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.84 %"," 19.05 %","   .00 %","  3.67 %","   .99 %","   .00 %","   .00 %","  8.33 %","   .00 %","  3.57 %","   .00 %","   .00 %","  2.90 %","   .00 %","   .00 %","   .00 %","  4.08 %","   .00 %","  4.93 %"," 37.50 %","  1.08 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.76 %","  8.33 %","   .51 %"
"2020-07-27","   .00 %","   .00 %"," 15.79 %","   .00 %","   .00 %","   .00 %","  8.33 %","  3.28 %","   .79 %","  3.57 %"," 12.50 %","   .00 %","   .00 %"," 50.00 %","   .00 %"," 11.11 %","   .00 %","   .84 %","   .00 %"," 18.18 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %"," 36.36 %","   .00 %","   .00 %","  5.56 %","  2.21 %","  -.98 %","   .00 %"," 20.00 %","  3.85 %","   .00 %","  3.45 %","   .00 %","   .00 %","  5.63 %","  5.88 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.01 %"," -9.09 %","  7.45 %","   .00 %","  2.86 %","   .00 %","   .00 %","  2.72 %","   .00 %","  3.06 %"
"2020-07-28","   .00 %","  3.33 %","  6.06 %","   .00 %"," 11.11 %","   .00 %","  7.69 %","  6.47 %","   .89 %","   .00 %"," 11.11 %","   .00 %","   .00 %","  8.33 %","   .00 %"," 10.00 %","   .00 %","   .67 %","   .00 %"," 38.46 %","   .00 %","   .00 %","   .00 %"," ##.## %","   .00 %","  6.67 %","  1.54 %"," 12.00 %","  5.26 %","  4.76 %","   .99 %"," 60.00 %","   .00 %","  3.70 %","   .00 %","  3.33 %","   .00 %","   .00 %","  2.67 %"," 11.11 %","   .00 %","   .00 %","  5.88 %","   .00 %","  7.89 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %"," -1.05 %","  4.64 %","  7.69 %","  2.48 %"
"2020-07-29","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.22 %","   .32 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .33 %","   .00 %"," 11.11 %","   .00 %","   .00 %","   .00 %"," 50.00 %"," 16.67 %","   .00 %","  7.58 %","  3.57 %","   .00 %","  4.13 %","  4.90 %"," 25.00 %","   .00 %","   .00 %","   .00 %","  9.68 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","  3.70 %","   .00 %","   .00 %","   .00 %","  1.98 %","   .00 %","  7.69 %","   .00 %","   .00 %","  3.80 %","   .00 %","  1.45 %"
"2020-07-30","   .00 %","   .00 %","  5.71 %","   .00 %","   .00 %","   .00 %","  7.14 %","  1.27 %","   .77 %","  3.45 %","   .00 %","   .00 %","  3.85 %","   .00 %","  7.14 %","  9.09 %","   .00 %","   .16 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.82 %","  3.45 %","   .00 %","   .79 %","   .93 %"," 10.00 %","   .00 %"," -3.57 %","   .00 %","  2.94 %","  4.00 %","   .00 %","  6.49 %","  4.76 %"," 12.50 %","   .00 %","  1.79 %","   .00 %","  1.22 %","   .00 %","   .97 %","   .00 %","   .00 %","   .00 %","   .00 %","   .61 %","   .00 %","  4.76 %"
"2020-07-31","   .00 %","   .00 %"," 16.22 %"," ##.## %"," 10.00 %","   .00 %"," 13.33 %","  4.33 %","   .87 %","  3.33 %"," 10.00 %","   .00 %","  3.70 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.81 %","   .00 %"," 19.05 %","   .00 %"," 10.00 %","   .00 %"," 33.33 %","   .00 %"," 12.50 %","   .00 %"," 16.67 %"," 15.00 %","  3.15 %","   .00 %"," 18.18 %","   .00 %","   .00 %"," 37.50 %","  5.71 %","   .00 %","   .00 %","  6.10 %"," 31.82 %","-11.11 %","   .00 %","   .00 %","   .00 %","  9.64 %","   .00 %","   .96 %"," 20.00 %"," -2.38 %","   .00 %","  2.13 %","  5.45 %","  7.14 %","  1.82 %"
"2020-08-01","   .00 %","  3.23 %","  8.14 %","   .00 %"," 54.55 %","   .00 %"," 11.76 %","  3.17 %","   .69 %","   .00 %","   .00 %","   .00 %","  3.57 %","   .00 %","   .00 %"," 41.67 %","   .00 %","   .81 %","   .00 %"," 16.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.56 %","  6.85 %","  5.71 %","   .00 %","  2.29 %","  4.63 %"," 30.77 %","   .00 %","   .00 %","   .00 %","  8.11 %","   .00 %","   .00 %","  4.60 %"," 10.34 %","   .00 %","   .00 %","  1.75 %","   .00 %","  2.75 %","   .00 %","  3.81 %","   .00 %","  2.44 %","   .00 %","  2.08 %","  1.15 %","   .00 %","  2.23 %"
"2020-08-02","   .00 %","  3.12 %","  1.08 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.80 %","   .17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .32 %","   .00 %","  3.45 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %"," 26.32 %","  1.28 %","   .00 %","   .00 %","  1.49 %","  1.77 %","   .00 %"," 16.67 %","   .00 %","   .00 %","  7.50 %","   .00 %","   .00 %","  1.10 %","  3.12 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.67 %","   .00 %","  5.50 %","-16.67 %","   .00 %","   .00 %","   .00 %","   .57 %","   .00 %","   .44 %"
"2020-08-03","   .00 %","  3.03 %","   .00 %","   .00 %","  5.88 %","   .00 %"," 15.79 %","  1.87 %","   .34 %","   .00 %","   .00 %","   .00 %","  3.45 %","   .00 %","  6.67 %"," 11.76 %","   .00 %","  1.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","  7.14 %","  8.33 %","   .00 %","  5.41 %","   .00 %","  3.31 %","  3.48 %","  5.88 %","   .00 %","   .00 %","   .00 %","  9.30 %","   .00 %","   .00 %","  1.09 %","  3.03 %"," 12.50 %","   .00 %","  1.72 %","   .00 %"," 11.46 %"," 10.00 %","  2.61 %","   .00 %","  9.52 %","   .00 %","   .00 %","  7.91 %"," 13.33 %","  1.30 %"
"2020-08-04","   .00 %","  2.94 %"," 35.11 %","   .00 %","   .00 %","   .00 %","  4.55 %","  2.86 %","   .20 %","   .00 %","  9.09 %","   .00 %","   .00 %"," 15.38 %","  6.25 %","-10.53 %","   .00 %","   .78 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","  3.85 %","  6.33 %","   .00 %","   .00 %","  3.91 %","  2.52 %","  5.56 %","   .00 %","   .00 %","   .00 %"," 27.66 %","   .00 %","   .00 %","  2.15 %","  2.94 %"," 22.22 %"," 20.00 %","   .00 %","   .00 %","  3.27 %"," 18.18 %","  2.54 %","   .00 %","  2.17 %","   .00 %","  1.02 %","  2.09 %"," 11.76 %","  4.72 %"
"2020-08-05","   .00 %","  2.86 %","  2.36 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.17 %","   .68 %","   .00 %","   .00 %","   .00 %","   .00 %"," 13.33 %","   .00 %"," 35.29 %","   .00 %","  1.25 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %","  7.69 %","  4.35 %","  1.71 %","   .00 %"," 15.79 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","-11.11 %","  6.32 %","  8.57 %"," -9.09 %","   .00 %","   .00 %","   .00 %","  2.71 %","   .00 %","   .00 %","   .00 %","  4.26 %","   .00 %","  2.02 %","  1.03 %","  5.26 %","  1.23 %"
"2020-08-06","   .00 %","  2.78 %","   .77 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.15 %","   .64 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.08 %","   .00 %","  3.33 %","   .00 %","  8.33 %","  6.67 %","   .00 %","  6.67 %","   .00 %","  1.19 %","  9.52 %","   .00 %","  5.72 %","   .82 %","   .00 %","   .00 %","  3.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 26.32 %","   .00 %","   .00 %","  1.69 %","   .00 %","   .88 %","   .00 %","  3.31 %","   .00 %","  2.04 %","   .00 %","  1.98 %","  3.55 %","  5.00 %","  1.21 %"
"2020-08-07","   .00 %","   .00 %","   .76 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.40 %","   .97 %","   .00 %","   .00 %"," ##.## %","   .00 %","-11.76 %","   .00 %"," 17.39 %","   .00 %","   .76 %","   .00 %","  3.23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.18 %"," 10.87 %","  8.33 %","  6.05 %","   .00 %","  9.09 %","   .00 %"," -3.57 %","   .00 %","  1.54 %","  3.85 %"," 12.50 %","  2.97 %","  8.33 %"," 10.00 %"," 33.33 %","  5.00 %","   .00 %","  8.30 %","  7.69 %","   .80 %","   .00 %","  4.00 %","   .00 %","   .00 %","  2.45 %","   .00 %","  5.20 %"
"2020-08-08","   .00 %","   .00 %","  1.52 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.07 %","   .73 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %"," -7.41 %","   .00 %","  1.51 %","   .00 %","  6.25 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","  3.49 %"," 15.69 %","  7.69 %","  7.21 %","  4.88 %","  4.17 %","   .00 %","   .00 %","   .00 %","  4.55 %","  3.70 %","   .00 %","   .96 %"," 17.31 %","   .00 %","   .00 %"," 25.40 %","   .00 %","  4.44 %","   .00 %","   .79 %","   .00 %","  3.85 %","   .00 %","   .97 %","  5.74 %","   .00 %","  2.28 %"
"2020-08-09","   .00 %","   .00 %","  1.49 %","   .00 %","  5.56 %","   .00 %","   .00 %","  2.54 %","   .36 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .74 %","   .00 %","   .00 %","   .00 %","  7.69 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.39 %","  3.57 %","  2.80 %","   .78 %","   .00 %","   .00 %","   .00 %","  9.09 %","   .00 %","   .00 %","   .00 %","  3.81 %"," 18.03 %"," -9.09 %","   .00 %","  5.06 %","   .00 %","   .77 %","   .00 %","   .00 %","   .00 %","  1.85 %","   .00 %","   .00 %","   .45 %","   .00 %","   .37 %"
"2020-08-10"," 50.00 %","  5.41 %","   .74 %","   .00 %","   .00 %"," 33.33 %","   .00 %","  2.56 %","   .23 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %"," 25.00 %","   .89 %","   .00 %","   .00 %","   .00 %"," 28.57 %","   .00 %","   .00 %","  6.25 %"," 23.33 %","  1.12 %"," 18.03 %","   .00 %","  4.36 %","  3.85 %","  4.00 %","   .00 %","   .00 %","   .00 %","  1.45 %","   .00 %","   .00 %","   .00 %","  1.39 %","   .00 %"," 12.50 %","   .00 %","   .00 %","  1.15 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.41 %","   .00 %","   .74 %"
"2020-08-11","   .00 %"," -2.56 %","  3.65 %","   .00 %","  5.26 %"," 25.00 %","   .00 %","  3.58 %","   .39 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","  3.85 %","   .00 %","  2.64 %","   .00 %","  2.94 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.11 %","  6.94 %"," 10.34 %","  4.96 %","   .74 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.14 %","   .00 %","   .00 %","   .92 %"," 12.33 %","   .00 %","   .00 %","  3.61 %"," 33.33 %"," 10.61 %","  7.14 %","   .79 %","   .00 %","  3.64 %","   .00 %","  1.92 %","  1.28 %","   .00 %","  1.47 %"
"2020-08-12","   .00 %","   .00 %","  2.11 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .88 %","   .49 %","   .00 %","   .00 %"," 50.00 %","   .00 %","  5.56 %","  5.88 %"," -3.70 %"," 20.00 %","  1.28 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.41 %","   .00 %","  2.60 %"," -3.12 %","  1.24 %","  3.68 %","   .00 %","   .00 %","   .00 %","  8.33 %","   .00 %","   .00 %","   .00 %","  2.73 %","   .00 %","   .00 %","   .00 %","  3.49 %","   .00 %","  2.74 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .42 %","  9.52 %","  4.35 %"
"2020-08-13","   .00 %","  2.63 %","  8.28 %"," 50.00 %","  5.00 %","   .00 %","   .00 %","  3.11 %","   .49 %","   .00 %","   .00 %"," 33.33 %","   .00 %","  5.26 %","   .00 %","   .00 %"," 33.33 %","  2.54 %","   .00 %","  5.71 %","   .00 %","  5.56 %","   .00 %","   .00 %"," 11.76 %","  5.13 %","   .00 %","  5.06 %","  3.23 %","  4.42 %","  3.55 %","   .00 %","   .00 %","   .00 %"," 15.38 %","  6.67 %","   .00 %","   .00 %","   .88 %","  3.66 %","   .00 %","   .00 %","  2.25 %","   .00 %"," 16.33 %","   .00 %","  -.78 %","   .00 %","  1.75 %","   .00 %","   .94 %","  2.94 %","   .00 %","  1.74 %"
"2020-08-14","   .00 %","   .00 %","  3.82 %","   .00 %","  4.76 %","   .00 %","   .00 %","  2.40 %","   .52 %","   .00 %","  7.69 %","   .00 %","   .00 %","-10.00 %","  5.56 %","  3.85 %"," 25.00 %","  1.24 %","   .00 %","   .00 %"," 16.67 %","   .00 %","   .00 %","   .00 %"," 10.53 %","   .00 %","  1.10 %","  8.43 %","  6.25 %","  2.35 %","  2.05 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.75 %","   .00 %"," 11.11 %","   .88 %","  1.18 %","   .00 %","   .00 %","  2.20 %","   .00 %","  6.88 %","  6.67 %","  1.57 %","   .00 %","  3.45 %","   .00 %","  4.67 %","  3.67 %","  8.70 %","  2.05 %"
"2020-08-15","   .00 %"," 10.26 %","  1.23 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .42 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.56 %"," 21.05 %"," -3.70 %"," 10.00 %","  5.16 %","   .00 %","   .00 %","   .00 %"," 15.79 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.89 %","   .00 %","  1.15 %","  1.34 %","  3.85 %","   .00 %","   .00 %","  6.67 %","  2.41 %","   .00 %","   .00 %","   .00 %","  2.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .54 %","   .00 %","   .78 %","   .00 %","  3.33 %","   .00 %","  1.79 %","  3.54 %"," -4.00 %","   .67 %"
"2020-08-16","   .00 %","  4.65 %","  1.82 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.27 %","   .35 %","   .00 %","   .00 %","   .00 %","  3.23 %","  5.26 %","   .00 %","   .00 %","  9.09 %","  1.81 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 14.29 %","   .00 %","  1.09 %","  4.08 %","   .00 %","  2.73 %","  2.65 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.35 %","   .00 %","   .00 %","  1.74 %","   .00 %","   .00 %","   .00 %","  4.30 %","   .00 %","  4.27 %","   .00 %","   .00 %","   .00 %","  3.23 %","   .00 %","  1.75 %","  4.94 %","   .00 %","   .33 %"
"2020-08-17","   .00 %","  2.22 %","  2.98 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.51 %","   .22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.85 %","   .00 %","  1.27 %","   .00 %","   .00 %"," 14.29 %","  4.55 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.08 %","   .00 %","   .00 %","   .66 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.30 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.02 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .36 %","   .00 %","   .33 %"
"2020-08-18"," 33.33 %","  2.17 %","  1.73 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.62 %","   .41 %","   .00 %","   .00 %"," 25.00 %","   .00 %","  5.00 %","   .00 %"," -3.70 %"," 16.67 %","   .75 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.94 %","   .00 %","  3.96 %","   .65 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.14 %","   .00 %","   .00 %","  5.15 %","   .00 %","  1.77 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.17 %","  4.33 %","   .00 %","  1.32 %"
"2020-08-19"," 25.00 %","  2.13 %","   .57 %","   .00 %","  4.55 %"," 27.27 %","  4.35 %","  2.88 %","  1.08 %","   .00 %","   .00 %","   .00 %","  3.12 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.73 %","   .00 %","  2.70 %","   .00 %","  4.35 %","   .00 %","   .00 %","  4.17 %","  2.44 %","   .00 %","  2.86 %","   .00 %","  2.33 %","   .00 %","   .00 %","   .00 %","   .00 %"," 12.50 %","   .00 %","  7.14 %","   .00 %","  1.71 %","  3.37 %","   .00 %","   .00 %","  1.96 %","   .00 %","  3.98 %","   .00 %","   .77 %","   .00 %","   .00 %","   .00 %","  4.10 %","  6.92 %","  8.33 %","  1.95 %"
"2020-08-20","   .00 %","   .00 %"," 11.30 %","   .00 %","  4.35 %","   .00 %","   .00 %","  3.33 %","   .66 %","   .00 %","  7.14 %","   .00 %","  9.09 %","  4.76 %","  4.35 %","   .00 %","  7.14 %","  3.75 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.63 %","   .00 %","  2.89 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.11 %","  6.74 %","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.92 %"," 25.00 %"," 15.55 %","   .00 %","  2.29 %","   .00 %","  1.56 %","   .00 %","  3.94 %"," 11.00 %","   .00 %","   .96 %"
"2020-08-21","   .00 %","  6.25 %","  2.54 %","   .00 %"," -4.17 %","  7.14 %","   .00 %","  4.70 %","   .62 %","   .00 %","   .00 %","   .00 %","  2.78 %","   .00 %","   .00 %","  3.85 %","   .00 %","  5.24 %"," 25.00 %","   .00 %","   .00 %","   .00 %","  6.25 %","   .00 %","   .00 %","  2.38 %","  2.13 %","  2.65 %","  2.94 %","  3.61 %","  1.92 %","   .00 %","   .00 %","   .00 %","  5.00 %","  3.16 %","  6.45 %","   .00 %","  1.68 %","  5.43 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.66 %","  6.25 %","   .75 %","   .00 %","  3.08 %","   .00 %","  3.79 %","  5.83 %","  3.85 %","   .95 %"
"2020-08-22","   .00 %"," 11.76 %","   .50 %"," 33.33 %","  4.35 %","   .00 %","   .00 %","  2.95 %","   .84 %","   .00 %","  6.67 %","   .00 %","  5.41 %","   .00 %","   .00 %","  3.70 %"," 46.67 %","  8.53 %"," 60.00 %","   .00 %"," 20.00 %","   .00 %","  5.88 %","   .00 %","  8.00 %","   .00 %","  4.17 %","  4.31 %","  5.71 %","  2.52 %","   .00 %","  3.70 %","   .00 %","  3.70 %","  4.76 %","   .00 %","  3.03 %","   .00 %","   .00 %","  3.09 %","   .00 %","   .00 %","  2.83 %","   .00 %","  4.48 %","   .00 %","  1.48 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.96 %","   .00 %","  1.88 %"
"2020-08-23","   .00 %","  1.75 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.67 %","   .74 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.55 %","   .00 %","   .00 %","   .00 %","  3.98 %"," 12.50 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.13 %","   .00 %","  1.51 %","   .63 %","   .00 %"," 14.29 %","   .00 %","   .00 %","  1.02 %","   .00 %","   .00 %","   .83 %","   .00 %","   .00 %","   .00 %","   .92 %","   .00 %","  1.95 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.46 %","   .00 %","   .31 %"
"2020-08-24","   .00 %","  1.72 %","   .99 %","   .00 %","   .00 %","   .00 %","   .00 %","   .88 %","   .46 %","   .00 %"," 18.75 %","   .00 %","  2.56 %","  4.35 %","   .00 %","   .00 %","  4.55 %","  2.45 %","   .00 %","   .00 %","   .00 %","  4.17 %","   .00 %","   .00 %","  3.70 %","   .00 %","   .00 %","   .79 %","   .00 %","  1.30 %","   .62 %","   .00 %","   .00 %","   .00 %","   .00 %","  8.08 %","  2.94 %","   .00 %","  1.64 %","  1.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.02 %","   .00 %","  3.65 %","   .00 %","   .00 %","   .00 %","   .73 %","  1.26 %","   .00 %","  1.53 %"
