"date","New York/Albany","New York/Allegany","New York/Bronx","New York/Broome","New York/Cattaraugus","New York/Cayuga","New York/Chautauqua","New York/Chemung","New York/Chenango","New York/Clinton","New York/Columbia","New York/Cortland","New York/Delaware","New York/Dutchess","New York/Erie","New York/Essex","New York/Franklin","New York/Fulton","New York/Genesee","New York/Greene","New York/Hamilton","New York/Herkimer","New York/Jefferson","New York/Kings","New York/Lewis","New York/Livingston","New York/Madison","New York/Monroe","New York/Montgomery","New York/Nassau","New York/New York City","New York/Niagara","New York/Oneida","New York/Onondaga","New York/Ontario","New York/Orange","New York/Orleans","New York/Oswego","New York/Otsego","New York/Putnam","New York/Queens","New York/Rensselaer","New York/Richmond","New York/Rockland","New York/Saratoga","New York/Schenectady","New York/Schoharie","New York/Schuyler","New York/Seneca","New York/St. Lawrence","New York/Steuben","New York/Suffolk","New York/Sullivan","New York/Tioga","New York/Tompkins","New York/Ulster","New York/Unassigned","New York/Warren","New York/Washington","New York/Wayne","New York/Westchester","New York/Wyoming","New York/Yates"
"2020-06-30","   .25 %","   .34 %","","  1.04 %","   .33 %","  1.08 %","   .98 %","   .29 %","  8.40 %"," 12.59 %","   .39 %","  1.40 %","   .00 %","   .15 %","   .43 %","  2.82 %","  1.40 %","   .97 %","   .60 %","  1.07 %","   .00 %","  2.16 %","   .31 %","","  4.84 %","   .47 %","   .52 %","   .77 %","  1.24 %","   .08 %","   .14 %","   .51 %","  1.93 %","   .65 %","   .87 %","   .08 %","   .14 %","   .62 %","   .24 %","   .53 %","","   .44 %","","   .06 %","   .33 %","   .71 %","   .35 %","   .48 %","   .91 %","   .18 %","   .25 %","   .11 %","   .04 %","   .28 %","   .23 %","   .18 %","   .00 %","   .00 %","   .08 %","  2.00 %","   .11 %","   .43 %","   .90 %"
"2020-07-01","   .27 %","  1.02 %","","   .71 %","   .00 %","  1.78 %","   .81 %","   .71 %","  8.26 %"," 12.59 %","   .26 %","  1.40 %","   .00 %","   .16 %","   .43 %","  2.82 %","  2.07 %","   .72 %","   .52 %","  1.07 %","   .00 %","  1.69 %","   .78 %","","  4.04 %","   .63 %","   .40 %","   .75 %","   .88 %","   .08 %","   .13 %","   .39 %","  1.56 %","   .58 %","  1.01 %","   .06 %","   .14 %","   .92 %","   .24 %","   .49 %","","   .22 %","","   .07 %","   .37 %","   .75 %","   .35 %","  2.14 %","   .29 %","   .09 %","   .40 %","   .11 %","   .04 %","   .28 %","   .23 %","   .16 %","   .00 %","   .00 %","   .08 %","  1.82 %","   .10 %","   .21 %","   .44 %"
"2020-07-02","   .32 %","  1.35 %","","   .79 %","   .16 %","  1.41 %","   .65 %","   .71 %","  8.39 %"," 12.59 %","   .47 %","  1.40 %","   .00 %","   .16 %","   .45 %","  2.33 %","  2.00 %","   .87 %","   .08 %","   .84 %","   .00 %","  1.27 %","  1.23 %","","  4.04 %","   .63 %","   .52 %","   .84 %","   .51 %","   .09 %","   .14 %","   .41 %","  1.57 %","   .75 %","  1.08 %","   .06 %","   .14 %","  1.21 %","   .00 %","   .50 %","","   .22 %","","   .07 %","   .33 %","   .90 %","   .35 %","  2.14 %","   .29 %","   .18 %","   .40 %","   .12 %","   .03 %","   .14 %","   .34 %","   .19 %","   .00 %","   .08 %","   .08 %","  1.80 %","   .09 %","   .00 %","   .44 %"
"2020-07-03","   .31 %","  1.33 %","","   .92 %","   .16 %","  1.22 %","   .97 %","   .71 %","  8.39 %"," 12.59 %","   .47 %","   .91 %","   .00 %","   .16 %","   .54 %","  4.24 %","  2.63 %","   .47 %","   .08 %","  1.07 %","   .00 %","  1.73 %","  1.90 %","","  1.73 %","   .31 %","   .51 %","  1.04 %","   .17 %","   .09 %","   .15 %","   .58 %","  1.49 %","   .65 %","  1.45 %","   .09 %","   .07 %","  1.11 %","   .00 %","   .46 %","","   .29 %","","   .07 %","   .47 %","   .94 %","   .00 %","  2.14 %","   .29 %","   .36 %","   .25 %","   .11 %","   .06 %","   .14 %","   .23 %","   .42 %","   .00 %","   .23 %","   .00 %","  2.25 %","   .11 %","   .00 %","   .44 %"
"2020-07-04","   .43 %","  1.33 %","","  1.16 %","   .65 %","  1.04 %","  1.28 %","   .85 %"," 17.85 %","-10.78 %","   .47 %","   .44 %","   .00 %","   .18 %","   .58 %"," -3.42 %","  1.94 %","   .39 %","   .08 %"," -3.47 %","   .00 %","  1.60 %","   .49 %",""," -3.12 %","   .47 %","  -.63 %","  1.12 %","   .17 %","   .10 %","   .17 %","   .79 %","  1.32 %","   .74 %","  1.59 %","   .04 %","   .07 %","  1.01 %","   .48 %"," -2.17 %","","   .36 %","","   .07 %","   .47 %","  -.78 %","   .00 %"," -1.19 %","   .29 %","   .36 %"," -1.11 %","   .12 %","   .07 %","   .14 %","   .11 %","   .32 %","   .00 %","   .38 %","   .00 %","  2.10 %","   .13 %","   .21 %","   .87 %"
"2020-07-05","   .47 %","  1.33 %","","  1.01 %","   .65 %","   .86 %","   .78 %","   .70 %","   .54 %","   .40 %","   .47 %","  1.66 %","   .00 %","   .17 %","   .50 %","  2.77 %","  1.94 %","   .39 %","   .08 %","   .23 %","   .00 %","  1.72 %","  1.80 %","","   .67 %","   .46 %","   .33 %","  1.10 %","   .17 %","   .11 %","   .17 %","   .80 %","  1.38 %","   .74 %","  1.57 %","   .10 %","   .07 %","   .90 %","   .48 %","   .15 %","","   .43 %","","   .09 %","   .61 %","   .84 %","   .34 %","  1.67 %","   .58 %","   .45 %","   .30 %","   .12 %","   .07 %","   .42 %","   .23 %","   .59 %","   .00 %","   .45 %","   .00 %","  1.71 %","   .12 %","   .42 %","   .87 %"
"2020-07-06","   .45 %","   .65 %","","   .95 %","   .80 %","   .50 %","  1.08 %","   .28 %","  1.34 %","   .40 %","   .47 %","  2.05 %","   .00 %","   .16 %","   .44 %","  3.18 %","  1.27 %","   .39 %","   .34 %","   .23 %","   .00 %","  2.03 %","  1.34 %","","   .67 %","   .46 %","   .39 %","  1.01 %","   .34 %","   .10 %","   .16 %","   .84 %","  1.27 %","   .69 %","  1.25 %","   .09 %","   .21 %","   .50 %","   .48 %","   .12 %","","   .46 %","","   .08 %","   .79 %","   .81 %","   .34 %","   .00 %","   .29 %","   .63 %","   .22 %","   .12 %","   .07 %","   .69 %","   .23 %","   .64 %","   .00 %","   .68 %","   .08 %","  1.35 %","   .12 %","   .42 %","   .87 %"
"2020-07-07","   .36 %","   .32 %","","   .89 %","   .64 %","   .50 %","  1.23 %","   .41 %","  1.20 %","   .78 %","   .30 %","  2.44 %","   .00 %","   .11 %","   .47 %","  3.18 %","   .62 %","   .15 %","   .34 %","   .23 %","   .00 %","  2.01 %","   .88 %","","   .67 %","   .61 %","   .44 %","   .88 %","   .33 %","   .08 %","   .15 %","   .77 %","  1.03 %","   .68 %","  1.10 %","   .10 %","   .21 %","   .10 %","   .48 %","   .12 %","","   .53 %","","   .08 %","   .82 %","   .65 %","   .34 %","   .00 %","   .29 %","   .54 %","   .22 %","   .11 %","   .08 %","   .96 %","   .11 %","   .59 %","   .00 %","   .67 %","   .08 %","  1.65 %","   .11 %","   .42 %","   .87 %"
"2020-07-08","   .42 %","   .32 %","","   .80 %","   .95 %","   .33 %","  2.99 %","   .27 %","  1.45 %","   .97 %","   .34 %","  2.39 %","   .00 %","   .09 %","   .45 %","  1.28 %","   .00 %","   .08 %","   .42 %","   .00 %","   .00 %","  1.03 %","   .22 %","","   .67 %","  1.06 %","   .44 %","   .82 %","   .33 %","   .08 %","   .13 %","   .70 %","   .78 %","   .81 %","   .79 %","   .09 %","   .28 %","   .39 %","   .48 %","   .16 %","","   .74 %","","   .08 %","   .74 %","   .48 %","   .68 %","   .00 %","   .29 %","   .45 %","   .22 %","   .13 %","   .07 %","   .96 %","   .22 %","   .33 %","   .00 %","   .52 %","   .08 %","  1.29 %","   .10 %","   .63 %","   .87 %"
"2020-07-09","   .35 %","   .32 %","","   .47 %","   .62 %","   .66 %","  3.08 %","   .27 %","  1.82 %","  1.16 %","   .34 %","  1.92 %","   .00 %","   .08 %","   .43 %","  1.66 %","   .61 %","   .15 %","   .42 %","   .00 %","   .00 %","  1.14 %","   .43 %","","   .00 %","  1.34 %","   .27 %","   .76 %","  1.00 %","   .08 %","   .12 %","   .59 %","   .75 %","   .82 %","   .85 %","   .08 %","   .28 %","   .48 %","   .00 %","   .19 %","","   .81 %","","   .08 %","   .81 %","   .41 %","  1.02 %","   .00 %","   .85 %","   .36 %","   .22 %","   .13 %","   .05 %","   .82 %","   .22 %","   .28 %","   .00 %","   .37 %","   .16 %","  1.28 %","   .09 %","   .62 %","   .00 %"
"2020-07-10","   .35 %","   .32 %","","   .81 %","  1.08 %","   .66 %","  3.32 %","   .27 %","  2.05 %","   .77 %","   .29 %","  1.89 %","   .00 %","   .09 %","   .49 %","  1.23 %","  1.19 %","   .23 %","   .58 %","   .08 %","   .00 %","  1.25 %","   .21 %","","   .00 %","  1.76 %","   .44 %","   .83 %","  1.48 %","   .10 %","   .13 %","   .66 %","   .72 %","   .86 %","   .91 %","   .08 %","   .35 %","   .96 %","   .47 %","   .28 %","","   .80 %","","   .06 %","   .73 %","   .43 %","  1.00 %","   .00 %","   .56 %","   .27 %","   .15 %","   .13 %","   .11 %","  1.74 %","   .22 %","   .21 %","   .00 %","   .37 %","   .24 %","  1.68 %","   .10 %","   .81 %","   .00 %"
"2020-07-11","   .44 %","   .94 %","","  1.29 %","  1.52 %","   .65 %","  4.96 %","   .27 %","  1.25 %","   .95 %","   .33 %","  2.21 %","   .00 %","   .11 %","   .56 %","   .82 %","  1.19 %","   .23 %","   .41 %","   .15 %","   .00 %","   .99 %","   .21 %","","   .00 %","  1.75 %","   .54 %","   .89 %","  1.62 %","   .10 %","   .14 %","   .67 %","   .78 %","   .91 %","   .97 %","   .09 %","   .21 %","  1.23 %","   .47 %","   .36 %","","   .87 %","","   .06 %","   .79 %","   .43 %","  1.00 %","  3.08 %","   .84 %","   .35 %","   .22 %","   .14 %","   .10 %","  1.59 %","   .44 %","   .16 %","   .00 %","   .15 %","   .16 %","  1.77 %","   .10 %","   .81 %","   .00 %"
"2020-07-12","   .50 %","   .94 %","","  1.48 %","  1.52 %","   .65 %","  4.81 %","   .14 %","  1.13 %","   .75 %","   .29 %","  1.83 %","   .22 %","   .13 %","   .52 %","   .82 %","  1.77 %","   .23 %","   .65 %","   .23 %","   .00 %","  1.19 %","   .63 %","","   .00 %","  1.87 %","   .38 %","   .85 %","  1.76 %","   .10 %","   .14 %","   .65 %","   .71 %","   .83 %","  1.17 %","   .07 %","   .14 %","  1.23 %","   .69 %","   .31 %","","  1.54 %","","   .07 %","   .82 %","   .49 %","  1.00 %","  3.08 %","   .84 %","   .35 %","   .22 %","   .14 %","   .08 %","  1.44 %","   .77 %","   .17 %","   .00 %","   .29 %","   .16 %","  1.43 %","   .11 %","   .81 %","   .00 %"
"2020-07-13","   .46 %","   .62 %","","  1.55 %","  1.21 %","   .65 %","  2.85 %","   .14 %","  1.23 %","   .56 %","   .21 %","  1.79 %","   .22 %","   .14 %","   .44 %","   .82 %","  1.77 %","   .23 %","   .49 %","   .23 %","   .00 %","  1.29 %","  1.05 %","","   .00 %","  1.42 %","   .38 %","   .75 %","  1.91 %","   .11 %","   .14 %","   .53 %","   .60 %","   .74 %","  1.09 %","   .06 %","   .07 %","  1.12 %","   .69 %","   .31 %","","  1.25 %","","   .06 %","   .95 %","   .56 %","   .66 %","  3.08 %","   .84 %","   .35 %","   .37 %","   .15 %","   .07 %","  1.44 %","   .66 %","   .18 %","   .00 %","   .51 %","   .16 %","  1.61 %","   .10 %","   .81 %","   .00 %"
"2020-07-14","   .58 %","  1.23 %","","  1.78 %","  1.20 %","   .48 %","  3.50 %","   .14 %","   .97 %","   .56 %","   .29 %","  1.42 %","   .22 %","   .29 %","   .54 %","   .00 %","  1.16 %","   .23 %","   .65 %","   .30 %","   .00 %","  1.39 %","  1.04 %","","   .65 %","  1.53 %","   .43 %","   .84 %","  2.45 %","   .12 %","   .14 %","   .54 %","   .62 %","   .83 %","  1.15 %","   .07 %","   .14 %","  1.30 %","   .92 %","   .41 %","","  1.31 %","","   .07 %","  1.04 %","   .81 %","   .33 %","  3.08 %","   .27 %","   .52 %","   .44 %","   .17 %","   .08 %","  1.31 %","   .66 %","   .23 %","   .00 %","   .51 %","   .16 %","  1.88 %","   .10 %","   .80 %","   .42 %"
"2020-07-15","   .81 %","  1.53 %","","  1.68 %","  1.03 %","   .64 %","  3.77 %","   .40 %","  1.07 %","   .74 %","   .29 %","  1.74 %","   .22 %","   .35 %","   .60 %","   .00 %","  1.13 %","   .15 %","   .64 %","   .53 %","   .00 %","  1.38 %","  1.04 %","","   .65 %","   .96 %","   .27 %","   .77 %","  1.97 %","   .11 %","   .14 %","   .43 %","   .59 %","   .80 %","  1.27 %","   .11 %","   .07 %","   .91 %","   .67 %","   .40 %","","  1.46 %","","   .08 %","  1.20 %","   .90 %","   .00 %","  3.08 %","   .81 %","   .61 %","   .51 %","   .17 %","   .04 %","   .50 %","  1.84 %","   .38 %","   .00 %","   .72 %","   .08 %","  1.92 %","   .10 %","   .39 %","   .82 %"
"2020-07-16","   .73 %","  1.19 %","","  1.30 %","   .57 %","   .32 %","  2.37 %","   .40 %","  1.41 %","   .55 %","   .16 %","  1.68 %","   .22 %","   .41 %","   .55 %","   .00 %","  1.67 %","   .08 %","   .56 %","   .45 %","   .00 %","  1.45 %","  1.44 %","","   .65 %","  1.08 %","   .16 %","   .78 %","  1.66 %","   .11 %","   .15 %","   .45 %","   .54 %","   .79 %","  1.38 %","   .12 %","   .07 %","   .72 %","   .89 %","   .35 %","","  1.51 %","","   .09 %","   .96 %","   .92 %","   .00 %","   .00 %","   .54 %","   .60 %","   .36 %","   .16 %","   .07 %","   .37 %","  1.62 %","   .42 %","   .00 %","   .79 %","   .08 %","  1.90 %","   .09 %","   .39 %","   .82 %"
"2020-07-17","   .81 %","  1.48 %","","  1.19 %","  1.00 %","   .47 %","  2.48 %","   .40 %","  1.75 %","   .37 %","   .16 %","  2.95 %","   .00 %","   .40 %","   .61 %","   .00 %","  1.62 %","   .08 %","   .32 %","   .37 %","   .00 %","  1.22 %","  1.21 %","","   .65 %","  1.07 %","   .27 %","   .83 %","  1.35 %","   .12 %","   .15 %","   .46 %","   .93 %","   .73 %","  1.24 %","   .13 %","   .07 %","   .63 %","  1.10 %","   .37 %","","   .86 %","","   .09 %","   .91 %","   .87 %","   .00 %","   .00 %","   .80 %","   .69 %","   .36 %","   .17 %","   .05 %","   .86 %","  1.29 %","   .42 %","   .00 %","   .64 %","   .08 %","  1.70 %","   .09 %","   .39 %","  1.22 %"
"2020-07-18","   .80 %","  1.48 %","","  1.18 %","  1.00 %","   .47 %","  2.57 %","   .67 %","  1.49 %","   .37 %","   .16 %","  2.90 %","   .22 %","   .43 %","   .64 %","   .00 %","  2.14 %","   .08 %","   .48 %","   .37 %","   .00 %","  1.12 %","   .99 %","","   .65 %","  1.33 %","   .37 %","   .86 %","  1.49 %","   .11 %","   .17 %","   .49 %","  1.14 %","   .75 %","  1.42 %","   .15 %","   .07 %","   .62 %","  1.10 %","   .36 %","","  1.05 %","","   .09 %","   .81 %","   .95 %","   .00 %","  1.33 %","  1.06 %","   .94 %","   .29 %","   .16 %","   .11 %","   .98 %","  1.39 %","   .41 %","   .00 %","   .43 %","   .08 %","  1.49 %","   .10 %","   .39 %","  1.22 %"
"2020-07-19","   .63 %","   .87 %","","   .98 %","   .85 %","   .31 %","  1.52 %","   .66 %","  1.26 %","   .54 %","   .12 %","  3.20 %","   .22 %","   .27 %","   .51 %","   .00 %","  2.14 %","   .08 %","   .39 %","   .37 %","   .00 %","  1.11 %","   .98 %","","   .62 %","   .91 %","   .37 %","   .72 %","   .28 %","   .09 %","   .16 %","   .45 %","   .99 %","   .62 %","  1.09 %","   .15 %","   .00 %","   .35 %","  1.73 %","   .22 %","","   .82 %","","   .09 %","   .67 %","   .71 %","   .00 %","  1.33 %","  1.58 %","   .76 %","   .22 %","   .12 %","   .10 %","  1.10 %","  2.30 %","   .31 %","   .00 %","   .50 %","   .00 %","  1.19 %","   .08 %","   .19 %","   .81 %"
"2020-07-20","   .37 %","   .58 %","","  1.15 %","   .56 %","   .47 %","   .85 %","   .53 %","  1.01 %","   .36 %","   .12 %","  2.52 %","   .22 %","   .18 %","   .39 %","   .00 %","  1.58 %","   .08 %","   .31 %","   .07 %","   .00 %","   .90 %","  1.17 %","","   .62 %","  1.04 %","   .42 %","   .65 %","   .28 %","   .10 %","   .16 %","   .41 %","   .87 %","   .54 %","   .88 %","   .11 %","   .00 %","   .26 %","  1.51 %","   .14 %","","   .66 %","","   .08 %","   .51 %","   .53 %","   .00 %","  6.33 %","  1.04 %","  1.01 %","   .21 %","   .11 %","   .08 %","  1.20 %","  1.10 %","   .14 %","   .00 %","   .21 %","   .00 %","   .63 %","   .09 %","   .19 %","   .40 %"
"2020-07-21","   .53 %","   .57 %","","  1.27 %","   .70 %","   .47 %","  1.55 %","   .53 %","  1.10 %","   .54 %","   .24 %","  3.02 %","   .22 %","   .11 %","   .45 %","   .00 %","  2.04 %","   .08 %","   .31 %","   .07 %","   .00 %","   .59 %","  1.91 %","","   .62 %","   .90 %","   .53 %","   .62 %","   .42 %","   .10 %","   .16 %","   .35 %","   .99 %","   .53 %","   .75 %","   .11 %","   .00 %","   .35 %","  1.69 %","   .12 %","","   .59 %","","   .06 %","   .70 %","   .66 %","   .65 %","  6.33 %","  1.04 %","   .83 %","   .29 %","   .11 %","   .05 %","  1.32 %","  1.10 %","   .13 %","   .00 %","   .21 %","   .00 %","   .80 %","   .09 %","   .77 %","   .40 %"
"2020-07-22","   .51 %","   .28 %","","  1.34 %","   .28 %","   .77 %","  1.83 %","   .65 %","  1.08 %","   .54 %","   .28 %","  2.85 %","   .22 %","   .11 %","   .38 %","  1.18 %","  1.51 %","   .08 %","   .31 %","   .07 %","   .00 %","   .68 %","  1.89 %","","   .62 %","   .76 %","   .47 %","   .63 %","   .42 %","   .10 %","   .15 %","   .35 %","   .68 %","   .53 %","   .86 %","   .10 %","   .00 %","   .44 %","  1.46 %","   .12 %","","   .77 %","","   .05 %","   .63 %","   .74 %","   .65 %","  6.33 %","   .77 %","   .99 %","   .29 %","   .11 %","   .05 %","   .82 %","  1.10 %","   .12 %","   .00 %","   .14 %","   .08 %","  1.14 %","   .10 %","   .96 %","   .00 %"
"2020-07-23","   .73 %","   .28 %","","  1.27 %","   .41 %","   .92 %","  1.82 %","   .52 %","  1.29 %","   .54 %","   .24 %","  3.33 %","   .43 %","   .12 %","   .42 %","  1.18 %","  1.00 %","   .15 %","   .31 %","   .15 %","   .00 %","   .87 %","  2.93 %","","  1.23 %","   .50 %","   .31 %","   .58 %","   .28 %","   .10 %","   .15 %","   .43 %","   .44 %","   .50 %","   .61 %","   .09 %","   .00 %","   .43 %","  1.66 %","   .10 %","","   .58 %","","   .05 %","   .87 %","   .78 %","  1.27 %","  5.00 %","   .51 %","   .89 %","   .28 %","   .13 %","   .03 %","   .70 %","  1.38 %","   .12 %","   .00 %","   .28 %","   .16 %","  1.13 %","   .09 %","   .76 %","   .00 %"
"2020-07-24","   .92 %","   .84 %","","  1.56 %","   .68 %","  1.21 %","  1.82 %","   .51 %","  1.49 %","   .70 %","   .24 %","  3.53 %","   .85 %","   .15 %","   .49 %","  1.18 %","  1.00 %","   .07 %","   .31 %","   .44 %","  3.33 %","  1.61 %","  3.24 %","","   .61 %","   .38 %","   .36 %","   .61 %","   .42 %","   .11 %","   .16 %","   .37 %","   .51 %","   .50 %","   .79 %","   .08 %","   .07 %","   .43 %","   .81 %","   .11 %","","   .76 %","","   .05 %","   .87 %","   .86 %","  1.57 %","  5.00 %","   .75 %","   .97 %","   .28 %","   .14 %","   .03 %","   .70 %","  1.23 %","   .12 %","   .00 %","   .35 %","   .16 %","  1.04 %","   .10 %","  1.13 %","   .00 %"
"2020-07-25","   .98 %","   .84 %","","  1.38 %","   .68 %","  1.20 %","  2.19 %","   .64 %","  1.99 %","  1.05 %","   .32 %","  4.02 %","  1.06 %","   .16 %","   .58 %","  1.18 %","  1.00 %","   .22 %","   .23 %","   .51 %","  3.33 %","  1.70 %","  3.54 %","","   .61 %","   .38 %","   .31 %","   .66 %","   .55 %","   .11 %","   .16 %","   .52 %","   .59 %","   .53 %","   .73 %","   .10 %","   .07 %","   .60 %","  1.00 %","   .16 %","","   .84 %","","   .06 %","  1.22 %","  1.28 %","  1.57 %","   .00 %","   .75 %","   .88 %","   .42 %","   .15 %","   .04 %","   .57 %","  1.31 %","   .16 %","   .00 %","   .41 %","   .16 %","  1.03 %","   .10 %","  1.13 %","   .00 %"
"2020-07-26","   .84 %","   .56 %","","  1.30 %","   .54 %","  1.20 %","  1.14 %","   .64 %","  1.55 %","  1.04 %","   .20 %","  3.10 %","  1.06 %","   .20 %","   .48 %","  1.18 %","   .95 %","   .22 %","   .46 %","   .66 %","  3.33 %","  2.04 %","  2.56 %","","   .61 %","   .25 %","   .15 %","   .62 %","   .55 %","   .11 %","   .15 %","   .49 %","   .38 %","   .46 %","   .72 %","   .08 %","   .14 %","   .60 %","   .59 %","   .16 %","","   .78 %","","   .05 %","  1.18 %","  1.28 %","  1.23 %","   .00 %","   .75 %","   .88 %","   .35 %","   .14 %","   .04 %","   .57 %","  1.40 %","   .20 %","   .00 %","   .41 %","   .24 %","   .77 %","   .11 %","   .56 %","   .00 %"
"2020-07-27","   .70 %","   .56 %","","  1.18 %","   .80 %","   .88 %","   .75 %","   .51 %","  1.23 %","  1.04 %","   .24 %","  2.48 %","  1.06 %","   .24 %","   .47 %","   .37 %","   .95 %","   .22 %","   .61 %","   .73 %","  3.33 %","  2.10 %","  2.54 %","","   .61 %","   .12 %","   .10 %","   .56 %","   .55 %","   .12 %","   .14 %","   .41 %","   .35 %","   .43 %","   .59 %","   .09 %","   .14 %","   .60 %","   .39 %","   .20 %","","   .56 %","","   .04 %","  1.15 %","  1.13 %","  1.23 %","   .00 %","   .75 %","   .63 %","   .35 %","   .16 %","   .04 %","   .57 %","  1.49 %","   .18 %","   .00 %","   .41 %","   .24 %","   .59 %","   .09 %","   .37 %","   .39 %"
"2020-07-28","   .55 %","   .56 %","","  1.21 %","   .67 %","   .73 %","   .65 %","   .38 %","   .92 %","  1.54 %","   .28 %","  2.16 %","   .83 %","   .21 %","   .43 %","   .37 %","  2.32 %","   .15 %","   .46 %","   .72 %","  3.33 %","  2.08 %","  1.30 %","","   .00 %","   .12 %","   .15 %","   .53 %","   .95 %","   .11 %","   .13 %","   .27 %","   .48 %","   .44 %","   .65 %","   .10 %","   .14 %","   .42 %","   .58 %","   .21 %","","   .62 %","","   .04 %","   .83 %","  1.08 %","   .60 %","   .00 %","   .99 %","   .39 %","   .35 %","   .14 %","   .01 %","   .57 %","  1.11 %","   .32 %","   .00 %","   .55 %","   .16 %","   .42 %","   .10 %","   .55 %","   .39 %"
"2020-07-29","   .44 %","   .00 %","","  1.25 %","   .92 %","   .58 %","  1.02 %","   .38 %","   .91 %","  1.01 %","   .48 %","  1.88 %","   .81 %","   .20 %","   .42 %","   .37 %","  2.74 %","   .15 %","   .46 %","   .50 %","   .00 %","  1.14 %","   .80 %","","   .00 %","   .25 %","   .15 %","   .52 %","   .81 %","   .11 %","   .12 %","   .31 %","   .63 %","   .45 %","   .59 %","   .11 %","   .14 %","   .42 %","   .97 %","   .24 %","","   .53 %","","   .03 %","  1.06 %","  1.13 %","   .30 %","   .00 %","   .24 %","   .39 %","   .35 %","   .15 %","   .01 %","   .78 %","   .36 %","   .63 %","   .00 %","   .41 %","   .16 %","   .33 %","   .10 %","   .18 %","   .39 %"
"2020-07-30","   .45 %","   .00 %","","  1.27 %","   .92 %","   .29 %","   .73 %","   .25 %","   .29 %","   .99 %","   .52 %","  1.39 %","   .61 %","   .25 %","   .36 %","   .37 %","  2.74 %","   .37 %","   .68 %","   .57 %","   .00 %","  1.31 %","   .32 %","","   .00 %","   .25 %","   .31 %","   .47 %","   .68 %","   .11 %","   .12 %","   .20 %","   .61 %","   .48 %","   .64 %","   .14 %","   .14 %","   .34 %","   .77 %","   .21 %","","  1.07 %","","   .03 %","   .87 %","   .87 %","   .30 %","   .00 %","   .24 %","   .23 %","   .14 %","   .16 %","   .04 %","   .67 %","   .36 %","   .96 %","   .00 %","   .34 %","   .16 %","   .25 %","   .10 %","   .18 %","   .39 %"
"2020-07-31","   .42 %","   .00 %","","  1.18 %","   .92 %","   .57 %","   .90 %","   .37 %","   .39 %","   .99 %","   .63 %","  1.38 %","   .81 %","   .29 %","   .46 %","   .37 %","  2.62 %","   .37 %","   .45 %","   .56 %","   .00 %","   .77 %","   .31 %","","   .00 %","   .37 %","   .41 %","   .51 %","   .80 %","   .11 %","   .12 %","   .25 %","   .69 %","   .44 %","   .47 %","   .15 %","   .21 %","   .25 %","  1.70 %","   .24 %","","  1.15 %","","   .04 %","   .86 %","   .72 %","   .00 %","  1.00 %","   .24 %","   .15 %","   .14 %","   .16 %","   .05 %","   .88 %","   .36 %","   .98 %","   .00 %","   .41 %","   .08 %","   .33 %","   .09 %","   .36 %","   .78 %"
"2020-08-01","   .50 %","   .00 %","","  1.23 %","   .65 %","   .57 %","  1.17 %","   .37 %","   .58 %","  1.14 %","   .63 %","   .91 %","  1.00 %","   .29 %","   .53 %","   .00 %","  2.62 %","   .88 %","   .45 %","   .49 %","   .00 %","   .51 %","   .31 %","","   .00 %","   .49 %","   .46 %","   .52 %","   .93 %","   .12 %","   .13 %","   .28 %","   .70 %","   .46 %","   .35 %","   .14 %","   .34 %","   .42 %","  1.70 %","   .24 %","","  1.34 %","","   .06 %","  1.08 %","   .83 %","   .00 %","  1.95 %","   .48 %","   .23 %","   .14 %","   .15 %","   .09 %","   .88 %","   .44 %","  1.02 %","   .00 %","   .41 %","   .08 %","   .16 %","   .10 %","   .36 %","  1.14 %"
"2020-08-02","   .43 %","   .00 %","","  1.22 %","   .78 %","  1.12 %","  1.16 %","   .37 %","   .78 %","   .64 %","   .70 %","   .67 %","   .80 %","   .33 %","   .49 %","   .00 %","  1.26 %","   .95 %","   .45 %","   .42 %","   .00 %","   .42 %","   .93 %","","   .59 %","   .61 %","   .46 %","   .58 %","   .65 %","   .12 %","   .13 %","   .31 %","   .58 %","   .38 %","   .23 %","   .12 %","   .34 %","   .58 %","  1.32 %","   .23 %","","  1.31 %","","   .05 %","  1.16 %","   .73 %","   .00 %","  1.95 %","   .47 %","   .31 %","   .21 %","   .15 %","   .09 %","   .98 %","   .44 %","   .87 %","   .00 %","   .13 %","   .08 %","   .25 %","   .09 %","   .18 %","  1.14 %"
"2020-08-03","   .41 %","   .27 %","","   .95 %","   .63 %","   .98 %","   .97 %","   .25 %","   .58 %","   .64 %","   .50 %","   .44 %","   .59 %","   .40 %","   .51 %","   .00 %","   .83 %","  1.09 %","   .45 %","   .28 %","   .00 %","   .84 %","   .93 %","","   .59 %","   .49 %","   .40 %","   .57 %","  1.03 %","   .13 %","   .13 %","   .26 %","   .36 %","   .31 %","   .23 %","   .11 %","   .27 %","   .74 %","  1.29 %","   .24 %","","  1.30 %","","   .05 %","   .90 %","   .53 %","   .00 %","  1.95 %","   .47 %","   .23 %","   .14 %","   .14 %","   .09 %","   .75 %","   .44 %","   .58 %","   .00 %","   .13 %","   .08 %","   .33 %","   .08 %","   .36 %","  1.14 %"
