"date","Wisconsin/Adams","Wisconsin/Ashland","Wisconsin/Barron","Wisconsin/Bayfield","Wisconsin/Brown","Wisconsin/Buffalo","Wisconsin/Burnett","Wisconsin/Calumet","Wisconsin/Chippewa","Wisconsin/Clark","Wisconsin/Columbia","Wisconsin/Crawford","Wisconsin/Dane","Wisconsin/Dodge","Wisconsin/Door","Wisconsin/Douglas","Wisconsin/Dunn","Wisconsin/Eau Claire","Wisconsin/Florence","Wisconsin/Fond du Lac","Wisconsin/Forest","Wisconsin/Grant","Wisconsin/Green","Wisconsin/Green Lake","Wisconsin/Iowa","Wisconsin/Iron","Wisconsin/Jackson","Wisconsin/Jefferson","Wisconsin/Juneau","Wisconsin/Kenosha","Wisconsin/Kewaunee","Wisconsin/La Crosse","Wisconsin/Lafayette","Wisconsin/Langlade","Wisconsin/Lincoln","Wisconsin/Manitowoc","Wisconsin/Marathon","Wisconsin/Marinette","Wisconsin/Marquette","Wisconsin/Menominee","Wisconsin/Milwaukee","Wisconsin/Monroe","Wisconsin/Oconto","Wisconsin/Oneida","Wisconsin/Outagamie","Wisconsin/Ozaukee","Wisconsin/Pepin","Wisconsin/Pierce","Wisconsin/Polk","Wisconsin/Portage","Wisconsin/Price","Wisconsin/Racine","Wisconsin/Richland","Wisconsin/Rock","Wisconsin/Rusk","Wisconsin/Sauk","Wisconsin/Sawyer","Wisconsin/Shawano","Wisconsin/Sheboygan","Wisconsin/St. Croix","Wisconsin/Taylor","Wisconsin/Trempealeau","Wisconsin/Unassigned","Wisconsin/Vernon","Wisconsin/Vilas","Wisconsin/Walworth","Wisconsin/Washburn","Wisconsin/Washington","Wisconsin/Waukesha","Wisconsin/Waupaca","Wisconsin/Waushara","Wisconsin/Winnebago","Wisconsin/Wood"
"2020-07-08","  6.06 %","   .00 %","  2.78 %","   .00 %","   .49 %"," 11.11 %","   .00 %","  1.60 %","  5.08 %","  1.15 %","   .96 %","  7.32 %","  3.07 %","   .21 %","  2.04 %","  2.17 %","  2.13 %","  2.33 %","   .00 %","  2.36 %","  2.50 %","  1.12 %","  1.00 %","  2.50 %","   .00 %","   .00 %","   .00 %","  3.77 %","  2.33 %","  1.12 %","  4.69 %","  3.05 %","   .00 %","   .00 %","  5.88 %","  4.92 %","  3.10 %","  2.82 %"," 12.90 %"," 28.57 %","  1.51 %"," 14.44 %","   .00 %","  4.76 %","   .69 %","   .73 %"," ##.## %","  3.90 %","  3.28 %","  2.00 %","   .00 %","   .84 %","   .00 %","  1.80 %","   .00 %","  5.69 %","  7.69 %","  1.16 %","  4.08 %","  3.03 %","  6.25 %"," 12.86 %","   .00 %","  2.63 %","   .00 %","  1.71 %","   .00 %","  1.81 %","  3.78 %","  4.83 %","  5.88 %","   .41 %","  8.14 %"
"2020-07-09","   .00 %","   .00 %","  5.41 %","   .00 %","  1.17 %"," 10.00 %"," 20.00 %","  4.72 %","  2.42 %","  5.68 %","  4.76 %","   .00 %","  2.51 %","   .82 %","  4.00 %","  2.13 %","  4.17 %","  2.28 %","   .00 %","  2.02 %","  9.76 %","  2.78 %","  1.98 %","   .00 %","   .00 %"," 12.50 %","  3.23 %","  3.96 %","  6.82 %","  2.33 %","  2.99 %","  2.96 %","   .00 %"," -9.09 %"," 16.67 %","  3.12 %","  3.00 %","  2.74 %"," 25.71 %","   .00 %","  2.17 %","  6.80 %","  5.80 %","  9.09 %","  2.75 %","  2.18 %"," ##.## %","  3.75 %","   .00 %","  3.43 %"," ##.## %","   .97 %","   .00 %","  1.87 %","   .00 %","  5.38 %","  7.14 %","  2.30 %","  3.92 %","  2.10 %","  5.88 %","  6.33 %","   .00 %","  2.56 %","   .00 %","  1.40 %","   .00 %","  2.22 %","  2.90 %","  3.29 %","  5.56 %","  2.89 %","  6.45 %"
"2020-07-10","  5.71 %"," 66.67 %","  5.13 %"," 25.00 %","   .67 %","   .00 %","-16.67 %","  7.52 %","  2.36 %","  5.38 %","  2.73 %","  2.27 %","  4.49 %","  1.83 %","  1.92 %","  4.17 %","  8.00 %","  2.87 %","   .00 %","  2.82 %","  4.44 %","  1.62 %","  1.94 %","   .00 %","  7.89 %","   .00 %","  6.25 %","  7.30 %","  6.38 %","  1.86 %","   .00 %","  1.62 %","   .00 %","   .00 %"," -4.76 %","  5.30 %","  7.08 %","  9.33 %","   .00 %","   .00 %","  2.37 %","  9.09 %","  2.74 %","   .00 %","  3.02 %","  2.14 %"," 25.00 %"," 10.84 %","  4.76 %","  6.16 %"," 50.00 %","   .52 %","  6.67 %","  2.65 %","   .00 %","  5.11 %","   .00 %","  2.25 %","  3.77 %","  5.76 %","  5.56 %","  2.38 %","   .00 %","  2.50 %","  7.14 %","  1.52 %","   .00 %","  1.08 %","  3.28 %","  2.55 %","  7.89 %","  1.07 %","  2.02 %"
"2020-07-11","   .00 %"," 40.00 %","  4.88 %"," 20.00 %","  1.69 %"," 18.18 %","   .00 %","  5.59 %","  1.54 %","  1.02 %","  2.65 %","   .00 %","  4.08 %","  2.00 %","   .00 %"," 12.00 %","   .00 %","  2.79 %","   .00 %","  2.75 %","  2.13 %","  5.32 %","   .95 %","  2.44 %","  9.76 %"," 11.11 %","   .00 %","  4.14 %","   .00 %","  1.18 %","  8.70 %","  3.01 %","  2.63 %","   .00 %","  5.00 %","  5.76 %","  4.28 %","  8.54 %"," 11.36 %","   .00 %","  2.62 %","  8.33 %","  4.00 %"," 16.67 %","  2.93 %","  5.57 %"," ##.## %","  7.61 %","  3.03 %","  4.46 %"," 33.33 %","   .87 %","   .00 %","  1.49 %","   .00 %","  2.08 %","   .00 %","  3.30 %","  2.91 %","  2.33 %","-10.53 %","  3.49 %","   .00 %"," -2.44 %","  6.67 %","  2.45 %"," 20.00 %","  3.43 %","  3.43 %","  4.97 %","  4.88 %","   .66 %","  1.98 %"
"2020-07-12"," 10.81 %"," 14.29 %","  6.98 %","   .00 %","   .97 %","  7.69 %","   .00 %","  1.99 %","  5.30 %","  2.02 %","  3.45 %","   .00 %","  3.85 %","   .78 %","  1.89 %","  7.14 %","  5.56 %","  1.81 %","   .00 %","  5.88 %","   .00 %","  3.03 %","  3.77 %","  2.38 %","   .00 %"," 60.00 %","  2.94 %","  2.27 %","  2.00 %","   .99 %","  2.67 %","   .69 %","  3.85 %"," 10.00 %","  4.76 %","  3.40 %","  3.73 %","  6.74 %","   .00 %","   .00 %","  1.95 %","  3.08 %","  8.97 %","   .00 %","  3.32 %","  3.96 %","  7.14 %","  1.01 %","  1.47 %","  6.84 %","   .00 %","   .56 %","  6.25 %","  1.76 %","   .00 %"," 11.56 %","   .00 %","  1.06 %","  1.41 %","  6.46 %","   .00 %","  1.12 %","   .00 %","   .00 %","  6.25 %","   .27 %","   .00 %","  1.66 %","  3.07 %","  3.55 %","  2.33 %","  1.45 %","  3.88 %"
"2020-07-13","   .00 %","   .00 %","  4.35 %"," 16.67 %","   .03 %","  7.14 %","   .00 %","  3.25 %","   .72 %","  9.90 %","  2.50 %","   .00 %","  1.80 %","  1.55 %","   .00 %","  1.67 %","   .00 %","   .59 %","   .00 %","   .76 %","   .00 %","  2.94 %","   .00 %","   .00 %","   .00 %","  6.25 %","  2.86 %","   .28 %","  1.96 %","  1.79 %","   .00 %","   .85 %","   .00 %","   .00 %","  4.55 %","  1.97 %","  5.40 %","  5.26 %","  8.16 %","   .00 %","  1.22 %","  2.24 %","  3.53 %","   .00 %","  1.68 %","   .00 %","   .00 %","  3.00 %","   .00 %","  1.60 %","   .00 %","   .43 %","   .00 %","   .00 %","   .00 %","  3.05 %","   .00 %","   .00 %","  2.09 %","  2.86 %"," 23.53 %","  2.22 %","   .00 %","   .00 %","   .00 %","  4.91 %","   .00 %","  -.20 %","  2.68 %","  4.00 %","  2.27 %","   .78 %","  1.87 %"
"2020-07-14","  4.88 %","   .00 %","  6.25 %"," 28.57 %","  2.35 %","  6.67 %","   .00 %","  1.26 %","   .71 %","  6.31 %","  1.63 %","   .00 %","  3.25 %","   .96 %","  7.41 %","  3.28 %","   .00 %","  1.76 %"," 25.00 %","  1.00 %","   .00 %","  3.81 %","   .00 %","   .00 %","  4.44 %","   .00 %","   .00 %","  2.22 %","  3.85 %","  1.76 %","  7.79 %","  3.38 %","  2.47 %","   .00 %"," -4.35 %","  4.52 %","  3.75 %"," 21.00 %","   .00 %"," 11.11 %","  2.14 %","  1.46 %"," 11.36 %"," 14.29 %","  4.51 %","  4.76 %","  6.67 %","  6.80 %","  8.70 %","  1.57 %","   .00 %","  1.79 %","   .00 %","  2.88 %","   .00 %"," 12.43 %","   .00 %","  6.32 %","  6.48 %","  2.08 %","  9.52 %","  1.63 %","   .00 %","  5.00 %","   .00 %","  1.14 %","   .00 %","  2.25 %","  4.58 %","  3.30 %","  4.44 %","  1.42 %","   .00 %"
"2020-07-15","  4.65 %","   .00 %","  5.88 %"," 22.22 %","  1.30 %"," 31.25 %","   .00 %","  2.48 %","  2.84 %","  2.54 %","  3.20 %","  2.22 %","  2.99 %","  1.70 %"," 12.07 %","  1.59 %","  3.51 %","  1.45 %","   .00 %","   .50 %","  2.08 %","  2.29 %","   .00 %","   .00 %","   .00 %"," 23.53 %","  2.78 %","  4.07 %","  9.26 %","  1.95 %","  3.61 %","  1.15 %","  1.20 %","   .00 %","  9.09 %","  3.09 %","  2.63 %","  4.13 %","  3.77 %","   .00 %","  1.94 %","  4.32 %","  3.06 %"," 18.75 %","  3.45 %","  3.03 %"," 12.50 %","  2.73 %"," -1.33 %","   .78 %"," 12.50 %","  1.13 %","   .00 %","   .93 %","  9.09 %","   .53 %","   .00 %","  2.97 %","  4.49 %","  1.02 %","  8.70 %","  3.74 %","   .00 %","   .00 %","   .00 %","  1.88 %","   .00 %","  2.00 %","  4.10 %","  4.26 %","  2.13 %","  2.03 %","  2.75 %"
"2020-07-16","  2.22 %","   .00 %","  9.26 %","   .00 %","  1.34 %","   .00 %","   .00 %","  2.42 %","  4.14 %","  5.79 %","  1.55 %","   .00 %","  1.82 %","   .74 %","  1.54 %","  3.12 %","   .00 %","  3.99 %","   .00 %","  1.23 %","   .00 %","  3.59 %","  2.73 %","  2.33 %","   .00 %"," 14.29 %"," -2.70 %","  2.34 %"," 11.86 %","  1.69 %","   .00 %","  1.62 %","   .00 %","   .00 %","  4.17 %","  5.99 %","  4.49 %","  5.56 %","   .00 %","-10.00 %","  2.58 %","  2.07 %","  2.97 %","  2.63 %","  1.25 %","  1.47 %","  5.56 %","  5.31 %","  1.35 %","  1.15 %","   .00 %","  1.86 %","   .00 %","  2.04 %","  8.33 %","  1.57 %","   .00 %","  1.92 %","  4.29 %","  4.38 %","  4.00 %","  9.79 %","   .00 %","   .00 %","   .00 %","  1.35 %","   .00 %","  1.76 %","  3.83 %","  3.06 %","  2.08 %","   .75 %","  7.14 %"
"2020-07-17","  6.52 %"," 25.00 %"," 11.86 %","  9.09 %","   .41 %"," -9.52 %","   .00 %","  4.14 %","   .00 %","  1.56 %","  7.63 %","   .00 %","  1.94 %","  2.96 %","  6.06 %","   .00 %","  1.69 %","  1.64 %"," 20.00 %","  1.95 %","   .00 %","  2.16 %","   .88 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.05 %","  4.55 %","  1.66 %","   .00 %","  2.87 %","  1.19 %","   .00 %"," 24.00 %","  1.69 %","  5.21 %","  4.51 %","  1.82 %"," 11.11 %","  2.03 %","  5.41 %","  3.85 %","  2.56 %","  3.02 %","  4.35 %","   .00 %","  3.36 %","   .00 %","  1.14 %","   .00 %","  2.27 %","  5.88 %","  1.90 %","   .00 %","  3.61 %"," 13.33 %","   .94 %","  8.24 %","  1.94 %"," 11.54 %","  2.82 %","   .00 %","  2.38 %","  5.88 %","  3.87 %","   .00 %","  3.08 %","  3.69 %","  1.49 %","  2.04 %","   .86 %","  3.33 %"
"2020-07-18","  4.08 %","   .00 %","  4.55 %","  8.33 %","  1.61 %","  5.26 %","   .00 %","  4.55 %","   .00 %","  1.54 %","  6.38 %","  2.17 %","  2.11 %","   .00 %","  4.29 %"," 12.12 %","  5.00 %","  4.58 %","   .00 %","  2.15 %","  2.04 %","  2.97 %","   .00 %","  4.55 %","  6.38 %","  4.17 %","   .00 %","  2.47 %","  5.80 %","  2.11 %","  2.33 %","  2.17 %","  1.18 %","   .00 %","  6.45 %","  5.00 %","  5.83 %","  7.19 %","   .00 %","   .00 %","  1.75 %","  1.92 %","  7.41 %"," 17.50 %","  4.00 %","  1.11 %"," 15.79 %","  1.63 %","  5.33 %","  4.89 %"," 22.22 %","  1.79 %","   .00 %","  1.69 %","   .00 %","  1.99 %"," 11.76 %","   .93 %","  1.63 %","  2.85 %","  3.45 %","  3.65 %","   .00 %","  4.65 %"," 11.11 %","  4.55 %"," 16.67 %","  3.18 %","  6.43 %","  3.41 %","  2.00 %","  1.96 %","  3.23 %"
"2020-07-19","   .00 %","   .00 %","  1.45 %","   .00 %","  1.30 %"," 10.00 %","   .00 %","  1.09 %","  1.99 %","  5.30 %","  2.67 %","  2.13 %","  1.69 %","  1.26 %","   .00 %","  1.35 %","  3.17 %","  2.32 %","-16.67 %","  1.41 %","   .00 %","  2.06 %","  1.75 %","  2.17 %","   .00 %","  4.00 %","   .00 %","   .72 %","  1.37 %","  2.74 %","  3.41 %","  1.06 %","   .00 %","   .00 %","  6.06 %","  5.29 %","  3.31 %","  6.71 %","  1.79 %","   .00 %","  2.26 %","  1.26 %","  3.45 %","  8.51 %","  1.54 %","  5.22 %","   .00 %","  2.40 %","   .00 %","  2.87 %","  9.09 %","   .98 %","   .00 %","  2.45 %","   .00 %","  6.34 %","   .00 %","  1.85 %","  3.21 %","  1.23 %","  6.67 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .56 %","   .00 %","  3.26 %","  1.53 %","  1.42 %","  1.96 %","  1.68 %","  3.91 %"
"2020-07-20","  1.96 %","   .00 %","  5.71 %","   .00 %","   .09 %"," 13.64 %","   .00 %","  1.08 %","  4.55 %","  1.44 %","  3.25 %","   .00 %","  1.57 %","  1.06 %","  1.37 %","   .00 %","  4.62 %","  1.26 %","   .00 %","  1.85 %","   .00 %","   .81 %","   .86 %","   .00 %","   .00 %","  7.69 %","  2.78 %","  2.15 %","  2.70 %","  2.06 %","  1.10 %","  1.05 %","   .00 %","   .00 %","  5.71 %","  1.51 %","  2.13 %"," 11.32 %","  1.75 %","   .00 %","  1.81 %","  2.48 %","   .83 %","  1.96 %","  2.78 %","   .52 %","   .00 %","   .00 %","  2.53 %","  1.74 %","  8.33 %","  1.35 %","   .00 %","   .00 %","   .00 %","  5.50 %","   .00 %","  2.73 %","  3.11 %","  1.22 %","  3.12 %","   .44 %","   .00 %","   .00 %","   .00 %","  4.43 %","   .00 %","   .00 %","  1.65 %","  4.19 %","   .00 %","  2.01 %","  1.50 %"
"2020-07-21","  3.85 %"," 10.00 %","  5.41 %","   .00 %","  2.45 %"," 16.00 %","   .00 %","  1.06 %","  2.48 %","   .71 %","  4.40 %","   .00 %","  1.04 %","  1.23 %","   .00 %","   .00 %","  4.41 %","  1.24 %","   .00 %","  2.27 %","   .00 %","   .80 %","   .85 %","  2.13 %","  2.00 %"," 17.86 %"," -2.70 %","  3.28 %","  1.32 %","  2.71 %"," -1.09 %","  1.63 %","  1.16 %"," 18.18 %","  8.11 %","  2.48 %","  1.31 %","  6.78 %","   .00 %","   .00 %","  1.81 %"," -1.21 %","  3.31 %","   .00 %","  3.19 %","  6.23 %"," 22.73 %","  3.91 %","  3.70 %","  1.37 %","  7.69 %","  3.47 %","  5.56 %","  2.48 %","   .00 %","   .87 %","   .00 %","  2.65 %","  3.02 %","  1.20 %","  3.03 %","  4.39 %","   .00 %","  2.22 %","   .00 %","  2.34 %"," 14.29 %","  3.68 %"," 10.27 %","  6.70 %","  7.69 %","  1.39 %","  3.70 %"
"2020-07-22","   .00 %","   .00 %","  5.13 %","  7.69 %","   .92 %"," -3.45 %"," 20.00 %","  1.05 %","  4.24 %","  3.52 %","  3.01 %","  2.08 %","  1.31 %","  1.21 %","  1.35 %","  2.67 %","  4.23 %","   .49 %","   .00 %","  1.55 %","  2.00 %","  1.59 %","   .00 %","  2.08 %","  5.88 %"," 12.12 %","  2.78 %","  1.81 %","  3.90 %","   .96 %","  2.20 %","   .00 %","   .00 %","   .00 %"," 15.00 %","  2.42 %","  5.67 %","  3.70 %","  3.45 %","   .00 %","  1.25 %","   .00 %","  3.20 %","  1.92 %","  2.14 %","  3.18 %","  7.41 %","  2.26 %","  4.76 %","  2.36 %"," 14.29 %","   .88 %","   .00 %","  2.33 %","   .00 %","  6.47 %","   .00 %","  1.72 %","  2.20 %","  2.67 %","   .00 %","  1.68 %","   .00 %","   .00 %"," -4.76 %","  1.97 %","   .00 %","  2.88 %","  3.72 %","  3.77 %","  1.79 %","   .91 %","   .00 %"
"2020-07-23","   .00 %"," 18.18 %","  6.10 %","  7.14 %","  1.05 %"," 17.86 %"," 16.67 %","  4.69 %","  2.91 %","  3.40 %","  1.17 %","   .00 %","   .99 %","  1.37 %","  4.00 %","  6.49 %","  6.76 %","  2.93 %","   .00 %","  1.09 %","  3.92 %","  1.95 %","   .85 %","   .00 %","   .00 %","  8.11 %","  2.70 %","  2.67 %","  5.00 %","  2.00 %","  3.23 %","  1.75 %","  8.05 %","  7.69 %","  6.52 %","  3.30 %","  5.37 %","  3.06 %","  1.67 %"," 40.00 %","  2.50 %","  -.61 %","  4.65 %"," 11.32 %","  2.91 %","  4.27 %"," 10.34 %","  2.94 %","  3.41 %","  2.31 %"," 12.50 %","  2.01 %","   .00 %","  1.30 %","   .00 %","  2.43 %","   .00 %","   .85 %","  3.34 %","  2.89 %","  8.82 %","  1.24 %","   .00 %","   .00 %","  5.00 %","  1.02 %"," 12.50 %","  3.78 %","  3.62 %","  4.44 %","  1.75 %","  1.92 %","  8.57 %"
"2020-07-24","  3.70 %","  7.69 %"," 10.34 %","  6.67 %","   .57 %","  3.03 %"," 28.57 %","  1.49 %","  3.39 %","  1.32 %","  4.62 %","  2.04 %","  1.72 %","  1.18 %","  2.56 %","  6.10 %","  6.33 %","   .48 %"," 20.00 %","  2.16 %","  3.77 %","  1.92 %","   .00 %","   .00 %","  3.70 %","  5.00 %","   .00 %","  4.56 %","  2.38 %","  2.75 %","  2.08 %","  2.58 %","   .00 %"," 42.86 %","  2.04 %","  2.28 %","  2.31 %","  2.97 %","  4.92 %"," 14.29 %","  1.98 %","  3.70 %","  -.74 %","  1.69 %","  2.27 %","  2.05 %"," 12.50 %","   .00 %","  3.30 %","  1.94 %","   .00 %","  1.61 %"," 10.53 %","   .88 %","   .00 %","  3.56 %"," 10.53 %","  4.20 %","  3.00 %","  5.34 %","  2.70 %","  4.08 %","   .00 %","   .00 %","  4.76 %","  1.31 %","   .00 %","  4.91 %","  5.40 %","  4.25 %","  1.72 %","  1.33 %","  2.63 %"
"2020-07-25","  7.14 %","   .00 %","  3.12 %","   .00 %","  1.27 %","  5.88 %","   .00 %","  4.90 %","  2.73 %","  1.30 %","  3.31 %","  2.00 %","  1.31 %","  1.67 %","  2.50 %","  2.30 %","  1.19 %","  2.36 %","-16.67 %","  1.48 %","  3.64 %","  6.02 %","   .00 %","   .00 %","   .00 %"," 11.90 %"," -2.63 %","  4.56 %"," 13.95 %","  1.18 %","  1.02 %","  1.40 %","  4.26 %"," 30.00 %","  4.00 %","  1.79 %","  5.43 %","  8.65 %","  3.12 %","  6.25 %","  1.85 %","  3.57 %","  2.24 %","  3.33 %","  2.10 %","  2.23 %","  5.56 %","  4.29 %","  1.06 %","   .63 %","  5.56 %","  1.48 %","   .00 %","  1.91 %","   .00 %","  4.20 %","   .00 %","  2.42 %","  4.04 %","  2.93 %","  2.63 %","   .39 %","   .00 %","  2.17 %","   .00 %","  1.79 %","   .00 %","  1.96 %","  3.21 %","  1.85 %","  5.08 %","  1.97 %","  3.21 %"
"2020-07-26","  1.67 %","  7.14 %"," 17.17 %"," 12.50 %","   .83 %","   .00 %","   .00 %","   .47 %","  2.13 %","   .64 %","  4.28 %","  1.96 %","  1.32 %","  1.31 %","   .00 %","  3.37 %","  3.53 %","   .00 %","   .00 %","  2.71 %","   .00 %","  1.42 %","   .84 %","   .00 %","  1.79 %"," 27.66 %","  5.41 %","  1.39 %","  9.18 %","   .72 %","  1.01 %","  1.38 %","  1.02 %"," 15.38 %","   .00 %","  8.33 %","  6.01 %","  2.21 %","  1.52 %","   .00 %","  1.56 %","  1.72 %","  2.19 %"," 11.29 %","  4.66 %","  1.96 %","   .00 %","  1.37 %","  2.11 %","   .94 %","   .00 %","   .87 %","   .00 %","   .86 %","   .00 %","  5.49 %"," 14.29 %","  1.57 %","  1.94 %","  1.04 %","  5.13 %","  2.34 %","   .00 %","  2.13 %","   .00 %","  2.64 %"," 11.11 %","  3.70 %","  4.82 %"," 13.45 %"," 11.29 %","  2.47 %","  2.48 %"
"2020-07-27","  1.64 %","   .00 %","  7.76 %","  5.56 %","   .05 %","   .00 %"," 22.22 %","  1.40 %","  1.04 %","   .64 %","   .51 %","   .00 %","  1.02 %","   .81 %","   .00 %","   .00 %","  3.41 %","   .69 %","   .00 %","  1.22 %","   .00 %","  1.75 %","   .00 %","   .00 %","   .00 %","  3.33 %","  2.56 %","   .98 %","  1.87 %","  2.09 %","   .00 %","  2.59 %","   .00 %","  3.33 %","  5.77 %","  3.24 %","  1.01 %","   .43 %","   .00 %","   .00 %","   .89 %","  2.26 %","  2.14 %","   .00 %","  1.04 %","   .00 %","  2.63 %","   .00 %","  1.03 %","   .31 %","   .00 %","  1.55 %","   .00 %","   .70 %","   .00 %","  1.74 %","  4.17 %","  2.33 %","  2.11 %","  2.05 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.52 %"," 20.00 %","   .43 %","  3.03 %","  5.77 %"," 11.59 %","   .63 %","  3.64 %"
"2020-07-28","  3.23 %","   .00 %","  6.40 %","   .00 %","  1.43 %","  2.78 %"," 18.18 %","  1.38 %","  2.06 %","  1.90 %","  1.02 %","  1.92 %","   .88 %","   .80 %"," -1.22 %","  4.35 %","  4.40 %","  1.15 %","   .00 %","   .80 %","   .00 %","  2.75 %","   .83 %","   .00 %","  1.75 %","  8.06 %","  7.50 %","  1.74 %","  2.75 %","   .57 %","  5.00 %","   .66 %","  2.02 %"," 12.90 %","  1.82 %","   .78 %","  2.61 %","  9.91 %"," -1.49 %","  5.88 %","  1.23 %","  1.66 %","  4.20 %","  1.45 %","  1.64 %","  2.99 %","  5.13 %","  2.70 %","  5.10 %","   .31 %","   .00 %","  1.12 %","   .00 %","   .46 %","   .00 %","  5.46 %","  4.00 %","  4.55 %","  4.55 %","   .50 %","   .00 %","  5.73 %","   .00 %","  6.25 %","  9.09 %","  1.50 %","  8.33 %","  2.99 %","  2.65 %","   .30 %"," 11.69 %","  1.04 %","  2.92 %"
"2020-07-29","  1.56 %","   .00 %","  9.02 %","   .00 %","   .86 %","  8.11 %","   .00 %","  1.36 %","   .00 %","  3.11 %","  3.03 %","  1.89 %","  1.69 %","  1.12 %","  1.23 %","  6.25 %","  3.16 %","  1.59 %","   .00 %","  1.99 %","   .00 %","  1.34 %","   .00 %","  2.04 %"," -3.45 %","  1.49 %","   .00 %","  1.90 %","  1.79 %","  1.56 %","   .95 %","   .40 %","   .00 %","  8.57 %","   .00 %","  5.84 %","  1.17 %","   .78 %","  1.52 %","   .00 %","  1.30 %","  4.35 %","  3.36 %","  5.71 %","  1.72 %","  2.49 %","   .00 %","  4.61 %","  1.94 %","  1.24 %"," -5.26 %","   .90 %","  4.76 %","  1.53 %","   .00 %","  3.24 %","  3.85 %","   .72 %"," 10.50 %","  6.00 %","  2.44 %","  1.44 %","   .00 %","   .00 %","  4.17 %","  1.85 %","  7.69 %","  3.18 %","  3.47 %","   .91 %","  3.49 %","   .82 %","  7.39 %"
"2020-07-30","  1.54 %","   .00 %"," 42.76 %"," -5.26 %","  1.06 %","  2.50 %","   .00 %","  2.68 %","  2.53 %","   .60 %","  2.94 %","  1.85 %","   .93 %","  1.26 %","  2.44 %","  7.84 %","  3.06 %","  3.12 %"," 40.00 %","  1.75 %","   .00 %","  3.30 %","   .00 %","   .00 %"," 10.71 %","  1.47 %","  4.65 %","  1.31 %","  2.63 %","  1.41 %","  2.83 %","  1.71 %","   .99 %"," 10.53 %","  7.14 %","  3.31 %","  2.70 %","  5.84 %","   .00 %","   .00 %","  1.60 %","  4.17 %","  6.49 %","  6.76 %","  2.88 %","  4.05 %"," -2.44 %","   .63 %","  2.86 %","   .92 %","   .00 %","  1.56 %"," 13.64 %","   .38 %","   .00 %","  5.96 %"," 14.81 %","  2.88 %","  2.69 %","  2.12 %","  4.76 %","  1.42 %","   .00 %","  5.88 %"," 12.00 %","  3.54 %"," 21.43 %","  5.89 %","  2.92 %","  2.99 %","  6.74 %","  1.94 %","  7.94 %"
"2020-07-31","  4.55 %","   .00 %"," 10.14 %","   .00 %","   .59 %","   .00 %","   .00 %","  2.61 %","  2.46 %","   .60 %","  1.43 %","  1.82 %","  1.97 %","  2.02 %","   .00 %","  2.73 %","   .99 %","  2.60 %","   .00 %","  1.34 %","  1.75 %","  1.60 %","  1.65 %","  4.00 %","   .00 %","  2.90 %","  2.22 %","   .37 %","  1.71 %","  2.19 %","   .00 %","  1.68 %","   .98 %","  2.38 %","   .00 %","  2.14 %","  2.82 %","  2.94 %","  2.99 %","   .00 %","   .94 %","  2.50 %","   .00 %","  2.53 %","  2.31 %","  2.72 %","   .00 %","  2.50 %","  2.78 %","  2.12 %","  5.56 %","  1.21 %","   .00 %","   .90 %","  7.69 %","  2.66 %","  9.68 %","  2.80 %","   .87 %","  1.39 %","  6.82 %","  5.61 %","   .00 %","  1.85 %","  3.57 %","  3.24 %"," 23.53 %","  1.77 %","  3.20 %","  1.74 %","  4.21 %","  1.71 %","  5.88 %"
"2020-08-01","   .00 %"," 26.67 %"," 10.96 %","  5.56 %","  1.10 %","   .00 %","  7.69 %","  4.24 %","   .48 %","  2.98 %","  2.82 %","  1.79 %","   .64 %","  3.05 %","  1.19 %","  7.96 %","  2.94 %","  2.32 %","   .00 %","  3.02 %","  1.72 %","   .63 %","  1.63 %","   .00 %","  1.61 %","   .00 %","  2.17 %","  1.10 %","  2.52 %","  1.11 %","   .92 %","   .89 %","  1.94 %","  6.98 %","  1.67 %","  2.79 %","  2.56 %","  6.43 %","   .00 %","   .00 %","  1.41 %","  3.41 %","  8.54 %","  7.41 %","  1.51 %","  5.68 %","   .00 %","  3.05 %","  5.41 %","  2.08 %"," 10.53 %","  3.10 %","  8.00 %","  1.12 %","  7.14 %","  7.20 %","  5.88 %","  4.08 %","  1.38 %","   .68 %","  6.38 %","  1.33 %","   .00 %","  5.45 %","  3.45 %","  3.90 %"," 38.10 %","  6.83 %","  2.58 %","  2.57 %","  1.01 %","  2.66 %","  6.02 %"
