"date","Bihar/ARWAL","Bihar/AURANGABAD","Bihar/Araria","Bihar/Arwal","Bihar/Aurangabad","Bihar/BEGUSARAI","Bihar/BHAGALPUR","Bihar/BHOJPUR","Bihar/Banka","Bihar/Begusarai","Bihar/Bhagalpur","Bihar/Bhojpur","Bihar/Buxar","Bihar/Darbhanga","Bihar/EAST CHAMPARAN","Bihar/East Champaran","Bihar/GAYA","Bihar/GOPALGANJ","Bihar/Gaya","Bihar/Gopalganj","Bihar/Jamui","Bihar/Jehanabad","Bihar/KAIMUR","Bihar/KHAGARIA","Bihar/Kaimur","Bihar/Katihar","Bihar/Khagaria","Bihar/Kishanganj","Bihar/Lakhisarai","Bihar/MUZAFFARPUR","Bihar/Madhepura","Bihar/Madhubani","Bihar/Munger","Bihar/Muzaffarpur","Bihar/NALANDA","Bihar/NAWADA","Bihar/Nalanda","Bihar/Nawada","Bihar/Other State","Bihar/PATNA","Bihar/Patna","Bihar/Purnia","Bihar/Rajmahal","Bihar/Rohtas","Bihar/SARAN","Bihar/SIWAN","Bihar/SUPAUL","Bihar/Saharsa","Bihar/Samastipur","Bihar/Saran","Bihar/Sheikhpura","Bihar/Sheohar","Bihar/Sitamarhi","Bihar/Siwan","Bihar/Supaul","Bihar/VAISHALI","Bihar/Vaishali","Bihar/West Champaran","Bihar/bhagalpur","Bihar/gaya"
"2020-08-03","","","-17.24 %","-28.57 %","-13.21 %","","",""," 55.17 %"," 88.41 %","-74.12 %"," 68.00 %","-25.76 %","-31.34 %",""," 15.66 %","","","   .00 %","-64.00 %","-27.59 %","-61.36 %","","","-54.05 %"," 52.22 %","-31.08 %","-18.18 %"," ##.## %","","-39.39 %"," 17.28 %","-78.26 %"," 38.98 %","","","-29.41 %","-38.89 %","","","-37.12 %","-10.00 %","","-41.88 %","","",""," -4.26 %","-44.58 %","   .00 %","-16.67 %"," 14.29 %"," 11.29 %"," -3.39 %"," 11.76 %","","-12.21 %","-17.78 %","",""
"2020-08-04","",""," 54.17 %"," ##.## %","-30.43 %","","","","-22.22 %","-42.31 %"," 34.09 %","-25.00 %"," 57.14 %"," -4.35 %","","-32.29 %","","","-30.77 %"," 25.93 %"," 76.19 %"," 88.24 %","","","-29.41 %","-12.41 %"," 13.73 %"," ##.## %","-11.54 %",""," 45.00 %","-48.42 %"," ##.## %"," ##.## %","","","-17.86 %"," 27.27 %","",""," 34.13 %"," -4.17 %",""," 10.29 %","","","","-45.56 %"," 60.87 %"," 34.72 %"," 40.00 %"," 37.50 %"," 21.74 %"," -7.02 %"," 12.28 %","","-26.09 %","-43.24 %","",""
"2020-08-05","","","-10.81 %","  3.70 %"," 31.25 %","","","","-42.86 %"," 12.00 %"," 67.80 %"," 42.86 %","-46.75 %"," 11.36 %",""," 58.46 %","",""," 20.63 %","-11.76 %","-21.62 %"," ##.## %","",""," 16.67 %"," 63.33 %","-60.34 %"," 23.33 %","-73.91 %",""," 20.69 %"," 83.67 %"," 23.08 %","-53.30 %","",""," 10.14 %","-25.00 %","",""," 21.88 %"," -5.80 %","","-12.00 %","","","","-28.57 %"," -2.70 %"," 69.07 %"," -9.52 %","  9.09 %","-52.38 %"," -9.43 %"," -1.56 %",""," 22.35 %"," ##.## %","",""
"2020-08-06","",""," ##.## %"," 17.86 %","-33.33 %","","",""," ##.## %","-21.43 %"," 29.29 %","   .00 %"," ##.## %","-18.37 %",""," 84.47 %","","","  1.32 %","-20.00 %"," 48.28 %","-65.88 %","","","-78.57 %"," 19.39 %"," ##.## %","-35.14 %"," ##.## %",""," 25.71 %","-16.67 %","-10.94 %"," 28.26 %","",""," 34.21 %"," ##.## %","",""," 25.89 %"," 23.08 %",""," 60.61 %","","",""," ##.## %"," 93.06 %","-42.68 %"," 81.58 %"," 16.67 %"," 62.50 %"," 91.67 %","-47.62 %",""," 56.73 %"," 71.15 %","",""
"2020-08-07","","","  6.49 %"," 18.18 %"," 71.43 %","","",""," ##.## %"," 45.45 %"," -3.12 %","-16.67 %"," -4.35 %","  2.50 %",""," -1.05 %","",""," 12.99 %"," ##.## %","-25.58 %"," 82.76 %","",""," ##.## %"," -9.83 %","-20.00 %"," -4.17 %"," 11.63 %","","-20.45 %"," 16.00 %","  1.75 %"," -7.63 %","",""," 59.80 %"," -2.33 %","",""," -5.80 %"," 30.00 %","","  7.55 %","","","","-19.80 %","-24.46 %","-20.21 %"," 24.64 %"," 42.86 %"," 73.85 %","-34.78 %"," ##.## %","","-23.31 %"," 32.58 %","",""
"2020-08-08","",""," 29.27 %"," 12.82 %"," 75.00 %","","","","-53.91 %"," ##.## %","-26.61 %"," 58.67 %"," 48.86 %","   .00 %","","-26.06 %","",""," 10.34 %"," 13.33 %","-46.88 %","-13.21 %","",""," ##.## %"," -8.53 %"," 10.00 %"," ##.## %","  8.33 %",""," ##.## %"," 34.48 %"," 10.34 %","  8.26 %","","","-26.38 %","-35.71 %","",""," -4.58 %"," -4.81 %",""," 14.91 %","","","","  6.17 %"," 40.00 %"," 48.00 %","  3.49 %","-35.00 %","-15.04 %"," 78.33 %"," 18.67 %",""," 28.00 %","-13.56 %","",""
"2020-08-09","","","-11.32 %","-38.64 %","-38.10 %","","","","-30.51 %"," 16.19 %","  6.59 %"," -8.40 %","-50.38 %"," 43.90 %",""," 16.55 %","","","-13.54 %"," 12.75 %"," ##.## %","-30.43 %","","","-22.41 %"," -8.29 %","-43.18 %","-30.00 %","   .00 %","","-33.33 %","-23.93 %"," 45.31 %","  8.47 %","","","-14.17 %","-33.33 %","",""," 45.02 %","-23.23 %","","   .00 %","","",""," 25.58 %","  -.68 %"," 44.14 %","-21.35 %"," 61.54 %","-62.50 %","-52.34 %","-47.19 %","","-17.50 %","  5.88 %","",""
"2020-08-10","","","-61.70 %","-11.11 %","-13.46 %","","",""," -4.88 %","-29.92 %","-23.71 %","-23.85 %"," ##.## %","-23.73 %","","-12.96 %","",""," 10.84 %","-44.35 %","-69.09 %"," ##.## %","","","-53.33 %","-92.09 %"," ##.## %"," 10.20 %","-73.08 %","","-47.92 %","-31.46 %","-31.18 %","-10.94 %","",""," -9.71 %","   .00 %","","","-48.60 %","-10.53 %","","-33.59 %","","","","-11.11 %","-20.55 %","-29.38 %","   .00 %"," -9.52 %","-27.78 %"," 11.76 %"," 42.55 %",""," 12.88 %","   .00 %","",""
"2020-08-11","",""," ##.## %"," 41.67 %"," 42.22 %","","","","   .00 %"," 31.58 %"," ##.## %"," -6.02 %"," -4.14 %","-20.00 %",""," 47.52 %","",""," 86.96 %"," 12.50 %"," ##.## %","-41.24 %","","","-23.81 %"," ##.## %","-33.33 %"," 53.70 %"," ##.## %",""," ##.## %"," ##.## %"," 29.69 %","  8.77 %","","","  5.38 %"," ##.## %","",""," 37.13 %"," 75.00 %",""," 40.23 %","","",""," -5.21 %","   .86 %"," -6.19 %","-34.29 %"," 15.79 %"," ##.## %"," 64.91 %"," 13.43 %","","-30.87 %","  4.63 %","",""
"2020-08-12","","","-42.28 %","-38.24 %"," 20.31 %","","","","-33.33 %"," 12.89 %","-64.10 %"," 21.79 %","-47.53 %"," 61.11 %","","-18.75 %","","","-37.79 %","-15.28 %"," -5.56 %"," 21.05 %","",""," ##.## %"," 21.95 %","-40.91 %","-43.37 %","-76.00 %","","-24.66 %"," 18.18 %","-37.35 %"," 29.03 %","",""," -6.12 %"," 12.50 %","",""," -3.61 %","  4.20 %",""," 14.75 %","","",""," 92.31 %","-30.77 %"," 39.62 %","  2.17 %","-13.64 %"," 26.56 %","-42.55 %","-25.00 %",""," -5.83 %","-23.89 %","",""
"2020-08-13","",""," ##.## %"," ##.## %","-12.99 %","","","","-11.54 %","-22.44 %"," -5.71 %","-24.21 %"," 38.82 %"," 86.21 %",""," 30.18 %","",""," 67.29 %","-11.48 %","-47.06 %"," 84.06 %","",""," ##.## %","   .00 %"," ##.## %","  8.51 %"," ##.## %",""," 12.73 %"," -5.92 %","  5.77 %","-45.00 %","",""," 19.57 %","-17.78 %","","","-24.91 %","  5.65 %","","-32.86 %","","","","   .00 %","-20.99 %","-33.78 %"," 31.91 %"," 26.32 %"," 64.20 %","   .00 %"," 12.28 %","","-48.45 %"," -8.14 %","",""
"2020-08-14","",""," 74.85 %","-51.56 %"," 47.76 %","","",""," ##.## %","-25.89 %"," -1.52 %"," 12.50 %","-57.63 %","  5.56 %","","-20.45 %","","","-26.26 %"," 25.93 %","  5.56 %","-11.02 %","","","-61.54 %"," 28.50 %","-18.60 %","   .00 %","  4.08 %","","-32.26 %"," -6.92 %"," 14.55 %"," 51.14 %","",""," -2.73 %","-21.62 %","",""," 21.45 %","  1.53 %",""," -6.38 %","","","","-39.43 %"," -9.38 %","  8.16 %","  3.23 %","  4.17 %"," 49.62 %","-37.04 %","-35.94 %",""," 10.00 %"," 17.72 %","",""
"2020-08-15","","","-74.74 %","-35.48 %","-37.37 %","","","","-33.96 %"," -4.79 %","-16.92 %","-12.35 %"," 70.00 %","-39.47 %","","-10.29 %","","","  4.55 %","-32.35 %","-52.63 %","-21.24 %","","","  7.50 %","-41.25 %","-35.71 %","-21.57 %","-21.57 %",""," ##.## %"," 26.35 %","-11.11 %"," 24.81 %","","","-33.64 %"," 31.03 %","","","  2.26 %"," 14.29 %","","-17.05 %","","","","  8.49 %","-10.34 %"," -5.66 %","  3.12 %","-52.00 %","-30.65 %"," 88.24 %"," 68.29 %",""," -7.27 %"," 51.61 %","",""
"2020-08-16","","","-73.61 %","  5.00 %"," 82.26 %","","","","-45.71 %","-61.15 %"," ##.## %","-26.76 %","-45.88 %","-49.28 %","","-38.85 %","","","-89.13 %"," 54.35 %"," ##.## %","-68.54 %","","","-86.05 %","-91.39 %","-33.33 %","-67.50 %","-10.00 %","","-71.31 %","-32.09 %","-10.71 %","-41.57 %","",""," 26.76 %","-52.63 %","","","-48.80 %","-46.05 %","","-52.05 %","","","","-15.65 %","-28.85 %","-26.00 %","-50.00 %","-41.67 %","-43.48 %","-56.25 %","-50.72 %",""," 11.76 %","-42.55 %","",""
"2020-08-17","",""," ##.## %","-23.81 %","-46.90 %","","","","   .00 %"," ##.## %","-55.93 %","-26.92 %"," 45.65 %"," 62.86 %",""," 42.71 %","",""," ##.## %"," -4.23 %","-10.71 %"," 92.86 %","",""," ##.## %"," ##.## %","-23.33 %"," ##.## %","-19.44 %","","  8.57 %"," 59.84 %","-34.00 %"," 47.42 %","","","  1.11 %","-50.00 %","",""," 19.22 %"," 57.32 %",""," 31.43 %","","","","-10.31 %","-18.92 %","-10.81 %","-15.15 %"," 71.43 %","  2.56 %"," ##.## %","  5.88 %","","-47.37 %","-35.80 %","",""
"2020-08-18","",""," ##.## %"," ##.## %"," ##.## %","","",""," 52.63 %"," 25.19 %"," ##.## %"," 73.68 %","  5.97 %","-24.56 %",""," 45.99 %","",""," 60.00 %","-10.29 %","-68.00 %","-14.81 %","","","   .00 %"," -2.04 %"," 34.78 %"," 32.43 %"," 72.41 %",""," 13.16 %"," 15.27 %"," 54.55 %"," -4.90 %","","","  3.30 %"," ##.## %","",""," 21.38 %","  7.75 %",""," 47.83 %","","",""," 33.33 %"," 50.00 %"," ##.## %","   .00 %"," 83.33 %"," 17.50 %","-52.94 %"," -2.78 %",""," 40.00 %"," 55.77 %","",""
"2020-08-19","","","-23.71 %"," 17.65 %","-63.97 %","","",""," -6.90 %","-37.20 %","-62.16 %","-12.12 %","-45.07 %"," 27.91 %",""," -9.50 %","",""," 21.88 %","-40.98 %"," ##.## %"," 17.39 %","","","  4.55 %","-10.42 %"," 35.48 %"," 10.20 %","  6.00 %",""," 23.26 %","-50.85 %"," -9.80 %"," 27.21 %","","","-21.28 %"," 13.04 %","",""," 15.72 %","-25.18 %",""," 73.53 %","","",""," -6.90 %","-20.00 %","-35.95 %"," 32.14 %","-54.55 %"," 20.21 %"," 87.50 %"," 31.43 %","","-11.90 %","-27.16 %","",""
"2020-08-20","","","-44.59 %","-15.00 %"," 59.18 %","","","","-14.81 %"," -5.83 %"," 10.00 %","  5.17 %","-25.64 %","-34.55 %","","-50.28 %","","","-25.64 %"," 36.11 %","  4.55 %","-14.81 %","",""," 65.22 %"," 18.60 %","-42.86 %","-29.63 %","-11.32 %","","  9.43 %"," 22.61 %"," -4.35 %","   .58 %","","","-12.16 %"," 34.62 %","","","-13.82 %","-25.96 %","","-58.47 %","","","","-37.96 %"," 44.44 %","  1.02 %","-43.24 %","-20.00 %","-48.67 %","-28.33 %","-41.30 %","","-10.81 %","-30.51 %","",""
"2020-08-21","",""," ##.## %","-32.35 %","-76.92 %","","","","   .00 %","  2.06 %"," -9.09 %","-59.02 %"," 24.14 %"," -8.33 %",""," 54.44 %","",""," 12.07 %"," 38.78 %","  8.70 %","-43.48 %","","","-21.05 %","   .98 %"," -4.17 %"," 36.84 %","-21.28 %","","-22.41 %"," -4.96 %","-47.73 %"," -6.32 %","",""," 58.46 %","-34.29 %","","","-14.95 %"," 24.68 %",""," 12.24 %","","",""," 11.94 %","  3.85 %","  4.04 %","-19.05 %"," 75.00 %","-17.24 %"," 11.63 %","-14.81 %","","  3.03 %"," 92.68 %","",""
"2020-08-22","","","-59.48 %","-21.74 %"," ##.## %","","","","  8.70 %","-29.29 %","   .00 %"," ##.## %"," -2.78 %"," 75.76 %","","  2.88 %","",""," 27.69 %","-36.76 %","-56.00 %"," 19.23 %","",""," 13.33 %","-29.13 %"," 95.65 %"," 17.31 %","  8.11 %",""," 15.56 %","-15.67 %","  4.35 %","-62.58 %","","","-67.96 %","-13.04 %","","","-10.22 %","  5.21 %",""," 23.64 %","","","","-13.33 %"," 22.22 %","-39.81 %"," 35.29 %"," -7.14 %"," 12.50 %"," 25.00 %"," ##.## %",""," -2.94 %","-49.37 %","",""
"2020-08-23","","","   .00 %","-11.11 %","-12.31 %","","","","   .00 %"," ##.## %"," 64.29 %","  4.41 %","-31.43 %","-34.48 %","","-46.85 %","",""," -2.41 %","-16.28 %"," -9.09 %"," 35.48 %","","","-52.94 %"," 31.51 %","-60.00 %"," 18.03 %","-50.00 %","","  9.62 %","-14.16 %"," 45.83 %"," ##.## %","",""," ##.## %","  5.00 %","","","-27.76 %","-21.78 %","","-27.94 %","","",""," 84.62 %","-43.94 %","  4.84 %","-43.48 %","  7.69 %","  7.41 %","-28.33 %"," 14.29 %",""," 24.24 %","  7.50 %","",""
"2020-08-24","","","-72.34 %","-43.75 %","-61.40 %","","","","-92.00 %","-91.82 %","-62.61 %","-30.99 %","-50.00 %","-23.68 %","","-10.53 %","","","-32.10 %","-94.44 %"," 10.00 %","-16.67 %","","","-62.50 %","-65.62 %","-50.00 %","-81.94 %","-10.00 %","","-49.12 %","-64.95 %","-88.57 %","-39.37 %","","","-51.43 %","-61.90 %","",""," 11.33 %","-54.43 %","","-10.20 %","","","","-45.83 %"," -8.11 %","-58.46 %",""," 42.86 %","-50.00 %","-58.14 %","-50.00 %","","-48.78 %"," 18.60 %","",""
"2020-08-25","",""," ##.## %","-55.56 %"," 22.73 %","","",""," ##.## %"," ##.## %"," 27.91 %","-59.18 %"," 16.67 %"," -6.90 %","","-66.18 %","","","-14.55 %"," ##.## %","-45.45 %","-60.00 %","",""," 50.00 %","-27.27 %"," 11.11 %"," ##.## %"," ##.## %",""," 10.34 %"," 88.24 %"," 25.00 %","  3.90 %","","","  8.82 %"," 87.50 %","",""," 19.03 %"," -5.56 %","","-11.36 %","","","","-32.31 %","-11.76 %"," 62.96 %","   .00 %","-30.00 %","-27.59 %","-38.89 %","  3.57 %",""," 47.62 %"," 39.22 %","",""
"2020-08-26","",""," 53.95 %"," ##.## %"," 14.81 %","","",""," ##.## %"," 65.22 %"," 32.73 %"," ##.## %"," ##.## %"," 22.22 %",""," ##.## %","",""," 44.68 %"," 20.00 %"," 33.33 %"," ##.## %","",""," ##.## %"," ##.## %"," ##.## %","-42.35 %","-31.58 %","","-34.38 %"," 51.56 %"," ##.## %"," 60.00 %","",""," -2.70 %"," 33.33 %","",""," 26.39 %"," ##.## %",""," -5.13 %","","",""," 15.91 %"," 53.33 %"," ##.## %"," ##.## %","-78.57 %"," ##.## %"," ##.## %"," 68.97 %",""," 54.84 %","-54.93 %","",""
"2020-08-27","","","-28.21 %","-79.17 %"," ##.## %","","","","-56.52 %"," 61.84 %"," 76.71 %","-48.21 %","-25.71 %","-36.36 %","","-46.97 %","",""," 47.06 %"," 61.11 %"," ##.## %","-36.67 %","","","-27.78 %","  4.84 %","-90.00 %","-51.02 %","-23.08 %",""," 47.62 %"," -2.06 %","-75.00 %","-18.75 %","","","-16.67 %","-25.00 %","","","-12.65 %","-19.35 %",""," 45.95 %","","","","-62.75 %","-32.61 %","-61.86 %","-56.00 %"," ##.## %","-51.79 %","-68.97 %"," 24.49 %","","-50.00 %"," -6.25 %","",""
"2020-08-28","",""," -1.19 %"," ##.## %","-52.24 %","","",""," ##.## %","-35.77 %"," -6.20 %","  6.90 %"," 65.38 %"," 85.71 %",""," 34.29 %","","","-64.00 %","  1.72 %"," 61.11 %","-36.84 %","","","-46.15 %"," 29.23 %"," ##.## %"," ##.## %","   .00 %","","-19.35 %","-27.37 %"," ##.## %","-17.31 %","",""," 46.67 %"," 13.33 %","","","   .67 %"," 16.00 %","","-50.00 %","","",""," ##.## %"," 38.71 %"," ##.## %"," 81.82 %"," -5.26 %","-37.04 %"," ##.## %","-40.98 %",""," 70.83 %"," 56.67 %","",""
"2020-08-29","",""," 25.30 %"," 50.00 %"," -9.38 %","","","","  9.38 %","-34.18 %","-42.15 %","-19.35 %","-39.53 %"," -7.69 %","","-24.47 %","",""," 47.22 %"," 76.27 %"," 48.28 %"," 66.67 %","","","-28.57 %","-20.24 %","-71.43 %","-52.27 %"," 60.00 %",""," 88.00 %"," 62.32 %"," 25.00 %"," 15.12 %","","","   .00 %"," -5.88 %","","","  6.35 %"," -6.90 %",""," 18.52 %","","",""," -5.88 %"," 86.05 %","-27.71 %"," 15.00 %","-33.33 %"," 76.47 %","-27.78 %"," 41.67 %",""," 21.95 %"," 72.34 %","",""
"2020-08-30","",""," -2.88 %"," 83.33 %"," ##.## %","","",""," -5.71 %"," 71.15 %"," 45.71 %"," ##.## %","-30.77 %","-19.44 %",""," 12.68 %","","","-13.21 %","-61.54 %","-30.23 %"," ##.## %","",""," ##.## %","-31.34 %"," ##.## %","-26.19 %","-56.25 %","","  2.13 %","  3.57 %"," -8.00 %","-15.15 %","",""," 11.36 %"," -6.25 %","","","-20.13 %"," 23.46 %",""," 56.25 %","","",""," 75.00 %","-30.00 %","-21.67 %","-21.74 %"," -8.33 %","-20.00 %","-34.62 %","-17.65 %","","-48.00 %"," -3.70 %","",""
"2020-08-31","","","-78.22 %","-42.42 %","-57.81 %","","","","-60.61 %","-59.55 %"," 23.53 %","-45.57 %"," 33.33 %","-37.93 %","","-35.00 %","",""," 13.04 %"," 45.00 %","-53.33 %","-69.57 %","","","-53.33 %","-69.57 %"," 66.67 %","-61.29 %"," 21.43 %","","-12.50 %","-41.38 %","-56.52 %","-13.10 %","","","-30.61 %","-80.00 %","","","-38.58 %","-35.00 %","","-60.00 %","","","","-70.54 %","-28.57 %","-44.68 %","-22.22 %","  9.09 %"," 12.50 %"," 41.18 %","-26.19 %",""," 15.38 %","-64.10 %","",""
"2020-09-01","",""," ##.## %"," 36.84 %"," 44.44 %","","",""," 69.23 %"," 94.44 %","-31.75 %","-51.16 %","   .00 %"," ##.## %",""," 11.54 %","","","-28.85 %"," -5.17 %"," ##.## %"," ##.## %","",""," ##.## %"," ##.## %","-25.00 %"," ##.## %"," 23.53 %",""," 23.81 %"," 66.18 %"," ##.## %"," 13.70 %","",""," 41.18 %"," ##.## %","",""," 92.31 %","  9.23 %",""," 20.00 %","","",""," 84.85 %","  2.50 %"," 76.92 %"," ##.## %","   .00 %"," 51.85 %"," 12.50 %"," ##.## %","","-16.67 %"," 35.71 %","",""
"2020-09-02","",""," 70.87 %","-15.38 %","  7.69 %","","",""," 77.27 %","-37.14 %","-36.05 %"," ##.## %","  8.33 %","-27.91 %",""," 43.10 %","",""," 32.43 %","-14.55 %","  3.03 %"," -6.25 %","",""," -6.25 %","-13.73 %"," 66.67 %"," ##.## %","-38.10 %","","-38.46 %","  2.65 %"," 42.86 %"," -6.02 %","","","-47.92 %","   .00 %","","","-23.67 %"," 28.17 %",""," ##.## %","","",""," 16.39 %"," -2.44 %","  2.17 %","-72.73 %"," 33.33 %"," -9.76 %"," 29.63 %","-54.55 %","","-28.00 %"," 42.11 %","",""
"2020-09-03","","","-31.25 %","-45.45 %"," 64.29 %","","","","-23.08 %","-40.91 %"," 92.73 %","-74.07 %","-15.38 %"," 16.13 %",""," -2.41 %","",""," 20.41 %","-21.28 %","-23.53 %"," -6.67 %","",""," ##.## %","  4.55 %","-16.00 %","-46.81 %"," 23.08 %",""," 71.88 %","  4.31 %","-75.00 %"," 44.87 %","","","   .00 %"," 20.00 %","",""," 13.10 %","-26.37 %","","-43.10 %","","","","-18.31 %"," 15.00 %"," 14.89 %"," 11.11 %","   .00 %"," 29.73 %","-17.14 %"," 71.43 %","","-27.78 %","-24.07 %","",""
"2020-09-04","",""," -3.31 %"," 33.33 %","-28.99 %","","","","-20.00 %"," ##.## %","-14.15 %"," ##.## %","-18.18 %","  2.78 %","","  3.70 %","","","-10.17 %"," 72.97 %","-50.00 %","-32.14 %","","","-91.30 %","-30.43 %","-47.62 %","-48.00 %"," 81.25 %",""," -7.27 %","-49.59 %","-60.00 %"," 18.58 %","",""," 84.00 %"," ##.## %","","","  1.54 %"," 35.82 %","","  6.06 %","","",""," 10.34 %"," 23.91 %"," 16.67 %"," ##.## %"," 68.75 %"," 12.50 %","-37.93 %","-15.00 %",""," 84.62 %"," 29.27 %","",""
"2020-09-05","","","-29.06 %","-18.75 %","  2.04 %","","",""," 12.50 %","  1.92 %","-41.76 %","-36.67 %"," 61.11 %"," -5.41 %","","-10.71 %","","","-26.42 %","-37.50 %"," ##.## %"," 78.95 %","",""," ##.## %"," 81.25 %"," ##.## %","  7.69 %","-24.14 %","","-35.29 %","  9.84 %"," 25.00 %"," -5.97 %","","","-41.30 %","-71.59 %","","","-15.59 %","  7.69 %","","-20.00 %","","","","   .00 %","-52.63 %","-14.29 %"," -4.00 %","   .00 %","-42.59 %"," -5.56 %"," -7.84 %",""," -4.17 %","  9.43 %","",""
"2020-09-06","",""," 81.93 %"," 30.77 %"," 20.00 %","","","","-48.15 %","-33.96 %"," 67.92 %"," 36.84 %","-48.28 %","  2.86 %","","-41.33 %","",""," -2.56 %"," 22.50 %"," 37.04 %","-29.41 %","",""," 22.22 %","-55.17 %","-56.67 %","-14.29 %"," ##.## %",""," 51.52 %","  1.49 %"," ##.## %","-50.00 %","","","  3.70 %","-12.00 %","",""," -3.15 %","-12.24 %",""," 57.14 %","","",""," -4.69 %"," 48.15 %"," 27.78 %","-25.00 %","-62.96 %"," 41.94 %"," 82.35 %"," 61.70 %",""," -4.35 %"," -6.90 %","",""
"2020-09-07","",""," ##.## %"," ##.## %"," ##.## %","","",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %","",""," ##.## %"," ##.## %"," ##.## %"," ##.## %","",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %"," ##.## %"," ##.## %","",""," ##.## %"," ##.## %","",""," ##.## %"," ##.## %",""," ##.## %","","",""," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %"," ##.## %",""," ##.## %"," ##.## %","",""
