"date","Karnataka/BAGALKOTE","Karnataka/BIDAR","Karnataka/Bagalkote","Karnataka/Ballari","Karnataka/Belagavi","Karnataka/Bengaluru Rural","Karnataka/Bengaluru Urban","Karnataka/Bengaluru urban","Karnataka/Bidar","Karnataka/Chamarajanagara","Karnataka/Chikkaballapura","Karnataka/Chikkamagaluru","Karnataka/Chitradurga","Karnataka/DAKSHINA KANNADA","Karnataka/Dakshina Kannada","Karnataka/Davanagere","Karnataka/Dharwad","Karnataka/Gadag","Karnataka/HASSAN","Karnataka/HAVERI","Karnataka/Hassan","Karnataka/Haveri","Karnataka/KALABURAGI","Karnataka/KOPPAL","Karnataka/Kalaburagi","Karnataka/Kodagu","Karnataka/Kolar","Karnataka/Koppal","Karnataka/MANDYA","Karnataka/Mandya","Karnataka/Mysuru","Karnataka/Other State","Karnataka/RAICHUR","Karnataka/Raichur","Karnataka/Ramanagara","Karnataka/Shivamogga","Karnataka/Tumakuru","Karnataka/UDUPI","Karnataka/UTTARA KANNADA","Karnataka/Udupi","Karnataka/Uttara Kannada","Karnataka/Vijayapura","Karnataka/Yadgir"
"2020-08-21","","","  2.39 %","  3.33 %","  4.22 %","  2.08 %","  2.95 %","","  1.88 %","  3.11 %","  1.93 %","  3.85 %","  5.88 %","","  2.08 %","  3.78 %","  2.95 %","  4.83 %","","","  2.65 %","  7.77 %","","","  1.51 %","  6.04 %","  1.82 %","  5.74 %","","  2.57 %","","","","  1.77 %","  3.08 %","  4.10 %","  3.60 %","","","  2.96 %","  2.48 %","  2.36 %","  6.19 %"
"2020-08-22","","","  2.80 %","  3.18 %","  3.29 %","  1.70 %","  2.90 %","","  2.08 %","  3.43 %","  2.45 %","  2.58 %","  5.05 %","","  2.30 %","  4.26 %","  2.88 %","  3.07 %","","","  3.74 %","  4.54 %","","","  1.69 %","  2.10 %","  2.47 %","  3.94 %","","  3.70 %","","","","   .91 %","  2.15 %","  3.83 %","  2.63 %","","","  3.60 %","  1.70 %","  2.81 %","  2.81 %"
"2020-08-23","","","  2.75 %","  2.35 %","  1.39 %","   .89 %","  2.01 %","","   .94 %","  1.14 %","  2.45 %","  4.47 %","  3.83 %","","  1.90 %","  3.91 %","  2.14 %","  4.68 %","","","  3.38 %","  4.62 %","","","  2.04 %","  1.29 %","  1.64 %","  5.71 %","","  1.25 %","   .75 %","","","  1.40 %","  1.64 %","  4.11 %","  2.79 %","","","  1.17 %","  2.82 %","  2.42 %","  1.62 %"
"2020-08-24","","","  1.02 %","  1.73 %","  3.21 %","   .88 %","  1.78 %","","  2.04 %","  1.42 %","  2.25 %","  4.18 %","  1.46 %","","  1.95 %","  2.37 %","  2.39 %","  3.46 %","","","  3.34 %","  4.35 %","","","  1.74 %","  2.97 %","  1.55 %","  5.72 %","","  1.98 %","  1.63 %","","","  3.12 %","  1.88 %","  3.53 %","  2.06 %","","","  1.03 %","  2.31 %","  2.44 %","  2.67 %"
"2020-08-25","","","  1.58 %","  3.06 %","  2.91 %","  1.57 %","  2.09 %","","  1.47 %","   .82 %","  2.69 %","  2.87 %","  5.84 %","","  2.35 %","  4.41 %","  2.16 %","  4.15 %","","","  3.31 %","  2.20 %","","","  2.20 %","   .66 %","  1.59 %","  4.75 %","","  3.62 %"," 10.57 %","","","  1.45 %","  2.11 %","  4.28 %","  5.29 %","","","  2.12 %","  3.50 %","  2.33 %","  2.81 %"
"2020-08-26","","","  2.89 %","  2.75 %","  2.74 %","  3.34 %","  2.93 %","","  1.00 %","  2.44 %","  2.45 %","  3.07 %","  3.78 %","","  2.91 %","  3.09 %","  2.64 %","  2.82 %","","","  2.41 %","  4.52 %","","","  1.71 %","  2.13 %","  2.93 %","  3.01 %","","  3.54 %","  6.83 %","","","  2.22 %","  1.73 %","  2.47 %","  1.98 %","","","  2.40 %","  3.10 %","  2.21 %","  2.11 %"
"2020-08-27","","","  2.20 %","  2.89 %","  2.94 %","  1.40 %","  2.91 %","","  1.79 %","  1.68 %","  2.78 %","  7.04 %","  2.85 %","","  2.68 %","  5.03 %","  2.36 %","  2.44 %","","","  5.10 %","  3.09 %","","","  2.16 %","  2.00 %","  3.50 %","  2.87 %","","  4.34 %","  6.02 %","","","  3.81 %","  3.81 %","  4.44 %","  2.81 %","","","  1.95 %","  3.82 %","  1.99 %","  2.27 %"
"2020-08-28","","","  2.64 %","  2.47 %","  2.60 %","  5.01 %","  2.29 %","","  1.39 %","  1.70 %","  3.32 %","  3.90 %","  6.80 %","","  3.93 %","  4.65 %","  2.94 %","  3.65 %","","","  5.19 %","  3.38 %","","","  2.03 %","  2.20 %","  2.32 %","  3.90 %","","  3.97 %","  4.60 %","","","  2.73 %","  3.04 %","  4.36 %","  5.37 %","","","  1.61 %","  3.30 %","  2.24 %","  1.31 %"
"2020-08-29","","","  2.64 %","  2.33 %","  2.41 %","  4.06 %","  2.46 %","","  1.05 %","  2.03 %","  2.64 %","  3.56 %","  4.25 %","","  2.30 %","  3.74 %","  2.77 %","  3.78 %","","","  4.49 %","  2.30 %","","","  1.55 %","  3.53 %","  1.56 %","  4.12 %","","  3.94 %","  1.87 %","","","  2.78 %","  5.19 %","  4.43 %","  2.81 %","","","  1.55 %","  2.82 %","  2.05 %","  1.92 %"
"2020-08-30","","","  2.23 %","  2.08 %","  3.05 %","  1.18 %","  2.27 %","","  1.65 %","  2.39 %","  3.20 %","  5.52 %","  3.87 %","","  2.76 %","  4.21 %","  2.79 %","  3.94 %","","","  3.54 %","  2.54 %","","","  1.75 %","  4.82 %","  2.47 %","  3.99 %","","  3.50 %","  4.37 %","","","  2.14 %","  3.68 %","  3.72 %","  6.23 %","","","  2.26 %","  2.39 %","  1.97 %","  1.29 %"
"2020-08-31","","","  2.85 %","  1.74 %","  1.28 %","  1.55 %","  1.46 %","","   .67 %","  2.20 %","  1.66 %","  2.53 %"," 11.22 %","","  2.17 %","  2.79 %","  2.53 %","  3.44 %","","","  2.77 %","  1.49 %","","","  1.39 %","  1.20 %","  1.76 %","  3.20 %","","  3.00 %","  2.31 %","","","  1.99 %","  2.15 %","  2.06 %","  5.90 %","","","   .72 %","  1.77 %","  1.28 %","  2.31 %"
"2020-09-01","","","  2.19 %","  1.84 %","  2.58 %","  3.03 %","  2.30 %","","  1.39 %","  2.07 %","  2.55 %","  5.18 %","  5.78 %","","  2.77 %","  3.05 %","  1.76 %","  3.63 %","","","  5.73 %","  3.56 %","","","  1.88 %","  3.78 %","  1.85 %","  3.02 %","","  3.61 %","  4.11 %","","","  3.42 %","  3.20 %","  2.80 %","  5.77 %","","","  1.39 %","  2.31 %","  1.00 %","  2.63 %"
"2020-09-02","","","  2.61 %","  1.99 %","  3.75 %","  2.96 %","  2.59 %","","  1.35 %","  2.77 %","  2.34 %","  2.74 %","  5.80 %","","  3.17 %","  3.28 %","  2.84 %","  3.52 %","","","  3.41 %","  3.35 %","","","  1.63 %","  1.68 %","  2.35 %","  4.24 %","","  4.34 %","  3.57 %","","","  3.13 %","  1.74 %","  4.00 %","  5.95 %","","","  1.44 %","  2.50 %","  1.81 %","  1.91 %"
"2020-09-03","","","  1.89 %","  1.91 %","  3.49 %","  3.15 %","  2.35 %","","  1.20 %","  1.73 %","  2.38 %","  2.81 %","  4.76 %","","  2.34 %","  2.20 %","  2.89 %","  3.19 %","","","  2.86 %","  3.02 %","","","  1.61 %","  5.43 %","  2.85 %","  3.26 %","","  4.06 %","  2.46 %","","","  2.11 %","  1.94 %","  2.83 %","  2.08 %","","","  1.91 %","  3.52 %","  1.91 %","  1.99 %"
"2020-09-04","","","  1.48 %","  1.98 %","  2.06 %","  3.89 %","  2.14 %","","   .76 %","  2.22 %","  4.61 %","  4.95 %","  2.77 %","","  3.10 %","  2.55 %","  2.44 %","  3.14 %","","","  3.75 %","  3.14 %","","","  1.84 %","  2.77 %","  2.32 %","  2.15 %","","  2.74 %","  3.92 %","","","  2.17 %","  2.08 %","  3.83 %","  6.54 %","","","  1.54 %","  3.32 %","  1.22 %","  1.63 %"
"2020-09-05","","","  2.14 %","  1.59 %","  3.44 %","  2.28 %","  2.18 %","","  2.50 %","  1.20 %","  2.84 %","  5.03 %","  7.02 %","","  2.65 %","  3.73 %","  1.82 %","  3.19 %","","","  3.69 %","  3.85 %","","","  1.58 %","  1.71 %","  2.95 %","  3.32 %","","  3.90 %","  3.84 %","","","  2.33 %","  2.56 %","  3.65 %","  2.78 %","","","  1.42 %","  3.74 %","  1.46 %","  2.36 %"
"2020-09-06","","","  2.62 %","  1.69 %","  3.00 %","  1.67 %","  1.95 %","","  1.70 %","  1.57 %","  1.68 %","  4.81 %","  7.14 %","","  2.23 %","  2.01 %","  2.45 %","  3.08 %","","","  3.33 %","  5.81 %","","","  1.30 %","  2.29 %","  3.04 %","  2.62 %","","  3.51 %","  3.21 %","","","  2.29 %","  1.85 %","  3.35 %","  4.28 %","","","  1.73 %","  4.30 %","  1.34 %","  2.32 %"
"2020-09-07","","","  1.78 %","  1.12 %","   .51 %","  1.36 %","  1.99 %","","   .65 %","   .75 %","  1.68 %","  1.94 %","  1.28 %","","  1.02 %","  1.78 %","   .22 %","  1.34 %","","","  1.27 %","   .99 %","","","  1.09 %","   .65 %","   .65 %","  1.79 %","","  2.49 %","  1.00 %","","","   .26 %","   .29 %","  1.48 %","   .34 %","","","   .89 %","  1.29 %","  1.54 %","  2.24 %"
"2020-09-08","","","  2.95 %","  1.68 %","  1.56 %","  1.81 %","  2.06 %","","  1.04 %","  1.57 %","  1.65 %","  3.05 %","   .58 %","","  2.48 %","  2.11 %","  2.44 %","  2.98 %","","","  2.15 %","  3.04 %","","","  1.53 %","  1.69 %","   .74 %","  3.41 %","","  3.93 %","  1.51 %","","","  2.50 %","   .74 %","   .00 %","  2.06 %","","","  1.95 %","   .40 %","   .83 %","  1.26 %"
"2020-09-09","","","  2.96 %","  2.28 %","  2.61 %","  1.35 %","  2.23 %","","  1.17 %","  2.21 %","  2.79 %","  1.34 %","  2.36 %","","  2.01 %","  2.19 %","  1.69 %","  2.29 %","","","  2.59 %","  3.02 %","","","  1.82 %","  3.45 %","  2.37 %","  1.84 %","","  3.10 %","  2.21 %","","","  2.50 %","  2.88 %","  5.38 %","  3.19 %","","","  1.97 %","  4.27 %","   .77 %","  1.50 %"
"2020-09-10","","","  1.01 %","  1.50 %","  1.71 %","  1.30 %","  2.01 %","","  1.92 %","  2.23 %","  3.21 %","  2.00 %","  3.48 %","","  2.22 %","  2.50 %","  1.94 %","  2.60 %","","","  2.04 %","  3.30 %","","","  1.80 %","  3.39 %","  2.49 %","  1.67 %","","  3.35 %","  2.75 %","","","  1.22 %","  3.23 %","  5.05 %","  4.66 %","","","  1.70 %","  3.37 %","   .84 %","  1.60 %"
"2020-09-11","","","  2.44 %","  1.50 %","  1.56 %","  2.43 %","  2.14 %","","  1.17 %","  1.59 %","  2.44 %","  1.57 %","  5.84 %","","  2.77 %","  2.44 %","  1.46 %","  2.74 %","","","  2.80 %","  4.03 %","","","  1.90 %","   .97 %","  1.63 %","  2.02 %","","  1.70 %","  2.84 %","","","  2.25 %","  1.89 %","  3.06 %","  4.82 %","","","  1.24 %","  1.74 %","  1.22 %","  1.50 %"
"2020-09-12","","","  2.22 %","  1.42 %","  1.27 %","  3.43 %","  2.17 %","","  1.92 %","  2.08 %","  1.84 %","  2.77 %","  5.07 %","","  2.42 %","  2.14 %","  1.70 %","   .67 %","","","  2.89 %","  3.44 %","","","  1.59 %","  1.44 %","  1.22 %","  2.12 %","","  2.47 %","  2.61 %","","","  1.44 %","  1.98 %","  1.32 %","  3.54 %","","","  1.23 %","  1.95 %","   .76 %","  2.28 %"
"2020-09-13","","","  2.05 %","  2.53 %","  1.98 %","  3.40 %","  2.08 %","","  1.53 %","  2.72 %","  1.52 %","  2.90 %","  4.94 %","","  2.38 %","  1.13 %","  1.39 %","  2.69 %","","","  3.69 %","  2.98 %","","","  1.51 %","  1.73 %","  1.66 %","  2.94 %","","  3.07 %","  2.65 %","","","  2.06 %","   .91 %","  2.51 %","  3.31 %","","","   .91 %","  2.07 %","   .39 %","  3.46 %"
"2020-09-14","","","  2.02 %","   .98 %","  1.02 %","  4.18 %","  1.74 %","","   .94 %","  1.79 %","  2.47 %","  3.29 %","  4.01 %","","  2.38 %","  2.52 %","   .81 %","  1.27 %","","","  2.47 %","  3.15 %","","","  1.28 %","  1.65 %","  1.27 %","  1.79 %","","  1.32 %","  2.63 %","","","   .54 %","  2.68 %","  1.80 %","  2.09 %","","","   .28 %","  2.75 %","  2.27 %","  1.48 %"
"2020-09-15","","","","   .20 %","  1.51 %","  2.09 %","  1.78 %","","   .91 %","  1.24 %","  2.58 %","  4.18 %","  2.48 %","","  1.78 %","  3.06 %","   .38 %","   .51 %","","","  2.38 %","  2.65 %","","","   .99 %","  3.65 %","  1.52 %","  1.12 %","","  2.39 %","  1.18 %","","","  1.69 %","  1.80 %","  2.96 %","  2.38 %","","","   .01 %","  2.73 %","  1.65 %","  1.07 %"
"2020-09-16","","","  1.88 %","  1.40 %","  1.54 %","  2.46 %","  2.02 %","","   .94 %","  2.09 %","  2.50 %","  2.62 %","  4.32 %","","  2.58 %","  1.56 %","  1.68 %","  1.40 %","","","  2.46 %","  1.16 %","","","  1.48 %","  2.01 %","  2.19 %","  1.63 %","","  2.12 %","  2.79 %","","","  2.00 %","  1.41 %","  2.29 %","  4.18 %","","","  1.36 %","  4.01 %","  1.43 %","  1.51 %"
"2020-09-17","","","  2.74 %","  2.46 %","  1.73 %","   .92 %","  2.11 %","","  1.43 %","  3.40 %","  1.67 %","  1.67 %","  2.77 %","","  1.66 %","  1.86 %","  1.65 %","   .88 %","","","  1.60 %","  2.66 %","","","  1.17 %","  2.25 %","  2.44 %","  1.90 %","","   .98 %","  2.15 %","","","  2.31 %","   .94 %","  1.66 %","  3.81 %","","","   .84 %","  1.66 %","  1.31 %","   .68 %"
"2020-09-18","","","  2.35 %","  1.05 %","  1.27 %","  1.55 %","  1.97 %","","   .81 %","  2.04 %","  1.01 %","  1.60 %","  2.50 %","","  2.42 %","  1.04 %","   .89 %","   .39 %","","","  1.33 %","  1.60 %","","","  1.18 %","  2.06 %","  1.31 %","  1.82 %","","   .78 %","  2.14 %","","","  1.15 %","  1.55 %","  1.93 %","  2.00 %","","","  3.42 %","  2.33 %","  1.04 %","  1.94 %"
"2020-09-19","","","  1.69 %","  1.05 %","   .57 %","  2.57 %","  1.99 %","","   .40 %","  2.15 %","  1.42 %","  2.38 %","  1.45 %","","  2.24 %","  1.14 %","  1.72 %","  4.95 %","","","   .14 %","  1.45 %","","","   .72 %","  1.75 %","  1.86 %","   .98 %","","  1.06 %","  2.18 %","","","  1.53 %","  1.03 %","   .78 %","  1.50 %","","","  1.44 %","  1.63 %","  1.04 %","  1.69 %"
"2020-09-20","","","   .98 %","  1.04 %","   .86 %","  2.38 %","  1.74 %","","  1.34 %","  2.01 %","  1.27 %","  1.82 %","   .00 %","","  1.92 %","   .90 %","  1.96 %","   .90 %","","","  2.09 %","   .59 %","","","   .88 %","  1.45 %","  2.11 %","  3.39 %","","  1.83 %","  1.64 %","","","  1.28 %","  1.23 %","  2.16 %","  2.27 %","","","  1.95 %","  1.34 %","   .96 %","  1.52 %"
"2020-09-21","","","  1.33 %","   .67 %","   .96 %","  1.48 %","  1.48 %","","   .29 %","  1.63 %","  1.70 %","   .94 %","  5.56 %","","  1.16 %","  1.11 %","   .82 %","   .97 %","","","  1.98 %","  1.37 %","","","   .97 %","   .58 %","  1.04 %","  1.51 %","","  1.11 %","  1.76 %","","","   .57 %","   .58 %","  2.49 %","  2.73 %","","","  1.50 %","  2.25 %","  1.20 %","   .57 %"
"2020-09-22","","","   .82 %","   .62 %","  1.00 %","  1.02 %","  1.56 %","","   .86 %","  1.60 %","  1.08 %","  1.06 %","  1.97 %","","  1.04 %","  1.35 %","   .23 %","  1.59 %","","","  1.70 %","  1.51 %","","","  1.07 %","  3.23 %","  1.01 %","  1.73 %","","  1.45 %","  1.46 %","","","  1.09 %","   .70 %","  1.63 %","  2.13 %","","","   .68 %","  1.85 %","   .93 %","   .71 %"
"2020-09-23","","","   .53 %","   .65 %","  1.05 %","  1.62 %","  1.77 %","","  1.07 %","   .89 %","  1.27 %","  3.42 %","  1.41 %","","   .90 %","   .93 %","   .75 %","   .69 %","","","  2.25 %","   .41 %","","","   .63 %","  1.42 %","   .85 %","   .83 %","","  2.16 %","  1.11 %","","","   .35 %","  1.20 %","  1.28 %","   .78 %","","","   .65 %","  1.35 %","   .94 %","   .51 %"
"2020-09-24","","","   .63 %","   .07 %","  1.04 %","  2.35 %","  2.05 %","","  1.19 %","   .47 %","   .67 %","  2.44 %","  1.00 %","","  1.28 %","   .87 %","  1.63 %","   .63 %","","","  2.84 %","  1.42 %","","","   .53 %","   .08 %","   .59 %","   .52 %","","   .90 %","  1.55 %","","","   .49 %","   .25 %","  1.59 %","   .85 %","","","   .47 %","  1.26 %","   .90 %","   .53 %"
"2020-09-25","","","  1.42 %","  1.68 %","   .81 %","  3.75 %","  1.96 %","","   .73 %","  1.39 %","   .21 %","  1.12 %","  1.22 %","","  1.03 %","   .94 %","  1.56 %","   .90 %","","","  1.54 %","  1.98 %","","","  1.41 %","  2.83 %","  1.10 %","   .41 %","","  1.15 %","  2.22 %","","","  1.05 %","  1.02 %","  1.22 %","  1.50 %","","","   .40 %","  1.05 %","  2.06 %","   .83 %"
"2020-09-26","","","  1.52 %","  1.53 %","   .71 %","  2.83 %","  1.92 %","","   .92 %","  1.70 %","  2.42 %","  1.38 %","  1.07 %","","  1.98 %","   .94 %","  1.39 %","   .50 %","","","  1.60 %","  1.38 %","","","  1.53 %","  3.25 %","  3.10 %","  3.26 %","","  2.60 %","   .23 %","","","   .85 %","  1.50 %","  1.68 %","  1.19 %","","","   .36 %","  1.18 %","   .74 %","  1.66 %"
"2020-09-27","","","   .47 %","  1.01 %","   .98 %","  2.43 %","  1.95 %","","   .82 %","  1.01 %","  2.81 %","  2.58 %","  2.99 %","","  2.12 %","   .48 %","   .82 %","   .69 %","","","  2.68 %","  1.41 %","","","   .06 %","  2.11 %","  2.28 %","   .78 %","","  2.74 %","  2.94 %","","","   .93 %","  1.60 %","  1.06 %","  2.34 %","","","  2.00 %","  1.12 %","   .38 %","   .54 %"
"2020-09-28","","","  1.94 %","   .53 %","   .41 %","  1.22 %","  1.23 %","","   .73 %","  1.68 %","  1.49 %","  2.67 %","  2.58 %","","   .98 %","   .69 %","   .85 %","   .69 %","","","  2.05 %","  1.00 %","","","  1.65 %","   .97 %","  1.60 %","   .40 %","","  2.02 %","   .72 %","","","   .47 %","  1.49 %","  1.16 %","  1.52 %","","","  2.03 %","  1.95 %","  1.28 %","  1.00 %"
"2020-09-29","","","  1.27 %","  1.01 %","   .67 %","  3.35 %","  2.18 %","","  1.13 %","  3.15 %","  1.95 %","  2.10 %","  2.66 %","","  1.62 %","  1.84 %","   .84 %","  1.24 %","","","  2.98 %","   .90 %","","","   .96 %","  2.20 %","  1.26 %","  1.27 %","","  2.46 %","  1.23 %","","","   .90 %","   .20 %","  2.20 %","  2.37 %","","","  1.91 %","  1.36 %","  1.49 %","  1.42 %"
"2020-09-30","","","   .50 %","   .35 %","  1.26 %","  2.00 %","  1.85 %","","   .45 %","  1.25 %","  1.21 %","  1.94 %","  2.51 %","","  1.06 %","  1.09 %","   .74 %","   .74 %","","","  2.72 %","  1.59 %","","","   .57 %","  3.63 %","  1.35 %","   .76 %","","  2.26 %","  1.66 %","","","   .83 %","   .86 %","  1.54 %","  2.83 %","","","   .82 %","  1.56 %","   .85 %","   .70 %"
"2020-10-01","","","  3.28 %","  1.54 %","   .59 %","  1.76 %","  2.09 %","","  1.01 %","  2.87 %","   .59 %","  2.10 %","  1.12 %","","  2.15 %","   .92 %","   .88 %","  1.60 %","","","  2.27 %","  1.81 %","","","  1.28 %","  2.11 %","   .91 %","   .90 %","","  2.41 %","   .29 %","","","   .70 %","  1.44 %","   .84 %","  2.08 %","","","  1.60 %","   .92 %","  2.71 %","  1.89 %"
"2020-10-02","","","   .64 %","   .82 %","   .20 %","  3.05 %","  1.79 %","","   .67 %","   .96 %","  1.21 %","  1.37 %","  2.27 %","","  1.37 %","  1.39 %","   .56 %","   .86 %","","","  1.83 %","   .70 %","","","   .57 %","  1.07 %","   .49 %","   .77 %","","  2.27 %","   .46 %","","","  1.70 %","  2.87 %","  1.86 %","  3.01 %","","","  1.22 %","   .84 %","  1.50 %","  1.69 %"
"2020-10-03","","","   .83 %","   .78 %","  1.32 %","  2.81 %","  1.62 %","","   .22 %","  4.26 %","  3.08 %","  1.93 %","  1.00 %","","  1.09 %","   .78 %","   .55 %","   .34 %","","","  2.62 %","   .81 %","","","   .61 %","  1.31 %","   .34 %","   .84 %","","  1.78 %","  4.35 %","","","  1.72 %","  1.08 %","  2.01 %","  2.18 %","","","   .90 %","   .95 %","   .98 %","  1.47 %"
"2020-10-04","","","   .90 %","   .93 %","  1.13 %","  2.65 %","  1.77 %","","  1.01 %","  3.22 %","  1.63 %","  2.45 %","  1.59 %","","  1.22 %","   .64 %","   .50 %","  1.17 %","","","  1.70 %","  1.27 %","","","   .69 %","  5.16 %","  2.77 %","   .72 %","","  1.98 %","  2.86 %","","","  1.06 %","  3.35 %","  1.63 %","  1.73 %","","","  1.30 %","   .86 %","  1.52 %","  1.34 %"
"2020-10-05","","","  1.47 %","   .52 %","   .71 %","  1.33 %","   .88 %","","   .35 %","  1.46 %","  1.15 %","  1.14 %","  3.54 %","","  1.01 %","  1.07 %","   .44 %","   .54 %","","","  2.93 %","   .82 %","","","   .72 %","  1.56 %","  2.40 %","   .30 %","","  1.89 %","  2.44 %","","","  1.02 %","  1.59 %","   .92 %","  2.04 %","","","   .65 %","   .65 %","  1.34 %","   .51 %"
"2020-10-06","","","   .76 %","   .77 %","   .76 %","  1.97 %","  1.99 %","","   .46 %","  1.72 %","  1.89 %","  1.25 %","  4.11 %","","  1.11 %","  1.65 %","   .70 %","   .98 %","","","  1.25 %","   .90 %","","","   .58 %","  2.71 %","  2.57 %","  1.05 %","","  1.61 %","   .98 %","","","   .89 %","  1.95 %","  1.27 %","  3.23 %","","","  1.23 %","  1.52 %","   .78 %","   .74 %"
"2020-10-07","","","  1.09 %","   .78 %","   .91 %","  1.72 %","  1.94 %","","   .87 %","  2.23 %","  1.40 %","  1.92 %","  2.58 %","","  1.80 %","   .82 %","   .85 %","   .75 %","","","  2.47 %","   .63 %","","","  1.01 %","  3.27 %","  1.62 %","   .81 %","","  1.67 %","  2.54 %","","","  1.07 %","  1.33 %","  1.14 %","  1.65 %","","","  1.14 %","  4.60 %","   .70 %","  1.08 %"
"2020-10-08","","","   .88 %","   .74 %","   .90 %","  3.30 %","  1.95 %","","   .41 %","  1.43 %","  1.20 %","  1.44 %","  2.49 %","","  1.17 %","  1.38 %","   .66 %","   .43 %","","","  2.25 %","  1.18 %","","","   .71 %","  2.89 %","  1.98 %","   .80 %","","  1.63 %","  1.62 %","","","   .91 %","  1.55 %","  1.39 %","  3.30 %","","","  1.29 %","  2.03 %","  1.05 %","   .73 %"
"2020-10-09","","","   .67 %","   .64 %","  1.30 %","  2.10 %","  1.87 %","","   .18 %","  1.49 %","  1.83 %","  1.29 %","  4.73 %","","  1.47 %","  2.57 %","   .82 %","   .70 %","","","  2.44 %","   .81 %","","","   .79 %","   .93 %","  2.34 %","   .53 %","","  1.95 %","  2.05 %","","","   .59 %","  2.09 %","   .77 %","  2.30 %","","","   .94 %","  1.83 %","   .87 %","   .71 %"
"2020-10-10","","","  1.09 %","   .66 %","  2.45 %","  1.90 %","  1.68 %","","   .35 %","  1.61 %","  1.42 %","  2.37 %","  4.83 %","","  1.22 %","  1.92 %","   .76 %","   .33 %","","","  2.22 %","   .55 %","","","   .57 %","  6.40 %","  2.55 %","   .68 %","","  1.89 %","  1.13 %","","","   .75 %","  1.11 %","  1.41 %","  2.30 %","","","  1.25 %","   .82 %","  1.22 %","   .78 %"
"2020-10-11","","","  1.12 %","   .66 %","  1.54 %","  1.29 %","  1.67 %","","   .28 %","  1.30 %","   .63 %","  1.79 %","  3.89 %","","  1.01 %","   .67 %","  1.01 %","   .61 %","","","  2.21 %","   .61 %","","","   .44 %","  1.11 %","  2.46 %","   .39 %","","  2.00 %","  1.30 %","","","   .50 %","   .39 %","   .70 %","  1.71 %","","","   .89 %","  1.05 %","  1.53 %","  1.06 %"
"2020-10-12","","","  1.39 %","   .41 %","  2.03 %","   .93 %","  1.24 %","","   .27 %","  1.38 %","  1.46 %","  1.53 %","  2.08 %","","  1.14 %","   .62 %","   .58 %","   .26 %","","","  1.30 %","   .53 %","","","   .69 %","  1.79 %","   .82 %","   .62 %","","   .91 %","   .73 %","","","   .34 %","   .86 %","   .35 %","  1.56 %","","","  1.63 %","  1.36 %","   .83 %","   .36 %"
"2020-10-13","","","   .75 %","   .11 %","  1.60 %","  1.70 %","  1.32 %","","   .34 %","  1.19 %","  1.53 %","  2.15 %","  2.35 %","","  1.17 %","   .57 %","   .81 %","   .66 %","","","  1.10 %","   .41 %","","","   .61 %","  4.09 %","  1.40 %","   .30 %","","  1.57 %","   .98 %","","","   .29 %","   .94 %","   .90 %","  2.27 %","","","   .85 %","  1.02 %","   .79 %","   .56 %"
"2020-10-14","","","  1.33 %","   .79 %","  1.31 %","  2.76 %","  1.58 %","","   .28 %","  1.87 %","  1.52 %","   .88 %","  1.54 %","","  1.08 %","   .44 %","   .71 %","   .41 %","","","  1.03 %","   .69 %","","","   .21 %","  4.16 %","  1.27 %","   .48 %","","  1.52 %","  1.50 %","","","   .35 %","   .67 %","   .44 %","  1.94 %","","","  1.00 %","  1.69 %","  1.15 %","   .28 %"
"2020-10-15","","","  1.11 %","   .81 %","  1.32 %","  3.54 %","  1.29 %","","   .15 %","  1.61 %","  2.51 %","   .83 %","  1.49 %","","  1.10 %","   .55 %","   .85 %","   .40 %","","","  1.99 %","   .43 %","","","   .22 %","  3.94 %","  1.09 %","   .60 %","","  1.62 %","   .70 %","","","   .47 %","  1.24 %","   .88 %","  1.40 %","","","   .89 %","   .49 %","  1.42 %","   .07 %"
"2020-10-16","","","   .63 %","   .49 %","  1.24 %","  2.60 %","  1.16 %","","   .21 %","  1.15 %","  2.88 %","   .90 %","   .88 %","","   .79 %","  1.48 %","   .62 %","   .45 %","","","   .86 %","   .33 %","","","   .35 %","  2.52 %","   .92 %","   .32 %","","  1.71 %","   .92 %","","","   .30 %","  1.17 %","   .71 %","   .95 %","","","  1.04 %","   .95 %","   .64 %","   .35 %"
"2020-10-17","","","  1.24 %","   .53 %","  1.26 %","  1.62 %","  1.12 %","","   .15 %","   .90 %","  1.28 %","  1.14 %","   .73 %","","   .62 %","   .21 %","   .51 %","   .48 %","","","   .96 %","   .63 %","","","   .21 %","  1.80 %","  1.03 %","   .51 %","","  1.31 %","  1.14 %","","","   .42 %","   .38 %","   .66 %","  1.53 %","","","  1.03 %","  1.05 %","   .60 %","   .79 %"
"2020-10-18","","","  1.11 %","   .48 %","   .30 %","  2.08 %","  1.16 %","","   .10 %","  1.10 %","   .88 %","  1.04 %","  2.05 %","","   .65 %","   .44 %","   .69 %","   .52 %","","","  1.12 %","   .25 %","","","   .35 %","  1.66 %","   .93 %","   .27 %","","  2.08 %","   .91 %","","","   .34 %","   .49 %","   .53 %","   .53 %","","","   .62 %","   .78 %","   .82 %","   .25 %"
