"date","Uttar Pradesh/Agra","Uttar Pradesh/Aligarh","Uttar Pradesh/Ambedkar Nagar","Uttar Pradesh/Amethi","Uttar Pradesh/Amroha","Uttar Pradesh/Auraiya","Uttar Pradesh/Ayodhya","Uttar Pradesh/Azamgarh","Uttar Pradesh/Baghpat","Uttar Pradesh/Bahraich","Uttar Pradesh/Ballia","Uttar Pradesh/Balrampur","Uttar Pradesh/Banda","Uttar Pradesh/Barabanki","Uttar Pradesh/Bareilly","Uttar Pradesh/Basti","Uttar Pradesh/Bhadohi","Uttar Pradesh/Bijnor","Uttar Pradesh/Budaun","Uttar Pradesh/Bulandshahr","Uttar Pradesh/Chandauli","Uttar Pradesh/Chitrakoot","Uttar Pradesh/Deoria","Uttar Pradesh/Etah","Uttar Pradesh/Etawah","Uttar Pradesh/Farrukhabad","Uttar Pradesh/Fatehpur","Uttar Pradesh/Firozabad","Uttar Pradesh/Gautam Buddha Nagar","Uttar Pradesh/Ghaziabad","Uttar Pradesh/Ghazipur","Uttar Pradesh/Gonda","Uttar Pradesh/Gorakhpur","Uttar Pradesh/Hamirpur","Uttar Pradesh/Hapur","Uttar Pradesh/Hardoi","Uttar Pradesh/Hathras","Uttar Pradesh/Jalaun","Uttar Pradesh/Jaunpur","Uttar Pradesh/Jhansi","Uttar Pradesh/Kannauj","Uttar Pradesh/Kanpur Dehat","Uttar Pradesh/Kanpur Nagar","Uttar Pradesh/Kasganj","Uttar Pradesh/Kaushambi","Uttar Pradesh/Kushinagar","Uttar Pradesh/Lakhimpur Kheri","Uttar Pradesh/Lalitpur","Uttar Pradesh/Lucknow","Uttar Pradesh/Maharajganj","Uttar Pradesh/Mahoba","Uttar Pradesh/Mainpuri","Uttar Pradesh/Mathura","Uttar Pradesh/Mau","Uttar Pradesh/Meerut","Uttar Pradesh/Mirzapur","Uttar Pradesh/Moradabad","Uttar Pradesh/Muzaffarnagar","Uttar Pradesh/Pilibhit","Uttar Pradesh/Pratapgarh","Uttar Pradesh/Prayagraj","Uttar Pradesh/Rae Bareli","Uttar Pradesh/Rampur","Uttar Pradesh/Saharanpur","Uttar Pradesh/Sambhal","Uttar Pradesh/Sant Kabir Nagar","Uttar Pradesh/Shahjahanpur","Uttar Pradesh/Shamli","Uttar Pradesh/Shrawasti","Uttar Pradesh/Siddharthnagar","Uttar Pradesh/Sitapur","Uttar Pradesh/Sonbhadra","Uttar Pradesh/Sultanpur","Uttar Pradesh/Unnao","Uttar Pradesh/Varanasi","Uttar Pradesh/mathura"
"2020-08-25","17","-23","-3","4","20","28","71","-12","7","5","-38","-4","49","5","31","14","-16","20","23","31","10","9","45","12","8","44","1","-16","-52","23","-1","7","3","9","3","-28","-11","-8","-15","5","-23","20","17","20","3","8","-1","2","-234","-18","2","21","-44","-5","16","7","5","11","-13","2","121","19","62","-3","6","18","23","4","7","6","-7","22","-32","25","61",""
"2020-08-26","-13","0","13","14","-29","-23","-30","-22","6","-15","14","54","-21","-1","23","-6","-3","-18","-30","-6","11","-1","-48","13","37","-16","21","1","-14","69","6","0","185","-1","-5","46","12","19","5","45","15","-12","31","-3","-7","-16","-1","-4","79","26","11","-8","7","-3","-2","11","121","-21","28","-1","-27","-4","-19","19","7","-8","-17","12","2","-3","67","-11","40","-15","48",""
"2020-08-27","7","53","-1","-16","11","-1","-4","-4","-7","-1","-16","-63","-11","20","-27","-1","15","22","-1","-19","11","16","16","-16","-24","-14","12","9","38","-42","-5","-16","-155","6","1","-19","-4","0","16","-19","0","2","-36","-18","-2","17","-61","-6","207","-1","-6","3","-3","10","-1","-4","-109","17","-9","13","58","13","-31","29","2","-16","6","-1","-5","-7","-56","5","8","20","-54",""
"2020-08-28","-3","-1","9","14","22","-6","14","-19","0","35","-8","7","31","-20","-6","13","-8","-12","-1","16","-18","-23","-4","9","0","5","-13","-6","13","-72","32","-17","-39","-3","-1","-28","35","6","0","-13","-11","19","16","4","2","-10","87","23","-82","-16","-7","21","11","29","-17","-16","3","5","-1","2","-75","8","108","-38","4","2","18","-4","-5","-15","43","-32","-9","15","-8",""
"2020-08-29","20","-47","-19","-18","6","5","-21","17","-2","-43","-1","7","-22","3","22","2","-5","-4","-14","1","0","14","-9","-3","-33","6","-3","15","-6","72","-16","46","169","-1","7","-1","-29","-4","-21","42","3","-17","6","5","-8","9","-81","1","-31","-8","6","10","-5","7","20","5","5","-11","-6","-14","32","1","-49","16","-9","5","106","19","6","0","0","50","3","-19","39",""
"2020-08-30","7","80","10","-6","-25","15","-1","53","-2","1","-2","-2","59","47","29","-5","23","33","13","13","7","-5","4","24","21","-5","-7","0","-13","28","1","-30","-234","38","2","-9","-3","6","26","-31","8","-2","2","10","26","4","70","30","320","1","0","0","18","-23","36","5","-2","70","-6","8","13","-13","-36","49","5","-6","-132","-29","-3","3","-10","-21","7","-41","21",""
"2020-08-31","-5","-65","-16","5","-2","-4","-46","-86","5","-7","17","-16","-57","-46","-56","10","-20","-24","-5","-14","-9","-14","-31","-36","-17","-13","8","21","21","-37","-11","-11","246","-37","1","7","5","3","-36","-9","-6","-14","-53","-20","-13","14","-89","-15","-427","-32","-6","-25","-34","-19","-45","4","8","-59","-15","-18","-34","-10","-21","-80","-12","8","-30","31","1","-2","-20","4","-10","17","10",""
"2020-09-01","6","44","15","10","6","40","46","25","0","7","-12","19","-7","-5","32","-6","-7","10","15","8","10","25","61","26","-22","24","-7","3","-28","-29","5","0","-59","-3","-9","-3","-2","-7","13","-12","6","27","114","7","9","5","-12","28","50","13","8","-2","36","-15","54","-7","-45","5","15","18","12","6","8","35","6","7","45","-17","11","-6","-5","-31","5","2","-63",""
"2020-09-02","16","-27","-1","52","-1","-24","-16","2","-5","-4","7","-6","26","-26","-2","-12","-4","-7","-15","9","4","-12","-63","1","24","-17","-2","13","41","9","-8","1","-55","-9","16","2","-5","10","22","-33","-5","22","23","20","-26","-51","44","-59","91","25","0","3","60","8","-3","2","11","5","15","-4","54","8","-16","-25","-14","-13","108","16","5","6","13","10","1","5","99",""
"2020-09-03","-8","3","3","-35","-5","12","34","5","12","13","-9","8","-33","38","21","-2","16","9","19","-34","-27","5","19","-27","26","8","16","-24","-3","60","-6","-8","-67","-1","-9","0","-12","-15","-24","38","-27","-22","-22","-10","19","44","-25","23","96","12","6","-1","-70","53","9","-6","9","-2","-19","-10","-10","3","5","81","15","9","-145","-15","-12","8","-4","-6","7","-3","-26",""
"2020-09-04","15","18","2","0","-10","-35","-11","-7","4","-21","-4","13","-8","7","2","38","15","-18","3","29","37","-7","13","17","-22","-6","-8","-24","12","-41","24","27","154","6","6","43","5","3","19","-9","31","-28","16","-16","-17","-1","27","-18","115","-57","4","14","-11","-36","-34","10","-31","25","32","23","-25","6","-2","-57","-5","-2","60","18","-2","-6","58","42","4","8","-14",""
"2020-09-05","-11","-43","-15","15","20","42","13","11","-14","40","17","-9","31","8","-16","-27","-22","-2","-2","-11","-20","8","-7","-2","22","-2","-10","33","57","26","-10","12","-144","-2","-8","-28","2","11","13","41","6","57","-18","23","4","-12","-22","6","82","27","-10","-7","-4","13","31","-14","22","-6","17","83","94","3","61","13","6","-8","88","-12","1","-6","-21","10","16","-7","-17",""
"2020-09-06","5","76","15","1","2","-21","-23","-15","-5","-20","28","-12","39","4","-6","-4","7","7","1","4","6","-13","13","10","-2","21","15","-2","-154","-2","-20","1","161","7","9","29","-1","0","-17","10","-6","-43","69","1","0","-27","16","-21","-9","4","8","5","46","-13","-9","24","2","-15","4","-66","-107","-4","-49","-1","-11","-5","-83","40","-4","21","51","-16","0","11","-39",""
"2020-09-07","3374","5148","975","1525","1851","1429","3936","3456","964","2289","4349","1127","1098","4224","7344","2664","1198","2049","1787","2541","2196","794","4398","1075","2474","1473","1482","1792","8861","9241","3115","2821","10807","705","1876","2909","705","1510","4012","4878","1799","1337","16995","1002","1063","3620","2717","1642","32461","3286","560","1729","2646","1746","5049","1766","5814","2612","2594","2178","11577","1737","3801","4810","1704","2087","3802","1284","766","2401","2412","1864","2300","2378","9353",""
