"date","Haryana/Ambala","Haryana/Bhiwani","Haryana/Charkhi Dadri","Haryana/Faridabad","Haryana/Fatehabad","Haryana/Foreign Evacuees","Haryana/Gurugram","Haryana/Hisar","Haryana/Italians","Haryana/Jhajjar","Haryana/Jind","Haryana/Kaithal","Haryana/Karnal","Haryana/Kurukshetra","Haryana/Mahendragarh","Haryana/Nuh","Haryana/Palwal","Haryana/Panchkula","Haryana/Panipat","Haryana/Rewari","Haryana/Rohtak","Haryana/Sirsa","Haryana/Sonipat","Haryana/Yamunanagar"
"2021-06-06","28749","21480","4827","95030","17117","","174124","52404","","18003","20137","10666","38599","20979","21349","4800","9898","29263","29979","19187","24446","28117","45588","23393"
"2021-06-07","28781","21532","4829","95057","17146","","174155","52449","","18016","20215","10693","38636","21005","21361","4809","9906","29286","29990","19213","24461","28172","45611","23452"
"2021-06-08","28819","21588","4835","95098","17175","","174188","52499","","18028","20241","10708","38680","21034","21370","4811","9981","29306","29998","19232","24480","28212","45626","23501"
"2021-06-09","28847","21596","4836","95125","17204","","174215","52536","","18051","20264","10731","38710","21065","21378","4811","10018","29332","30009","19246","24488","28281","45636","23559"
"2021-06-10","28872","21604","4844","95154","17246","","174237","52583","","18083","20288","10752","38728","21086","21388","4815","10060","29351","30020","19269","24503","28345","45647","23602"
"2021-06-11","28893","21613","4845","95190","17267","","174270","52613","","18113","20300","10758","38745","21099","21394","4834","10104","29380","30026","19300","24512","28386","45657","23641"
"2021-06-12","28913","21627","4854","95209","17301","","174287","52653","","18131","20312","10774","38765","21131","21404","4848","10132","29390","30031","19319","24522","28422","45671","23670"
"2021-06-13","28931","21642","4854","95220","17330","","174306","52679","","18132","20322","10780","38788","21144","21408","4857","10163","29397","30054","19334","24528","28455","45684","23697"
"2021-06-14","28946","21657","4860","95231","17346","","174327","52706","","18135","20328","10788","38811","21152","21409","4859","10192","29399","30064","19348","24535","28469","45692","23719"
"2021-06-15","28962","21666","4860","95243","17357","","174339","52714","","18135","20335","10794","38831","21160","21412","4860","10225","29419","30075","19356","24542","28484","45694","23738"
"2021-06-16","28976","21668","4862","95259","17370","","174349","52736","","18138","20337","10799","38843","21175","21421","4862","10258","29435","30086","19360","24550","28501","45701","23764"
"2021-06-17","28988","21677","4863","95275","17386","","174367","52746","","18138","20345","10810","38861","21182","21424","4870","10278","29443","30100","19362","24554","28519","45711","23783"
