"date","Punjab/Amritsar","Punjab/Barnala","Punjab/Bathinda","Punjab/Faridkot","Punjab/Fatehgarh Sahib","Punjab/Fazilka","Punjab/Ferozepur","Punjab/Gurdaspur","Punjab/Hoshiarpur","Punjab/JAlandhar","Punjab/Jalandhar","Punjab/Kapurthala","Punjab/Ludhiana","Punjab/Mansa","Punjab/Moga","Punjab/Pathankot","Punjab/Patiala","Punjab/Rupnagar","Punjab/S.A.S. Nagar","Punjab/Sangrur","Punjab/Shahid Bhagat Singh Nagar","Punjab/Sri Muktsar Sahib","Punjab/Tarn Taran","Punjab/hoshiarpur"
"2021-02-24","   .33 %","   .09 %","   .10 %","   .03 %","   .16 %","   .03 %","   .00 %","   .13 %","   .80 %","","   .31 %","  1.18 %","   .32 %","   .04 %","   .29 %","   .02 %","   .40 %","   .16 %","   .36 %","   .09 %","  2.02 %","   .00 %","   .37 %",""
"2021-02-25","   .45 %","   .04 %","   .21 %","   .05 %","   .24 %","   .03 %","   .02 %","   .18 %","   .58 %","","   .33 %","   .73 %","   .22 %","   .09 %","   .04 %","   .07 %","   .37 %","   .44 %","   .28 %","   .07 %","  3.14 %","   .08 %","   .32 %",""
"2021-02-26","   .33 %","   .00 %","   .07 %","   .25 %","   .43 %","   .11 %","   .11 %","   .29 %","  1.01 %","","   .34 %","  1.28 %","   .30 %","   .00 %","   .11 %","   .11 %","   .28 %","   .28 %","   .31 %","   .07 %","  2.44 %","   .14 %","   .64 %",""
"2021-02-27","   .27 %","   .04 %","   .30 %","   .08 %","   .08 %","   .05 %","   .07 %","   .24 %","   .66 %","","   .35 %","  1.07 %","   .25 %","   .04 %","   .36 %","   .09 %","   .43 %","   .06 %","   .30 %","   .84 %","  2.01 %","   .03 %","   .18 %",""
"2021-02-28","   .33 %","   .13 %","   .00 %","   .03 %","   .58 %","   .11 %","   .16 %","   .31 %","   .28 %","","   .54 %","  1.44 %","   .25 %","   .00 %","   .25 %","   .02 %","   .40 %","   .06 %","   .37 %","   .25 %","  1.47 %","   .03 %","",""
"2021-03-01","   .31 %","   .00 %","   .38 %","   .03 %","   .35 %","   .16 %","   .22 %","   .22 %","  1.16 %","","   .21 %","  2.52 %","   .25 %","   .34 %","   .25 %","   .04 %","   .22 %","   .19 %","   .33 %","   .31 %","   .96 %","   .14 %","   .14 %",""
"2021-03-02","   .36 %","   .04 %","   .09 %","   .23 %","   .12 %","   .00 %","   .04 %","   .24 %","   .83 %","","   .30 %","  1.18 %","   .45 %","","   .54 %","   .17 %","   .56 %","   .19 %","   .27 %","   .40 %","  2.90 %","   .05 %","  1.22 %",""
"2021-03-03","   .42 %","   .17 %","   .15 %","   .33 %","   .66 %","   .05 %","   .42 %","   .73 %","   .23 %","","   .48 %","  1.15 %","   .28 %","   .04 %","   .64 %","   .19 %","   .47 %","   .58 %","   .37 %","   .42 %","  2.69 %","   .08 %","   .49 %",""
"2021-03-04","   .35 %","   .09 %","   .03 %","   .55 %","   .15 %","   .00 %","   .29 %","   .41 %","  1.41 %","","  1.20 %","  1.39 %","   .41 %","   .13 %","   .39 %","   .24 %","   .40 %","   .73 %","   .61 %","   .49 %","  3.57 %","   .03 %","   .27 %",""
"2021-03-05","   .29 %","   .09 %","   .23 %","   .02 %","   .38 %","   .13 %","   .22 %","   .16 %","  1.40 %","","   .66 %","  1.60 %","   .41 %","   .38 %","   .67 %","   .15 %","   .63 %","   .15 %","   .44 %","   .13 %","   .56 %","   .11 %","   .00 %",""
"2021-03-06","   .49 %","   .04 %","   .30 %","   .32 %","   .69 %","   .08 %","   .13 %","   .33 %","  1.63 %","","   .68 %","  1.49 %","   .56 %","   .51 %","   .49 %","   .30 %","   .66 %","   .85 %","   .47 %","   .82 %","  3.63 %","   .13 %","   .93 %",""
"2021-03-07","   .69 %","   .09 %","   .41 %","   .22 %","   .68 %","   .13 %","   .50 %","   .84 %","   .26 %","","   .63 %","  2.02 %","   .42 %","   .17 %","   .14 %","   .24 %","   .50 %","   .75 %","   .52 %","   .18 %","  3.53 %","   .03 %","   .35 %",""
"2021-03-08","   .52 %","   .09 %","   .23 %","   .05 %","   .75 %","   .40 %","   .13 %","   .74 %","  2.34 %","","   .92 %","  1.17 %","   .35 %","   .13 %","   .31 %","   .17 %","   .46 %","   .75 %","   .58 %","   .15 %","  4.71 %","   .16 %","   .57 %",""
"2021-03-09","   .51 %","   .04 %","   .16 %","   .42 %","   .63 %","   .13 %","   .02 %","   .40 %","  1.66 %","","   .53 %","  1.15 %","   .48 %","   .25 %","   .31 %","   .02 %","   .72 %","   .65 %","   .36 %","   .28 %","  3.01 %","   .11 %","  1.00 %",""
"2021-03-10","   .82 %","   .04 %","   .36 %","   .17 %","   .85 %","   .27 %","   .37 %","   .77 %","  3.81 %","","   .94 %","   .15 %","   .46 %","   .25 %","   .59 %","   .35 %","   .48 %","   .38 %","   .79 %","   .15 %","  2.90 %","   .19 %","   .13 %",""
"2021-03-11","   .64 %","   .17 %","   .25 %","   .52 %","  1.91 %","   .11 %","   .13 %","   .70 %","   .31 %","","   .90 %","  2.97 %","   .57 %","   .29 %","   .58 %","   .09 %","   .65 %","   .12 %","   .79 %","   .56 %","  2.76 %","   .37 %","   .60 %",""
"2021-03-12","   .73 %","   .09 %","   .31 %","   .73 %","  1.70 %","   .72 %","  1.04 %","   .57 %","  2.03 %","","   .58 %","  1.75 %","   .50 %","   .00 %","   .58 %","   .20 %","   .89 %","   .26 %","  1.02 %","   .43 %","  1.26 %","   .32 %","  1.29 %",""
"2021-03-13","   .67 %","   .43 %","   .29 %","   .73 %","   .46 %","   .26 %","   .09 %","   .70 %","  2.23 %","","   .83 %","  1.09 %","   .67 %","   .87 %","   .64 %","   .16 %","   .95 %","  2.25 %","   .65 %","   .58 %","  2.58 %","   .13 %","  1.27 %",""
"2021-03-14","   .71 %","   .09 %","   .24 %","   .12 %","   .85 %","   .18 %","   .24 %","   .96 %","  1.63 %","","   .81 %","  2.20 %","   .73 %","   .49 %","   .71 %","   .55 %","  1.11 %","   .86 %","  1.09 %","   .62 %","   .18 %","   .21 %","   .54 %",""
"2021-03-15","   .94 %","   .21 %","   .36 %","   .51 %","   .46 %","   .03 %","   .23 %","   .98 %","  2.42 %","","  1.69 %","  1.40 %","   .83 %","   .49 %","   .87 %","   .22 %","   .60 %","  1.22 %","   .81 %","   .74 %","  3.00 %","   .26 %","   .25 %",""
"2021-03-16","   .75 %","   .17 %","   .39 %","   .05 %","   .31 %","   .39 %","   .09 %","   .32 %","  2.55 %","","   .54 %","   .68 %","   .90 %","   .12 %","   .36 %","   .09 %","  1.11 %","   .08 %","   .97 %","   .23 %","  2.34 %","   .11 %","   .87 %",""
"2021-03-17","  1.12 %","   .42 %","   .56 %","   .41 %","  1.60 %","   .26 %","   .45 %","  1.16 %","  1.85 %","","  1.23 %","  2.35 %","   .84 %","   .90 %","   .66 %","   .67 %","  1.05 %","  3.16 %","  1.11 %","   .55 %","   .57 %","   .53 %","  1.56 %",""
"2021-03-18","  1.43 %","   .42 %","   .39 %","   .79 %","  1.71 %","   .31 %","   .40 %","  1.11 %","  2.05 %","","  2.05 %","  1.47 %","   .85 %","   .53 %","  1.18 %","   .43 %","  1.00 %","  4.47 %","  1.06 %","   .73 %","  2.47 %","   .52 %","  1.13 %",""
"2021-03-19","  1.11 %","   .63 %","   .70 %","   .36 %","   .84 %","   .70 %","   .65 %","  1.75 %","  3.88 %","","  1.09 %","  2.17 %","  1.04 %","   .84 %","   .91 %","   .48 %","  1.47 %","   .29 %","  1.27 %","   .93 %","  2.00 %","   .31 %","  2.00 %",""
"2021-03-20","  1.18 %","   .50 %","   .64 %","   .47 %","  1.23 %","   .59 %","   .44 %","  1.36 %","  2.14 %","","  1.62 %","  2.56 %","  1.16 %","   .36 %","   .90 %","   .44 %","  1.36 %","   .05 %","  1.87 %","   .70 %","  2.13 %","  1.22 %","  1.81 %",""
"2021-03-21","  1.10 %","   .29 %","   .27 %","  1.01 %","  2.27 %","   .90 %","   .52 %","  1.25 %","  2.28 %","","  1.65 %","  2.16 %","  1.15 %","   .71 %","  1.18 %","   .46 %","  1.30 %","  4.86 %","  1.56 %","   .84 %","  1.68 %","   .21 %","   .27 %",""
"2021-03-22","  1.25 %","   .62 %","   .61 %","   .88 %","  1.32 %","   .63 %","   .15 %","   .97 %","  1.98 %","","  1.28 %","  1.87 %","  1.18 %","   .71 %","  1.13 %","   .77 %","   .86 %","   .22 %","  1.38 %","  1.05 %","  1.35 %","   .97 %","  2.04 %",""
"2021-03-23","  1.44 %","   .33 %","   .85 %","   .46 %","   .54 %","   .30 %","   .60 %","   .97 %","  1.62 %","","  1.31 %","  1.95 %","  1.24 %","   .43 %","   .65 %","   .30 %","  1.14 %","   .86 %","  1.22 %","   .32 %","  1.07 %","   .30 %","  2.22 %",""
"2021-03-24","  1.68 %","   .41 %","   .42 %","  1.15 %","   .98 %","   .48 %","   .39 %","  1.58 %","  2.06 %","","  1.41 %","  2.20 %","  1.08 %","   .97 %","   .34 %","   .44 %","  1.42 %","  2.24 %","  1.38 %","  1.24 %","   .64 %","   .15 %","  2.62 %",""
"2021-03-25","  1.69 %","  1.88 %","  1.00 %","   .68 %","   .97 %","   .95 %","  1.42 %","  2.15 %","  1.76 %","","  1.64 %","   .24 %","  1.10 %","   .62 %","  2.56 %","   .87 %","  1.14 %","   .88 %","  1.45 %","   .73 %","   .76 %","  1.01 %","   .14 %",""
"2021-03-26","  1.70 %","   .48 %","   .79 %","  1.04 %","  1.49 %","  1.02 %","   .65 %","   .99 %","  1.61 %","","  1.93 %","  4.13 %","  1.30 %","  1.00 %","  1.02 %","  -.09 %","  1.43 %","  1.56 %","  1.82 %","   .90 %","  1.41 %","   .93 %","  1.94 %",""
"2021-03-27","  1.17 %","  1.00 %","  1.15 %","   .54 %","   .82 %","  1.15 %","   .14 %","   .96 %","  2.07 %","","  1.49 %","   .21 %","  1.62 %","   .53 %","   .48 %","  1.79 %","  1.36 %","  2.24 %","  1.63 %","   .93 %","  1.68 %","   .87 %","   .35 %",""
"2021-03-28","  2.02 %","   .91 %","  1.38 %","   .80 %","  1.18 %","   .70 %","  1.08 %","   .48 %","  2.22 %","","  1.66 %","   .12 %","  1.40 %","   .91 %","   .50 %","   .08 %","  1.37 %","  2.46 %","  1.25 %","  1.27 %","   .92 %","  1.43 %","  1.37 %",""
"2021-03-29","  1.90 %","   .98 %","   .72 %","  1.74 %","  1.95 %","   .02 %","   .38 %","  2.42 %","  1.43 %","","  1.34 %","  1.83 %","  1.08 %","  1.16 %","   .24 %","   .73 %","  1.33 %","  1.29 %","  1.21 %","   .91 %","  1.66 %","   .07 %","  3.22 %",""
"2021-03-30","  1.73 %","   .19 %","   .90 %","   .06 %","   .56 %","   .39 %","   .93 %","  1.03 %","  1.40 %","","  1.14 %","  1.25 %","  1.03 %","   .93 %","   .62 %","   .75 %","   .57 %","   .07 %","  1.14 %","   .87 %","  1.13 %","   .31 %","   .40 %",""
"2021-03-31","  1.52 %","   .70 %","  1.37 %","   .76 %","   .82 %","  1.15 %","  1.08 %","  1.10 %","  1.17 %","","  1.24 %","  1.69 %","  1.01 %","   .55 %","   .67 %","   .27 %","   .97 %","  2.30 %","  1.05 %","   .35 %","   .26 %","   .72 %"," 18.16 %",""
"2021-04-01","  1.68 %","  1.08 %","  1.55 %","  1.20 %","  1.80 %","   .62 %","   .16 %","  1.18 %","  1.87 %","","  1.49 %","  1.15 %","  1.15 %","  1.61 %","  1.13 %","   .80 %","  1.14 %","  3.99 %","  1.68 %","  1.56 %","   .79 %","   .43 %","  2.29 %",""
"2021-04-02","  1.68 %","   .11 %","  2.40 %","   .40 %","  1.39 %","  1.16 %","   .97 %","  1.19 %","  1.30 %","","  1.55 %","   .25 %","  1.12 %","  1.15 %","   .63 %","   .71 %","  1.45 %","   .10 %","  1.69 %","   .86 %","   .52 %","   .26 %","  1.02 %",""
"2021-04-03","  1.29 %","  1.22 %","   .48 %","   .78 %","  1.09 %","   .21 %","   .63 %","  1.22 %","  1.37 %","","  1.63 %","  1.46 %","  1.14 %","   .92 %","   .54 %","   .77 %","   .60 %","  1.65 %","  1.43 %","  1.25 %","   .80 %","  2.74 %","   .25 %",""
"2021-04-04","  1.31 %","   .79 %","  1.50 %","  3.19 %","   .86 %","   .58 %","  1.62 %","   .84 %","  1.19 %","","  1.32 %","  1.51 %","  1.32 %","   .74 %","  1.96 %","   .91 %","   .96 %","  2.76 %","  1.29 %","  1.02 %","   .49 %","  1.41 %","  1.28 %",""
"2021-04-05","   .96 %","  1.31 %","   .99 %","  1.71 %","  2.01 %","   .51 %","   .41 %","   .68 %","  1.33 %","","  1.25 %","  1.57 %","  1.14 %","  1.05 %","   .95 %","   .56 %","   .80 %","   .77 %","  1.74 %","   .96 %","   .57 %","   .50 %","  2.29 %",""
"2021-04-06","  1.17 %","   .18 %","  1.57 %","   .66 %","  1.05 %","  1.17 %","   .45 %","   .80 %","  1.05 %","","  1.02 %","   .91 %","  1.16 %","  1.04 %","  1.16 %","   .35 %","  1.24 %","  3.46 %","  1.98 %","   .74 %","  1.40 %","   .52 %","  1.37 %",""
"2021-04-07","  1.52 %","   .55 %","  1.35 %","   .46 %","  1.15 %","   .84 %","   .19 %","   .78 %","   .88 %","","  1.14 %","  2.02 %","  1.18 %","   .62 %","   .49 %","  1.42 %","  1.43 %","  2.55 %","  1.25 %","  1.29 %","  1.17 %","  1.20 %","  1.38 %",""
"2021-04-08","  1.46 %","   .84 %","   .63 %","  1.30 %","   .90 %","   .41 %","   .41 %","   .92 %","   .83 %","","  1.37 %","  1.87 %","  1.20 %","  1.53 %","  1.38 %","   .72 %","  1.49 %","   .96 %","  1.67 %","  1.64 %","   .63 %","  1.70 %","  1.33 %",""
"2021-04-09","  1.49 %","  1.23 %","  1.26 %","   .76 %","   .81 %","   .40 %","  2.14 %","  1.00 %","   .93 %","","  1.61 %","  1.41 %","  1.22 %","  2.38 %","  1.02 %","  1.28 %","   .92 %","  1.19 %","  2.27 %","   .85 %","   .64 %","  2.09 %","  1.57 %",""
"2021-04-10","  1.37 %","   .64 %","  1.55 %","  2.51 %","  1.43 %","  2.08 %","  1.92 %","   .98 %","  1.12 %","","  1.29 %","   .93 %","  1.07 %","  1.83 %","  1.75 %","  1.34 %","  1.13 %","  1.81 %","  1.46 %","  1.14 %","   .33 %","   .86 %","  1.29 %",""
"2021-04-11","  1.21 %","  1.00 %","  2.08 %","  1.25 %","  1.13 %","  1.75 %","  1.03 %","   .96 %","   .84 %","","   .71 %","   .41 %","  1.44 %","  3.31 %","  1.22 %","  1.28 %","  1.01 %","  2.31 %","  1.47 %","   .96 %","   .44 %","  1.13 %","   .66 %",""
"2021-04-12","  1.33 %","   .21 %","  1.73 %","   .97 %","  1.06 %","  1.62 %","  1.60 %","   .91 %","  1.10 %","","  1.14 %","  1.14 %","  1.40 %","  1.77 %","   .95 %","  1.05 %","  1.15 %","  1.65 %","  2.27 %","  1.07 %","   .65 %","  1.37 %","   .22 %",""
"2021-04-13","  1.34 %","  1.20 %","  2.13 %","   .70 %","   .58 %","  1.27 %","   .52 %","   .83 %","   .54 %","","  1.20 %","   .85 %","  1.27 %","  1.41 %","  1.17 %","   .92 %","  1.18 %","  1.21 %","  1.25 %","   .70 %","   .10 %","  1.23 %","  1.88 %",""
"2021-04-14","  1.34 %","   .97 %","  1.57 %","  1.80 %","  1.32 %","  1.15 %","   .34 %","  1.11 %","  1.24 %","","   .84 %","   .43 %","  1.28 %","  2.59 %","  1.59 %","  1.32 %","  1.37 %","  1.84 %","  1.68 %","  1.41 %","   .54 %","  1.34 %","   .07 %",""
"2021-04-15","  1.53 %","  1.89 %","  2.31 %","  1.87 %","  1.33 %","  1.39 %","  2.18 %","  1.60 %","   .95 %","","  1.20 %","  1.25 %","  1.24 %","  1.85 %","  1.64 %","  1.35 %","  1.35 %","  1.72 %","  2.80 %","  1.21 %","   .48 %","  1.24 %","  4.44 %",""
"2021-04-16","  1.70 %","   .88 %","  1.99 %","  1.36 %","   .73 %","  1.29 %","   .76 %","  1.17 %","  1.37 %","","  1.20 %","  1.05 %","  1.52 %","  2.19 %","  1.58 %","  1.52 %","  1.45 %","  1.64 %","  1.77 %","  1.36 %","   .49 %","  1.46 %","   .50 %",""
"2021-04-17","  1.45 %","  1.04 %","  1.43 %","   .51 %","  1.18 %","  2.74 %","  1.70 %","  1.56 %","  1.72 %","","  1.32 %","  1.43 %","  2.10 %","  1.78 %","   .41 %","   .51 %","  1.41 %","  1.25 %","  2.46 %","  1.35 %","   .77 %","  1.03 %","  1.68 %",""
"2021-04-18","  2.96 %","   .66 %","  2.12 %","   .87 %","  1.55 %","  3.39 %","  1.15 %","   .72 %","  1.60 %","","  1.29 %","   .64 %","  1.69 %","  3.24 %","  2.17 %","  1.80 %","  1.42 %","  1.15 %","  2.67 %","   .97 %","   .41 %","  3.32 %","   .11 %",""
