"date","Alabama/Autauga","Alabama/Baldwin","Alabama/Barbour","Alabama/Bibb","Alabama/Blount","Alabama/Bullock","Alabama/Butler","Alabama/Calhoun","Alabama/Chambers","Alabama/Cherokee","Alabama/Chilton","Alabama/Choctaw","Alabama/Clarke","Alabama/Clay","Alabama/Cleburne","Alabama/Coffee","Alabama/Colbert","Alabama/Conecuh","Alabama/Coosa","Alabama/Covington","Alabama/Crenshaw","Alabama/Cullman","Alabama/Dale","Alabama/Dallas","Alabama/DeKalb","Alabama/Elmore","Alabama/Escambia","Alabama/Etowah","Alabama/Fayette","Alabama/Franklin","Alabama/Geneva","Alabama/Greene","Alabama/Hale","Alabama/Henry","Alabama/Houston","Alabama/Jackson","Alabama/Jefferson","Alabama/Lamar","Alabama/Lauderdale","Alabama/Lawrence","Alabama/Lee","Alabama/Limestone","Alabama/Lowndes","Alabama/Macon","Alabama/Madison","Alabama/Marengo","Alabama/Marion","Alabama/Marshall","Alabama/Mobile","Alabama/Monroe","Alabama/Montgomery","Alabama/Morgan","Alabama/Out of AL","Alabama/Perry","Alabama/Pickens","Alabama/Pike","Alabama/Randolph","Alabama/Russell","Alabama/Shelby","Alabama/St. Clair","Alabama/Sumter","Alabama/Talladega","Alabama/Tallapoosa","Alabama/Tuscaloosa","Alabama/Unassigned","Alabama/Walker","Alabama/Washington","Alabama/Wilcox","Alabama/Winston"
"2020-05-23"," -5.00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .91 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 33.33 %","   .00 %","   .00 %","   .00 %"," 10.00 %","  3.33 %","   .00 %","   .00 %","   .00 %","  9.00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","  1.67 %","   .00 %","  3.55 %","   .00 %","   .00 %","   .00 %","   .65 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","  1.54 %","   .00 %","  8.64 %","   .00 %","","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.00 %","   .00 %","  1.72 %","  6.94 %","   .00 %","   .00 %","   .00 %","  7.33 %","-20.00 %"
"2020-05-24"," -5.00 %","  2.50 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .91 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," -6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %","   .00 %","  9.00 %","   .00 %","   .00 %"," 10.00 %"," 20.00 %","  1.67 %","   .00 %","  2.47 %","   .00 %","   .00 %","   .00 %","   .65 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","  1.15 %","   .00 %","  4.64 %","   .00 %","","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.00 %","   .00 %","  1.72 %","  8.76 %","   .00 %","   .00 %","   .00 %","  7.33 %","-20.00 %"
"2020-05-25","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %"," 40.00 %","  1.82 %","   .00 %","   .87 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","  4.00 %","   .00 %","   .00 %"," 16.67 %"," 20.00 %","  6.67 %","   .00 %","  1.87 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .93 %","   .00 %","  4.14 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %","  1.34 %","  8.76 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %"
"2020-05-26","   .00 %","  2.50 %","   .00 %","   .00 %","   .00 %"," 40.00 %","  3.48 %","   .00 %","   .87 %","   .00 %","   .00 %"," 21.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","  4.00 %","   .00 %","   .00 %","  6.67 %"," 20.00 %","  6.67 %","   .00 %","  2.49 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .92 %","   .00 %","  4.01 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %"," 10.00 %","  1.34 %","  6.26 %","   .00 %","   .00 %","  4.00 %","  3.33 %","   .00 %"
"2020-05-27","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 40.00 %","  3.48 %","   .00 %","   .87 %","   .00 %","   .00 %"," 15.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","  4.00 %","   .00 %","   .00 %"," 16.67 %"," 20.00 %","  6.67 %","   .00 %","  1.99 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .92 %","   .00 %","  3.30 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .32 %","  6.26 %","   .00 %","   .00 %","  4.00 %","  3.33 %","   .00 %"
"2020-05-28","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 40.00 %","  3.48 %","   .00 %","   .87 %","   .00 %","   .00 %"," 17.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","  3.33 %","   .00 %","   .00 %"," 20.00 %"," 20.00 %","   .00 %","   .00 %","  2.61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .55 %","   .00 %","  2.61 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .64 %","  3.48 %","   .00 %","   .00 %","  4.00 %","   .00 %","   .00 %"
"2020-05-29","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 46.67 %","  8.10 %","   .00 %","   .87 %"," 10.00 %","   .00 %"," 17.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","  3.33 %","   .00 %","   .00 %"," 22.86 %","   .00 %","   .00 %","   .00 %","  3.01 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %"," 10.00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .90 %","   .00 %","  4.96 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .64 %","  3.21 %","   .00 %"," 20.00 %","  4.00 %","   .00 %","   .00 %"
"2020-05-30","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","  7.53 %","   .00 %","   .83 %"," 10.00 %","   .00 %"," 17.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %"," 16.19 %","   .00 %","   .00 %","   .00 %","  2.33 %","   .00 %","   .00 %","   .00 %","   .62 %","   .00 %","  3.82 %"," 16.67 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .71 %","   .00 %","  2.96 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .32 %","  3.21 %","   .00 %"," 20.00 %","  4.00 %","   .00 %","   .00 %"
"2020-05-31","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.67 %","  7.04 %","   .00 %","   .83 %"," 10.00 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","   .00 %","   .00 %","  3.33 %","   .00 %","   .00 %"," 18.69 %","   .00 %","   .00 %","   .00 %","  1.23 %","   .00 %","   .00 %","   .00 %","   .62 %","   .00 %","  3.82 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .71 %","   .00 %","  3.41 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.05 %","   .00 %","  3.33 %"," 13.33 %","   .63 %","  4.63 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"
"2020-06-01"," 11.67 %","   .00 %","   .00 %","   .00 %","   .00 %"," 15.67 %","  7.04 %","   .00 %","   .83 %"," 10.00 %","   .00 %","  7.86 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","   .00 %","  1.82 %","   .00 %","  6.19 %","   .00 %","   .00 %","  8.69 %","   .00 %","   .00 %","   .00 %","  1.21 %","   .00 %","   .00 %","   .00 %","   .62 %","   .00 %","  3.82 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.05 %","   .00 %","  4.91 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.05 %","   .00 %","  3.33 %"," 13.33 %","   .63 %","  5.97 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"
"2020-06-02"," 11.67 %","   .00 %","   .00 %","   .00 %","   .00 %"," 15.67 %","  7.04 %","   .00 %","  1.63 %"," 10.00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.36 %","   .00 %","  1.82 %","   .00 %","  2.86 %","   .00 %","   .00 %","  5.36 %","   .00 %","  5.00 %"," 10.00 %","   .60 %","   .00 %","   .00 %","   .00 %","  1.23 %","   .00 %","  3.82 %"," 16.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.05 %","   .00 %","  4.91 %","   .00 %","","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","  1.05 %","   .00 %","  3.33 %"," 13.33 %","   .62 %","  4.30 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %"
"2020-06-03"," 11.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.00 %","  2.43 %","   .00 %","  1.63 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.36 %","   .00 %","  1.82 %","   .00 %","  2.86 %","   .00 %","   .00 %","  2.50 %","   .00 %","  5.00 %"," 10.00 %","   .20 %","   .00 %","   .00 %","   .00 %","  1.23 %","   .00 %","  1.82 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .69 %","   .00 %","  2.55 %","   .00 %","","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","  1.05 %","   .00 %","  3.33 %"," 13.33 %","   .62 %","  2.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-04","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.00 %","  1.18 %","   .00 %","   .80 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","  1.82 %","   .00 %","  2.86 %","   .00 %","   .00 %","  2.50 %","   .00 %","  5.00 %"," 10.00 %","   .39 %","   .00 %","   .00 %","   .00 %","   .61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .52 %","   .00 %","  2.55 %","   .00 %","","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .05 %","   .00 %","  3.33 %"," 13.33 %","   .62 %","  2.76 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-05","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  7.33 %","  3.33 %","   .00 %","   .80 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.72 %","   .00 %","  1.82 %","   .00 %","  5.36 %","   .00 %","  5.00 %","  2.22 %","   .00 %","  5.00 %"," 10.00 %","   .58 %","   .00 %","   .00 %","   .00 %","   .61 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.19 %","   .00 %","  1.97 %","   .00 %","","   .00 %","  5.00 %","   .00 %","  2.86 %","   .00 %"," -1.00 %"," 20.00 %","  5.71 %","   .00 %","   .31 %","  1.33 %"," 20.00 %"," 10.00 %","   .00 %","   .00 %","   .00 %"
"2020-06-06","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","  4.29 %","   .00 %","   .80 %","  6.67 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.72 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","  5.00 %","  4.22 %","   .00 %","  5.00 %"," 10.00 %","   .39 %","   .00 %","   .00 %","   .00 %","   .61 %","   .00 %","   .00 %","  5.00 %","  5.00 %","   .00 %","   .00 %","   .00 %","  1.01 %","   .00 %","  1.83 %","   .00 %","","   .00 %","  9.00 %","   .00 %","  2.86 %","   .00 %"," -1.00 %"," 20.00 %","  3.49 %","   .00 %","   .31 %","  1.25 %"," 20.00 %"," 10.00 %","   .00 %","   .00 %","   .00 %"
"2020-06-07","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.33 %","  4.29 %","   .00 %","   .00 %","  6.67 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .00 %","  5.00 %","  4.22 %","   .00 %","   .00 %","   .00 %","   .58 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","  5.00 %","   .00 %","   .00 %","   .00 %","  1.01 %","   .00 %","  2.25 %","   .00 %","","   .00 %","  4.00 %","   .00 %","  2.86 %","   .00 %"," -1.00 %"," 20.00 %","  3.49 %","   .00 %","   .00 %","  2.43 %"," 20.00 %"," 10.00 %","   .00 %","   .00 %","   .00 %"
"2020-06-08","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.19 %","  6.10 %","   .00 %","   .00 %","  6.67 %"," 20.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","  4.72 %","   .00 %","  5.00 %","  4.22 %","   .00 %","   .00 %","   .00 %","  1.14 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  1.67 %","  5.00 %","  5.00 %","   .00 %","   .00 %","   .00 %","  1.01 %","   .00 %","  4.75 %","   .00 %","","   .00 %","  4.00 %","   .00 %","  2.86 %","   .00 %"," -1.00 %"," 20.00 %","  5.99 %","   .00 %","   .30 %","  7.98 %"," 20.00 %"," 23.33 %","   .00 %","   .00 %","   .00 %"
"2020-06-09","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.19 %","  6.10 %","   .00 %","   .00 %","  6.67 %"," 20.00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 11.67 %"," 13.33 %","  2.22 %","   .00 %","   .00 %","   .00 %","  4.72 %","   .00 %","  5.00 %","  4.22 %","   .00 %","   .00 %","   .00 %","  1.13 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  1.67 %","  5.00 %","  5.00 %","   .00 %","   .00 %","   .00 %","  1.33 %","   .00 %","  5.50 %","   .00 %","","   .00 %","  4.00 %","   .00 %","  2.86 %","   .00 %","  1.05 %"," 20.00 %","  5.99 %","   .00 %","   .30 %","  7.98 %"," 20.00 %"," 27.33 %","   .00 %","   .00 %","   .00 %"
"2020-06-10","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","  2.77 %","   .00 %","   .00 %","  6.67 %"," 20.00 %","  2.00 %"," 10.00 %","   .00 %","   .00 %","   .00 %"," 25.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 15.67 %"," 13.33 %"," -2.00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","  1.30 %","   .00 %"," 10.00 %","   .00 %","   .59 %","   .00 %","  1.67 %","  5.00 %","  5.00 %","  3.33 %","  1.82 %","   .00 %","   .64 %","   .00 %","  6.82 %","   .00 %","","   .00 %","  4.00 %","   .00 %","   .00 %","   .00 %","  1.05 %","   .00 %","  2.50 %","   .00 %","   .00 %","  7.98 %","  5.00 %"," 17.33 %","   .00 %","  2.86 %","   .00 %"
"2020-06-11","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","  2.65 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 15.67 %"," 13.33 %"," -2.00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.02 %","   .00 %"," 10.00 %","   .00 %","   .59 %","   .00 %","  1.67 %","   .00 %","   .00 %","  3.33 %","  1.82 %","   .00 %","   .64 %","   .00 %","  6.76 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.05 %","   .00 %","  6.72 %","   .00 %","   .00 %","  6.73 %","  5.00 %"," 17.33 %","   .00 %","  2.86 %","   .00 %"
"2020-06-12","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.86 %","  2.65 %","   .00 %","   .00 %","  5.00 %","   .00 %","  2.00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"," 15.67 %"," 13.33 %"," -2.00 %","   .00 %","   .00 %","   .00 %","  2.22 %","   .00 %","   .00 %","  5.45 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %"," 10.00 %","   .00 %","   .59 %","   .00 %","  1.67 %","   .00 %","   .00 %","  9.05 %","  1.82 %","   .00 %","   .80 %","   .00 %","  7.26 %"," 20.00 %","","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  1.05 %","   .00 %","  6.72 %","   .00 %","   .00 %","  6.43 %","  5.00 %"," 17.33 %","   .00 %","  2.86 %","   .00 %"
"2020-06-13","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .83 %","   .00 %","   .00 %","  5.00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  9.00 %"," 13.33 %"," -2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.45 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %","   .59 %","   .00 %","  1.54 %","  4.00 %","   .00 %","  9.05 %","  1.82 %","   .00 %","   .80 %","   .00 %","  4.76 %"," 20.00 %","","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","  1.05 %","   .00 %","  4.22 %","   .00 %","  -.30 %","  1.70 %","  5.00 %","  4.00 %","   .00 %","  2.86 %","   .00 %"
"2020-06-14","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .83 %","   .00 %","   .00 %","  5.00 %","   .00 %","  2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .00 %"," -2.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  5.45 %","   .00 %","   .00 %","   .00 %","  1.25 %","   .00 %","   .00 %","   .00 %","   .59 %","   .00 %","  1.54 %","  4.00 %","   .00 %","  9.05 %","  1.82 %","   .00 %","   .47 %","   .00 %","  4.02 %"," 20.00 %","","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.22 %","   .00 %","  -.30 %","  1.70 %","  5.00 %","   .00 %","   .00 %","  2.86 %","   .00 %"
"2020-06-15","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .83 %","   .00 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.88 %","   .00 %","   .00 %","   .00 %","   .89 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.54 %","  4.00 %","   .00 %","  5.71 %","   .00 %","   .00 %","   .31 %","   .00 %","  2.23 %"," 20.00 %","","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","   .00 %","   .00 %","  1.70 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-16","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","  5.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.88 %","   .00 %","   .00 %","   .00 %","   .34 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","  1.54 %","  4.00 %","  4.00 %","  5.71 %","   .00 %","   .00 %","   .16 %","   .00 %","  1.51 %"," 20.00 %","","   .00 %","   .00 %"," 20.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .30 %","  1.70 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-17","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %","   .51 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","  1.54 %","  4.00 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .16 %","   .00 %","   .87 %","   .00 %","","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","   .60 %","   .83 %","  4.00 %","   .00 %","   .00 %","   .00 %","   .00 %"
"2020-06-18","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.22 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.43 %","   .00 %","   .00 %","   .00 %","  1.18 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  2.22 %","   .00 %","   .00 %","   .16 %","   .00 %","  1.44 %","   .00 %","","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","   .00 %","   .00 %","  1.82 %","  4.00 %","   .60 %","  2.40 %"," 14.00 %","  6.67 %","   .00 %","   .00 %","   .00 %"
"2020-06-19","  3.33 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .80 %","  6.67 %","  1.54 %","  4.00 %","   .00 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.22 %"," 11.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.76 %","   .00 %"," -4.00 %","   .00 %","  1.02 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  2.22 %","   .00 %","   .00 %","   .31 %","   .00 %","  1.99 %","   .00 %","","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  1.00 %","   .00 %","  1.82 %","  4.00 %","   .60 %","  3.11 %"," 16.22 %","  6.67 %","   .00 %","   .00 %","   .00 %"
"2020-06-20","  6.19 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .80 %","  6.67 %","   .82 %","  4.00 %","   .00 %","  1.82 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.22 %"," 11.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.83 %"," 10.00 %"," -4.00 %","   .00 %","  1.34 %","   .00 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.00 %","  4.22 %","   .00 %","   .00 %","   .46 %","   .00 %","  3.05 %","   .00 %","","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  1.95 %","   .00 %","  1.82 %","  4.00 %","   .90 %","  4.49 %"," 16.22 %","  6.67 %","   .00 %","   .00 %","   .00 %"
"2020-06-21","  6.19 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.50 %","   .80 %","   .00 %","   .82 %","  4.00 %","   .00 %","  1.82 %","  6.67 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  2.00 %","  9.00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  3.83 %"," 10.00 %"," -4.00 %","   .00 %","  1.17 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","   .00 %","  4.22 %","   .00 %","   .00 %","   .46 %","   .00 %","  2.46 %","   .00 %","","   .00 %","   .00 %"," 10.00 %","   .00 %","   .00 %","  1.95 %","   .00 %","  1.82 %","   .00 %","   .59 %","  4.49 %"," 12.22 %","  6.67 %","   .00 %","   .00 %","   .00 %"
